Date	NOX(mmole/m3)	NH4(mmole/m3)	PO4(mmole/m3)	TotP(mmole/m3)	Chl(mg/m3)	Wind Spd	AirP	AirT	Hum	CC	SWR	delT	outflow	DO_sur	DO_bot
2019-11-15						1.3224749999999998	965.1546374999999	12.304166666666665	82.45833333333333	0.1397625	528.0	0.18208333333333346	-0.2255550130938	6.069212239583332	5.149887152777778
2019-11-16						0.6705374999999999	965.5609874999999	13.041666666666664	85.08333333333333	0.253175	566.0	0.30611111111111095	-0.2323595514279	5.259485677083333	4.676640625
2019-11-17						0.2793833333333333	964.4928833333333	14.449999999999998	71.04166666666667	0.06417916666666666	576.0	0.5177777777777776	-0.2317309174245	4.605813802083334	4.393628472222223
2019-11-18						0.2607541666666667	960.4927124999998	14.841666666666669	69.45833333333333	0.07026666666666666	561.0	0.8106944444444446	-0.22837537105499997	4.086569010416667	3.7992968749999996
2019-11-19						3.3714375000000003	952.7406958333332	16.770833333333336	61.708333333333336	0.0829375	553.0	0.4556944444444446	-0.2302244611641	4.276419270833334	3.6962543402777777
2019-11-20						4.172375	946.8258083333332	13.683333333333332	53.166666666666664	0.0835875	558.0	0.0037499999999999942	-0.2330703042876	4.89029296875	4.853376736111111
2019-11-21						2.4587208333333335	951.4143624999998	14.1625	38.625	0.0880875	547.0	0.012499999999999734	-0.2309975110872	5.144173177083333	5.127938368055554
2019-11-23						0.7823166666666667	967.8778625	11.216666666666667	72.875	0.1563125	485.0	0.15625000000000044	-0.2336819481828	4.746464843750001	4.588845486111111
2019-11-24						0.447025	966.7264875000001	11.212499999999999	69.83333333333333	0.20440833333333333	496.25	0.20513888888888906	-0.23431624555560002	4.638587239583333	4.525598958333332
2019-11-25						2.7008583333333327	963.0268500000002	13.454166666666666	46.583333333333336	0.1634875	479.6667	0.1544444444444446	-0.23852129733509997	4.635970052083334	4.428537326388889
2019-11-26						1.4342583333333339	960.8482750000002	6.566666666666667	66.83333333333333	0.40710833333333335	123.2	0.014166666666666808	-0.28384807432799997	5.04970703125	4.996332465277779
2019-11-27						3.2224125000000003	942.4785208333334	5.420833333333333	79.20833333333333	0.29596666666666666	579.0	0.10958333333333314	-0.47940421970999997	5.640039062499999	5.559253472222221
2019-11-28						1.4342458333333337	946.4406041666666	3.7624999999999997	78.83333333333333	0.3861375	257.0	0.5680555555555555	-0.331845129993	5.823190104166667	5.746059027777778
2019-11-29						1.285233333333333	950.1839666666665	4.7958333333333325	73.20833333333333	0.17091250000000002	542.0	0.5773611111111113	-0.2773890015273	5.825026041666665	5.71919704861111
2019-11-30						3.5390625	960.3685375	4.370833333333333	82.33333333333333	0.375	45.0	0.36791666666666684	-0.27988371574800003	5.766855468750001	5.644700520833332
2019-12-01						3.7439625000000016	958.0615624999999	5.4750000000000005	93.75	0.375	114.25	0.6204166666666668	-1.701332801454	5.974108072916667	5.879635416666667
2019-12-02						2.2724500000000005	961.4140791666665	7.841666666666666	95.75	0.375	80.0	0.5584722222222219	-3.7633089663	5.85552734375	5.727005208333332
2019-12-03						1.9930458333333336	965.1433458333332	11.033333333333331	91.125	0.13541666666666666	512.0	0.7230555555555558	-1.660952977632	5.892747395833332	5.889817708333332
2019-12-04						0.9872124999999999	957.0075416666665	10.925000000000002	90.04166666666667	0.4166666666666667	89.0	0.8281944444444441	-0.9554387346269999	6.072356770833333	5.651809895833334
2019-12-05						1.9930666666666668	960.5477375	10.15	93.58333333333333	0.375	69.0	0.49652777777777785	-0.716925932346	6.174205729166666	5.544774305555555
2019-12-06						3.967479166666666	960.9315291666663	11.420833333333329	90.54166666666667	0.4138375	145.0	0.5051388888888891	-1.459846730238	6.157708333333333	5.814947916666667
2019-12-07						3.5577000000000005	955.9591833333334	12.475000000000003	86.83333333333333	0.3596875	253.0	0.5655555555555557	-31.788492442199995	6.195592447916667	6.017317708333334
2019-12-08						1.3597416666666666	958.0079374999999	11.445833333333333	86.16666666666667	0.16390833333333332	493.0	0.5547222222222222	-8.338745104560001	6.5456770833333335	6.373111979166666
2019-12-09						0.7078083333333334	965.2068416666667	8.037500000000001	91.08333333333333	0.3217083333333333	403.5	0.5734722222222223	-3.0287699551199996	6.49630859375	6.271601562499999
2019-12-10						1.3224875	968.0528125000002	8.879166666666668	90.41666666666667	0.3386125	582.0	0.5244444444444447	-2.028024265293	6.356334635416666	6.138177083333335
2019-12-11						2.2910833333333334	967.8722166666668	9.225000000000001	94.08333333333333	0.4166666666666667	88.0	0.30805555555555597	-1.7897946314820001	6.257265624999999	5.96797309027778
2019-12-12						1.1734708333333332	967.7395791666664	12.045833333333334	91.875	0.23712500000000003	661.0	0.3744444444444444	-1.748253816933	6.133300781249999	5.840907118055555
2019-12-13						1.2293583333333333	967.9582833333334	10.229166666666666	90.58333333333333	0.40892916666666673	180.0	0.39013888888888865	-1.473665351574	6.3056445312500005	5.895911458333333
2019-12-14						3.445933333333333	962.0772625	9.974999999999996	79.33333333333333	0.17878333333333332	527.0	0.2656944444444442	-1.456363758057	6.612903645833332	6.419809027777777
2019-12-15						3.445929166666667	963.9482333333335	7.104166666666667	77.70833333333333	0.17319166666666666	481.0	0.11402777777777746	-1.315260909456	6.998815104166666	6.7918359375
2019-12-16						0.8568041666666665	971.3616083333335	5.7124999999999995	86.41666666666667	0.20599166666666666	509.0	0.0522222222222218	-1.157621022207	7.093391927083335	6.880043402777777
2019-12-17						4.097866666666667	969.6232500000001	8.0125	65.5	0.3674041666666666	270.0	0.044027777777778	-1.063354238544	6.94244140625	6.677981770833333
2019-12-18						2.7567458333333335	961.2955666666667	5.875	79.33333333333333	0.4125541666666666	70.0	0.26833333333333326	-1.7124046886309998	7.005266927083333	6.825052083333335
2019-12-19						1.0989666666666664	965.5751083333333	6.758333333333334	94.41666666666667	0.402375	242.0	0.4245833333333331	-2.198633268468	7.009355468750001	6.922300347222223
2019-12-20						1.0430791666666666	968.5156125000002	9.612499999999999	93.125	0.3887875	297.0	0.6988888888888889	-1.6544117859749998	7.195501302083335	6.854440104166667
2019-12-21						1.397004166666667	962.3594625	9.362499999999999	86.58333333333333	0.3987791666666667	196.0	0.2830555555555552	-1.419750074886	7.239876302083332	6.7283767361111115
2019-12-22						2.1420666666666666	952.0493083333334	9.254166666666665	76.04166666666667	0.3851708333333333	411.0	0.29472222222222205	-2.323822049055	7.27291015625	7.045811631944443
2019-12-23						1.3597249999999994	957.0668125000002	5.291666666666665	88.16666666666667	0.3111625	481.0	0.29194444444444473	-2.1324001633350003	7.192102864583333	6.903359375000001
2019-12-24						1.2852208333333335	956.8805625	4.841666666666668	86.33333333333333	0.2839416666666666	366.0	0.3173611111111112	-1.652882676237	7.286067708333334	7.072113715277777
2019-12-25						2.104795833333333	956.3189749999998	5.45	83.58333333333333	0.4166666666666667	82.0	0.31472222222222235	-1.458968907981	7.268906250000001	7.083763020833334
2019-12-26						1.3969958333333334	957.5253833333335	5.191666666666667	82.875	0.22370833333333331	469.5	0.25111111111111123	-1.289067825981	7.3302994791666665	7.129535590277779
2019-12-27						0.8381833333333332	962.8674125000001	5.808333333333334	71.83333333333333	0.16246666666666668	512.0	0.39694444444444427	-1.1375160608369999	7.272766927083334	7.0346527777777785
2019-12-28						0.6705458333333332	965.7825250000001	6.3625	73.58333333333333	0.16589583333333335	507.0	0.4845833333333331	-1.035009074697	7.307421875	7.065199652777777
2019-12-29						0.7077999999999999	964.423741666667	7.845833333333332	79.08333333333333	0.41006666666666663	171.0	0.6676388888888888	-1.5783527349329998	7.11530598958333	6.876879340277779
2019-12-30						1.5273916666666674	964.4604250000002	5.670833333333332	93.625	0.3066583333333333	402.0	0.3749999999999998	-3.56650687965	7.221315104166668	6.985399305555556
2019-12-31						1.0430874999999997	966.9085041666667	6.170833333333334	92.25	0.24948333333333336	463.0	0.4363888888888885	-1.901278058121	7.176106770833333	6.925915798611112
2020-01-01						2.9430083333333337	965.2308208333333	12.004166666666668	72.20833333333333	0.23897916666666663	486.0	0.5823611111111112	-1.554226781289	7.444687499999998	7.060681423611112
2020-01-02						1.732291666666667	964.6184625000001	10.308333333333332	73.29166666666667	0.18312916666666668	504.0	0.44027777777777793	-1.358897170683	7.663261718749999	7.424600694444444
2020-01-03						1.0989624999999998	967.5603708333333	9.133333333333331	76.375	0.21384583333333332	482.0	0.3783333333333334	-1.2104602587089999	7.787415364583334	7.387447916666666
2020-01-04						0.8381833333333333	970.7689916666668	8.729166666666668	83.625	0.21966666666666668	470.25	0.19194444444444483	-1.132079226213	7.933242187499999	7.562052951388888
2020-01-05						2.6263583333333336	977.0803624999999	8.245833333333334	74.66666666666667	0.25382916666666666	435.0	0.32805555555555516	-1.029232437909	7.943046875000003	7.645716145833334
2020-01-06						1.0989541666666662	978.7594458333336	6.633333333333333	78.41666666666667	0.14645416666666666	521.0	0.318611111111111	-0.949916949462	7.962441406250001	7.694717881944445
2020-01-07						0.521525	970.8592833333332	6.458333333333332	76.625	0.1321375	533.0	0.36527777777777776	-0.903845439393	7.840071614583334	7.418914930555555
2020-01-08						1.452875	964.1443625	7.925	82.66666666666667	0.3916458333333333	275.0	0.29527777777777736	-0.8938495924019999	7.868723958333334	7.547855902777779
2020-01-09						1.3969874999999998	962.0109333333335	7.512500000000002	82.375	0.14477500000000001	534.0	0.2341666666666662	-0.9359284270439999	7.889479166666667	7.612747395833332
2020-01-10						0.5960374999999999	969.2098374999999	5.795833333333334	89.41666666666667	0.2667875	569.0	0.2612499999999997	-0.8741693837369999	7.829453125000001	7.342131076388889
2020-01-11						2.980270833333334	968.5184500000001	8.85833333333333	76.25	0.22255833333333333	582.0	0.15624999999999964	-0.829202230701	8.061627604166665	7.696788194444444
2020-01-12						2.9616416666666665	967.3021791666666	6.387499999999999	75.83333333333333	0.3595	267.0	0.050416666666666554	-0.793806171951	8.250006510416666	7.98165798611111
2020-01-13						2.3655875	965.129225	7.279166666666668	79.41666666666667	0.28794583333333335	357.5	0.059166666666666444	-0.794627360514	8.302480468750002	8.019006076388889
2020-01-14						3.2783041666666666	964.7496791666666	7.262500000000002	81.125	0.31550416666666664	403.0	0.08097222222222238	-0.947708235396	8.696848958333334	8.443156467013889
2020-01-16						3.092029166666666	953.9696791666667	5.416666666666668	87.08333333333333	0.3587666666666667	257.0	0.05763888888888894	-5.3317791216299995	8.982434895833336	8.631983506944445
2020-01-18						1.0803375	972.4057375000001	5.279166666666666	80.41666666666667	0.17989166666666667	517.0	0.08888888888888884	-2.701115718483	8.980546875000002	8.503802083333332
2020-01-19						1.2665958333333331	968.9234000000001	7.2875000000000005	76.66666666666667	0.2945125	406.0	0.08375000000000006	-2.121045107688	9.416731770833335	8.434697265625001
2020-01-20						1.3969916666666669	962.202825	9.391666666666667	69.66666666666667	0.3455	321.6667	0.027083333333333643	-1.822981976166	9.989570312500001	8.128756510416666
2020-01-21						0.093125	961.8204416666667	8.154166666666667	83.375	0.3333333333333333	208.6667	0.05555555555555539	-1.902977068941	10.035442708333333	8.994049479166668
2020-01-22						0.44702499999999984	967.0947500000002	8.4125	87.91666666666667	0.27943333333333337	381.0	0.1287499999999998	-2.222136251478	9.744023437500001	9.024700520833337
2020-01-23						0.27939166666666665	969.5061458333334	6.783333333333334	91.08333333333333	0.3453833333333333	429.0	0.5429166666666666	-1.799988696402	9.929049479166666	8.878170572916664
2020-01-24						0.9126958333333332	965.9871250000001	9.566666666666665	91.125	0.32129583333333334	426.0	0.6194444444444441	-1.637704846245	9.82342447916667	8.948264973958333
2020-01-25						0.31664166666666665	965.4396541666666	10.9375	90.875	0.3681208333333334	233.0	1.055555555555556	-1.542107170773	10.011354166666667	9.205537109375
2020-01-26						2.2910875	964.379995833333	11.895833333333334	85.83333333333333	0.1794125	613.0	1.0398611111111118	-2.5995715051409998	10.557018229166667	9.194254557291666
2020-01-27						0.5215333333333332	971.6071208333336	9.333333333333334	83.41666666666667	0.29462083333333333	377.1667	0.4997222222222222	-2.154175818678	10.388411458333332	9.73044596354167
2020-01-28						1.7136458333333335	971.2007458333334	10.479166666666666	82.75	0.19539583333333332	606.0	0.526527777777778	-1.9197972760589999	10.586953124999999	9.611347656249999
2020-01-29						1.6018833333333335	970.3964791666668	8.725	82.75	0.21689166666666668	591.0	0.2650000000000003	-1.76640491586	10.626861979166668	10.073356119791667
2020-01-30						2.1793250000000004	968.3180874999999	13.008333333333333	68.29166666666667	0.16922916666666665	540.0	0.4502777777777778	-1.606556314545	10.852643229166667	10.190029296875
2020-01-31						0.8195666666666667	970.4853833333332	11.15	81.83333333333333	0.1265375	612.0	0.8252777777777777	-1.471371686967	11.206197916666667	9.896702473958333
2020-02-01						0.4283916666666665	972.0374708333333	10.120833333333334	86.95833333333333	0.17232083333333334	576.4	1.1916666666666667	-1.361502320607	11.541835937500002	9.938782552083333
2020-02-02						1.6298291666666669	965.2872666666666	10.304166666666667	64.41666666666667	0.1533375	627.0	0.7158333333333332	-1.281309009903	11.949557291666666	10.240358072916663
2020-02-03						1.4528791666666667	965.9814791666666	3.4416666666666664	68.08333333333333	0.13507083333333333	593.0	0.0980555555555555	-1.1966133205260001	11.474283854166666	10.945605468749998
2020-02-04						1.490129166666667	969.5964541666667	6.370833333333334	46.916666666666664	0.158	586.0	0.14527777777777776	-1.1190817934400001	10.967083333333335	10.396324869791666
2020-02-05						0.5587708333333332	970.2497416666666	6.541666666666667	63.5	0.1274625	614.0	0.34972222222222205	-1.05650156157	11.729335937499997	10.612802734375
2020-02-06						0.4470208333333332	967.6210500000002	9.65	76.75	0.1079	639.0	0.5559722222222222	-1.010515002042	11.892994791666668	10.5031640625
2020-02-07						0.3166375	965.5186791666665	9.775	80.66666666666667	0.10592083333333334	655.0	1.2009722222222219	-0.959742895371	12.284700520833333	10.692692057291666
2020-02-08						2.1048083333333336	963.1623083333333	11.949999999999998	57.833333333333336	0.07319583333333333	601.6667	1.1075000000000006	-0.911859107094	12.377070312499997	10.848880208333332
2020-02-09						2.663600000000001	963.5503291666664	9.820833333333335	40.791666666666664	0.0321125	669.0	0.13333333333333344	-0.868024627938	11.723541666666664	11.184264322916667
2020-02-10						1.4715041666666668	963.6787375	11.554166666666665	40.625	0.14222916666666666	670.0	0.051249999999999796	-0.828126190515	11.509687499999998	10.887864583333332
2020-02-11						0.9313250000000001	963.8692124999999	14.179166666666662	42.333333333333336	0.1801	625.5	0.5388888888888886	-0.7915974578849999	11.577877604166666	10.502109375
2020-02-12						0.33527083333333335	962.7277250000001	11.420833333333333	57.625	0.09679166666666666	631.6	0.7773611111111111	-0.75549347796	11.483450520833335	10.178011067708335
2020-02-13						0.22351666666666667	961.8684208333334	10.241666666666669	66.79166666666667	0.16200833333333334	623.6	0.6465277777777776	-0.7262421750089999	11.651497395833333	10.204029947916668
2020-02-14						0.42841250000000003	962.8801083333334	8.908333333333333	81.83333333333333	0.17969999999999997	620.0	0.807777777777778	-0.7032772120919999	12.039570312499999	10.379391276041668
2020-02-15						0.409775	966.3582124999997	10.145833333333334	74.08333333333333	0.27197916666666666	602.3333	1.034305555555556	-0.6812467051259999	12.162031250000004	9.757692057291665
2020-02-16						3.669458333333333	967.3049875	11.854166666666664	58.0	0.19847916666666665	654.0	1.00875	-0.6638318442210001	11.444401041666667	10.203082682291667
2020-02-17						1.5087541666666668	965.7881833333332	10.137500000000001	77.58333333333333	0.1831041666666667	666.75	0.7948611111111111	-0.649730054415	11.331627604166668	10.485530598958333
2020-02-18						0.5215416666666665	962.5513416666664	10.770833333333334	50.541666666666664	0.2127083333333333	654.5	0.8733333333333326	-0.6352884624449999	11.266419270833333	10.396702473958333
2020-02-19						0.7078000000000001	962.9407833333335	10.279166666666669	62.166666666666664	0.1316375	714.0	0.9424999999999998	-0.619629246054	11.459479166666668	10.344986979166666
2020-02-20						1.2666041666666668	964.6255	10.950000000000003	57.125	0.3192833333333333	565.8333	0.7086111111111113	-0.605272604625	11.587031249999997	10.065475260416665
2020-02-21						0.9127041666666668	964.4985208333336	10.3625	65.375	0.32083333333333336	654.0	0.8016666666666671	-0.591963686535	11.543333333333335	10.321409505208333
2020-02-22						0.8940583333333333	960.6041833333333	11.424999999999999	64.08333333333333	0.15633333333333332	721.0	0.5054166666666668	-0.580665264582		
2020-02-23						3.5018124999999998	965.4354249999998	13.254166666666663	58.0	0.16120416666666668	712.0	0.4900000000000002	-0.563193769983		
2020-02-24						2.421462500000001	973.0844333333334	11.004166666666668	68.41666666666667	0.14799166666666666	737.0	0.40861111111111154	-0.543513561318	10.220989583333335	9.963798828124999
2020-02-25						1.0244541666666667	971.3263291666668	12.920833333333334	60.333333333333336	0.2017875	744.0	0.4012500000000003	-0.529949791605	9.982408854166668	9.584661458333331
2020-02-26						0.3538916666666667	971.0328375	12.679166666666667	65.25	0.20322916666666668	749.0	0.6609722222222226	-0.514064040438	10.249700520833334	9.627845052083332
2020-02-27						0.4842916666666666	969.587975	12.674999999999999	71.0	0.14427916666666665	762.0	1.4562499999999998	-0.5098448302349999	10.411041666666668	9.510911458333332
2020-02-28						0.09312916666666667	965.9461958333335	13.287500000000001	67.20833333333333	0.2693291666666667	605.5	2.050555555555556	-0.502878885873	10.484856770833332	9.52930989583333
2020-02-29						1.3038625000000004	961.4183125000001	12.724999999999996	54.291666666666664	0.27805416666666666	724.4	1.9325000000000003	-0.49092917643899997	10.111497395833332	9.464410807291666
2020-03-01						2.2910791666666666	960.0679916666667	8.195833333333333	61.208333333333336	0.3753458333333333	695.0	0.04708333333333322	-0.4842180837	9.680156250000001	9.423369140624999
2020-03-02						4.675295833333333	964.1034500000002	12.895833333333334	29.375	0.14305416666666668	772.0	0.054583333333333574	-0.473854117698	9.437695312500002	9.264430338541665
2020-03-03						1.0244625	962.4215333333332	14.983333333333336	52.75	0.14354583333333334	783.0	0.674722222222222	-0.469465006413	9.390481770833334	9.182861328124998
2020-03-04						0.2793875	962.2479833333333	14.862499999999999	57.666666666666664	0.16924583333333332	722.2	1.3525000000000003	-0.463433518002	9.540598958333332	9.032958984375
2020-03-05						0.5215375	963.0395458333334	15.150000000000004	63.125	0.18332916666666668	719.2	1.561388888888889	-0.4618477745699999	9.6951171875	8.890156249999999
2020-03-07						1.9185416666666673	956.1750666666668	8.7625	75.25	0.42175	488.3333	0.9616666666666663	-0.458081633919	9.454114583333334	8.521868489583332
2020-03-08						0.9499541666666665	959.0489708333333	7.014999999999998	77.79166666666667	0.3660208333333333	553.5	0.2091666666666668	-0.45683569265099994	9.112708333333334	8.86685546875
2020-03-09						0.8009458333333334	963.0296750000001	9.891666666666667	64.95833333333333	0.24504166666666663	669.25	0.14055555555555563	-0.45236163082499997	9.123854166666668	8.593671875
2020-03-10						0.48428750000000004	962.9464374999999	11.54166666666667	65.75	0.11975000000000001	747.25	0.6934722222222218	-0.445310735922	9.229661458333332	8.568105468749996
2020-03-11						0.37251666666666666	961.1784541666666	13.27083333333333	63.791666666666664	0.053804166666666674	811.0	1.0919444444444442	-0.437155483986	9.319791666666667	8.420976562500002
2020-03-12						0.22351666666666667	958.346575	14.404166666666667	64.58333333333333	0.090225	828.0	1.8665277777777778	-0.432001817832	9.361666666666666	8.480221354166666
2020-03-13						0.5215416666666667	950.2319416666668	13.704166666666671	61.25	0.1637958333333333	751.8	1.6777777777777778	-0.437438652456	9.341901041666665	8.474127604166666
2020-03-14						2.738120833333334	955.1168083333336	8.245833333333335	71.58333333333333	0.244825	663.0	0.1013888888888889	-0.451285590639	8.994609375	8.566191406250002
2020-03-15						1.8812875000000002	956.7140583333334	5.350000000000001	76.29166666666667	0.28070416666666664	1033.0	0.017083333333333044	-0.603488643264	8.588111979166664	8.212994791666665
2020-03-16						2.1979374999999997	958.6668916666666	5.4875	73.875	0.3241458333333333	747.2	0.020416666666666305	-0.495091752948	8.562447916666667	8.304401041666667
2020-03-17						1.1734749999999998	958.3240124999999	5.545833333333333	82.58333333333333	0.3538833333333333	468.8	0.04958333333333346	-0.449586579819	8.601145833333335	8.379433593750003
2020-03-18						0.5587999999999999	957.5874708333334	5.183333333333334	86.41666666666667	0.4092291666666667	519.5	0.01458333333333369	-0.447179647824	8.401705729166666	8.254020182291667
2020-03-19						1.3224874999999998	959.0944125	7.204166666666667	81.20833333333333	0.17111666666666667	892.0	0.14847222222222198	-0.437665187232	8.430559895833333	8.119479166666666
2020-03-20						1.322475	965.7585458333334	8.920833333333334	74.45833333333333	0.21433333333333335	1014.0	0.35208333333333336	-0.417531909015	8.636783854166667	8.003815104166666
2020-03-21						0.9126916666666665	965.7768749999999	10.004166666666665	70.41666666666667	0.0769	872.0	0.46541666666666665	-0.408413884281	8.70109375	7.876494140625
2020-03-22						0.8195583333333331	963.9962083333334	11.429166666666669	72.45833333333333	0.13357916666666667	868.0	0.8004166666666667	-0.40515744687599997	8.702252604166668	8.029085286458331
2020-03-23						3.874345833333333	960.3868791666665	11.541666666666666	67.91666666666667	0.23130833333333337	909.0	0.5272222222222224	-0.418721216589	8.648151041666667	8.207229817708333
2020-03-24						1.7881541666666667	963.7901958333335	7.558333333333333	77.58333333333333	0.43351249999999997	466.0	0.055000000000000084	-0.44797251954	8.648763020833334	8.403007812500002
2020-03-25						3.147916666666666	962.6190708333334	6.599999999999999	73.83333333333333	0.14335	891.0	0.07444444444444431	-0.5442214824930001	8.6030859375	8.443313802083333
2020-03-26						1.955791666666667	961.9827124999998	6.208333333333335	71.875	0.15671666666666667	941.0	0.19249999999999998	-0.47682738663299995	8.585664062500001	8.412903645833333
2020-03-27						4.004737499999999	963.0917583333331	8.420833333333333	62.125	0.23459166666666667	892.0	0.1359722222222218	-0.44491430006399996	8.597421875	8.363024088541666
2020-03-28						1.4901333333333342	966.0590875000001	8.416666666666668	76.79166666666667	0.4163208333333333	517.75	0.06375000000000013	-0.434861819379	8.597799479166667	8.38865234375
2020-03-29						0.6332999999999999	964.2459583333334	8.866666666666665	85.125	0.40568333333333334	564.0	0.11486111111111108	-0.445792122321	8.635729166666666	8.247493489583333
2020-03-30						0.9499583333333335	967.2273874999997	10.033333333333333	80.29166666666667	0.420125	391.25	0.07722222222222246	-0.440157069768	8.634244791666667	8.241959635416665
2020-03-31						0.8754374999999999	968.0584666666664	11.525	82.33333333333333	0.32795833333333335	831.6667	0.059999999999999755	-0.42967983637799995	8.698398437500002	8.283929036458334
2020-04-01						1.4715125000000002	960.859575	9.737500000000002	70.66666666666667	0.14389166666666664	852.25	0.13499999999999993	-0.423365179497	8.6797265625	8.48216796875
2020-04-02						1.0058291666666668	962.4483416666664	8.995833333333335	62.333333333333336	0.09597083333333334	864.0	0.09944444444444452	-0.411500420604	8.705455729166665	8.48234375
2020-04-03						1.3970000000000005	962.4186958333331	10.070833333333331	57.208333333333336	0.14310833333333334	839.0	0.1180555555555552	-0.400711701897	8.817161458333333	8.588385416666666
2020-04-04						1.5087625000000002	956.2046916666668	9.0875	71.58333333333333	0.41980833333333334	785.0	0.1015277777777784	-0.49381749483299997	8.811367187499998	8.614918619791668
2020-04-05						1.881291666666667	948.37225	9.154166666666667	78.95833333333333	0.44292916666666676	865.0	0.038333333333333254	-2.322236305623	8.713216145833332	8.507526041666669
2020-04-06						1.0803458333333331	953.038420833333	7.320833333333333	69.66666666666667	0.2547125	871.6	0.04472222222222233	-1.657356738063	8.749401041666667	8.55075846354167
2020-04-07						1.5087625000000002	961.9008958333335	9.854166666666668	76.41666666666667	0.3606291666666667	841.25	0.2284722222222225	-0.981603501255	8.901536458333334	8.376953125
2020-04-08						1.0989625	959.1423875	13.033333333333333	71.83333333333333	0.20228750000000004	909.0	0.5479166666666664	-0.761553283218	9.002317708333335	8.550494791666667
2020-04-09						3.5763208333333325	958.3479916666664	13.695833333333335	77.58333333333333	0.43474166666666664	784.0	0.4286111111111111	-0.66034887204	8.991028645833333	8.400052083333334
2020-04-10						2.1234291666666665	961.6215166666667	12.895833333333334	82.91666666666667	0.2806416666666666	896.0	0.1440277777777775	-0.6239334067979999	9.038151041666667	8.298343098958332
2020-04-11						1.7322708333333334	959.8154291666665	13.104166666666664	82.375	0.261025	919.0	0.7222222222222227	-0.588112595343	9.148020833333332	8.315787760416667
2020-04-12						1.5273791666666667	959.2326958333332	15.079166666666667	78.04166666666667	0.30240833333333333	939.0	0.9988888888888888	-0.5716605072359999	9.163177083333334	7.881038411458334
2020-04-13						1.9557916666666666	962.0927833333334	15.187499999999998	60.75	0.16736666666666666	971.0	1.1331944444444446	-0.7651778396339999	9.195572916666668	7.932975260416666
2020-04-14						1.3224958333333332	967.2316041666668	17.34166666666667	32.041666666666664	0.1356375	956.0	1.7220833333333332	-0.59493695547	9.254765625000001	7.537213541666667
2020-04-15						0.7823166666666665	963.7760833333333	17.091666666666665	54.791666666666664	0.16304583333333333	948.0	2.7137500000000006	-0.54340029393	9.418333333333333	7.260292968750001
2020-04-16						1.9557958333333332	956.3528458333335	18.804166666666664	52.625	0.19855	879.4	2.7626388888888886	-0.521058301647	9.351171874999999	7.000673828125002
2020-04-17						1.9930625	954.6215583333334	16.974999999999998	60.916666666666664	0.20884583333333337	894.0	3.1491666666666673	-0.492033533472	9.668268229166667	7.323671875
2020-04-18						2.9243833333333336	959.3060708333331	12.329166666666667	77.75	0.3182125	1048.0	2.4629166666666666	-0.4700596602	9.631028645833334	7.191966145833333
2020-04-19						1.6763958333333342	961.4775833333333	12.370833333333332	72.25	0.1768291666666667	961.0	1.9679166666666665	-0.461083219701	9.25140625	6.8997265625
2020-04-20						0.8568208333333333	961.5777708333334	13.633333333333338	72.875	0.5192791666666666	524.0	2.4212499999999997	-0.455561434536	9.303919270833335	6.254049479166667
2020-04-21						2.2352000000000003	965.7768875	13.158333333333337	74.54166666666667	0.23714166666666667	891.4	1.1229166666666672	-0.44853885647999997	9.216510416666667	6.353138020833334
2020-04-22						3.6880791666666664	968.0457625000003	17.175	59.666666666666664	0.163775	981.0	0.3145833333333334	-0.434918453073	8.801705729166668	7.941738281249999
2020-04-23						4.842933333333333	967.6379791666669	18.779166666666665	65.20833333333333	0.1208625	952.0	0.2908333333333332	-0.426140230503	8.702799479166666	8.365429687499999
2020-04-24						4.600795833333332	964.3771791666667	19.925	44.083333333333336	0.12270833333333332	963.0	0.055833333333333325	-0.419174286141	8.682721354166668	8.420045572916667
2020-04-25						3.3900541666666673	961.7005166666667	22.125	46.75	0.24531249999999996	860.0	0.39083333333333375	-0.407111309319	8.8440234375	8.392379557291667
2020-04-26						3.799833333333334	959.7039583333334	20.1375	53.583333333333336	0.1486	981.0	0.8416666666666663	-0.404138040384	9.187317708333333	8.422962239583333
2020-04-27						5.7742708333333335	961.9107541666667	19.508333333333336	40.125	0.13807083333333334	918.0	0.5933333333333332	-0.395133283038	9.228567708333332	8.737428385416665
2020-04-28						2.7381249999999997	962.9266749999996	20.55	61.166666666666664	0.12754166666666666	889.6	0.18722222222222218	-0.388478823993	9.037799479166667	8.648219401041667
2020-04-29						1.657779166666667	958.7416625000002	20.462500000000002	66.66666666666667	0.37123333333333336	615.0	0.8487499999999998	-0.381173077467	9.589166666666669	8.675048828125
2020-04-30						2.3283374999999995	961.3280125	17.154166666666665	64.79166666666667	0.2217375	903.4	0.6641666666666662	-0.373612479318	9.457057291666667	8.779046223958332
2020-05-01						3.1106541666666665	961.9516666666665	16.01666666666667	39.583333333333336	0.1416125	975.0	0.12111111111111066	-0.36953485335	9.325065104166667	8.906673177083333
2020-05-02						2.8685208333333336	961.3548249999999	16.020833333333336	65.66666666666667	0.394625	842.0	0.12208333333333332	-0.370525942995	9.162708333333331	8.659749348958334
2020-05-03						3.054766666666666	964.845629166667	12.508333333333333	69.625	0.1727625	1015.0	0.0529166666666668	-0.378567927543	8.774882812500001	8.452500000000002
2020-05-04						2.2538125	965.5962750000002	15.283333333333333	50.458333333333336	0.11107083333333334	1005.0	0.27319444444444496	-0.363276830163	8.279453125000002	8.112288411458335
