Date	AirP	AirT	RelHum	SWR	CC	Prec	U	delT	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	W	MLD	thermD	O2	NO3N	NH4N	PO4P	TOTP	TOTN	TOC	SiO2	chl-a
1999-11-28	993.5622	8.680367	84.4876330436745	44.20342	0.9994588	1.109824	7.878730408409022	0.0115992500000001	12.0521795	6.087407	138	237.0	0.021668576271685	19.0	19.0	9.118351936340332	338.5462646484375	22.518888473510742	10.249383926391602	24.657461166381836	874.1962280273438	8.59276008605957	1.7676446437835693	8.862855911254883
1999-11-29	989.5961	6.695253	64.52745348810095	52.34313	0.478408	0.9351889	4.964849335571524	0.00501525	13.548355	6.497778	138	238.0	0.0050870746099655	19.0	19.0	9.184136390686035	328.56707763671875	21.910276412963867	10.350430488586426	25.073158264160156	879.9970703125	8.565263748168945	1.7460925579071045	9.009814262390137
1999-11-30	984.5071	4.463719	78.05958114908917	55.50429	0.7425087	0.8302718	6.3954291961857415	0.0002842499999999	13.23351	6.797037	138	239.0	0.0005142949127115	19.0	19.0	9.335701942443848	330.5849609375	22.856136322021484	10.446988105773926	25.06534194946289	886.4061279296875	8.54943561553955	1.7733495235443115	9.013364791870117
2000-03-01	972.0756	2.932323	78.57659787370046	42.39486	0.7792073	0.5810934	1.865972059948865	0.1011834875	33.5659985	9.459259	79	2.0	1.885165591363327	19.0	19.0	9.919242858886719	413.73193359375	21.05262565612793	9.652214050292969	24.826148986816406	903.987060546875	8.489969253540039	1.4935932159423828	11.101861953735352
2000-03-02	985.0913	1.898767	54.930070354143545	21.90006	0.4592386	20.99991	1.9987799002841709	0.107058245	21.1812575	9.832592	79	3.0	2.091188692980718	19.0	19.0	10.306573867797852	492.65789794921875	19.553659439086914	8.653482437133789	24.50270652770996	994.5763549804688	8.496871948242188	1.2775148153305054	13.060137748718262
2000-03-03	963.278	0.9126511	75.61448642546354	54.45151	0.8629805	2.015455	2.0587187947607126	0.113220785	21.14081	10.6237	79	4.0	1.9280711963867097	19.0	19.0	10.578357696533203	561.0657348632812	17.560218811035156	8.789755821228027	24.772077560424805	1057.1275634765625	8.347550392150879	1.2929171323776245	14.124985694885254
2000-03-04	987.0001	-0.9678331	49.924941475682246	35.30448	0.689781	1.422493	4.651779928567558	0.11965327	20.110958	11.23852	79	5.0	0.3602035652076293	19.0	19.0	10.773130416870117	620.096923828125	15.50234317779541	9.061620712280273	25.156898498535156	1102.4244384765625	8.270602226257324	1.5544854402542114	14.011640548706055
2000-03-05	1001.892	-1.130454	55.57857776470094	51.99841	0.5857661	0.2569982	2.2178451797662726	0.1274921279999999	17.579599	10.57926	79	6.0	1.1555048713511866	19.0	19.0	10.903806686401367	665.3883056640625	13.44174575805664	9.644282341003418	26.0158634185791	1134.2113037109375	8.290674209594727	2.0567007064819336	13.568589210510254
2000-03-06	982.5963	6.315781	77.48386239096192	61.69335	0.8445984	0.2804425	6.188481409550246	0.1335417005	18.058063	9.485926	79	7.0	0.2912669907754852	19.0	19.0	11.034099578857422	712.8433227539062	11.856993675231934	10.137595176696777	26.798377990722656	1160.6234130859375	8.303003311157227	2.4941399097442627	13.323036193847656
2000-03-07	986.1628	4.467402	52.74535521981544	44.20342	0.6206253	1.109824	3.714867100884902	0.138763075	18.4855295	8.487408	79	8.0	0.32710353705688	19.0	19.0	11.291855812072754	765.8490600585938	10.079493522644043	10.414153099060059	27.367034912109375	1186.681640625	8.215970039367676	2.89709734916687	12.679731369018555
2000-03-08	985.2559	0.2017205	86.0516115222799	52.34313	0.9914514	0.9351889	1.0118133707493937	0.142098425	15.2984355	7.942222	79	9.0	4.288204404254627	19.0	19.0	12.044182777404785	815.8382568359375	8.587987899780273	10.831401824951172	27.867652893066406	1202.8172607421875	7.811385631561279	3.2418532371520996	11.329352378845215
2000-03-09	995.4492	-0.6499881	63.53301375350469	55.50429	0.2530202	0.8302718	3.544064854205267	0.1460045625	14.0177235	7.776296	79	10.0	1.5963381260377154	19.0	19.0	12.036407470703125	818.092529296875	7.986668586730957	11.579877853393555	28.545652389526367	1209.6971435546875	7.925643444061279	3.648510694503784	9.723210334777832
2000-03-10	1005.753	-0.7323991	56.06396557896846	54.56624	0.6276515	1.53	1.3958498674237894	0.15523913	12.3595815	7.268148	79	11.0	1.7294789431729776	19.0	19.0	12.005666732788086	815.7265014648438	7.789061546325684	12.40816879272461	29.336009979248047	1217.958251953125	8.003352165222168	3.8681836128234863	8.727999687194824
2000-03-11	1000.187	-0.9909	76.08052274131362	107.7292	0.5324928	0.4230388	1.686067692402651	0.1643367755	11.28405	6.527407	79	12.0	1.940891478483248	19.0	19.0	12.031648635864258	814.2322387695312	7.565819263458252	13.317371368408203	29.9888973236084	1225.363525390625	8.019458770751953	4.004981517791748	8.248286247253418
2000-03-12	1005.861	-0.9484386	86.83238106637074	134.2516	0.5281247	0.0007839686	1.862539343978164	0.17245329175	10.0540705	5.869629	79	13.0	25.95142484442861	19.0	19.0	12.072885513305664	813.4918823242188	7.587776184082031	13.946873664855957	30.540063858032227	1234.556640625	8.084367752075195	4.084897041320801	7.902384281158447
2000-03-13	996.5333	3.41481	83.66946675017589	80.39046	0.7808359	0.3386876	3.3652654264851085	0.1800462425	10.426125	5.565926	79	14.0	0.5727498170110753	19.0	19.0	12.047408103942871	815.1452026367188	7.496565341949463	14.399553298950195	30.549985885620117	1233.6751708984375	8.072373390197754	4.124533176422119	7.687744617462158
2000-03-14	987.508	2.998708	61.11649001741122	153.8604	0.3993922	0.01171719	3.289179949721815	0.1891437899999999	11.3424535	5.465185	79	15.0	0.1860941648653953	19.0	19.0	12.136092185974121	812.1019287109375	7.459803581237793	14.815284729003906	30.684682846069336	1237.29736328125	8.140531539916992	4.126246452331543	7.823084354400635
2000-03-15	999.9016	1.151659	49.953727642830856	123.2606	0.2234151	0.07120956	3.005130843353913	0.20297694	9.763916	5.111111	79	16.0	0.2407553602564335	19.0	19.0	12.083438873291016	817.0763549804688	7.5611891746521	14.9635009765625	30.558401107788086	1236.0560302734375	8.108169555664062	4.128443241119385	8.11932373046875
2000-03-16	1008.167	0.4214246	64.8257497807429	95.52922	0.7653337	0.9880626	0.740697205946195	0.0152378824999999	8.695630999999999	4.647407	79	17.0	1.1717677060548188	19.0	19.0	12.064472198486328	817.3390502929688	7.642366886138916	15.023263931274414	30.011629104614258	1231.4158935546875	8.057720184326172	4.133188724517822	8.262385368347168
2000-03-17	1011.879	1.453407	78.95473833821694	139.8741	0.8748289	0.02457742	0.2255479872260668	0.0032742275	8.123832	4.300741	79	18.0	11.357240624886924	19.0	19.0	12.062472343444824	826.7587280273438	7.6957855224609375	15.064054489135742	29.828763961791992	1231.386962890625	8.059612274169922	4.121200084686279	8.069530487060547
2000-03-18	1015.71	3.721716	65.0851139753181	149.9982	0.3936127	0.01701374	1.86522728912846	0.0253623	8.080594	3.976296	79	19.0	101.66995201395832	19.0	19.0	12.35951042175293	846.35107421875	8.918749809265137	14.881448745727539	29.767988204956055	1231.9241943359375	8.038434982299805	4.0880656242370605	7.9645304679870605
2000-03-19	1012.92	4.502544	71.50223474026087	169.0621	0.9254175	0.0	2.685507631277185	0.0204191499999999	8.0183105	3.561481	79	20.0	0.2931215793358618	19.0	19.0	12.359943389892578	852.0183715820312	9.022970199584961	14.84536361694336	30.1907958984375	1241.307373046875	8.108306884765625	4.0921630859375	7.90758752822876
2000-03-20	1003.573	8.631921	63.24401027088917	151.0088	0.2630622	0.07950214	3.665062184239171	0.0328303249999999	7.5459745	3.051852	79	21.0	0.1024537487580871	19.0	19.0	12.277509689331055	842.1411743164062	8.571593284606934	15.003952980041504	30.6555233001709	1250.2926025390625	8.180437088012695	4.100683689117432	7.96282958984375
2000-03-21	1000.854	6.110051	68.53965431488591	138.9083	0.09067581	0.01417301	2.7741901962477264	0.0283645000000001	8.048664500000001	2.463704	79	22.0	0.1341904017000305	19.0	19.0	12.180035591125488	837.34521484375	8.284807205200195	15.07151985168457	30.57939338684082	1255.460693359375	8.211076736450195	4.109062671661377	7.952479362487793
2000-03-22	999.0262	3.827875	56.850201722264224	85.56023	0.3648482	0.1279926	1.958615087920955	0.03335975	7.188045	1.998518	79	23.0	0.1669531684608805	19.0	19.0	12.109128952026367	831.3095092773438	8.089558601379395	15.097410202026367	30.298166275024414	1262.982421875	8.137774467468262	4.117459774017334	8.082356452941895
2000-03-23	1001.982	1.840229	47.353303720970445	31.43838	0.2290832	8.828609	3.3314655572180243	0.0183657499999998	6.143053999999999	1.802963	79	24.0	0.0558412043539706	19.0	19.0	12.061467170715332	819.2987670898438	8.066163063049316	14.687496185302734	30.011194229125977	1270.56982421875	8.0521879196167	4.12650203704834	8.287137985229492
2000-03-24	1006.826	1.56507	53.22388484044977	38.81872	0.5582768	4.945038	0.7835891789936931	0.0339532500000001	5.3652445	1.746667	79	25.0	1.94130293892794	19.0	19.0	12.027617454528809	803.6989135742188	8.225093841552734	14.461689949035645	29.607925415039062	1276.1756591796875	8.00046443939209	4.132687091827393	8.700955390930176
2000-03-25	1003.252	2.162627	63.256212358113885	92.92387	0.9888535	0.2195779	0.5437228816020621	0.0205345000000001	5.0756965	1.714074	79	26.0	1.95077750265032	19.0	19.0	12.000655174255371	795.7685546875	8.119311332702637	14.683513641357422	29.880002975463867	1276.5650634765625	7.997367858886719	4.13392972946167	9.249504089355469
2000-03-26	1001.826	3.31913	69.11555630944162	146.1057	0.956044	0.00854845	2.524264243460458	0.0066367500000001	4.955729	1.687407	79	27.0	0.0370178366843453	19.0	19.0	12.01217269897461	794.7320556640625	7.8267388343811035	14.961090087890625	29.54073143005371	1228.1064453125	8.06137466430664	4.105733871459961	9.508124351501465
2000-03-27	1012.628	1.935651	50.13772782893884	178.1192	0.5870045	0.0	3.928007002749868	0.0031769999999999	5.0481375	1.657778	79	28.0	0.0072329234997099	19.0	19.0	12.078329086303711	784.1625366210938	7.852852821350098	14.72867202758789	30.033164978027344	1234.418701171875	8.166131019592285	4.046850204467773	9.716761589050293
2000-03-28	1016.913	0.2198581	50.05922214050632	117.267	0.1359193	0.05070828	0.7398523455054664	0.0421922499999996	4.6553315	1.623704	79	29.0	1.5242515121752538	19.0	19.0	12.057029724121094	768.88330078125	7.759703159332275	14.581206321716309	30.077388763427734	1233.4022216796875	8.135019302368164	4.040029048919678	9.858927726745605
2000-03-29	1014.317	2.373394	60.38995021046965	177.7697	0.3439561	0.01674219	1.7976535938949667	0.0325727500000003	4.486733	1.592593	79	30.0	3.242141045777019	19.0	19.0	12.14237117767334	738.2769165039062	7.942799091339111	14.358095169067383	30.306686401367188	1222.198486328125	8.207935333251953	3.978956699371338	9.972940444946289
2000-03-30	1003.558	3.943846	56.69645468710298	193.4123	0.007275474	0.0	2.528150156315564	0.03182675	4.459721500000001	1.564444	79	31.0	23.974758850153528	19.0	19.0	12.358348846435547	704.2398681640625	8.182982444763184	13.926843643188477	30.40726089477539	1201.0010986328125	8.281518936157227	3.9221763610839844	10.026945114135742
2000-03-31	991.4492	3.192811	86.20244478473968	175.88	0.8598542	0.0	1.2358477830465044	0.0433067500000001	4.505545	1.542222	79	32.0	4.816642224491628	19.0	19.0	12.419747352600098	717.560546875	8.447816848754883	13.641971588134766	30.179685592651367	1193.10791015625	8.334887504577637	3.8369319438934326	9.994880676269531
2000-04-01	990.3165	4.162873	72.88973826742131	198.0819	0.9852687	0.004374658	2.6394841417659625	0.0094357499999992	4.457521000000001	1.64	79	33.0	0.0381836757220485	19.0	19.0	12.515580177307129	772.8160400390625	8.694693565368652	13.61738395690918	29.768299102783203	1198.278076171875	8.353662490844727	3.7663187980651855	9.706250190734863
2000-04-02	995.6721	0.3541662	84.29202161872921	101.7444	0.9994777	0.07402181	3.6033403214542488	0.0200734999999996	4.926999	2.237037	79	34.0	0.0246914358055071	19.0	19.0	12.377535820007324	771.338623046875	8.472150802612305	13.641008377075195	29.101551055908203	1200.708740234375	8.202005386352539	3.7666916847229004	9.348820686340332
2000-04-03	991.4332	0.4322931	96.7106421763321	178.3383	1.000007	0.221393	1.9787417813815424	0.053706	8.527244	6.782222	79	35.0	0.6514786457960222	19.0	19.0	12.475621223449707	761.7070922851562	8.618659973144531	13.718709945678711	29.1817626953125	1207.6707763671875	8.202317237854004	3.721264600753784	8.95571517944336
2000-04-04	985.2094	-1.421437	85.9459248979721	209.0685	0.834599	0.002586096	4.975280230967326	0.0219249999999999	10.580238	10.31259	79	36.0	2.1575344181507914	19.0	19.0	12.678436279296875	758.0668334960938	8.863340377807617	13.611079216003418	29.214927673339844	1189.7596435546875	8.239989280700684	3.7210633754730225	8.550461769104004
2000-04-05	995.0121	-1.129481	60.02156154304409	9.105542	0.002934783	0.9712255	3.315187857852101	0.0338336499999999	10.005803	8.503704	79	37.0	0.1814194580366088	19.0	19.0	12.500092506408691	752.7714233398438	9.392683982849121	13.254015922546387	28.66077423095703	1198.1558837890625	8.117859840393066	3.726152181625366	8.163263320922852
2000-04-06	1007.663	0.9361399	73.41357590236252	15.28736	0.1468601	0.0002818595	0.5213281341131898	0.0411794999999999	9.5360665	6.771852	79	38.0	7.05139393900246	19.0	19.0	12.398133277893066	749.9811401367188	9.2332124710083	13.112170219421387	28.525623321533203	1201.294921875	8.029125213623047	3.801021099090576	8.021913528442383
2000-04-07	1016.444	1.799938	68.86487081827647	15.26531	0.2347354	0.0002235351	0.4631388968040426	0.05261	10.211416	6.533333	79	39.0	4.0884070775341295	19.0	19.0	12.309954643249512	754.8674926757812	8.995254516601562	13.087231636047363	28.62097930908203	1207.291748046875	7.983802318572998	3.8745951652526855	8.0248441696167
2000-04-08	1013.765	2.42171	73.27763075273091	10.78207	0.5670755	0.129535	1.253918556505569	0.0336277499999999	11.669715	6.748148	79	40.0	0.386449908198478	19.0	19.0	12.279701232910156	758.1300659179688	8.743800163269043	13.236936569213867	29.025360107421875	1212.0347900390625	7.973440647125244	3.9431960582733154	8.034021377563477
2000-04-09	1011.159	4.299342	64.35520030513392	4.073777	0.2445553	6.776407	0.7321865143942833	0.0649777500000001	12.0501125	6.802963	79	41.0	17.085546058747145	19.0	19.0	12.263957977294922	757.8525390625	8.6207857131958	12.992814064025879	29.496442794799805	1216.5782470703125	7.977611064910889	4.006648063659668	8.261581420898438
2000-04-10	1001.605	5.478613	65.53847307435514	10.50302	0.8152304	2.05926	0.96629515082099	0.0685027499999999	13.779641	6.222222	79	42.0	6.524054782313788	19.0	19.0	12.271697998046875	748.2793579101562	8.52016830444336	12.917703628540039	29.710872650146484	1216.84521484375	7.9744553565979	4.0131402015686035	8.516514778137207
2000-04-11	991.9147	5.415573	78.18296889332008	14.60875	0.9618824	0.13561	1.4962133418236887	0.0494355000000004	15.290969	5.591111	79	43.0	0.1113059771416347	19.0	19.0	12.2909517288208	741.21875	8.353745460510254	13.259214401245117	30.213802337646484	1219.6973876953125	7.998072147369385	4.06850528717041	8.650983810424805
2000-04-12	989.9061	5.953602	71.36106606194858	13.15937	0.8424389	0.254131	3.863131119630422	0.0294340000000001	18.660161	5.297778	79	44.0	0.0012505476502079	19.0	19.0	12.386807441711426	721.8834228515625	8.489829063415527	14.000404357910156	30.687116622924805	1225.373779296875	8.019783973693848	4.1176371574401855	8.846146583557129
2000-04-13	980.9498	4.639769	87.42956062041338	9.921429	0.9989959	0.2349592	4.932605614644049	0.005384750000001	21.981711	6.857778	79	45.0	0.0024601688982087	19.0	19.0	12.388040542602539	711.5245361328125	9.112197875976562	13.760863304138184	30.674617767333984	1225.4034423828125	8.019832611083984	4.103739261627197	8.895078659057617
2000-04-14	981.8301	5.786012	75.7908701297128	8.558971	0.8375212	0.4917973	0.4488919339167167	0.0698552499999989	20.6792645	7.445926	79	46.0	1.4226865049801285	19.0	19.0	12.409809112548828	706.54345703125	9.335171699523926	13.910036087036133	30.663846969604492	1225.407958984375	8.019798278808594	4.089267253875732	8.96054458618164
2000-04-15	985.4084	4.908112	84.03587454792167	10.42038	0.542064	0.3562398	3.305508898864653	0.0168995	20.047054000000003	6.968889	79	47.0	4.152585554426403	19.0	19.0	12.423328399658203	704.533203125	9.727689743041992	14.128738403320312	30.647863388061523	1225.365478515625	8.019852638244629	4.075516700744629	9.074341773986816
2000-04-16	990.0592	2.7841	91.38583121259065	16.34771	0.9701926	0.01077583	2.095723043082029	0.0038710000000001	22.342053	8.610371	79	48.0	0.0051834514157854	19.0	19.0	12.421209335327148	709.8300170898438	10.027458190917969	14.454652786254883	30.635560989379883	1225.4024658203125	8.020227432250977	4.0751953125	8.977404594421387
2000-04-17	990.8641	6.196499	88.29055046988529	18.51676	0.9897783	0.003329429	1.905285335627281	0.0416474999999998	27.976685000000003	10.36593	79	49.0	0.3455363964015837	19.0	19.0	12.406579971313477	723.87158203125	9.873237609863281	13.964351654052734	30.625648498535156	1225.4224853515625	8.019956588745117	4.0758056640625	8.646846771240234
2000-04-18	995.8596	7.483497	88.92458996324511	20.64251	0.8072407	0.0	4.145966045844316	0.0241975000000005	29.020291500000003	10.56741	79	50.0	2.814928404700822	19.0	19.0	12.39516544342041	733.0891723632812	9.87219524383545	13.302288055419922	30.59288787841797	1225.420654296875	8.020061492919922	4.077409744262695	8.302865982055664
2000-04-19	1003.89	8.049469	80.31265600418457	21.6285	0.9535875	0.001345306	1.1814191928476572	0.1028832499999996	24.84577	9.580741	79	51.0	3.8830232278397423	19.0	19.0	12.399531364440918	739.2036743164062	9.940465927124023	13.204672813415527	30.556962966918945	1225.4276123046875	8.01994800567627	4.081168174743652	8.015775680541992
2000-04-20	1003.59	8.928062	78.87961409821264	21.5998	0.7448255	0.003702809	1.5415455183157714	0.6822835000000005	20.591578	8.152593	79	52.0	0.0	17.2182	17.2182	12.373018264770508	743.3304443359375	9.637508392333984	13.181581497192383	30.54433250427246	1225.4505615234375	8.020488739013672	4.085638046264648	7.789003372192383
2000-04-21	1001.106	8.616909	89.74727917877998	20.77313	0.8942127	0.0003345093	3.27052523342964	0.8790492500000004	18.351965	7.508148	79	53.0	65.09773878458229	11.3058	11.3058	12.390080451965332	700.5978393554688	9.33170223236084	13.396247863769531	30.51394271850586	1200.7498779296875	8.02026653289795	4.031404972076416	7.780426979064941
2000-04-22	1004.022	8.859237	85.47018305401778	21.27918	0.8993395	0.03900504	2.9377156529276705	1.1720449999999998	18.0295455	6.798518	79	54.0	55.215827766900965	16.2838	16.2838	12.324518203735352	685.819091796875	9.140572547912598	13.423004150390625	30.525609970092773	1196.1934814453125	8.020429611206055	3.992934465408325	7.9677348136901855
2000-04-23	998.2866	8.802326	91.68692333865174	9.450682	0.9815892	0.6488528	1.6905025819995785	1.3599955	16.381633	6.14074	79	55.0	76.03382529393538	16.3586	16.3586	12.385120391845703	654.331787109375	9.100359916687012	13.492918968200684	30.54648208618164	1187.4962158203125	8.022269248962402	3.9556009769439697	8.476539611816406
2000-04-24	999.6274	8.323566	89.65662751372648	8.66088	0.9997244	0.5375914	1.568326362304495	1.39021125	16.009725500000002	6.272593	79	56.0	191.84192324511164	17.2106	17.2106	11.995284080505371	569.365966796875	7.449311256408691	12.988017082214355	30.752750396728516	1155.70947265625	8.322439193725586	3.896934747695923	9.76207160949707
2000-04-25	1000.9	9.89652	72.88794987481837	6.74592	0.7792377	1.515571	1.548226341299053	1.8782409999999992	14.925973000000004	5.666667	79	57.0	133.4651987115829	17.1554	17.1554	11.66415023803711	498.3747863769531	6.307418346405029	11.89453125	31.0599308013916	1132.699462890625	8.466110229492188	3.819692611694336	11.735005378723145
2000-04-26	1006.09	9.533158	74.49536791986347	7.212461	0.9049203	8.039317	1.073479172285727	2.319681	12.795544	4.607407	79	58.0	143.1228551686729	17.1346	17.1346	11.356112480163574	406.82415771484375	5.704892635345459	10.209877014160156	31.196348190307617	1109.594970703125	8.640942573547363	3.598466396331787	13.60759162902832
2000-04-27	1007.67	9.576125	86.133973541559	7.180894	0.9432929	6.176885	1.7270909527888243	2.2135187500000013	11.3490595	4.477037	79	59.0	34.24039001892483	17.1229	17.1229	11.49945068359375	339.8937683105469	7.814370632171631	8.754745483398438	31.742307662963867	1054.995849609375	8.497017860412598	3.2575719356536865	15.523432731628418
2000-04-28	1010.279	14.22889	74.78922695725066	24.17931	0.7106916	0.8603432	2.8758908913493224	2.591291750000001	10.173747	4.097778	79	60.0	7.6178407754096495	9.2044	9.2044	11.620429039001465	296.123046875	9.098718643188477	8.187772750854492	32.11966323852539	1016.0143432617188	8.337971687316895	2.8821287155151367	17.067472457885742
2000-04-29	1010.421	17.14182	65.98260476492703	25.4257	0.3102764	0.2217139	1.978292854272592	3.874708750000001	8.5840985	2.962963	79	61.0	0.0863951864211062	0.75	1.2011	11.490547180175781	300.1375427246094	9.874348640441895	7.905275344848633	32.29726028442383	990.3346557617188	8.185161590576172	2.4869019985198975	18.37160873413086
2000-04-30	1011.122	16.61795	71.59707274817384	28.52602	0.2496268	0.008160557	1.703132404180453	5.962676500000001	7.375106999999999	2.582222	79	62.0	0.3484767286134335	1.3566	1.83	11.216413497924805	307.57080078125	10.191513061523438	7.730985164642334	32.222068786621094	966.3350219726562	8.066733360290527	2.0777394771575928	19.78023910522461
2000-05-01	1015.629	11.40324	74.11199906407464	34.61536	0.4450338	5.393629e-05	3.1832217609513496	5.978446	7.402005	2.774815	79	63.0	0.7104551443857849	3.3198	3.7514	10.967639923095703	337.83758544921875	10.42916202545166	7.625621795654297	31.760154724121094	948.788818359375	7.957611560821533	1.7520405054092407	22.79884147644043
2000-05-02	1015.968	8.766256	78.81637574544632	30.39912	0.9313581	0.09637747	0.857802706099905	5.9692300000000005	9.3126175	3.902222	79	64.0	34.19935862502781	3.8271	4.2543	11.042661666870117	366.5356750488281	9.387628555297852	7.186341762542725	28.930513381958008	933.39013671875	7.829582214355469	1.517748236656189	23.352195739746094
2000-05-03	1011.652	9.826472	74.6688556524988	34.06894	0.6228276	0.004143722	1.023370197877423	5.968274999999998	11.953498	4.131852	79	65.0	0.0	3.845	4.2721	10.975983619689941	438.3515319824219	10.360389709472656	7.144718170166016	28.193071365356445	971.7005615234375	7.776763439178467	1.311699390411377	22.513412475585938
2000-05-04	1012.294	10.49288	60.2562889080016	18.34156	0.32911	4.772391	0.566862868945226	6.1523925	9.4610525	3.068148	79	66.0	0.0	4.4165	4.9110000000000005	10.89460563659668	497.3157653808594	12.118659973144531	7.433098793029785	26.88951873779297	1029.8035888671875	7.66164493560791	0.9466073513031006	20.982702255249023
2000-05-05	1007.708	12.97239	60.60937787373047	26.97036	0.4681407	4.670365	0.3891613069229905	6.955117	7.314374999999999	2.288889	79	67.0	148.8696003529098	4.7297	5.2379	10.32571029663086	469.0484313964844	9.660354614257812	7.483254432678223	26.4608097076416	1033.714599609375	7.667920112609863	0.9822056293487549	20.1513671875
2000-05-06	1011.828	13.19905	52.64079370216787	38.97016	0.05575121	0.01431943	0.9757546746376622	7.9605964999999985	6.326054	1.69037	79	68.0	15.461854784743956	3.5045	5.1983	10.287836074829102	473.64410400390625	10.026659965515137	7.282373905181885	27.109329223632812	1080.9298095703125	7.708337783813477	0.9905470013618469	19.562551498413086
2000-05-07	1012.273	13.37571	66.62491053281431	41.53716	0.06139224	0.01578181	2.7571092059097424	8.058812500000002	5.7132835	1.481482	79	69.0	31.11941669987157	4.7909	5.2614	10.366619110107422	435.7309265136719	10.26457691192627	7.254314422607422	28.08871078491211	1061.83642578125	7.730346202850342	1.0259449481964111	19.21714210510254
2000-05-08	1013.081	15.77436	55.54184407673737	41.63692	0.008927677	0.01527965	0.5117113430044716	8.643822	5.3205925	1.438519	79	70.0	0.0	5.25	5.7474	10.28007698059082	431.3036804199219	10.662550926208496	7.418869495391846	29.059715270996094	1079.554443359375	7.731367111206055	1.1016229391098022	19.087759017944336
2000-05-09	1010.948	16.1529	56.717424971296055	47.85494	0.1207275	0.0003290945	2.1023484937874213	9.436382000000002	4.927151	1.411852	79	71.0	625.8291339355585	4.9235	5.7412	10.577964782714844	388.9677734375	9.991156578063965	7.248941421508789	29.310997009277344	1064.4989013671875	7.7916717529296875	1.408034086227417	20.057470321655273
2000-05-10	1006.378	15.7455	60.019111134307394	49.54233	0.3990656	0.0004946836	1.0620177923655751	9.831434000000002	4.596327	1.391111	79	72.0	50.24494417050045	4.8026	5.5187	10.583581924438477	398.8900451660156	8.222524642944336	6.323420524597168	30.299856185913086	1032.07763671875	7.719275951385498	1.4760589599609375	20.468236923217773
2000-05-11	1011.913	12.83482	40.31565832287975	36.4592	0.6391358	0.1330929	3.7778898157590897	9.6080585	4.161634	1.365926	79	73.0	47.1128544286797	5.2776	5.7708	10.365501403808594	316.470947265625	6.952998638153076	6.471010208129883	31.930749893188477	1004.33837890625	7.70703125	1.5050084590911865	21.335519790649414
2000-05-12	1017.806	9.866384	49.75857276089831	28.98576	0.03699256	0.2404263	0.7700378617249933	8.8693365	3.835137	1.376296	79	74.0	945.8583900863338	6.25	6.7484	9.860422134399414	285.51043701171875	7.559391498565674	6.6709370613098145	32.317161560058594	1002.8281860351562	7.838352680206299	1.3812962770462036	24.8226375579834
2000-05-13	1013.146	15.2057	51.99744489410121	53.43448	0.2191137	0.03161003	1.0275471373621017	8.749474499999998	3.6254325	1.348148	79	75.0	90.405902742426	6.7588	7.2507	10.062156677246094	301.9344787597656	5.724295139312744	5.749949932098389	32.8225212097168	969.0671997070312	7.7668633460998535	1.3819555044174194	25.300071716308594
2000-05-14	1010.904	15.83614	64.29075629614358	24.86891	0.2080176	2.387157	1.2890724610382651	9.199272	3.444476	1.29037	79	76.0	308.58689479583995	6.7803	7.2915	9.948424339294434	270.1895751953125	6.9434733390808105	5.807366371154785	32.43936538696289	931.91357421875	8.007768630981445	1.4052038192749023	26.850692749023438
2000-05-15	1006.116	16.74718	55.256829790631656	9.707188	0.03714752	19.02699	0.8092162156175629	9.641686	3.255284	1.266667	79	77.0	0.0	6.7877	7.6031	9.909445762634277	269.31121826171875	8.16041088104248	6.094664096832275	32.12145233154297	935.794921875	7.920975208282471	1.2873233556747437	28.579133987426758
2000-05-16	1002.97	16.25146	62.39330866919052	38.07973	0.7946315	2.486873	1.9554199671233825	10.314692999999998	3.058251	1.244444	79	78.0	0.0	6.7946	7.6372	9.587982177734375	226.94161987304688	7.777419090270996	6.518061637878418	31.755264282226562	874.7779541015625	7.741549015045166	0.763420045375824	30.267087936401367
2000-05-17	993.8329	14.73642	75.13255879462957	33.73591	0.903092	0.3751238	3.629330789531839	10.0056635	3.0781795	2.256296	79	79.0	0.0	6.8006	7.5404	9.45118522644043	207.4212188720703	7.207972049713135	7.130243301391602	33.04500961303711	842.9324340820312	7.643968105316162	0.8157414793968201	29.56659507751465
2000-05-18	992.2502	11.58839	72.73454901943174	21.39434	0.5005286	5.997994	3.5830819059811136	9.3441315	2.873597	2.365926	79	80.0	567.6349030338076	7.3003	8.0265	9.861888885498047	247.8658447265625	8.233741760253906	8.15819263458252	31.861637115478516	786.0877075195312	7.973813533782959	0.7131710052490234	29.986783981323242
2000-05-19	991.9938	10.82014	75.43030603977945	36.64338	0.4909407	0.5140907	3.273883823010863	8.648277499999999	2.79129	1.785185	79	81.0	0.0	7.8184	8.6279	9.898123741149902	253.82228088378906	8.130757331848145	6.578932762145996	30.509937286376953	773.4751586914062	8.144556045532227	0.6025146842002869	30.185415267944336
2000-05-20	995.2294	11.51903	62.62869962227489	14.65018	0.1360321	4.924572	1.992556637454916	8.294011999999999	2.5624835	1.573333	79	82.0	218.60719861333692	8.75	9.2477	9.422119140625	203.4088134765625	8.684698104858398	6.066122531890869	31.618024826049805	681.3533935546875	7.946290493011475	0.5838934183120728	25.851511001586914
