Date	delT	U	Air P	Air T	RelHum	CC	SWR	Prec	inflow(m3/s)	outflow(m3/s)	MLD	W	thermD	TotN	TotP	Chl
2011-01-15	0.008420229	12.3981111004	990.8	9.8	88.7	0.0	0.0	0.2	30.856227627548567	9.71626746251624	43.511112213134766	0.0334855923496565	43.5111	0.2659635543823242	7.630525588989258	0.3722485899925232
2011-01-16	0.013256311	8.8484444368	991.7	9.8	95.3	0.0	0.0	0.2	11.03734389522634	11.976338151466	43.511112213134766	0.0114804667830895	43.5111	0.2609182596206665	7.702689170837402	0.4261024296283722
2011-01-17	0.007965326	2.1092222204	1009.9	5.9	89.7	0.0	0.0	0.0	4.423015930305411	8.5051297877	43.511112213134766	0.0220961064571881	43.5111	0.2698427736759186	7.836648941040039	0.3719916045665741
2011-01-18	0.015078068	3.9612222188	1021.9	2.9	91.6	0.0	0.0	0.4	3.531149323173137	6.0885242782505	43.511112213134766	0.4462067306709409	43.5111	0.2764706313610077	8.07284164428711	0.3141095042228699
2011-01-19	0.039770603	0.9774444436	1031.8	0.1	97.9	0.0	0.0	0.0	1.9875944379978	4.57685332773139	43.511112213134766	1.1937873131593957	43.5111	0.3154827356338501	8.183839797973633	0.17405389249324799
2011-01-20	0.077023506	1.7491111096	1033.3	0.6	96.2	0.0	0.0	0.0	0.875180693703823	3.53064524242064	43.511112213134766	1.2479277902021495	43.5111	0.3203583359718323	8.671832084655762	0.23073145747184753
2011-01-21	0.12248421	1.0803333324	1037.3	0.1	98.2	0.0	0.0	0.0	0.787141058608509	2.81803760561146	43.511112213134766	5.544278167158933	43.5111	0.2967763841152191	8.805935859680176	0.22255313396453857
2011-01-22	0.149364	1.1832222212	1040.4	0.3	91.3	0.0	0.0	0.0	0.7351101278883261	2.34011697809855	43.511112213134766	7.761988884222457	0.97778	0.2655406594276428	8.6433687210083	0.16338829696178436
2011-01-23	0.17734241	3.343888886	1040.4	2.5	95.2	0.0	0.0	0.0	0.716226875624023	2.0118638768081	43.511112213134766	4.246777963519134	8.8648	0.2523798644542694	8.060482025146484	0.13361257314682007
2011-01-24	0.19073796	4.372777774	1039.3	5.5	87.9	0.0	0.0	0.0	0.7630180324272511	1.76855880672067	43.511112213134766	2.8276268226053896	13.2137	0.24215497076511383	7.41287088394165	0.13205327093601227
2011-01-25	0.1923151	7.4079999936	1028.4	8.4	87.7	0.0	0.0	0.0	5.3062579678704	1.91075776506309	43.511112213134766	2.4163313083720173	16.2637	0.24384216964244843	6.9559125900268555	0.1726141721010208
2011-01-26	0.08957362	10.7004444352	1015.6	8.4	92.2	0.0	0.0	0.4	3.1501259274702518	2.92331359998161	43.511112213134766	0.1110447827536147	43.5111	0.2858951687812805	6.699640274047852	0.24615371227264404
2011-01-27	0.00035738945	2.4178888868	1019.8	3.0	79.7	0.0	0.0	0.0	1.1245949771881198	2.71436979195546	43.511112213134766	0.0465944611383676	43.5111	0.301676481962204	6.597363471984863	0.33785367012023926
2011-01-28	0.030863523	3.0352222196	1023.9	2.6	74.1	0.0	0.0	0.0	0.87378886457724	2.34011697809855	43.511112213134766	0.250727348157071	43.5111	0.2932395935058594	6.564057350158691	0.42273658514022827
2011-01-29	0.058157682	2.6751111088	1023.5	-1.1	91.2	0.0	0.0	0.0	0.7588792235102739	2.02323125847261	43.511112213134766	1.9113282593365373	43.5111	0.258630633354187	6.624976634979248	0.5296905040740967
2011-01-30	0.10116935	1.8519999984	1023.3	0.9	79.7	0.0	0.0	0.0	0.711333634271057	1.74708842249938	43.511112213134766	3.051139129413638	43.5111	0.24244742095470428	7.00294828414917	0.49342602491378784
2011-01-31	0.12810183	4.3213333296	1019.6	6.9	85.2	0.0	0.0	0.0	9.40311942220663	1.75781000390866	43.511112213134766	2.861301604629498	3.9485	0.21963804960250854	7.230607509613037	0.4722970724105835
2011-02-01	0.0920527	3.9612222188	1013.4	8.4	98.0	0.0	0.0	0.0	6.48815525002491	3.79267848298059	43.511112213134766	0.223988145525901	43.5111	0.22053267061710358	7.357143402099609	0.425570011138916
2011-02-02	0.00024271011	10.1345555468	1012.9	10.3	92.6	0.0	0.0	0.6	13.94408958589337	5.87433525909332	43.511112213134766	0.0176893939669987	43.5111	0.251314640045166	7.300109386444092	0.35476142168045044
2011-02-03	0.011143208	7.8195555488	1013.9	3.3	90.9	0.0	0.0	0.9	7.808542482326061	7.61643654077556	43.511112213134766	0.0074269459035395	43.5111	0.2894326150417328	7.153224468231201	0.36790797114372253
2011-02-04	0.0015952587	9.1571111032	1002.6	6.9	71.2	0.0	0.0	0.1	21.8467004899932	11.0396012187602	43.511112213134766	0.0059106193384614	43.5111	0.2950826585292816	7.190010070800781	0.40042153000831604
2011-02-05	0.006214857	4.0126666632	1000.3	8.1	98.0	0.0	0.0	0.5	17.44452002147246	17.6242148797727	43.511112213134766	0.0	43.5111	0.2900693714618683	7.33055305480957	0.420779824256897
2011-02-06	0.003952265	1.028888888	1007.5	5.8	98.8	0.0	0.0	0.0	7.4235803263896	15.0783325193371	43.511112213134766	0.1875671038585481	43.5111	0.267090380191803	7.622323513031006	0.4754692018032074
2011-02-07	0.0070261955	4.4756666628	999.7	4.6	94.7	0.0	0.0	5.3	26.0974013260812	19.5384037759929	43.511112213134766	0.1288246333150004	43.5111	0.220754936337471	8.051542282104492	0.4819624125957489
2011-02-08	0.00040388107	1.4404444432	1014.3	1.7	94.7	0.0	0.0	0.0	5.9278209648697695	15.6327601183625	43.511112213134766	0.0053508052137035	43.5111	0.190989688038826	8.43224811553955	0.2596980333328247
2011-02-09	0.007864237	2.8808888864	1001.7	8.5	94.5	0.0	0.0	0.0	10.5638119534692	11.7155814708638	43.511112213134766	0.0086672070508183	43.5111	0.13911853730678558	8.504262924194336	0.18166528642177582
2011-02-10	0.002666235	1.028888888	1008.1	3.8	95.3	0.0	0.0	0.0	2.537061361675457	9.65086053816286	43.511112213134766	0.0725427378970832	43.5111	0.1371324509382248	8.470969200134277	0.07234634459018707
2011-02-11	0.008571386	8.0253333264	1000.0	6.7	89.2	0.0	0.0	0.0	2.57013807361632	6.88197762028479	43.511112213134766	0.018034602223427	43.5111	0.18178899586200714	8.565205574035645	0.011748580262064934
2011-02-12	0.0065739155	1.28611111	1006.8	4.1	93.5	0.0	0.0	0.0	1.5997389310850738	5.36993946015138	43.511112213134766	0.0	43.5111	0.23883913457393646	8.298805236816406	-0.11055102199316025
2011-02-13	0.008620024	0.3601111108	989.7	6.2	92.9	0.0	0.0	0.0	1.402034690216691	4.26205485712333	43.511112213134766	0.0214029352865879	43.5111	0.2770032584667206	7.964247703552246	-0.13125279545783997
2011-02-14	0.002165556	2.1606666648	991.4	3.4	95.7	0.0	0.0	4.8	3.57890418053076	4.03209899690661	43.511112213134766	0.0759341068165561	43.5111	0.2885979413986206	7.8221235275268555	-0.16724207997322083
2011-02-15	0.010335445	3.2409999972	985.6	1.2	92.1	0.0	0.0	0.0	2.6094448193310686	3.98674466466728	43.511112213134766	0.0205362790580401	43.5111	0.3294353187084198	8.244431495666504	0.07749568670988083
2011-02-16	0.008275747	4.3213333296	976.8	6.0	96.2	0.0	0.0	0.1	2.587536502088366	4.1081622766636	43.511112213134766	0.0104693831590526	43.5111	0.2766376733779907	8.074783325195312	0.11135130375623703
2011-02-17	0.0006685257	2.57222222	994.7	4.1	87.6	0.0	0.0	0.0	1.24334113965012	3.48773227291742	43.511112213134766	0.0	43.5111	0.22756150364875793	7.731800079345703	0.09650806337594986
2011-02-18	0.01192832	4.1669999964	1003.3	4.2	95.5	0.0	0.0	0.0	1.613705518905154	2.88364728247784	43.511112213134766	0.135486017952834	43.5111	0.1996871829032898	7.592318058013916	0.10953395813703537
2011-02-19	0.00072574615	2.3664444424	994.9	5.9	97.4	0.0	0.0	0.0	1.749053936382617	2.83110936471088	43.511112213134766	0.0084709403116069	43.5111	0.21696379780769348	7.342560291290283	0.05165737494826317
2011-02-20	0.008198261	5.9675555504	1002.4	7.5	91.4	0.0	0.0	0.0	1.625554682639126	2.5870621813321	43.511112213134766	0.0109958133564331	43.5111	0.23810985684394836	7.264796733856201	0.05097069591283798
2011-02-21	0.006084919	6.173333328	1001.6	7.4	95.8	0.0	0.0	0.5	2.62383470542656	2.77897317227964	43.511112213134766	0.0164063620003209	43.5111	0.2598716914653778	7.1131181716918945	0.04668695107102394
2011-02-22	0.008810997	2.9837777752	1007.0	7.4	96.8	0.0	0.0	0.5	6.647421088143259	3.30430241560842	43.511112213134766	0.2156075697640108	43.5111	0.33208581805229187	7.8907952308654785	0.30365288257598877
2011-02-23	0.009469032	4.887222218	1005.6	10.3	98.9	0.0	0.0	0.1	7.605575015130509	4.43404175762432	43.511112213134766	0.0580420169769005	43.5111	0.3275739848613739	7.873002052307129	0.3555309474468231
2011-02-24	0.016543388	7.8195555488	1007.8	10.1	94.2	0.0	0.0	0.0	2.127930348085714	4.68922555281204	43.511112213134766	0.0205838173742421	43.5111	0.32134920358657837	7.742888450622559	0.38073810935020447
2011-02-25	0.019235134	8.488333326	1008.1	12.3	83.0	0.0	0.0	0.0	4.488837788946394	5.14996297792523	43.511112213134766	0.0128643420709511	43.5111	0.32358700037002563	7.7658257484436035	0.39774826169013977
2011-02-26	0.014163494	3.9612222188	1009.3	7.7	96.6	0.0	0.0	0.0	2.8530866814813263	5.28488115683906	43.511112213134766	0.0	43.5111	0.3350565433502197	7.876298427581787	0.4093213379383087
2011-02-27	0.0018734932	2.9323333308	1018.3	6.2	90.5	0.75	0.0	0.0	2.452644980110834	4.96682240644523	43.511112213134766	0.030382137586396	43.5111	0.32082754373550415	7.9656829833984375	0.4024035632610321
2011-02-28	0.0027327538	3.1895555528	1030.6	2.2	96.3	0.0	0.0	0.0	1.270988717121703	4.27757319228539	43.511112213134766	0.0083084806236235	43.5111	0.3167021870613098	8.066672325134277	0.3593701422214508
2011-03-01	0.0039401054	2.6751111088	1034.1	7.3	95.2	0.0	0.0	0.0	1.037554366941034	3.51631671208186	43.511112213134766	0.2807045267693024	43.5111	0.306387722492218	8.213202476501465	0.3610551059246063
2011-03-02	0.025112629	2.3664444424	1034.6	3.8	88.5	0.0	0.0	0.0	0.925983704711846	2.94988270208672	43.511112213134766	0.8512341966646969	43.5111	0.27302268147468567	8.325265884399414	0.3894411027431488
2011-03-03	0.023610115	1.543333332	1034.6	6.8	96.2	0.0	0.0	0.0	0.870453494718789	2.5870621813321	43.511112213134766	0.4538240685528938	43.5111	0.23650403320789337	8.204222679138184	0.3893989026546478
2011-03-04	0.039529324	0.771666666	1033.5	7.7	95.4	0.0	0.0	0.0	0.822511243927046	2.27999447336984	43.511112213134766	1.5267592160307957	0.97778	0.20942802727222443	7.998397350311279	0.3832492232322693
2011-03-05	0.05809641	2.6751111088	1030.2	8.1	94.1	0.0	0.0	0.0	0.781016428287171	2.03462522001397	43.511112213134766	2.5719861861643225	0.97778	0.19821971654891968	7.622430801391602	0.36204078793525696
2011-03-06	0.077766895	4.0641111076	1028.4	7.7	80.4	0.0	0.0	0.0	0.739190028165994	1.84456027895651	43.511112213134766	1.9558946089259692	0.97778	0.18803560733795166	7.262857913970947	0.40394046902656555
2011-03-07	0.08920956	2.6751111088	1026.3	5.7	80.8	0.0	0.0	0.0	0.7759155102849771	1.71508728993181	43.511112213134766	1.0666211247721755	43.5111	0.2707309424877167	7.084738731384277	0.3776567578315735
2011-03-08	0.099265575	5.8646666616	1020.3	7.2	86.8	0.0	0.0	0.0	0.819203216736789	1.62056313450114	43.511112213134766	1.1642661192157149	43.5111	0.297463983297348	6.961674213409424	0.4293745756149292
2011-03-09	0.07160616	8.5912222148	1008.9	5.5	85.8	0.0	0.0	0.2	1.8154779521704456	1.79013796416612	43.511112213134766	0.1006627448100289	43.5111	0.3166680335998535	6.807087421417236	0.4757499098777771
2011-03-10	0.006959915	7.6652222156	1004.7	8.6	89.9	0.0	0.0	0.0	2.4843345654096	2.15002121440838	43.511112213134766	0.014345408994042	43.5111	0.3259125351905823	6.763587951660156	0.5600196719169617
2011-03-11	0.00033712387	6.2247777724	1008.5	3.8	87.0	0.0	0.0	0.1	3.891509790399634	2.83110936471088	43.511112213134766	0.0079133897642528	43.5111	0.30869022011756897	6.743966579437256	0.6567110419273376
2011-03-12	0.0019965172	3.086666664	1000.1	2.0	96.3	1.0	0.0	0.6	3.8527047377058	3.80746373030321	43.511112213134766	0.0	43.5111	0.2898953855037689	7.05248498916626	0.6114476919174194
2011-03-13	0.00082683563	1.6976666652	995.4	1.8	94.3	0.0	0.0	0.0	3.038014635740229	4.16943727713115	43.511112213134766	0.0221058277585508	43.5111	0.26528212428092957	7.3410773277282715	0.5339801907539368
2011-03-14	0.00658226	10.1859999912	1009.2	3.7	92.8	0.0	0.0	0.8	6.446778705191139	5.23411710657347	43.511112213134766	0.0048504655814137	43.5111	0.2508998215198517	7.630834102630615	0.40393558144569397
2011-03-15	0.0031557083	2.3664444424	1013.3	1.4	96.8	0.0	0.0	0.0	1.774737769160006	5.08304793189552	43.511112213134766	0.0	43.5111	0.20464594662189484	7.762753963470459	0.42772212624549866
2011-03-16	0.017541409	2.1092222204	1015.4	1.3	97.5	0.0	0.0	0.0	1.259076760445846	4.07766614596634	43.511112213134766	0.4497114212107148	43.5111	0.1733916848897934	7.792186737060547	0.3993816375732422
2011-03-17	0.05803156	6.7906666608	1008.8	7.0	90.8	0.0	0.0	0.5	1.700205612804223	3.43085435107115	43.511112213134766	0.3376342421415629	43.5111	0.17004252970218658	7.7420735359191895	0.35124829411506653
2011-03-18	0.06300449	0.8231111104	1017.8	1.2	95.2	0.0	0.0	0.0	1.187716175396366	2.94988270208672	43.511112213134766	0.2441789562106643	43.5111	0.1663389950990677	7.562694549560547	0.263688325881958
2011-03-19	0.020364285	1.543333332	1026.6	1.7	95.4	0.0	0.0	0.0	1.155348081827589	2.57447129584539	43.511112213134766	0.5130626366639768	43.5111	0.1681910902261734	7.463842868804932	0.2026674896478653
2011-03-20	0.017118454	4.2698888852	1019.7	8.0	99.0	0.0	0.0	1.6	3.216213938029063	2.70152489806678	43.511112213134766	0.1213826125617279	43.5111	0.258831262588501	7.5916032791137695	0.17381718754768372
2011-03-21	0.041852474	2.1092222204	1026.2	9.5	98.8	0.0	0.0	0.0	1.4159591728198628	2.59967856136015	43.511112213134766	0.2415979837746105	43.5111	0.23345838487148285	7.455255031585693	0.19627133011817932
2011-03-22	0.13029385	2.057777776	1031.4	9.7	95.2	0.0	0.0	0.0	1.034692224611194	2.35221936639657	43.511112213134766	0.8608810246371466	43.5111	0.2514726221561432	7.335424900054932	0.19296176731586456
2011-03-23	0.21072721	2.8808888864	1037.1	9.6	95.7	0.0	0.0	0.0	0.879408574044669	2.13836282835825	43.511112213134766	3.2140663047324507	0.97778	0.2311309427022934	7.254125595092773	0.25673842430114746
2011-03-24	0.26853323	4.4242222184	1035.1	7.0	87.9	0.0	0.0	0.0	0.792608180814857	1.91075776506309	43.511112213134766	7.801716144328544	0.97778	0.2225632220506668	7.1975226402282715	0.33444643020629883
2011-03-25	0.32385254	3.2924444416	1026.0	7.7	86.1	0.0	0.0	0.0	0.744529555682486	1.73639409075163	43.511112213134766	6.028623630480071	0.97778	0.24974310398101807	7.031835079193115	0.359897643327713
2011-03-26	0.37150574	2.9323333308	1017.1	5.4	87.9	0.0	0.0	0.0	0.707351602476154	1.58955080421575	43.511112213134766	2.5999359520001057	0.97778	0.2637602984905243	6.96909236907959	0.44552281498908997
2011-03-27	0.41134787	5.14444444	1013.5	8.5	84.3	0.0	0.0	0.0	0.6840457430348741	1.48798088982285	43.511112213134766	3.490721176632484	0.97778	0.2803356349468231	6.89863920211792	0.5273207426071167
2011-03-28	0.78591776	5.0415555512	1014.2	6.1	91.4	0.0	0.0	0.0	0.664966934757926	1.40873962732493	20.8639978434765	1.342539274176128	20.4602	0.3066076934337616	6.9203200340271	0.6991267204284668
2011-03-29	0.77800274	3.3953333304	1008.4	8.6	80.2	0.0	0.0	0.0	0.6571661781697711	1.33130724280856	23.842271413789646	5.153363044527963	0.97778	0.2809125781059265	6.651996612548828	0.833285927772522
2011-03-30	0.8422537	5.7617777728	1001.1	10.6	88.7	0.0	0.0	0.0	0.8942616990694799	1.34088677928083	22.9757691814527	2.186530889385037	4.9353	0.2387053519487381	6.35899543762207	0.9754589796066284
2011-03-31	0.5639577	7.5108888824	992.6	9.8	94.0	0.0	0.0	0.0	5.66372022816977	2.03462522001397	43.511112213134766	2.6235507218829124	11.4167	0.23323193192481995	6.45449686050415	0.9950960874557495
2011-04-01	0.8133421	5.0415555512	999.3	12.0	94.9	0.0	0.0	0.2	10.96541678608903	2.94988270208672	43.511112213134766	1.6693566468691028	27.4534	0.244495689868927	6.665454864501953	0.9881893992424011
2011-04-02	1.1280084	3.1895555528	995.9	6.8	94.4	0.0	0.0	0.2	4.714971480883886	6.97684690111938	43.511112213134766	2.0169265046775906	37.1619	0.25098687410354614	6.925137996673584	0.9597737193107605
2011-04-03	1.2986655	3.8068888856	1004.1	8.2	87.1	0.0	0.0	0.0	1.3410908591430168	5.8036478585704	38.252341235709935	6.466997897566102	38.8076	0.252703458070755	7.240799903869629	0.9256051778793335
2011-04-04	1.2791948	7.6137777712	1008.4	8.4	74.8	0.0	0.0	0.0	6.018469615320001	4.93382034437154	35.415094292898246	4.829993411232861	39.0049	0.2676544189453125	7.471411228179932	0.8293863534927368
2011-04-05	1.1695595	10.1859999912	1000.7	11.7	98.1	0.0	0.0	0.3	21.794435510687663	8.13665563774999	40.94776265433842	1.7476118032697605	39.3531	0.2858394384384155	7.638514518737793	0.907371997833252
2011-04-06	0.9349284	5.8132222172	1009.9	12.4	96.2	0.0	0.0	0.2	18.41362655478017	11.9287506470254	41.622306938630544	1.4839615758999496	41.2521	0.3094380795955658	7.927656650543213	0.8929182291030884
2011-04-07	0.46771193	3.086666664	1023.8	10.0	99.7	0.0	0.0	0.2	4.934480653052572	12.4807447571773	43.511112213134766	0.6934943748796009	41.9502	0.3369852900505066	8.17853832244873	0.8240259289741516
2011-04-08	0.23923731	2.2635555536	1031.2	5.7	96.9	0.0	0.0	0.0	1.3306244223764232	10.1480947497331	43.511112213134766	11.257138555147998	0.97778	0.34486597776412964	8.400348663330078	0.6460276246070862
2011-04-09	1.6526008	4.7843333292	1023.5	13.3	78.7	0.0	0.0	0.0	0.974532130720714	8.01937147387031	4.174145427899976	0.6268013150450369	0.97778	0.3333381116390228	8.513325691223145	0.5886674523353577
2011-04-10	0.40160227	1.5947777764	1021.7	10.9	95.2	0.0	0.0	0.0	0.8456086928291661	6.10291665493195	43.511112213134766	3.664086403904173	10.5359	0.30474263429641724	8.606651306152344	0.5702454447746277
2011-04-11	1.5945897	6.0189999948	1021.3	11.6	95.6	0.0	0.0	0.0	1.68531227226036	4.4088500573556	9.892466369955242	1.735090538293926	11.5033	0.2998668849468231	8.649298667907715	0.5508306622505188
2011-04-12	0.56251717	4.887222218	1030.7	7.0	77.6	0.0	0.0	0.0	1.248266830665634	2.94988270208672	43.511112213134766	3.939298109351874	11.0852	0.32486477494239807	8.650007247924805	0.4512178599834442
2011-04-13	1.2215428	6.3791111056	1021.0	6.2	94.5	0.0	0.0	0.1	25.509970830562107	3.82227285491127	19.35424164886241	2.3354411131585207	17.4537	0.33404630422592163	8.331918716430664	0.42665165662765503
2011-04-14	1.0944676	1.9548888872	1011.6	8.4	94.3	0.0	0.0	0.0	2.060611401627909	10.0681955095849	20.87997330527009	3.770907727337576	20.8097	0.2977536618709564	7.890493392944336	0.4702084958553314
2011-04-15	1.2702184	0.8231111104	1015.3	9.0	67.5	0.0	0.0	0.0	1.131868947400251	7.34225229938506	17.664485808998258	13.37651592925251	0.97778	0.22984549403190613	7.578130722045898	0.5292083024978638
2011-04-16	1.6917806	5.2987777732	1018.3	8.7	88.8	0.0	0.0	0.0	1.19590029693576	5.23411710657347	9.744116085985029	1.450051356231918	3.1039	0.19818957149982452	7.647035121917725	0.5255059599876404
2011-04-17	1.8253856	3.4982222192	1022.0	9.9	85.3	0.0	0.0	0.0	0.8774378092947259	3.92660397691299	10.296347951570697	4.420304297613166	9.7138	0.19605278968811035	7.582089424133301	0.6196411848068237
2011-04-18	2.196292	1.800555554	1018.5	7.5	94.7	0.0	0.0	0.0	0.7772172184609539	3.08422118856339	8.253135041305208	5.560790448325875	9.6869	0.16943050920963287	7.599323272705078	0.6002433896064758
2011-04-19	2.4463644	2.2121111092	1008.9	10.2	79.1	0.0	0.0	0.0	0.723854322867977	2.43766028697376	9.179571186910325	3.134722138905561	0.97778	0.17508156597614288	7.541397571563721	0.6794994473457336
2011-04-20	2.7528772	4.0641111076	1014.3	10.8	83.4	0.0	0.0	0.0	0.6928913192945999	1.89965759786995	8.020080909204225	5.283466224426021	0.97778	0.1824345737695694	7.670952320098877	0.5800644159317017
2011-04-21	2.714859	2.057777776	1013.4	10.2	96.8	0.0	0.0	0.2	0.695981474629371	1.68333217522206	10.225773371153288	16.30797689569544	0.97778	0.19131700694561005	7.380910873413086	0.6331561207771301
2011-04-22	2.9187145	4.8357777736	1003.7	13.6	78.0	0.0	0.0	0.0	0.6814841739847031	1.5080718689813	8.065188843759968	2.5007446025946245	0.97778	0.16303680837154388	6.904037952423096	0.7003463506698608
2011-04-23	2.9615397	5.401666662	1006.5	8.7	82.8	0.0	0.0	0.0	0.681547677452983	1.3892112806684	9.645959785530692	2.472617425544432	10.64	0.1630951166152954	6.7607808113098145	0.6932343244552612
2011-04-24	2.8460546	4.629999996	1014.6	10.2	73.3	0.0	0.0	0.0	0.8521552887880799	1.32175624141525	11.294065646565013	3.3801365918822315	11.0258	0.18728379905223846	6.694551467895508	0.7219108939170837
2011-04-25	3.0238242	2.829444442	1024.7	7.1	80.4	0.0	0.0	0.0	0.727278913493691	1.25570116668602	11.15160315016163	5.233501043378375	11.0224	0.19903065264225006	6.707700729370117	0.7374466061592102
2011-04-26	3.0690994	4.4756666628	1028.6	9.0	73.3	0.0	0.0	0.0	0.665788349538686	1.14575642747845	10.1206169371038	4.497267650402542	11.1502	0.19680774211883545	6.848638534545898	0.7760322093963623
2011-04-27	3.0697308	3.601111108	1024.2	9.9	84.8	0.0	0.0	0.0	0.8619940467212059	1.11892625544481	10.937084148010811	5.875716592279386	11.7995	0.19286257028579712	6.9334330558776855	0.8038062453269958
2011-04-28	3.2077088	0.514444444	1022.5	10.9	98.5	0.0	0.0	0.0	0.773072685019269	1.11004158940316	10.857804139636746	6.253774009300427	11.7761	0.19583888351917267	7.012173652648926	0.8700222373008728
2011-04-29	3.6800861	4.2698888852	1017.1	10.9	62.5	0.0	0.0	0.0	0.711202750361657	1.05735299785493	6.678177876140063	7.539686616830003	0.97778	0.18881817162036896	7.1453938484191895	0.9315127730369568
2011-04-30	3.8231883	3.1381111084	1012.3	12.6	75.4	0.0	0.0	0.0	0.677792960963657	0.997233722862157	7.735894026203327	7.214425286538045	1.9439	0.18562787771224976	6.994553565979004	0.9554423093795776
2011-05-01	3.9595652	9.9287777692	1008.8	13.1	50.8	0.0	0.0	0.0	0.649929763240217	0.938582940617458	9.182447763065744	2.182250054147993	9.8031	0.19809284806251526	6.814465522766113	0.9435002207756042
2011-05-02	3.6374192	6.0704444392	1009.2	12.0	48.4	0.0	0.0	0.0	0.6233079531628289	0.873371131852388	12.650937366088142	3.3519708346946007	13.1278	0.2211378514766693	6.70052433013916	0.8821797370910645
2011-05-03	3.476272	7.5623333268	1010.0	9.7	50.3	0.0	0.0	0.0	0.608031294852909	0.817919158791399	15.112861238151336	2.783446789628828	14.5742	0.2509954869747162	6.828560829162598	0.8193153738975525
2011-05-04	3.032981	7.0993333272	1011.5	9.9	69.4	0.0	0.0	0.0	1.3991135444190688	0.841499324375357	18.613291281509227	3.2530141822761465	16.7789	0.29272234439849854	7.006031513214111	0.7726472616195679
2011-05-05	2.853631	7.4079999936	1005.7	11.3	90.3	0.0	0.0	0.1	1.6963660459034058	1.08356432184484	19.937275697324083	4.843961831136568	19.5148	0.3287937045097351	7.1854424476623535	0.7917773723602295
2011-05-06	2.8028102	6.3791111056	1002.0	11.4	93.7	0.0	0.0	0.1	1.170843699542743	1.18193960238737	20.5145980351662	6.542315306763556	20.5072	0.33375364542007446	7.405692100524902	0.8809753060340881
2011-05-07	2.9385223	6.1218888836	1001.3	11.6	90.7	0.0	0.0	0.0	0.8266259348020629	1.18193960238737	20.962852975720125	5.659431093425345	20.7651	0.33688998222351074	7.644339561462402	0.952549397945404
2011-05-08	3.0457144	3.9097777744	995.3	10.8	97.1	0.0	0.0	0.4	1.018398469528011	1.18193960238737	21.50494419588071	6.909783262200396	21.5328	0.31407931447029114	7.83831787109375	1.0353143215179443
2011-05-09	2.908409	7.8195555488	997.8	10.9	83.1	0.0	0.0	0.0	0.9171857639557032	1.18193960238737	25.49277770126437	4.512183264982784	22.1317	0.3071769177913666	7.85159969329834	1.024513840675354
2011-05-10	3.059455	9.7229999916	1002.3	10.8	92.2	0.0	0.0	0.8	3.805216838537091	1.55878768382198	26.843431943845687	6.100556593527863	26.4783	0.29535818099975586	7.943066596984863	0.9815495014190674
2011-05-11	3.0763798	6.3791111056	1015.5	10.4	88.8	0.0	0.0	0.0	2.490430142485337	2.1035457571839	28.06349357691187	7.500709410965669	28.1836	0.30088528990745544	8.059847831726074	0.9117408394813538
2011-05-12	3.1705256	6.1218888836	1014.3	9.9	93.6	0.0	0.0	1.2	4.349215597353291	2.85732818650803	27.85808770571151	13.645852417782688	28.382	0.3088008165359497	8.192545890808105	0.8617036938667297
2011-05-13	3.1284008	1.3375555544	1016.0	8.1	92.3	0.0	0.0	0.5	3.29914583205312	3.29036314853329	28.836716037868182	12.859984348934288	29.1696	0.30462199449539185	8.246155738830566	0.8434478044509888
2011-05-14	3.142476	4.4242222184	1018.7	9.8	77.4	0.0	0.0	0.0	1.790822515872343	3.15231956523217	28.570868306638523	27.133832108290544	29.3104	0.2892553508281708	8.228117942810059	0.8071328997612
2011-05-15	3.101551	5.7617777728	1024.5	9.8	82.8	0.0	0.0	0.0	10.3893368558064	3.77791712870383	29.64588294239981	13.82353931685126	29.4288	0.27334222197532654	8.131784439086914	0.7479848861694336
2011-05-16	2.9723072	3.7554444412	1022.5	11.3	92.5	0.0	0.0	0.0	10.89086624492006	6.14256840985374	29.798390892549683	17.786310824456127	30.0996	0.2532898187637329	8.098800659179688	0.7578229904174805
2011-05-17	2.8566856	4.2184444408	1016.2	11.3	99.1	0.0	0.0	0.4	7.1309542821505705	9.15552068156602	29.79610286393456	18.74005680685126	30.3187	0.2569587230682373	7.96513557434082	0.7134942412376404
2011-05-18	2.8410292	4.1669999964	1009.4	9.3	90.2	0.0	0.0	0.0	2.687054613663017	7.5967136618853	29.171395045620116	25.27889666055844	30.3592	0.2831854522228241	7.958884239196777	0.7225885391235352
2011-05-19	2.9062452	4.7328888848	1014.0	7.8	79.1	0.0	0.0	0.0	1.698460592963674	5.62848706941537	30.607758392103573	10.547122592702902	30.6745	0.29661810398101807	7.935690879821777	0.6557254791259766
2011-05-20	2.9680014	7.5108888824	1008.6	10.3	87.3	0.0	0.0	0.0	3.46530585555084	4.98335768112303	30.775927627360968	14.95204768878688	31.2132	0.3320187032222748	8.134394645690918	0.6732111573219299
2011-05-21	2.9772882	6.7392222164	1011.3	10.5	76.8	0.0	0.0	0.0	9.86974031514977	5.90981211110697	31.707943130767248	14.606156852392798	31.4034	0.34177982807159424	8.309897422790527	0.6735232472419739
2011-05-22	2.8899002	7.3051111048	994.6	8.3	92.7	0.0	0.0	1.4	6.510603426687941	8.79639043887832	32.582126064249216	11.840608840396138	32.2754	0.36563828587532043	8.425079345703125	0.6120644807815552
