Date	AirP	AirT	RelHum	SWR	Prec	CC	U	delT	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	W	MLD	thermD	NO3N	NH4N	O2	PO4P	TOC	SiO2	TOTN	TOTP	chl-a
1999-04-25	1014.45	10.5497	71.3872612231936	79.82681	0.01038782	0.4043289	2.337278911618808	3.36062625	16.9760155	8.142222	138	20.0	0.1409114479634418	2.5716	2.5716	806.81201171875	8.746854782104492	11.959284782409668	13.095166206359863	7.6854753494262695	3.8433988094329834	1137.1651611328125	30.15130043029785	9.634961128234863
1999-04-26	1018.232	11.36365	68.58322129193218	58.09535	0.05526595	0.3977807	2.27360684715058	3.5779185	14.8064945	7.017778	138	21.0	2.0111210638411707	4.6033	4.7728	791.6937255859375	9.511954307556152	11.935222625732422	13.761446952819824	7.699737071990967	3.8819684982299805	1170.6925048828125	30.22052574157715	9.656442642211914
1999-04-27	1016.313	11.73629	60.738507044104736	70.34151	0.01862176	0.5936429	0.9944219178096638	4.768614	12.7803445	5.878518	138	22.0	23.025196723738272	4.75	5.242000000000001	776.0518798828125	10.333401679992676	12.027578353881836	14.413555145263672	7.73776912689209	3.8402631282806396	1205.6226806640625	30.828746795654297	9.673604011535645
1999-04-28	1005.228	10.84394	52.62903534412431	91.70425	0.005195167	0.479414	2.595167314449109	5.174277000000001	11.302252	4.807407	138	23.0	1.7442921105596405	4.9836	5.3649	785.5466918945312	10.876879692077637	12.208364486694336	14.890074729919434	7.760864734649658	3.7877886295318604	1234.0615234375	31.186668395996094	9.69233226776123
1999-04-29	1002.758	8.082267	52.7241198437326	73.40472	0.09868106	0.5439585	1.559054830452826	5.3696495	9.9357815	3.948148	138	24.0	7.548991942261249	6.3509	6.7538	796.1301879882812	11.113219261169434	12.283353805541992	14.712212562561035	7.813474655151367	3.7442827224731445	1253.0875244140625	31.513444900512695	9.707279205322266
1999-04-30	990.063	10.12655	57.668229310801614	90.87467	0.0	0.3888474	2.610107148038946	5.17296575	9.1652685	3.696296	138	25.0	5.746222907097491	8.5471	9.1663	808.9754638671875	10.641322135925293	12.073392868041992	13.640571594238281	7.87019157409668	3.706651210784912	1259.4949951171875	31.32374382019043	9.72923469543457
1999-05-01	1000.469	7.165395	53.10315880022054	99.09727	0.0008127115	0.225658	2.056561642387118	5.330363999999999	8.4067935	3.411852	138	26.0	37.51913018655295	10.25	10.7485	702.5943603515625	9.603677749633789	11.998392105102539	13.439451217651367	7.992631435394287	3.9536526203155518	1154.6785888671875	32.98191833496094	9.416015625
1999-05-02	1009.082	7.41369	50.5683701141302	87.18253	0.1760613	0.3618751	0.8106518898469922	5.68303	7.576458500000001	2.816296	138	27.0	139.75440630633454	10.25	10.7374	649.74365234375	8.551774978637695	11.654718399047852	12.923089981079102	8.033235549926758	3.96052622795105	1117.846435546875	32.79140853881836	9.457094192504883
1999-05-03	1007.683	8.467978	52.71628136583138	101.5531	0.009475022	0.4435615	1.2399376362883094	6.001117499999999	7.047739999999999	2.534815	138	28.0	53.82542196413194	10.2454	10.7272	624.0967407226562	7.666201591491699	11.156792640686035	12.602798461914062	8.07375431060791	3.9501519203186035	1091.8082275390625	32.4695930480957	9.500093460083008
1999-05-04	1014.288	9.355391	49.73597102016985	106.8778	0.0	0.1357375	1.2138321482663244	6.754304499999999	6.597145	2.44	138	29.0	0.0	10.1892	10.7217	601.5841674804688	8.15204906463623	11.075762748718262	12.189976692199707	8.109637260437012	3.959620237350464	1076.4744873046875	31.98119354248047	9.498701095581055
1999-05-05	1017.55	10.07232	50.36800708648561	81.26809	0.01722858	0.1803942	1.2095472967834908	7.627345999999999	6.222713000000001	2.382222	138	30.0	91.0580407786016	10.1674	10.7201	564.3215942382812	7.655532360076904	10.984129905700684	12.595373153686523	8.141448020935059	3.9685328006744385	1042.1923828125	31.375354766845703	9.517172813415527
1999-05-06	1017.292	9.753205	54.67527497797704	42.39486	0.5810934	0.1188287	1.95752644994105	7.979768499999998	5.9407885	2.340741	138	31.0	51.28352729177696	4.75	5.2442	545.1339111328125	7.253845691680908	10.601238250732422	11.781957626342773	8.170401573181152	4.098834991455078	1026.1724853515625	30.737197875976562	9.535460472106934
1999-05-07	1008.633	10.01635	46.80492509457984	21.90006	20.99991	0.03333385	1.7090721857034008	8.094578499999999	5.6656390000000005	2.297778	138	32.0	33.42132114089338	6.25	6.7496	493.8455810546875	5.318741321563721	10.579960823059082	10.684391021728516	8.193587303161621	3.8986496925354004	1014.650390625	29.492525100708008	10.043310165405273
1999-05-08	1004.976	8.51027	57.53881123943545	54.45151	2.015455	0.459384	3.731554320211949	7.761190499999999	5.416969	2.357037	138	33.0	6.356129455702672	8.5077	9.2105	473.2528381347656	4.569363117218018	10.60219669342041	8.76198959350586	8.206267356872559	3.603144884109497	1008.4122314453125	28.67336082458496	10.30173397064209
1999-05-09	1005.036	2.121455	95.86646821047852	35.30448	1.422493	1.000003	4.133888806871564	6.421522500000001	6.569838	5.151111	138	34.0	8.936239757951054	10.8029	11.2512	473.0099182128906	5.086950302124023	10.91515064239502	8.60054874420166	8.228412628173828	3.27851939201355	1004.0603637695312	28.086217880249023	10.213242530822754
1999-05-10	1005.81	3.658405	79.40215508256026	51.99841	0.2569982	0.9896263	3.412555300267675	4.9832185	8.8971975	6.291852	138	35.0	18.881680221998543	12.1167	12.7035	491.734619140625	7.307925701141357	10.863692283630371	8.060318946838379	8.307746887207031	3.594029188156128	1003.7305297851562	28.341794967651367	10.116781234741211
1999-05-11	1004.747	2.724836	94.62117173140663	61.69335	0.2804425	0.9992558	3.2444380482287856	3.773702750000001	11.1467	7.322963	138	36.0	10.648958717816658	13.75	14.2036	498.0132141113281	9.907047271728516	11.122754096984863	7.841763496398926	8.301704406738281	3.6414806842803955	1007.39697265625	28.79327392578125	10.052916526794434
1999-05-12	1003.622	3.872329	79.10380911224544	44.20342	1.109824	0.9843088	2.8116923687418227	2.698106750000001	14.105174000000002	9.351111	138	37.0	12.281343711538526	15.75	16.2418	482.4219665527344	9.723508834838867	11.802803993225098	7.889946460723877	8.26935863494873	3.0609583854675293	1015.1678466796875	28.481426239013672	10.004114151000977
1999-05-13	999.3386	2.325309	96.21349975026622	52.34313	0.9351889	0.9969425	3.66602781830703	0.7969047500000004	18.274156	12.20444	138	38.0	9.47693645347092	18.75	18.75	513.6966552734375	10.538775444030762	12.028463363647461	7.852104187011719	8.223609924316406	3.0614519119262695	1041.2633056640625	28.81865119934082	9.972735404968262
1999-05-14	1000.248	4.135608	90.38330433056976	55.50429	0.8302718	0.8452921	3.9764137787008536	0.0033475000000002	30.419852	15.58519	138	39.0	0.0170938343060448	19.0	19.0	540.6058959960938	11.806220054626465	12.158979415893555	7.864165306091309	8.169634819030762	3.247999668121338	1058.3861083984375	29.16088104248047	9.90368366241455
1999-05-15	1004.115	7.956844	64.21379413880842	54.56624	1.53	0.6359197	0.5704098911632757	0.7713762499999994	25.254967	14.69926	138	40.0	0.3794656793563185	1.4921	1.4921	611.7197265625	13.089527130126953	12.142460823059082	7.938193321228027	8.225502967834473	3.0872325897216797	1067.496826171875	29.259658813476562	9.622297286987305
1999-05-16	1008.213	9.507617	62.81445887231161	107.7292	0.4230388	0.5712893	1.9104596008700656	2.3872115	20.0671915	12.39407	138	41.0	9.35918873686145	2.6105	2.7891	635.615234375	14.133735656738281	11.966320991516113	7.731976509094238	8.277271270751953	3.4277291297912598	1073.01904296875	29.287946701049805	9.491979598999023
1999-05-17	1015.062	10.29294	54.68991681430324	134.2516	0.0007839686	0.2500446	0.3749793262384156	3.172299500000001	17.0376395	10.60741	138	42.0	18.413931039989603	3.75	4.2388	634.109619140625	14.385852813720703	11.849749565124512	7.670073509216309	8.320823669433594	3.663269281387329	1076.252197265625	29.319488525390625	9.524248123168945
1999-05-18	1014.124	12.61469	60.33712825247116	80.39046	0.3386876	0.09146276	2.2437219527151067	4.066819500000001	14.4114055	8.874074	138	43.0	86.14562422121024	5.1952	5.7134	640.3820190429688	12.547850608825684	11.36505126953125	8.152076721191406	8.334892272949219	3.765852451324463	1078.4127197265625	29.334781646728516	9.564424514770508
1999-05-19	1010.715	13.42994	55.422040510984125	153.8604	0.01171719	0.0153702	2.361359338967369	5.117081	12.197742	7.322963	138	44.0	197.57578132870017	5.7939	6.2523	628.047119140625	10.354690551757812	11.097923278808594	7.703351020812988	8.143050193786621	3.9513518810272217	1079.88330078125	29.352115631103516	9.66657829284668
1999-05-20	1004.805	15.87342	50.59911872878698	123.2606	0.07120956	0.04900627	1.2371349105076657	6.879826999999999	10.147794	5.903704	138	45.0	17.76356927846003	5.8241	6.3238	616.1832885742188	9.37724781036377	10.549911499023438	7.205013275146484	8.144553184509277	4.052870273590088	1079.753662109375	29.18891143798828	9.735782623291016
1999-05-21	997.4068	14.22199	65.32865791362123	95.52922	0.9880626	0.6291848	2.8369887523601496	7.943047000000001	8.8692775	5.011852	138	46.0	17.79230840286972	5.6706	6.3539	572.0172729492188	8.015929222106934	10.101895332336426	7.344700813293457	8.151078224182129	4.078814506530762	1079.69873046875	29.13363265991211	9.765059471130371
1999-05-22	990.8898	10.39462	72.97032845285553	139.8741	0.02457742	0.6984198	5.661306520028129	7.232513999999999	8.931031500000001	5.337778	138	47.0	10.385083139631252	6.3008	6.7845	515.2589111328125	9.25978946685791	10.025681495666504	7.761806488037109	8.135210990905762	3.3078057765960693	1052.351806640625	29.132579803466797	9.837347984313965
1999-05-23	994.6901	11.10577	76.38681263464663	149.9982	0.01701374	0.5885363	5.639148926941458	6.338481	8.504841	5.29926	138	48.0	18.318808864495296	9.5613	10.2797	447.9510498046875	11.099170684814453	10.061113357543945	7.964873790740967	8.162010192871094	2.88197922706604	1040.3082275390625	29.15325164794922	10.033836364746094
1999-05-24	997.6974	11.46139	79.25847246547468	169.0621	0.0	0.8140837	4.816892387472445	5.8873665000000015	7.928132	4.980741	138	49.0	40.22584831083724	11.8571	12.3786	384.0299377441406	10.38213062286377	9.956692695617676	8.073225975036621	8.190558433532715	2.7888967990875244	1039.284912109375	29.197717666625977	10.963231086730957
1999-05-25	996.5052	11.39738	63.14299766433066	151.0088	0.07950214	0.4887215	4.600975496748597	5.9819525	7.308949	4.585185	138	50.0	33.8219934396136	12.8083	13.2699	320.7475280761719	7.972106456756592	9.742173194885254	8.165236473083496	8.262738227844238	2.63358211517334	1042.6357421875	28.65900993347168	11.760139465332031
1999-05-26	1000.539	10.60729	71.41891040228728	138.9083	0.01417301	0.5967821	4.271650517180449	6.014169500000001	6.4755210000000005	3.826667	138	51.0	68.36474330535461	13.6353	14.2328	335.2374267578125	6.022229194641113	8.964091300964355	7.751424789428711	8.151288032531738	2.2345104217529297	1059.6292724609375	28.309274673461914	12.430060386657715
1999-05-27	1004.733	14.45821	63.39472334817185	85.56023	0.1279926	0.4732263	2.4423355900786854	6.3699915	5.4486055	3.097778	138	52.0	111.1300024064271	14.2876	14.7507	337.3269348144531	5.7039618492126465	8.107560157775879	7.098162651062012	8.204519271850586	2.2102339267730713	1116.3228759765625	28.229480743408203	12.85724925994873
1999-05-28	1007.714	15.35194	70.22061338395012	31.43838	8.828609	0.9577959	1.681850160360738	7.348119999999999	4.867208	2.797037	138	53.0	0.0	13.9568	14.7444	320.0563049316406	4.153675079345703	8.827138900756836	6.799308776855469	8.02505874633789	1.312445878982544	1086.2398681640625	28.142684936523438	13.341582298278809
1999-05-29	999.3644	13.0696	83.47846706504517	38.81872	4.945038	0.9175666	3.1150511702297865	7.567571000000001	4.83936	2.752593	138	54.0	457.6510146587872	13.7712	14.7366	312.9291687011719	5.2429094314575195	9.756791114807129	7.570971965789795	8.140900611877441	1.1977869272232056	962.204833984375	27.672658920288086	14.214079856872559
1999-05-30	1004.894	11.89645	48.099045367438	92.92387	0.2195779	0.682121	2.164367632783675	7.7412145	4.5497095	2.288889	138	55.0	993.4900526893282	13.1507	14.7312	336.09375	6.186617851257324	9.916585922241211	5.1962690353393555	8.48638916015625	0.5287098288536072	865.2438354492188	29.625207901000977	15.563724517822266
1999-05-31	1006.68	12.46977	58.28967849480306	146.1057	0.00854845	0.5750893	2.991934609064324	8.0444745	4.3187915	2.025185	138	56.0	0.0	13.0838	14.7255	369.50152587890625	9.90660572052002	9.616532325744629	4.521903991699219	8.012569427490234	0.2851603627204895	794.63720703125	30.098798751831055	18.282114028930664
1999-06-01	1003.928	13.75351	68.71374412697128	178.1192	0.0	0.4732265	3.428454893109075	8.2846115	4.0283315	1.983704	138	57.0	0.0	13.8195	14.3774	305.3869323730469	9.008283615112305	9.987972259521484	5.746395111083984	7.686300277709961	0.41097086668014526	825.5845947265625	30.868263244628906	21.101821899414062
1999-06-02	1000.361	14.00966	73.70592919116186	117.267	0.05070828	0.363198	2.6612681377451786	8.710759000000001	3.7794395	1.925926	138	58.0	0.0	14.2778	14.7721	234.72048950195312	8.066375732421875	10.524126052856445	6.522159576416016	7.603491306304932	0.3572651445865631	874.704345703125	30.354185104370117	24.255359649658203
1999-06-03	994.229	12.04619	89.31728959217747	177.7697	0.01674219	0.9863384	2.049893102401686	8.535260000000001	3.8043615	3.342222	138	59.0	993.952424410568	13.9854	14.7677	262.31695556640625	7.179612159729004	10.125096321105957	7.647799491882324	8.057814598083496	0.9453056454658508	875.0916137695312	32.45612335205078	25.003087997436523
1999-06-04	989.5528	12.80105	91.08482833157396	193.4123	0.0	0.9300756	3.0619980108029137	8.07891	4.762005	4.773334	138	60.0	457.66859631538665	14.3125	14.8496	206.06536865234375	9.68880844116211	9.929529190063477	8.075250625610352	8.004436492919922	1.1544915437698364	824.7120361328125	30.78216552734375	25.394372940063477
1999-06-05	989.5574	12.74708	82.98633314880708	175.88	0.0	0.9957547	3.493635524833408	7.832499499999999	6.0953845	5.268148	138	61.0	535.1289264871698	14.7821	15.2579	154.7425994873047	10.99300765991211	9.893670082092285	7.880650997161865	8.007225036621094	1.5727441310882568	762.2980346679688	29.201265335083008	25.699064254760742
1999-06-06	994.6998	12.80877	76.06194571629666	198.0819	0.004374658	0.7086397	3.418801644937834	7.8288015	7.261782	5.754074	138	62.0	0.0	15.285	15.7706	255.0718231201172	10.637595176696777	10.298787117004395	7.416731834411621	7.7189483642578125	1.0732741355895996	786.3092651367188	29.773082733154297	27.09702491760254
1999-06-07	1002.579	12.7022	81.30062993508673	101.7444	0.07402181	0.646204	2.765214217379811	7.720817499999999	7.2607855	5.992593	138	63.0	0.0	15.7847	16.2625	226.99176025390625	14.227384567260742	10.95450496673584	6.685620307922363	7.899734020233154	0.43753308057785034	785.3591918945312	31.26259422302246	29.6525821685791
1999-06-08	1008.58	15.00908	60.63258748198943	178.3383	0.221393	0.809915	1.6896068987287811	8.1216705	6.744850499999999	5.285926	138	64.0	346.5991536040832	15.9685	16.7402	246.70835876464844	19.040756225585938	10.25614070892334	8.51295280456543	7.846212863922119	1.26886785030365	825.3241577148438	29.98424530029297	29.605905532836914
1999-06-09	1004.35	12.97667	81.60825375030257	209.0685	0.002586096	0.7894936	1.1332956651636676	8.0424405	10.161063	6.891852	138	65.0	0.0	15.8504	16.7123	332.7797546386719	18.888648986816406	9.590147018432617	7.504809856414795	7.972200393676758	1.3891888856887817	884.2929077148438	30.056970596313477	29.57199478149414
1999-06-10	1009.604	11.76607	86.95148632211732	9.105542	0.9712255	0.8746849	2.9042054133179014	7.437340000000001	13.535272	10.04889	138	66.0	103.87577340353371	15.8423	16.6568	402.5519714355469	22.5115909576416	8.331308364868164	6.0713396072387695	8.136406898498535	1.7609655857086182	957.41650390625	27.416431427001953	23.85274314880371
1999-06-11	1015.416	14.91166	73.3615746377778	15.28736	0.0002818595	0.7713022	1.7374973949255177	7.5277235	13.818868000000002	9.903704	138	67.0	298.5115358416533	16.1943	16.7882	366.6612854003906	12.599678993225098	8.527825355529785	4.970555305480957	8.166425704956055	1.6898305416107178	824.415283203125	26.962255477905273	25.057178497314453
1999-06-12	1013.51	14.46093	80.86330900357788	15.26531	0.0002235351	0.9254327	2.3682220918727195	7.455346000000002	11.7557165	8.565927	138	68.0	245.8122206307445	15.9001	16.7795	385.13238525390625	7.970067024230957	8.77941608428955	5.8856201171875	7.9252214431762695	1.6308051347732544	813.4391479492188	26.533750534057617	24.253673553466797
1999-06-13	1009.236	14.11343	94.44750718231712	10.78207	0.129535	0.8108695	0.2465770878237676	7.034892999999999	13.2949955	9.482964	138	69.0	0.0	15.8564	16.779	347.5748596191406	8.975921630859375	9.822749137878418	6.630327224731445	7.625746250152588	0.9124143719673157	900.83056640625	27.689111709594727	24.5263729095459
1999-06-14	1008.919	15.14803	76.43038523016979	4.073777	6.776407	0.6996002	2.6139019968125354	7.452726	15.0774515	9.207408	138	70.0	0.0	15.8303	16.7826	349.1909484863281	9.124429702758789	9.877334594726562	6.520845890045166	7.7186598777771	0.9024062156677246	883.2296142578125	27.408601760864258	23.16994857788086
1999-06-15	1008.273	17.33385	70.56184474684227	10.50302	2.05926	0.2033104	2.20804462971593	8.184023999999999	11.261651	7.063704	138	71.0	0.0	15.8096	16.7898	322.5557861328125	10.340255737304688	9.379314422607422	6.0471696853637695	7.772669792175293	1.102806806564331	883.2988891601562	27.248884201049805	21.872127532958984
1999-06-16	1008.82	16.42151	72.94937288513324	14.60875	0.13561	0.53545	2.610503354368648	8.6763435	8.763269	5.531852	138	72.0	0.0	15.792	16.8033	295.1107177734375	8.663527488708496	10.209285736083984	6.996705532073975	7.581834316253662	0.9333276748657227	838.925537109375	27.497501373291016	22.87533950805664
1999-06-17	1002.611	14.3576	88.08038824571	13.15937	0.254131	0.7686796	3.912861707066198	8.391097000000002	8.2612615	5.542222	138	73.0	140.139619127998	9.5326	10.1984	286.4019470214844	9.736417770385742	9.576845169067383	6.975719928741455	7.613636016845703	1.4558498859405518	780.6619873046875	26.943500518798828	18.92734718322754
1999-06-18	1006.459	14.87603	63.6126184256936	9.921429	0.2349592	0.6550726	0.3579640764227885	8.296067	8.042145	5.232593	138	74.0	0.0	10.6534	11.2172	268.95672607421875	7.238040447235107	9.243318557739258	6.7914204597473145	7.605546951293945	0.8527211546897888	686.9149169921875	27.320419311523438	19.562620162963867
1999-06-19	1001.115	14.58287	82.63379876606986	8.558971	0.4917973	0.9635446	5.377762450566686	8.067264000000002	7.246312	4.4	138	75.0	275.0181811487255	11.4252	12.1297	255.86849975585938	7.490795135498047	8.73825740814209	6.98589563369751	7.610273361206055	1.1133136749267578	710.667236328125	27.63680076599121	18.340490341186523
1999-06-20	987.8657	14.1809	85.17082412364857	10.42038	0.3562398	0.7099262	5.9837646147672965	6.877408499999996	11.121956	6.829629	138	76.0	821.9984463349695	15.3652	16.1505	267.7658386230469	11.199318885803223	8.5137300491333	6.754326343536377	7.482625961303711	1.0240978002548218	859.7579345703125	30.58412742614746	18.17558479309082
1999-06-21	989.926	12.05557	65.61116037964526	16.34771	0.01077583	0.2721266	2.0480679131896875	6.040800000000001	14.075837	8.213333	138	77.0	197.3679633559725	16.7828	17.2651	244.2222442626953	11.453357696533203	8.088062286376953	5.587942123413086	7.805161476135254	0.9750170111656189	795.5067749023438	29.382221221923828	17.307432174682617
1999-06-22	1001.858	13.21218	62.8487119200714	18.51676	0.003329429	0.2255972	1.6652650467303516	6.1206	11.526990500000002	6.863704	138	78.0	0.0	16.7952	17.2904	206.28302001953125	11.113842964172363	8.305440902709961	5.237110137939453	7.686744689941406	0.8727584481239319	793.2736206054688	28.77165412902832	18.022729873657227
1999-06-23	1007.02	12.66378	80.41436479709792	20.64251	0.0	0.6006789	1.634565131346255	6.292892499999999	11.1402025	7.312593	138	79.0	682.563294233473	16.7603	17.3048	185.91639709472656	12.958520889282227	8.568299293518066	6.439843654632568	7.847841262817383	1.1400688886642456	789.2063598632812	30.341825485229492	19.687896728515625
1999-06-24	1008.913	13.9367	71.39111834603302	21.6285	0.001345306	0.3474741	1.1682100177797825	6.622629999999999	11.4770805	7.6	138	80.0	0.0	16.5802	17.3158	203.9227752685547	18.095003128051758	8.755355834960938	5.884324073791504	7.7931437492370605	0.9597963690757751	786.7188720703125	28.202463150024414	20.568193435668945
1999-06-25	1010.318	16.1092	62.57008202656221	21.5998	0.003702809	0.5362253	0.9847380975490946	7.20337	9.8622035	6.208889	138	81.0	0.0	16.4723	17.3239	155.57095336914062	18.029870986938477	8.816596031188965	6.060662746429443	7.8774518966674805	0.959821879863739	784.3897705078125	28.6253719329834	23.081180572509766
1999-06-26	1001.839	13.15482	87.24627189562506	20.77313	0.0003345093	0.8119192	2.993139264333853	6.655149999999999	10.351445000000002	7.025185	138	82.0	260.5003447528514	16.4029	17.3288	211.5894012451172	28.252979278564453	7.99697732925415	6.589027404785156	8.096363067626953	1.029857873916626	791.34228515625	26.435440063476562	20.083040237426758
1999-06-27	999.1788	14.22484	85.47369162817822	21.27918	0.03900504	0.7214927	2.4496701335953888	5.7106925	14.475601	9.208889	138	83.0	127.26595508189938	16.3471	17.3306	217.68228149414062	20.648733139038086	7.47941780090332	6.581341743469238	8.111120223999023	0.983542263507843	837.2169799804688	25.23560333251953	20.21876335144043
1999-06-28	999.0139	17.17717	90.03940104873546	9.450682	0.6488528	0.9549366	3.446619560609641	4.993097499999996	19.827825	12.09778	138	84.0	80.10884891378242	16.2963	17.3296	197.88316345214844	10.256386756896973	7.134626865386963	7.143628120422363	8.03076457977295	0.7621296048164368	760.9693603515625	28.138408660888672	19.356903076171875
1999-06-29	1001.453	14.17299	86.14186859158937	8.66088	0.5375914	0.8722551	3.059772188769576	4.624874999999999	42.961486	13.23704	138	85.0	0.0	16.2456	17.3262	192.2395782470703	4.7604079246521	7.354069232940674	6.764700412750244	7.746013641357422	0.7817428708076477	801.6076049804688	28.77819061279297	19.58974266052246
1999-06-30	1000.934	15.26724	85.39570317053926	6.74592	1.515571	0.6623491	2.988036850313035	4.602534999999998	32.3832775	12.33778	138	86.0	0.0	15.8477	17.3206	234.8072967529297	5.378101348876953	7.22563362121582	5.94099235534668	7.710215091705322	0.6413519978523254	834.1016845703125	27.51363754272461	17.839994430541992
1999-07-01	1001.732	14.69312	79.2493269801795	7.212461	8.039317	0.7314014	4.290326011618231	4.373317499999999	25.578534	10.95704	138	87.0	211.50479013423043	16.3634	16.8647	300.6263122558594	14.47149658203125	7.534158706665039	7.111343860626221	7.8951568603515625	1.0931278467178345	733.2608642578125	29.015775680541992	17.179235458374023
1999-07-02	997.4244	14.88657	81.04686106554679	7.180894	6.176885	0.659103	3.359487728177914	4.0187325000000005	21.5690595	9.499259	138	88.0	304.3329342640604	17.28	17.7555	335.24517822265625	18.275419235229492	7.382168769836426	7.1472883224487305	8.03172492980957	1.3659769296646118	688.3995361328125	28.547069549560547	16.06584930419922
1999-07-03	996.8925	15.05374	62.848738821724616	24.17931	0.8603432	0.2146628	2.207413397466817	3.9548775	17.851179000000002	8.188148	138	89.0	234.8620095797077	17.7856	18.256	377.73785400390625	20.70113182067871	7.158803939819336	6.234755992889404	8.367968559265137	1.7534680366516113	813.66552734375	27.729358673095703	15.000268936157227
1999-07-04	996.4599	15.46154	84.7069771305547	25.4257	0.2217139	0.9129182	1.4083036053243243	3.8418924999999984	15.867963	7.500741	138	90.0	0.0	17.4758	18.254	375.4195556640625	10.61103630065918	8.256172180175781	5.4167985916137695	8.053173065185547	1.5007123947143555	793.8106689453125	26.738645553588867	14.777630805969238
1999-07-05	996.7518	16.03593	85.87429102396139	28.52602	0.008160557	0.9374926	3.194594650527005	3.425065000000002	15.366059	6.997037	138	91.0	697.9709534781188	17.4451	18.2886	408.4280090332031	6.666082382202148	9.459399223327637	5.404428005218506	8.295669555664062	1.317212462425232	783.8699951171875	27.877426147460938	15.149788856506348
1999-07-06	995.7934	17.95566	72.76879047678796	34.61536	5.393629e-05	0.5081185	1.7930178393259226	3.8857750000000006	12.6560485	5.497778	138	92.0	447.120037792636	17.4581	18.349	308.9447937011719	6.2878947257995605	10.124504089355469	6.014338493347168	8.40162467956543	1.7157466411590576	725.5916748046875	27.346168518066406	15.556941032409668
1999-07-07	1006.493	16.62562	57.43970228164751	30.39912	0.09637747	0.2757365	2.407481339675606	4.4452275	10.153061	4.122963	138	93.0	33.0996319597567	2.3221	2.7634	262.0300598144531	10.063006401062012	10.090556144714355	6.125227451324463	8.193536758422852	1.4611804485321045	727.879150390625	26.682048797607422	16.970945358276367
1999-07-08	1016.617	18.60934	53.4612176566379	34.06894	0.004143722	0.4459498	0.2626084202494142	4.294000000000002	7.6980505	2.915555	138	94.0	255.25159930959896	3.3156	3.7708	236.55482482910156	17.154420852661133	9.414161682128906	6.722289085388184	8.340031623840332	1.84011971950531	667.2305908203125	25.489765167236328	17.336713790893555
1999-07-09	1020.362	19.88448	54.28745323131008	18.34156	4.772391	0.0941316	2.625495222271707	4.550522500000003	6.4177075	2.115556	138	95.0	24.78332327025653	3.7975	4.2673	208.33843994140625	16.420682907104492	9.224595069885254	7.043954372406006	8.127610206604004	1.5155004262924194	704.5120239257812	24.961990356445312	18.61602020263672
1999-07-10	1018.953	19.8175	56.24031965869177	26.97036	4.670365	0.2354063	2.493731788241101	4.939897500000004	5.9067025	1.866667	138	96.0	132.60335015822798	4.2699	4.7652	176.6750946044922	15.681406021118164	8.701384544372559	7.288559913635254	8.08545207977295	1.1575393676757812	740.9227294921875	25.095903396606445	18.40215492248535
1999-07-11	1013.71	20.45793	54.3971732326856	38.97016	0.01431943	0.461568	2.602656861370752	5.226200000000002	5.456130000000001	1.814815	138	97.0	38.80548717941695	4.3172	4.9194	136.64305114746094	16.152864456176758	8.245752334594727	6.4446539878845215	7.857280731201172	0.8835272192955017	790.1099243164062	26.283092498779297	19.235736846923828
1999-07-12	1006.621	20.56814	51.85401336449362	41.53716	0.01578181	0.2502169	2.839247979351661	5.4251175000000025	5.022807	1.780741	138	98.0	122.60931383501688	4.7696	5.2532	142.0989990234375	20.594308853149414	7.832172393798828	5.871148586273193	7.998552322387695	0.5623952746391296	775.5440673828125	24.89283561706543	18.162464141845703
1999-07-13	995.3838	21.10001	55.539622079582166	41.63692	0.01527965	0.1528169	2.716871693878796	5.796900000000001	4.6089715	1.76	138	99.0	748.8076547504967	4.7658	5.2620000000000005	190.23593139648438	18.862207412719727	7.792538166046143	6.0879740715026855	8.052934646606445	0.64481520652771	740.6219482421875	31.259979248046875	18.414461135864258
1999-07-14	983.9399	18.55173	89.41842115052712	47.85494	0.0003290945	0.8200982	0.7339556894116976	5.316152499999998	6.2120315	4.481482	138	100.0	0.0	4.7904	5.2864	154.83697509765625	16.426742553710938	7.96261739730835	4.507789611816406	7.643465042114258	0.43938443064689636	707.3757934570312	32.158870697021484	19.329984664916992
1999-07-15	986.666	18.37808	60.60110203712664	49.54233	0.0004946836	0.3478184	2.6314049336808654	4.488097499999999	8.431826	4.268148	138	101.0	11.591612397141764	5.2953	5.7779	113.67073059082031	13.807740211486816	8.074882507324219	4.523830413818359	7.340538501739502	0.42052969336509705	613.9769897460938	31.726917266845703	20.091751098632812
1999-07-16	994.7651	16.09871	65.00987554897685	36.4592	0.1330929	0.3310188	2.051967689901573	3.5999324999999978	5.394436	1.986667	138	102.0	55.60238129234874	6.7925	7.2526	51.53916931152344	12.751523971557617	7.986329555511475	5.4153666496276855	7.239739418029785	0.5284758806228638	592.1948852539062	32.50371551513672	21.49785041809082
1999-07-17	999.6024	16.88481	67.28022711220376	28.98576	0.2404263	0.3887452	1.4633314120356369	3.012652499999998	4.5432785	2.020741	138	103.0	149.28005050727808	7.75	8.2489	56.01795959472656	17.292695999145508	7.645633697509766	6.602896213531494	7.402122497558594	0.7723318338394165	583.8954467773438	31.752593994140625	20.672807693481445
