Date	AirT	delT	U	Humidity	CC	Prec(mm/d)	swr(w/m2)	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	MLD	W	thermD	O2	NOX	NH4	PO4	TotP	Si	Chl
2006-04-18	5.592083333333334	-0.5698549999999996	6.00175	67.33333333333333	0.2291666666666666	0.0	710.0	6.018000000000001	-1.435	113	-6.0	-21.0	0.0	-14.5	401.4730529785156	1.0221140384674072	0.1760398894548416	0.18625064194202423	1.2036290168762207	59.20170211791992	10.526080131530762
2006-04-19	4.935833333333334	-0.3440250000000002	4.283666666666667	66.125	0.1333333333333333	2.799999999999999	599.8	6.340999999999999	-1.599	113	-5.0	-21.0	0.0007772739266053	-15.0	398.7037353515625	1.4625924825668335	0.17460666596889496	0.19028346240520477	1.1928826570510864	60.502681732177734	11.186912536621094
2006-04-20	1.950833333333333	-0.2676050000000001	3.4544999999999995	92.41666666666669	0.8500000000000001	4.400000000000001	143.2	6.231	-1.809	113	-4.0	-21.0	0.0031820967995714	-15.0	414.98675537109375	2.192256450653076	0.12440817058086395	0.3728637993335724	1.1507397890090942	61.016178131103516	9.249917984008789
2006-04-21	3.4566666666666666	-0.1603750000000001	3.718666666666667	72.54166666666667	0.075	0.0	672.5	5.992	-2.035	113	-3.0	-21.0	0.006199075896195	-15.0	419.6425476074219	1.1875941753387451	0.19535811245441437	0.24711531400680542	1.104590892791748	51.679988861083984	9.310201644897461
2006-04-22	4.385416666666667	0.0470699999999997	2.532916666666667	62.125	0.0875	0.0	723.0	5.784	-2.248	113	-2.0	-21.0	0.0031605622025655	-15.0	439.50909423828125	0.684101402759552	0.19864735007286072	0.19166532158851624	1.0759457349777222	36.98451614379883	9.678130149841309
2006-04-23	6.196666666666665	0.237775	3.670875000000001	57.708333333333336	0.3249999999999999	0.0	755.0	5.426	-2.441	113	-1.0	-21.0	0.0061251650884018	-15.0	442.4017639160156	0.6482203006744385	0.18655240535736084	0.14960657060146332	1.097563624382019	38.11150360107422	10.089418411254883
2006-04-24	6.97375	0.1539199999999998	2.858541666666667	56.66666666666666	0.3166666666666667	0.0	656.0	4.949999999999999	-2.612	113	0.0	-21.0	0.0059856478703746	-15.0	444.6368103027344	0.6824957728385925	0.17994503676891327	0.12225759029388428	1.097536563873291	41.1305046081543	10.879508972167969
2006-04-25	6.902499999999999	0.1324449999999997	3.3352500000000007	72.29166666666667	0.8041666666666667	0.0	682.4	4.447	-2.752	113	1.0	-21.0	0.0636886662218583	-15.0	442.9963073730469	0.7920809984207153	0.17741277813911438	0.10489938408136368	1.0953997373580933	43.69304275512695	11.79267406463623
2006-04-26	6.504583333333333	0.1241950000000002	2.4033333333333333	81.70833333333333	0.7625000000000001	0.0	691.9	3.972	-2.854	113	2.0	-21.0	0.0828238955536249	-15.0	440.21282958984375	1.0360699892044067	0.1767919808626175	0.09641671180725098	1.0937854051589966	46.02273941040039	12.263553619384766
2006-04-27	8.07	0.1149599999999999	3.196666666666667	74.0	0.3	1.5	654.8	3.548	-2.92	113	3.0	-21.0	0.4498826193258145	-15.0	432.3806457519531	1.6766788959503174	0.17687730491161346	0.09156358242034912	1.0961291790008545	47.70752716064453	11.592235565185547
2006-04-28	5.937916666666667	0.4052499999999992	2.006125	92.95833333333331	1.0	8.400000000000004	109.4	3.1790000000000003	-2.951	113	4.0	-6.461514237481242	0.12331843320987	-15.0	464.0411376953125	0.7846148014068604	0.22843512892723083	0.22079259157180786	0.9711995720863342	34.8441162109375	10.223264694213867
2006-04-29	7.357083333333335	0.1145650000000007	5.110041666666668	71.66666666666667	0.7375000000000002	0.0	589.8	2.86	-2.955	113	5.0	-7.391020965502297	0.4538735006929381	-15.0	462.4748229980469	0.7341684699058533	0.2499944567680359	0.1440337598323822	0.9859066605567932	35.33733367919922	11.46589183807373
2006-04-30	7.295416666666667	0.0172949999999998	5.399291666666666	57.25	0.5333333333333334	0.0	664.9	2.672	-2.939	113	6.0	-21.0	0.2162171140328541	-15.0	463.5289001464844	0.6969195008277893	0.2229863852262497	0.10297664254903793	1.0066707134246826	37.25246047973633	12.787619590759277
2006-05-01	8.476249999999999	-0.0326049999999993	5.395208333333334	45.458333333333336	0.0958333333333333	0.0	687.9	2.4930000000000003	-2.906	113	7.0	-21.0	0.1769214384436391	-15.0	465.78436279296875	0.7073159217834473	0.19933809340000153	0.08369085937738419	1.0247011184692383	38.89719009399414	13.968541145324707
2006-05-02	7.807083333333334	-0.02313	4.412708333333334	70.45833333333333	0.75	0.0	589.6	2.312	-2.865	113	8.0	-21.0	0.0009393503037125	-15.0	467.03570556640625	0.7654836773872375	0.19001789391040802	0.06971362233161926	1.0354650020599365	42.99415588378906	14.955978393554688
2006-05-03	8.09125	-0.0296849999999997	3.05625	80.04166666666667	0.4916666666666667	0.0	715.0	2.137	-2.815	113	9.0	-21.0	0.0070028511723745	-15.0	468.03045654296875	0.912569522857666	0.1861002892255783	0.06441820412874222	1.0458941459655762	45.38840866088867	15.418163299560547
2006-05-04	9.46208333333333	0.0785349999999995	1.8830833333333328	72.41666666666667	0.25	0.0	735.0	1.969	-2.756	113	10.0	-21.0	0.257638532114068	-15.0	467.2771301269531	1.2601540088653564	0.18243931233882904	0.0662994459271431	1.0588349103927612	46.88981628417969	15.551944732666016
2006-05-05	11.585833333333335	0.5067950000000003	1.2957500000000002	65.5	0.0	0.0	734.0	1.807	-2.689	113	11.0	-5.202733948169925	0.4462603802098366	-15.0	463.71856689453125	2.1881587505340576	0.18305571377277374	0.07112335413694382	1.0666621923446655	47.106483459472656	15.209671020507812
2006-05-06	12.04	0.4721250000000001	2.235875	61.958333333333336	0.0875	0.0	730.0	1.654	-2.618	113	12.0	-1.575787831005981	0.3440287207337166	-15.0	452.4443359375	0.6119339466094971	0.2767423689365387	0.05819953233003616	0.9912075996398926	31.810871124267578	11.917458534240723
2006-05-07	12.90375	0.7778200000000002	3.1100833333333333	60.208333333333336	0.1916666666666666	0.0	761.0	1.509	-2.549	113	13.0	-1.412316909385152	0.1375898689405855	-14.5	453.4245910644531	0.49853846430778503	0.2762107253074646	0.05749550461769104	0.9425155520439148	29.164735794067383	10.499638557434082
2006-05-08	14.139166666666666	1.258775	1.777666666666667	60.875	0.2374999999999999	0.0	759.0	1.369	-2.483	113	14.0	-2.983455234654367	0.3165915939783474	-14.5	453.4364013671875	0.46780675649642944	0.27603787183761597	0.057132892310619354	0.8978508710861206	27.699060440063477	9.406051635742188
2006-05-09	12.900416666666665	1.7710100000000004	3.796916666666666	55.41666666666666	0.0	0.0	762.0	1.238	-2.419	113	15.0	-2.188721378247587	0.7447464849289269	-14.5	453.4178771972656	0.4436786472797394	0.2759611904621124	0.05662543326616287	0.8601711988449097	26.252622604370117	8.578069686889648
2006-05-10	10.712916666666665	3.580914999999999	2.87825	60.375	0.0249999999999999	0.0	779.0	1.113	-2.357	113	16.0	-3.83311827346806	0.288179198186189	-14.5	445.4637145996094	0.3431365489959717	0.2762429416179657	0.05486370995640755	0.819338858127594	23.741535186767578	7.611861228942871
2006-05-11	11.82125	1.7714999999999996	2.5576250000000003	69.83333333333333	0.4083333333333334	1.7999999999999996	766.0	0.998	-2.297	113	17.0	-4.327241393717342	1.0745855313366466	-14.5	431.65496826171875	0.34022819995880127	0.27624356746673584	0.05461965873837471	0.7711932063102722	23.40534782409668	6.987574100494385
2006-05-12	13.014166666666666	2.02825	3.4238333333333326	64.5	0.5583333333333335	0.4000000000000001	754.0	0.932	-2.239	113	18.0	-3.224167033150031	0.833217112278429	-14.5	424.77642822265625	0.3359644412994385	0.2762448489665985	0.05459687113761902	0.7291250228881836	23.31496810913086	6.529809951782227
2006-05-13	10.226666666666665	1.126659999999999	6.701833333333334	66.45833333333333	0.5624999999999999	0.0	818.0	0.897	-2.183	113	19.0	-3.720061749692674	0.7538493047567494	-14.5	423.66253662109375	0.32527443766593933	0.27624717354774475	0.05360479652881622	0.6900800466537476	23.711727142333984	5.951727867126465
2006-05-14	8.284166666666666	1.1414799999999996	2.6655	71.66666666666667	0.3624999999999999	0.2	742.0	0.877	-2.128	113	20.0	-12.99254038609507	0.6372614342933575	-14.5	422.548095703125	0.3177858889102936	0.2762480080127716	0.05371206998825073	0.6883668303489685	23.713180541992188	5.871451377868652
2006-05-15	7.252916666666667	1.5708199999999977	3.802291666666667	61.25	0.15	1.5	721.0	0.871	-2.075	113	21.0	-9.266868238441178	3.6797137243717417	-14.5	421.281982421875	0.31814447045326233	0.27624809741973877	0.05384990945458412	0.6956661343574524	23.637113571166992	6.077388763427734
2006-05-16	6.088333333333334	1.7122649999999986	3.112458333333334	67.08333333333333	0.0375	0.0	836.0	0.874	-2.024	113	22.0	-10.71571032262213	1.5798553852693968	-14.5	419.5143127441406	0.3125041723251343	0.27625349164009094	0.05294537916779518	0.680692732334137	24.255382537841797	5.82147216796875
2006-05-17	7.033750000000001	1.3939649999999997	2.842708333333333	60.0	0.5625	8.800000000000002	828.0	0.885	-1.974	113	23.0	-10.96815315612807	3.6495297227221792	-14.5	418.66162109375	0.306499719619751	0.2762609124183655	0.05251104757189751	0.6582543849945068	24.641605377197266	5.570791721343994
2006-05-18	7.15125	1.6737499999999983	2.9759166666666665	91.25	1.0	0.8999999999999998	152.6	0.905	-1.929	113	24.0	-11.05149513259579	4.435592574046231	-14.5	415.71893310546875	0.45596474409103394	0.27864202857017517	0.08910981565713882	0.5813534259796143	24.07848358154297	4.864219665527344
2006-05-19	7.039583333333334	1.0881249999999998	2.311583333333333	92.33333333333331	1.0	1.1000000000000003	180.1	0.925	-1.885	113	25.0	-10.79001534873049	4.1620359317324445	-14.5	407.1624755859375	0.506062924861908	0.3277794122695923	0.14920903742313385	0.5021628141403198	21.946474075317383	3.9516613483428955
2006-05-20	8.320416666666665	1.0629150000000005	2.099791666666667	92.79166666666669	0.95	1.7000000000000002	174.4	0.95	-1.842	113	26.0	-11.04924455149121	6.638904466432409	-14.5	395.1361999511719	0.5009928345680237	0.40428537130355835	0.2051970213651657	0.44027256965637207	19.405330657958984	3.314253807067871
2006-05-21	10.30625	0.9954199999999992	1.8704166666666664	88.83333333333333	0.7916666666666669	0.0	473.1	0.978	-1.8	113	27.0	-11.24135723219386	8.191350041832234	-14.5	370.3564147949219	0.4716642498970032	0.4169068932533264	0.1505928635597229	0.4677896499633789	25.028884887695312	3.1425840854644775
2006-05-22	10.967916666666667	1.4058349999999995	3.2358333333333333	82.75	0.5791666666666667	5.799999999999998	619.6	1.0	-1.76	113	28.0	-9.646476423464325	8.122194216800969	-14.5	353.85150146484375	0.36514467000961304	0.3699969947338104	0.11681338399648666	0.5212379693984985	29.73307991027832	2.8342695236206055
2006-05-23	11.703333333333338	2.08099	2.8225833333333337	90.95833333333331	0.925	0.5999999999999998	321.5	1.022	-1.722	113	29.0	-4.734671971544476	0.7563023076529558	-14.5	341.7269287109375	0.5629734396934509	0.4101390540599823	0.13120080530643463	0.5648788213729858	39.401634216308594	2.9206106662750244
2006-05-24	11.168749999999996	0.2421500000000005	9.918416666666667	64.75	0.3958333333333332	0.0	541.1	1.036	-1.686	113	30.0	-4.985298324415822	1.1724941814875556	-15.0	333.5911865234375	1.1826820373535156	0.34214040637016296	0.13670089840888977	0.6685733199119568	43.345516204833984	2.9719932079315186
2006-05-25	9.65541666666667	0.8541666666666679	3.8184583333333335	83.08333333333333	0.7166666666666668	3.1	593.3	1.0470000000000002	-1.65	113	31.0	-18.11845345024928	0.6338285610735608	-14.5	332.0433044433594	4.387904644012451	0.30767232179641724	0.1458703726530075	0.8156383633613586	46.287193298339844	2.9440457820892334
2006-05-26	8.902500000000002	0.6528333333333336	2.8528750000000005	86.625	0.8624999999999999	2.2000000000000006	569.0	1.0630000000000002	-1.617	113	32.0	-18.17093942427593	4.802919091384842	-14.5	350.98126220703125	2.293285369873047	0.2961575388908386	0.10318343341350555	0.743137538433075	50.23986053466797	3.182940721511841
2006-05-27	9.072083333333332	0.8113333333333337	3.754291666666667	78.83333333333333	0.6374999999999998	0.1	441.6	1.0670000000000002	-1.585	113	33.0	-13.08043212684052	6.250310538974769	-14.5	356.3648986816406	1.1317726373672485	0.3440306782722473	0.07227801531553268	0.6736502647399902	53.755245208740234	3.4346532821655273
2006-05-28	8.951666666666668	0.807833333333333	1.8867916666666664	82.10000000000001	0.3	3.4000000000000004	783.0	1.0670000000000002	-1.553	113	34.0	-14.68966704116194	2.5265368149605854	-14.5	359.6756896972656	0.42977842688560486	0.43016842007637024	0.05671684443950653	0.5965195894241333	44.3590087890625	3.8529512882232666
2006-05-29	7.587500000000001	1.0450000000000017	1.7361249999999997	89.625	0.9916666666666668	8.599999999999996	712.0	1.069	-1.522	113	35.0	-15.07608374926456	14.502986478316105	-3.7252	355.8188781738281	0.3763289749622345	0.4363453984260559	0.058933548629283905	0.5773295760154724	42.75986099243164	3.3385202884674072
2006-05-30	8.5025	0.9204999999999988	4.0218750000000005	88.29166666666667	0.9041666666666668	1.3000000000000005	756.0	1.069	-1.495	113	36.0	-5.91013432078626	2.547455752272598	-11.2657	356.24273681640625	0.39001476764678955	0.44024768471717834	0.0617738701403141	0.5707932114601135	41.40717697143555	3.027141571044922
2006-05-31	8.823749999999999	0.6418333333333326	5.964624999999999	84.45833333333333	0.8458333333333333	0.0	342.2	1.09	-1.468	113	37.0	-12.50511565115251	0.999006463257351	-13.488	353.5347900390625	0.40591922402381897	0.5458426475524902	0.041134804487228394	0.549534022808075	41.66197204589844	2.9960074424743652
2006-06-01	9.935833333333337	0.4376666666666668	7.262625000000001	73.41666666666667	0.4375	0.0	775.0	1.109	-1.442	113	38.0	-18.70414717174291	0.8531116686942573	-15.0	353.5619201660156	0.3908114731311798	0.46678727865219116	0.052026309072971344	0.5224860310554504	41.78476333618164	2.8417999744415283
2006-06-02	14.543750000000005	0.4619999999999979	6.6370000000000005	55.458333333333336	0.2166666666666667	0.1	829.0	1.116	-1.416	113	39.0	-21.0	0.1580934938085451	-15.0	350.1120910644531	0.37660542130470276	0.4037896692752838	0.05532625690102577	0.5143389105796814	41.649078369140625	2.565155506134033
2006-06-03	13.762499999999998	0.8023333333333351	4.422208333333333	75.04166666666667	0.7250000000000001	5.299999999999998	686.8	1.111	-1.391	113	40.0	-21.0	0.0313779260410132	-14.5	345.2368469238281	0.38359135389328003	0.3760831654071808	0.057959429919719696	0.5240678787231445	40.60219955444336	2.366713523864746
2006-06-04	11.514583333333334	1.291333333333334	2.5954166666666665	72.91666666666667	0.4208333333333334	0.0	748.0	1.0950000000000002	-1.366	113	41.0	-21.0	0.2256289407797544	-3.1271	346.9330749511719	0.3583368957042694	0.3552290201187134	0.055918481200933456	0.5177805423736572	40.14979553222656	2.1605076789855957
2006-06-05	10.72125	1.2856666666666694	6.986833333333333	68.70833333333333	0.125	0.0	816.0	1.073	-1.341	113	42.0	-6.095640068984373	0.5820293157574292	-14.5	345.8244323730469	0.3642166554927826	0.35689741373062134	0.0566716194152832	0.5215480923652649	41.00876998901367	2.1240224838256836
2006-06-06	9.846666666666666	1.0178333333333338	6.712125	52.833333333333336	0.0541666666666666	0.0	790.0	1.05	-1.316	113	43.0	-21.0	0.2198846430458239	-14.5	346.0174255371094	0.37648358941078186	0.34870657324790955	0.05787862837314606	0.5359424352645874	41.07444763183594	2.063453435897827
2006-06-07	10.168333333333331	0.5771666666666686	2.6845416666666666	66.91666666666667	0.7041666666666666	0.5999999999999998	535.4	1.024	-1.292	113	44.0	-21.0	0.0030247102307873	-13.936	339.0174560546875	0.43682506680488586	0.3689712882041931	0.0646452084183693	0.5789037346839905	40.79148864746094	2.3819055557250977
2006-06-08	12.954583333333334	0.9081666666666646	3.176333333333333	72.08333333333333	0.7458333333333335	0.1	817.0	0.996	-1.268	113	45.0	-21.0	0.5097301052753925	-1.5	343.8283386230469	0.36295077204704285	0.3581908345222473	0.054352570325136185	0.5559185147285461	34.48987579345703	2.1360154151916504
2006-06-09	15.574999999999998	1.322166666666666	1.7703749999999996	76.125	0.8708333333333335	0.0	733.0	0.961	-1.244	113	46.0	-7.231596236150938	0.4689090470965668	-1.5	341.7847900390625	0.35469695925712585	0.4176374077796936	0.05443056672811508	0.5432989597320557	35.3150749206543	2.014512538909912
2006-06-10	14.995000000000005	1.8531666666666664	3.326333333333333	68.70833333333333	0.4291666666666666	0.0	825.0	0.925	-1.219	113	47.0	-2.289794285286406	0.576972586847365	-4.3905	339.74029541015625	0.33469608426094055	0.44364485144615173	0.054563771933317184	0.5329108834266663	37.246456146240234	1.9297207593917847
2006-06-11	19.788333333333327	3.0216666666666665	2.788041666666666	62.583333333333336	0.1791666666666666	0.0	807.0	0.894	-1.195	113	48.0	-4.109637102997508	0.642477477788692	-1.5	339.2023620605469	0.3470781147480011	0.46230360865592957	0.05442957952618599	0.5216228365898132	39.432369232177734	1.7983421087265015
2006-06-12	22.140833333333337	4.618499999999999	2.14125	67.20833333333333	0.2249999999999999	0.0	790.0	0.862	-1.171	113	49.0	-3.239895779024088	0.8964434452779884	-3.3725	335.6310119628906	0.34645792841911316	0.49542537331581116	0.05448191240429878	0.5164602994918823	40.97151184082031	1.736245036125183
2006-06-13	23.37375	6.24516666666667	3.893583333333334	57.375	0.1083333333333333	0.0	804.0	0.832	-1.146	113	50.0	-1.021017596546516	0.3496104970533588	-1.5	330.3838806152344	0.346243679523468	0.5242734551429749	0.054523151367902756	0.5134569406509399	41.99235153198242	1.7083951234817505
2006-06-14	17.907916666666665	6.711000000000002	5.087166666666667	69.70833333333333	0.4166666666666666	0.8999999999999998	728.0	0.8069999999999999	-1.122	113	51.0	-1.896938885847725	0.2422997116518574	-5.6038	326.6029357910156	0.3368614614009857	0.5493913292884827	0.0546293668448925	0.5097506642341614	43.06309127807617	1.6523722410202026
2006-06-15	12.74	6.132666666666667	3.313333333333334	66.25	0.2166666666666666	0.0	854.0	0.783	-1.098	113	52.0	-4.255575997475864	0.5634569539962242	-6.6061	336.05548095703125	0.38038119673728943	0.5631230473518372	0.052784573286771774	0.49989765882492065	44.40400314331055	1.5716696977615356
2006-06-16	19.04208333333333	6.296666666666665	3.093666666666666	62.29166666666666	0.4958333333333333	0.0	795.0	0.757	-1.074	113	53.0	-4.746065891252647	2.324172902430256	-5.5419	334.08209228515625	0.3769349455833435	0.5787292122840881	0.05303607136011124	0.5000981092453003	45.49564743041992	1.605698585510254
2006-06-17	19.999583333333334	6.952499999999999	2.581625	60.29166666666666	0.1625	0.0	832.0	0.73	-1.05	113	54.0	-4.698511744967545	2.716831098922317	-4.6699	332.2392578125	0.3857673406600952	0.5874510407447815	0.05291936546564102	0.5001174211502075	46.4795036315918	1.5557105541229248
2006-06-18	19.265833333333333	7.461666666666666	3.733125	61.125	0.6249999999999999	0.0	788.0	0.703	-1.027	113	55.0	-2.507205678406313	1.471582354953895	-3.6235	329.361083984375	0.3862742483615875	0.595249593257904	0.05313233286142349	0.5003083944320679	46.8366584777832	1.5844382047653198
2006-06-19	19.695	7.704833333333333	3.704791666666667	77.625	0.7958333333333334	0.0	674.0	0.673	-1.003	113	56.0	-3.204647470762024	0.8532686514778787	-3.5465	325.5928039550781	0.3864925503730774	0.5962631702423096	0.0534076988697052	0.5004936456680298	46.511016845703125	1.610715627670288
2006-06-20	18.805000000000003	7.946499999999999	4.105375	80.20833333333333	0.6291666666666668	0.0	710.0	0.641	-0.98	113	57.0	-3.552338203103552	1.2203840439799951	-3.6138	323.010009765625	0.3867834508419037	0.5900266170501709	0.05369745194911957	0.5004187822341919	46.24867630004883	1.6282750368118286
2006-06-21	18.10666666666667	7.674833333333334	3.661541666666667	82.70833333333333	1.0	3.200000000000001	727.0	0.609	-0.957	113	58.0	-4.088220901644424	1.314000166444067	-5.3404	321.5141296386719	0.3847782611846924	0.5780805945396423	0.053949348628520966	0.5003214478492737	46.19630813598633	1.6740254163742065
2006-06-22	17.367916666666666	7.560166666666669	4.187166666666667	84.41666666666667	0.7666666666666667	0.0	672.4	0.579	-0.935	113	59.0	-4.548070700174517	3.126070504642057	-5.5154	318.8665771484375	0.38574719429016113	0.5708821415901184	0.05374275520443916	0.4998511075973511	45.97809982299805	1.7028436660766602
2006-06-23	16.53166666666667	6.903666666666666	5.643541666666667	71.16666666666667	0.1791666666666667	0.0	744.0	0.547	-0.914	113	60.0	-4.736831076801345	1.719695394027568	-9.3672	316.6669006347656	0.3840314745903015	0.5581874847412109	0.05402464047074318	0.502211332321167	46.13766860961914	1.8042352199554443
2006-06-24	17.209166666666665	6.919166666666666	3.967625	68.75	0.3375000000000001	0.0	728.0	0.517	-0.892	113	61.0	-5.740022643154299	1.175520424734103	-7.5931	315.20709228515625	0.3821291923522949	0.5513226985931396	0.05413774400949478	0.5028539299964905	46.823856353759766	1.8246647119522095
2006-06-25	17.594583333333333	7.233333333333331	3.498708333333333	67.58333333333333	0.3958333333333333	9.800000000000004	755.0	0.491	-0.871	113	62.0	-6.021134817943472	2.4718113623515583	-6.9954	312.2560729980469	0.3798035681247711	0.5229690670967102	0.054248012602329254	0.5037711262702942	47.43191909790039	1.8680402040481567
2006-06-26	15.767916666666666	7.383999999999999	3.231625	81.95833333333333	0.9791666666666666	9.199999999999996	746.0	0.469	-0.853	113	63.0	-5.731919045385072	4.486265262053078	-6.6313	310.4570007324219	0.3755253851413727	0.5104271173477173	0.05435384809970856	0.5083132386207581	48.004451751708984	1.8642762899398804
2006-06-27	13.60375	6.548166666666665	4.6941250000000005	94.04166666666669	1.0	1.5	148.0	0.454	-0.837	113	64.0	-5.730692380018511	5.4185829401145575	-5.4399	301.4871520996094	0.440279096364975	0.631025493144989	0.05974059924483299	0.4290531575679779	49.51678466796875	1.9708616733551025
2006-06-28	14.70958333333333	6.25	5.307625	86.04166666666667	0.9166666666666664	0.0	421.3	0.437	-0.822	113	65.0	-6.653289210085892	2.158009795668839	-9.4227	288.01806640625	0.5016615390777588	0.654912531375885	0.06982702016830444	0.41936108469963074	51.42263412475586	2.334188222885132
2006-06-29	16.237916666666667	6.123166666666668	3.301958333333333	73.20833333333333	0.0916666666666666	0.0	840.0	0.418	-0.807	113	66.0	-7.592646430942234	1.7451109119482004	-9.3592	284.19281005859375	0.4369748830795288	0.6862386465072632	0.070643849670887	0.4536705017089844	51.23697280883789	2.6075401306152344
2006-07-01	18.63083333333333	6.711499999999999	2.1417083333333333	67.16666666666667	0.2583333333333333	0.0	758.0	0.382	-0.777	113	68.0	-2.644726668621074	4.161572138693893	-7.1643	280.3219299316406	0.402052104473114	0.7124037742614746	0.0666293203830719	0.5003451108932495	52.29996109008789	2.569197177886963
2006-07-02	20.13708333333333	6.902833333333334	2.627291666666667	69.16666666666667	0.1	0.0	820.0	0.369	-0.761	113	69.0	-2.224343728092507	1.9319579610472184	-7.5892	278.7942810058594	0.3837950527667999	0.7414357662200928	0.06392239034175873	0.5413728356361389	52.5045051574707	2.586827516555786
2006-07-03	21.26833333333333	7.506333333333332	2.619541666666666	63.5	0.3791666666666668	0.0	796.0	0.351	-0.746	113	70.0	-2.782995884652701	2.33987324038293	-8.1219	277.2378845214844	0.392300009727478	0.7613848447799683	0.06276202201843262	0.5730288028717041	53.34674835205078	2.5550968647003174
2006-07-04	20.304166666666667	8.298666666666668	3.615583333333333	71.875	0.7041666666666669	6.3	721.0	0.333	-0.73	113	71.0	-2.69170950630355	2.191774354767653	-8.0787	275.3643493652344	0.43920865654945374	0.7778360247612	0.06443078815937042	0.597575843334198	54.38182830810547	2.5019354820251465
2006-07-05	19.030416666666664	8.59683333333333	2.9109166666666666	71.30416666666666	0.5541666666666668	0.0	798.0	0.318	-0.715	113	72.0	-3.764850933789518	2.534719175039072	-6.4349	275.60333251953125	0.5937211513519287	0.7904162406921387	0.0712791234254837	0.6195740699768066	54.588539123535156	2.6163649559020996
2006-07-06	22.60833333333333	8.764333333333331	3.2395	70.95833333333333	0.6750000000000002	0.0	716.0	0.302	-0.7	113	73.0	-3.903094429247206	4.109973513575817	-4.7506	299.1378479003906	0.37082961201667786	0.669441819190979	0.055745307356119156	0.5907087922096252	51.48843765258789	2.29223895072937
2006-07-07	24.101666666666663	9.664666666666667	2.189333333333333	67.26666666666667	0.0791666666666666	0.0	740.0	0.288	-0.685	113	74.0	-4.16556565146728	4.187002117702971	-5.4913	299.0391845703125	0.3897435665130615	0.6519793272018433	0.054044995456933975	0.627372682094574	51.953182220458984	1.911710262298584
2006-07-08	23.01	10.404500000000002	3.74825	73.31666666666666	0.4916666666666667	0.0	769.0	0.273	-0.67	113	75.0	-3.009841084713925	5.247623847912697	-5.8388	296.7619323730469	0.3887389004230499	0.6466541290283203	0.054202184081077576	0.6269757151603699	51.90038299560547	2.0254664421081543
2006-07-09	21.280416666666667	10.686166666666669	4.329958333333333	64.63333333333334	0.4416666666666667	0.1	776.0	0.26	-0.655	113	76.0	-3.458736044650548	1.5945154620207225	-6.6301	296.03546142578125	0.38858187198638916	0.6456235647201538	0.05409511551260948	0.6246286034584045	51.86286926269531	2.0724289417266846
2006-07-10	20.47458333333333	9.847499999999997	5.442291666666667	81.0	0.5541666666666666	13.5	675.5	0.246	-0.64	113	77.0	-4.370480711528995	2.004270118184171	-5.5207	293.58026123046875	0.3877708613872528	0.6447179317474365	0.054134342819452286	0.6269630789756775	50.51115798950195	2.2167704105377197
2006-07-11	19.86958333333333	9.470833333333331	3.432125	77.41666666666667	0.7791666666666667	0.0	545.9	0.238	-0.627	113	78.0	-5.425617970304077	1.7092224479364864	-6.7629	289.77557373046875	0.39122772216796875	0.6249681711196899	0.054105643182992935	0.6191339492797852	49.57568359375	2.4846835136413574
2006-07-12	19.765000000000004	8.744	6.463541666666665	67.04166666666667	0.3791666666666666	0.0	790.0	0.228	-0.618	113	79.0	-5.283950360394002	6.181688150914344	-8.5129	290.3981018066406	0.39286401867866516	0.6274835467338562	0.05402904003858566	0.6335646510124207	48.48960876464844	3.1602182388305664
2006-07-13	19.22458333333333	8.530166666666668	5.531874999999999	70.4375	0.5166666666666667	0.0	690.5	0.219	-0.608	113	80.0	-6.91909427326316	1.73764010695411	-8.9745	291.45794677734375	0.38944849371910095	0.6213981509208679	0.054082415997982025	0.6402593851089478	48.23341369628906	3.5482451915740967
2006-07-14	16.359166666666663	8.045333333333334	6.282041666666665	64.04166666666667	0.1666666666666666	0.0	827.0	0.209	-0.602	113	81.0	-7.575950429103501	2.7074540548062136	-8.2443	293.7638244628906	0.3860560953617096	0.6325360536575317	0.05401090160012245	0.6508890986442566	48.36434555053711	3.8911354541778564
2006-07-15	15.235416666666673	7.4769999999999985	5.037708333333334	61.708333333333336	0.1833333333333333	0.0	814.0	0.199	-0.6	113	82.0	-8.386715321871264	2.3028275038356814	-8.5461	295.9137878417969	0.3842761218547821	0.6400874257087708	0.05389382317662239	0.6639227271080017	48.768306732177734	3.9419105052948
2006-07-16	17.167916666666667	7.415833333333335	2.8857916666666674	67.58333333333333	0.2708333333333332	0.0	787.0	0.19	-0.604	113	83.0	-9.16342531883435	4.020638385503209	-8.3478	296.63909912109375	0.38393017649650574	0.6468348503112793	0.0538356713950634	0.6738108396530151	49.26952362060547	3.9430243968963623
2006-07-17	19.96875	7.241999999999999	4.361666666666667	60.66666666666666	0.5375	0.0	819.0	0.182	-0.614	113	84.0	-9.113954881809905	18.458339318606352	-9.4371	294.5807800292969	0.383693665266037	0.6651999950408936	0.05390683561563492	0.6928674578666687	49.797115325927734	4.639475345611572
2006-07-18	16.59375	7.252666666666668	5.376166666666666	58.625	0.2083333333333333	0.0	800.0	0.174	-0.631	113	85.0	-8.085596080703557	4.142876464903312	-8.6975	294.7087707519531	0.3831006586551666	0.6739383339881897	0.0539994016289711	0.7085250616073608	50.8759765625	4.845540523529053
