Date	delT	U	CC	SWR	Hum	Prec	AirT	AirP	Ice_d	days from iceoff date	MLD	W	thermD	NO3	SRP	TotP	NH4	Chl
2005-07-03	0.274168	0.654675	0.4645833333333333	357.75447916666667	52.47965277777778	0.0	21.86270833333333	1018.8842013888888	8.0	110.0	-1.529788627962991	3.450759130844564	-1.5604	0.04021523520350456	-2.701585292816162	45.62138748168945	0.032830774784088135	36.126033782958984
2005-07-04	0.45258522	4.413375	0.39375	357.0778125	48.146388888888886	0.0	22.27451388888889	1011.6772916666667	8.0	111.0	-3.0822566489163714	0.6582327899167352	-0.89121	0.03251189738512039	-1.203590750694275	46.28604507446289	0.018394876271486282	37.38409423828125
2005-07-05	0.034938812	3.884925	0.9666666666666668	356.35482638888885	80.97388888888888	1.6666666666666667	14.689791666666666	1011.4237152777778	8.0	112.0	-5.25	0.0700832987728986	-0.25	0.02573678269982338	1.3008887767791748	49.1242790222168	0.02836732752621174	24.440338134765625
2005-07-06	0.004278183	2.763525	0.8833333333333333	355.5804861111112	86.36607638888889	0.3041666666666666	13.635520833333333	1011.0122222222222	8.0	113.0	-5.25	0.0060564699299895	-0.25	0.02692197822034359	3.904467821121216	52.26380157470703	0.038164544850587845	18.338254928588867
2005-07-07	0.001914978	2.7849000000000004	0.8125	354.7605555555556	81.60986111111112	0.5875	15.876006944444445	1010.4678472222222	8.0	114.0	-5.25	0.0033529085773908	-0.25	0.0290059894323349	4.620960235595703	50.853546142578125	0.04949137568473816	17.6517276763916
2005-07-08	0.017810822	1.6903500000000002	0.9395833333333332	353.8924652777778	83.42944444444444	0.0541666666666666	16.133194444444445	1016.0798611111112	8.0	115.0	-5.25	0.1012133976607389	-0.25	0.034204136580228806	4.5593461990356445	47.81576919555664	0.0609649233520031	18.778648376464844
2005-07-09	0.1837883	1.708725	0.8916666666666666	352.9738194444444	79.50003472222222	0.25	18.462326388888886	1019.2753819444443	8.0	116.0	-2.3863595835871343	0.4418643456009127	-2.3287	0.03850241377949715	5.828342914581299	49.816734313964844	0.05792967975139618	28.59978485107422
2005-07-10	0.32104492	3.3735000000000004	0.2541666666666667	352.0107638888889	55.78236111111111	0.0	21.212291666666665	1021.1589583333332	8.0	117.0	-3.215674552149394	0.6893085339739174	-2.3376	0.03604918718338013	7.341433048248291	48.709922790527344	0.024567514657974243	35.39152908325195
2005-07-11	0.060426712	3.264017045454546	0.2958333333333333	350.9460827020202	49.42350378787879	0.0	21.56047032828283	1024.4086963383838	8.0	118.0	-5.25	0.1765894130437318	-0.25	0.03361767530441284	7.150485038757324	43.52605056762695	-0.0029544695280492306	38.539588928222656
2005-07-12	0.020952225	2.5300125	0.275	349.9371180555556	47.96812499999999	0.0	23.1521875	1024.7167708333334	8.0	119.0	-5.25	0.0509055870969589	-0.25	0.032470088452100754	3.5016653537750244	37.418460845947266	0.0015829285839572549	29.238178253173828
2005-07-13	0.12285042	1.7569416666666668	0.5791666666666667	330.0505324074074	48.48152777777778	0.0	23.66625	1020.9456597222224	8.0	120.0	-4.136209029084968	1.0448197844795983	-0.5	0.030414555221796036	0.6612997055053711	39.868289947509766	0.01928369142115116	27.68384552001953
2005-07-14	0.2986679	1.2388875	0.4875	347.6793402777778	54.58361111111111	0.0	22.75868055555556	1019.1666666666666	8.0	121.0	-1.623298454368603	0.5234460346575216	-1.2137	0.02323327586054802	-0.458016574382782	42.22274398803711	0.02222565747797489	27.011255264282227
2005-07-15	0.45271873	3.0177375000000004	0.4875	346.48243055555554	63.03743055555555	0.1916666666666666	23.133854166666666	1013.6653125	8.0	122.0	-1.631602022326894	0.602376790898864	-1.798	0.018679145723581314	-0.7853777408599854	47.88490676879883	0.02516906149685383	23.21733283996582
2005-07-16	0.3854046	3.2434500000000006	0.5437500000000001	345.24059027777776	53.90986111111111	0.0	19.332569444444445	1012.7182291666668	8.0	123.0	-4.032083132773607	0.4035941036231297	-3.4796	0.018375452607870102	-0.3588367700576782	52.956085205078125	0.021766027435660362	22.390623092651367
2005-07-17	0.027700424	3.5041875000000005	0.5	343.9543402777778	52.672604166666666	0.0	17.609236111111112	1013.9544444444444	8.0	124.0	-5.25	0.1483905959330617	-0.25	0.027544159442186356	0.35339900851249695	56.25345230102539	0.020306233316659927	20.61908721923828
2005-07-18	0.0016479492	2.1677625	0.7145833333333332	342.6246527777778	56.344166666666666	0.0	20.754722222222224	1010.1608333333334	8.0	125.0	-5.25	0.0030163638300505	-0.25	0.027605939656496048	0.47195401787757874	54.744239807128906	0.022317245602607727	24.609447479248047
2005-07-19	0.07546234	4.3591125	0.7916666666666666	341.2477430555556	59.86138888888889	0.0	20.3365625	1009.9611458333334	8.0	126.0	-5.25	0.1838653327818142	-0.25	0.026685958728194237	0.34064850211143494	53.8148307800293	0.030369222164154053	31.305028915405273
2005-07-20	-0.0033798218	5.8089375	0.6479166666666667	339.8280555555555	62.87916666666666	0.3166666666666667	17.357291666666665	1013.5846180555556	8.0	127.0	-5.25	0.0016779753697456	-0.25	0.025798600167036057	1.8413636684417725	56.16792678833008	0.04677458107471466	33.200096130371094
2005-07-21	-0.003364563	8.86185	0.9458333333333332	338.3696527777778	90.0956597222222	1.4583333333333333	14.25232638888889	1006.6079861111112	8.0	128.0	-5.25	0.0007829126509092	-0.25	0.028110463172197342	6.223545074462891	64.49703979492188	0.09367378801107407	24.38558578491211
2005-07-22	-0.0017852783	6.067125000000001	0.8395833333333332	336.8690625	74.49975694444444	0.0416666666666666	17.038854166666667	1005.5656944444444	8.0	129.0	-5.25	0.000410482504454	-0.25	0.029466886073350906	11.742804527282715	70.04878234863281	0.12033810466527939	24.274276733398438
2005-07-23	-0.0015563965	5.3524875	0.95625	335.32395833333334	78.12229166666667	0.0	15.20079861111111	1007.7961458333332	8.0	130.0	-5.25	0.00050440305468	-0.25	0.03382512181997299	16.37013816833496	72.42234802246094	0.12069956213235855	29.73407554626465
2005-07-24	-0.0017871857	3.3936750000000004	0.8375	333.7413888888889	64.29364583333333	0.0	17.39027777777778	1008.3236458333334	8.0	131.0	-5.25	0.0008461684312886	-0.25	0.040149010717868805	20.316539764404297	70.03677368164062	0.09065725654363632	38.12105178833008
2005-07-25	-0.00041007996	3.5701125000000005	0.71875	332.1153472222222	72.11177083333332	0.4375	19.481284722222224	1004.8071527777778	8.0	132.0	-5.25	0.0002143130001572	-0.25	0.03976800665259361	21.699039459228516	65.01456451416016	0.059437550604343414	41.939064025878906
2005-07-26	0.0019435883	3.267975	0.7354166666666666	330.44934027777776	78.63517361111111	0.2958333333333333	18.35871527777778	1008.8404861111112	8.0	133.0	-5.25	0.0021056711489726	-0.25	0.04038918763399124	20.80120086669922	59.05934143066406	0.028858646750450134	38.85798645019531
2005-07-27	0.024917603	1.326525	0.6458333333333334	328.7441666666667	60.481631944444445	0.0	19.62034722222222	1013.8830902777778	8.0	134.0	-5.25	0.1002760248473501	-0.25	0.04131104797124863	18.354455947875977	54.381378173828125	0.012345362454652786	34.064247131347656
2005-07-28	0.24285126	1.2683625	0.6729166666666666	327.00097222222223	66.76569444444443	0.175	23.07715277777778	1012.4274652777776	8.0	135.0	-1.5472698231301751	0.4554193219272452	-1.2565	0.03550775721669197	15.847887992858887	53.01348876953125	0.008805971592664719	25.072702407836914
2005-07-29	0.51680374	1.761825	0.7020833333333334	325.2233333333333	70.8571875	0.1333333333333333	24.095763888888893	1012.5260416666666	8.0	136.0	-1.1524547461529546	0.7042398674809206	-0.5	0.02950310707092285	13.3865966796875	59.695457458496094	0.02076238952577114	24.691024780273438
2005-07-30	0.6967087	4.832175	0.8208333333333333	323.400625	65.93798611111112	1.025	21.75142361111111	1010.4472569444443	8.0	137.0	-3.913986976164773	0.3413936083760295	-1.9768	0.020274806767702103	12.078835487365723	60.80826950073242	0.024154698476195335	19.897470474243164
2005-07-31	0.037963867	3.6756000000000006	0.5812499999999999	321.54822916666666	57.89934027777778	0.0	21.03795138888889	1012.1029861111112	8.0	138.0	-5.25	0.4107798462142343	-0.25	0.017113367095589638	10.73295783996582	61.504207611083984	0.027613481506705284	19.803302764892578
2005-08-01	0.0045394897	4.4422875	0.3999999999999999	319.6561805555555	58.20381944444444	0.0	17.307118055555556	1016.2021180555556	8.0	139.0	-5.25	0.005196941005878	-0.25	0.018968528136610985	9.690535545349121	60.584957122802734	0.03085130825638771	22.153841018676758
2005-08-02	0.009590149	1.4961375	0.6333333333333333	317.725	56.040416666666665	0.0	18.153125	1019.8308680555556	8.0	140.0	-5.25	0.035887316221646	-0.25	0.023148084059357643	8.896984100341797	61.64356994628906	0.03329931199550629	28.07227325439453
2005-08-03	0.12388039	1.42185	0.9770833333333332	315.76572916666663	88.3859375	0.3999999999999999	16.137743055555557	1018.164201388889	8.0	141.0	-3.0505603442511084	0.6870399353368977	-0.25	0.027615275233983994	11.115975379943848	65.19924926757812	0.03763838857412338	29.399494171142578
2005-08-04	0.14557266	3.5532750000000006	0.5479166666666667	313.765	63.85930555555556	0.0333333333333333	16.64947916666667	1019.6378819444444	8.0	142.0	-5.25	0.2039413911507194	-0.25	0.029769252985715866	14.202692985534668	65.10562896728516	0.0362246036529541	26.024913787841797
2005-08-05	-0.00289917	3.1544250000000003	0.6729166666666666	311.7337847222222	61.61118055555556	0.0625	17.193923611111114	1018.6392013888888	8.0	143.0	-5.25	0.0069465010695146	-0.25	0.03432456776499748	16.410667419433594	65.49742889404297	0.026641739532351494	31.820781707763672
2005-08-06	-0.0023841858	4.5234375	0.8208333333333333	309.66979166666664	71.35743055555555	0.2875	15.212604166666669	1012.2528472222222	8.0	144.0	-5.25	0.0021211750575036	-0.25	0.03664495050907135	17.820350646972656	64.9844970703125	0.028278006240725517	33.63999557495117
2005-08-07	-0.0030345917	3.6594	0.5979166666666667	307.56944444444446	69.49072916666667	0.0708333333333333	13.863576388888887	1010.285486111111	8.0	145.0	-5.25	0.0019982258069131	-0.25	0.044768497347831726	18.390472412109375	69.7568359375	0.047458428889513016	26.87000274658203
2005-08-08	-0.0032634735	2.837025	0.2770833333333333	305.44041666666664	64.0285763888889	0.0	14.893263888888889	1011.941736111111	8.0	146.0	-5.25	0.0044323876590031	-0.25	0.048903688788414	18.345468521118164	69.38495635986328	0.04491931200027466	31.24818992614746
2005-08-09	-0.0025959015	5.293200000000001	0.7666666666666666	303.2765625	80.9720138888889	0.0416666666666666	13.876145833333332	1010.1811458333332	8.0	147.0	-5.25	0.0018682392956301	-0.25	0.05025392025709152	19.99201774597168	71.19852447509766	0.04670589789748192	32.92333221435547
2005-08-10	-0.002204895	6.5941875	0.9125	301.0889236111111	78.32125	0.325	14.381770833333334	1007.7477777777776	8.0	148.0	-5.25	0.0006422002915012	-0.25	0.0499851293861866	21.85995101928711	71.75444793701172	0.05344967916607857	28.841594696044922
2005-08-11	-0.0012187958	6.3191250000000005	0.8979166666666667	298.8648263888889	68.20791666666666	0.0	15.698402777777778	1009.4407638888888	8.0	149.0	-5.25	0.0002802086556565	-0.25	0.053197331726551056	24.491836547851562	76.41938781738281	0.06138463318347931	29.167566299438477
2005-08-12	-0.0018577576	3.7864875	0.6854166666666667	296.6140625	62.1203125	0.0708333333333333	16.847638888888888	1011.8535069444443	8.0	150.0	-5.25	0.0007027590479823	-0.25	0.05233323574066162	25.840702056884766	75.61398315429688	0.06393306702375412	30.47831916809082
2005-08-13	-0.00069999695	3.547875	0.8270833333333334	294.3313888888889	73.32427083333333	0.0916666666666666	15.106493055555555	1014.895	8.0	151.0	-5.25	0.0023082514569743	-0.25	0.05212435871362686	26.5753116607666	73.50287628173828	0.06081751734018326	29.674949645996094
2005-08-14	-0.0011081696	2.525625	0.8145833333333333	292.0237847222222	77.38927083333333	0.0375	15.883854166666666	1013.4787152777776	8.0	152.0	-5.25	0.0009467353658846	-0.25	0.0542009100317955	27.163713455200195	73.70446014404297	0.060669220983982086	28.700998306274414
2005-08-15	0.023685455	1.6207125	0.81875	289.6854861111111	69.84159722222222	0.0041666666666666	17.419340277777778	1016.3775	8.0	153.0	-5.25	0.1151516843367314	-0.25	0.05264505743980408	27.655792236328125	72.14530181884766	0.048650167882442474	29.75124168395996
2005-08-16	0.14488602	1.85385	0.4520833333333333	287.3205555555556	68.07711805555556	0.0	16.93652777777778	1020.6436805555556	8.0	154.0	-2.9865604796081606	0.7632863858470623	-3.8315	0.04430828243494034	28.019805908203125	69.90757751464844	0.02837894670665264	29.97899627685547
2005-08-17	0.15773582	0.8097	0.35625	284.9328472222222	67.50694444444444	0.0	16.842569444444447	1022.6389930555556	8.0	155.0	-4.124419792697716	1.863816576541865	-3.9413	0.03744934871792793	28.07795524597168	70.81693267822266	0.01773715950548649	33.34565353393555
2005-08-18	0.22725296	2.0146875	0.11875	282.5164236111111	62.72079861111112	0.0	18.504791666666662	1020.2334027777778	8.0	156.0	-2.8567585447025774	0.8108463787101527	-1.1519	0.035876236855983734	26.054771423339844	72.161865234375	0.018798241391777992	32.91672134399414
2005-08-19	0.17413521	2.4165750000000004	0.5395833333333333	280.0784375	57.97315972222222	0.0	19.87565972222222	1016.9750347222222	8.0	157.0	-4.176887713151347	0.830515406498277	-4.0715	0.03067728318274021	22.579627990722656	71.11457824707031	0.024115970358252525	28.872068405151367
2005-08-20	0.03466034	1.7994630952380952	0.5791666666666667	248.07392526455024	70.67300099206349	0.1583333333333333	21.08763888888889	1015.5602976190476	8.0	158.0	-5.25	0.5974555939344928	-0.25	0.029310936108231544	18.6705322265625	68.32130432128906	0.03405052050948143	23.513355255126953
2005-08-21	0.14876556	1.4542875000000002	0.3854166666666667	275.12427083333336	64.05826388888889	0.2375	21.794131944444445	1015.9973611111112	8.0	159.0	-1.5596566964837757	0.4802553738298231	-0.5	0.029025664553046227	16.43113899230957	68.18145751953125	0.04128691181540489	21.313247680664062
2005-08-22	0.26768303	2.7962829545454544	0.4791666666666667	272.7335542929293	49.97017045454546	0.0	20.407774621212123	1012.0562184343436	8.0	160.0	-3.0392859876980016	0.4477592299927559	-0.92529	0.029244650155305862	14.345190048217773	68.45832824707031	0.043376922607421875	21.91930389404297
2005-08-23	0.16199684	1.6246875	0.9270833333333334	270.0836805555556	81.5707986111111	0.4624999999999999	16.890243055555555	1010.2797916666668	8.0	161.0	-4.130390146264405	0.8795354117715265	-3.9891	0.0280277319252491	14.072345733642578	70.07514190673828	0.048754606395959854	18.913883209228516
2005-08-24	0.19828224	2.459404166666667	0.6875	238.9643912037037	74.33045138888889	0.0	17.84776388888889	1012.3403541666668	8.0	162.0	-4.074422442155528	0.7765382824619439	-4.0728	0.026159340515732765	17.168474197387695	73.9220199584961	0.04741763323545456	19.660667419433594
2005-08-25	0.04660034	4.162575	0.9	264.95451388888887	82.73038194444445	0.0999999999999999	16.967986111111113	1007.0715277777778	8.0	163.0	-5.25	0.5139510823895044	-0.25	0.02713201381266117	21.65471839904785	75.8512954711914	0.05237265303730965	20.142457962036133
2005-08-26	-0.002418518	5.593237500000001	0.5333333333333333	262.36347222222224	59.36909722222222	0.0041666666666666	15.427222222222222	1013.614375	8.0	164.0	-5.25	0.000842430756227	-0.25	0.02601904794573784	25.606739044189453	74.92971801757812	0.06513768434524536	22.744325637817383
2005-08-27	-0.0030593872	2.3292	0.5770833333333333	259.7497222222222	60.942708333333336	0.0	15.954270833333332	1019.1075347222222	8.0	165.0	-5.25	0.0030261758125957	-0.25	0.034205131232738495	30.263771057128906	76.39421844482422	0.071809783577919	24.72666358947754
2005-08-28	0.019247055	1.379925	0.6166666666666666	257.11833333333334	65.15496527777778	0.0	17.19986111111111	1021.8356597222222	8.0	166.0	-5.25	0.1585169579976383	-0.25	0.040050260722637177	32.45439147949219	77.80270385742188	0.08585795760154724	25.03599739074707
2005-08-29	0.10528946	1.7689500000000002	0.0708333333333333	254.4728819444444	63.28340277777778	0.0	19.51454861111112	1023.8830902777778	8.0	167.0	-3.5504144658188164	0.406524675814306	-0.25	0.04771008342504501	34.767173767089844	77.7950668334961	0.0584687814116478	25.956363677978516
2005-08-30	0.1489048	1.089225	0.175	251.80381944444449	63.22399305555555	0.0	19.573854166666667	1026.422986111111	8.0	168.0	-3.1292656471104694	1.0763834108012351	-2.9001	0.04696828871965408	33.96174240112305	75.11028289794922	0.043930213898420334	21.378833770751953
2005-08-31	0.19460487	3.2539875000000005	0.1104166666666666	249.12552083333333	60.24111111111111	0.0	18.93423611111111	1023.0439236111112	8.0	169.0	-3.978641452384036	0.5182501731960519	-1.0621	0.047499675303697586	34.0117301940918	80.75279235839844	0.03453816473484039	27.959423065185547
2005-09-01	0.005718231	4.65225	0.0333333333333333	246.4283333333333	44.11864583333334	0.0	20.249861111111112	1018.8321180555556	8.0	170.0	-5.25	0.0279774896216114	-0.25	0.04963810369372368	31.71293067932129	83.8371810913086	0.03472568839788437	29.548250198364258
2005-09-02	0.01166153	2.0565375	0.5541666666666667	243.7175694444444	51.8590625	0.0249999999999999	20.025381944444444	1022.4648958333332	8.0	171.0	-5.25	0.0118799135980814	-0.25	0.05472958832979202	27.326358795166016	85.66313171386719	0.036731261759996414	25.197811126708984
2005-09-03	0.15389061	2.3115	0.7937500000000001	240.99288194444443	68.44409722222223	0.0	18.37590277777777	1028.6591666666666	8.0	172.0	-3.100492460330464	0.2446713530398299	-0.5	0.054702699184417725	25.425678253173828	86.38391876220703	0.04151510074734688	22.137372970581055
2005-09-04	0.0790844	1.1323125	0.09375	238.2555555555556	63.83434027777778	0.0	17.389166666666664	1027.7841319444444	8.0	173.0	-4.699767753828254	1.1444915098671131	-0.25	0.06031123921275139	26.061634063720703	86.69865417480469	0.04038195312023163	22.335012435913086
2005-09-05	0.10211182	1.9246875	0.0645833333333333	235.50621527777776	63.29604166666667	0.0	18.145902777777778	1021.0403125	8.0	174.0	-3.170721664592194	0.5281917422309833	-1.0764	0.06797946989536285	27.844501495361328	87.84990692138672	0.033915262669324875	24.000167846679688
2005-09-06	0.024562836	3.923475	0.025	232.7490625	56.70361111111112	0.0	19.518819444444443	1014.9374652777778	8.0	175.0	-5.25	0.0569678914696939	-0.25	0.06545494496822357	29.62726402282715	88.94737243652344	0.03173195570707321	26.570444107055664
2005-09-07	0.0014362335	2.4856875	0.1708333333333333	229.97524305555555	55.83326388888889	0.0	20.5428125	1013.1297222222224	8.0	176.0	-5.25	0.0013477008368648	-0.25	0.07148096710443497	31.64940071105957	90.55264282226562	0.029901238158345222	24.966981887817383
2005-09-08	0.052549362	1.1551125000000002	0.0166666666666666	227.1984375	66.03666666666668	0.0	21.085520833333334	1014.8693402777776	8.0	177.0	-5.25	0.3680356645830644	-0.25	0.07311131805181503	32.903411865234375	91.55396270751953	0.03287157043814659	25.77243995666504
2005-09-09	0.16580963	1.2780375000000002	0.1291666666666666	224.41	61.52826388888889	0.0	21.521527777777777	1011.733125	8.0	178.0	-1.2122783177073329	0.3410333571098922	-0.5	0.06895719468593597	31.324779510498047	90.34121704101562	0.03672226145863533	28.788650512695312
2005-09-10	0.26418686	1.90905	0.725	221.61010416666667	69.56388888888888	0.0	20.544375	1008.7630208333334	8.0	179.0	-1.1982236456009814	0.5997668777731026	-1.1306	0.06958720088005066	28.644826889038086	88.0273666381836	0.03760175779461861	20.35689926147461
2005-09-11	0.3627243	1.5680250000000002	0.9125	218.8102430555556	89.52864583333333	0.5708333333333334	18.16607638888889	1008.9803819444444	8.0	180.0	-2.500299856581633	0.4523496597751136	-2.4699	0.07458566129207611	29.31093978881836	87.85395812988281	0.0409151129424572	8.345804214477539
2005-09-12	0.45136452	1.9868625	0.8166666666666668	216.00090277777767	84.4271875	0.0625	17.277118055555555	1012.7971180555556	8.0	181.0	-2.213911414678087	1.028349273038473	-2.779	0.06263139098882675	31.17292594909668	86.74500274658203	0.041693851351737976	8.355290412902832
2005-09-13	0.3994751	0.9675	0.5604166666666667	213.1864930555556	71.17239583333334	0.0	15.109722222222222	1023.635625	8.0	182.0	-3.2015419801492984	1.514518744289857	-3.0394	0.05134950950741768	33.497032165527344	84.13510131835938	0.0403379462659359	13.472723007202148
2005-09-14	0.20249367	5.226225	0.6833333333333332	210.36809027777767	70.36041666666667	0.0	16.14097222222222	1019.0254861111111	8.0	183.0	-5.25	0.6379749105633697	-3.2932	0.04088408499956131	35.20561981201172	83.91806030273438	0.047825004905462265	19.300445556640625
2005-09-15	-0.0022220612	4.835775000000001	0.6687500000000001	207.54239583333333	60.69458333333333	0.2083333333333333	16.922430555555554	1013.2391666666666	8.0	184.0	-5.25	0.0006165416274383	-0.25	0.03644431754946709	37.2711296081543	82.76054382324219	0.0714060366153717	19.781152725219727
2005-09-16	-0.0022335052	2.6244750000000003	0.9520833333333334	204.7213888888889	90.22427083333332	0.6708333333333334	11.797430555555556	1005.0223958333332	8.0	185.0	-5.25	0.0047963862046058	-0.25	0.03535362705588341	43.393123626708984	82.73334503173828	0.1242198497056961	15.53043270111084
2005-09-17	-0.0027637482	1.8834375	0.375	201.89541666666665	66.4259375	0.0083333333333333	11.592256944444443	1017.924375	8.0	186.0	-5.25	0.0114523404729349	-0.25	0.04385743290185928	48.420310974121094	82.14087677001953	0.13159656524658203	14.021141052246094
2005-09-18	0.0071144104	0.9458625	0.1354166666666666	199.0650347222222	66.55170138888889	0.0	11.807569444444445	1027.4735069444444	8.0	187.0	-5.25	0.0716119947259017	-0.25	0.05666445568203926	52.302772521972656	84.46049499511719	0.10687839984893799	15.072263717651367
2005-09-19	0.029115677	1.2349125	0.20625	196.241875	68.56520833333333	0.0	12.557430555555555	1027.552395833333	8.0	188.0	-5.25	0.3636964989996302	-0.25	0.0717083066701889	56.500362396240234	93.30717468261719	0.07818960398435593	20.715694427490234
2005-09-20	0.028076172	1.3935000000000002	0.1958333333333333	193.41635416666668	71.97694444444444	0.0	13.189131944444446	1025.3310763888887	8.0	189.0	-5.25	0.2122835835619763	-0.25	0.07992404699325562	59.001014709472656	97.55172729492188	0.04730480909347534	29.57464599609375
2005-09-21	0.030241013	1.5012750000000004	0.7000000000000001	190.5895833333333	73.76868055555555	0.0	14.207118055555556	1025.48125	8.0	190.0	-5.25	0.2827676084585134	-0.25	0.08041968196630478	58.99675369262695	96.71656799316406	0.04096926376223564	29.201120376586914
2005-09-22	0.040302277	1.7546625000000002	0.0	187.77256944444443	70.02361111111111	0.0	14.104236111111112	1024.0346875	8.0	191.0	-5.25	0.1734120212510652	-0.25	0.08634421974420547	59.681617736816406	99.7430419921875	0.042871877551078796	27.85280418395996
2005-09-23	-0.0014877319	2.7352125	0.0	184.95256944444444	65.29843749999999	0.0	15.08013888888889	1019.4240972222224	8.0	192.0	-5.25	0.0010921536882542	-0.25	0.08974627405405045	55.75272750854492	101.1399154663086	0.050335951149463654	25.34727668762207
2005-09-24	0.0076446533	1.137525	0.0958333333333333	182.1409375	72.99503472222223	0.0	15.96888888888889	1017.4098958333334	8.0	193.0	-5.25	0.025199608917433	-0.25	0.09855331480503082	54.1888542175293	107.04886627197266	0.04832254722714424	20.717777252197266
2005-09-25	0.0666523	1.5844875	0.3458333333333334	179.33868055555556	71.81652777777778	0.0	16.0934375	1015.7402430555557	8.0	194.0	-4.184700612960993	0.5915520526300079	-0.25	0.0987967997789383	52.556644439697266	106.33427429199219	0.048704393208026886	19.42396354675293
2005-09-26	0.051317215	2.3569125000000004	0.5416666666666666	176.5357986111111	79.506875	0.0333333333333333	15.37670138888889	1018.2871875	8.0	195.0	-5.25	0.1721878162557986	-0.25	0.09577170759439468	52.39393997192383	105.2192611694336	0.052076373249292374	17.890567779541016
2005-09-27	0.008672714	3.0549375	0.4958333333333333	173.74423611111112	68.23482638888889	0.0041666666666666	16.398854166666666	1019.4659027777778	8.0	196.0	-5.25	0.0213243700678874	-0.25	0.09303366392850876	52.94858169555664	104.73631286621094	0.055455464869737625	16.858179092407227
2005-09-28	0.012800217	3.3021375	0.8583333333333334	170.96114583333335	84.86208333333333	0.1541666666666666	13.945833333333333	1017.9001041666668	8.0	197.0	-5.25	0.0122045629475239	-0.25	0.08994031697511673	55.175106048583984	104.67766571044922	0.0613982118666172	15.383605003356934
2005-09-29	-0.0023384094	3.8482125	0.7000000000000001	168.18791666666667	84.66395833333333	0.1416666666666666	11.857013888888888	1014.8093055555556	8.0	198.0	-5.25	0.0029232870886948	-0.25	0.09476648271083832	59.50507354736328	104.51428985595703	0.07281900942325592	12.743074417114258
2005-09-30	-0.002500534	3.3966	0.5499999999999999	165.42468749999998	72.95541666666666	0.0	11.45375	1020.2643055555556	8.0	199.0	-5.25	0.0011867246823857	-0.25	0.09109040349721909	65.35108947753906	105.36383819580078	0.08115579187870026	16.71936798095703
2005-10-01	-0.0037355423	4.9022625	0.6833333333333332	162.6734027777778	77.53673611111111	0.3583333333333333	11.228055555555557	1015.5076041666666	8.0	200.0	-5.25	0.0032285826225527	-0.25	0.08960648626089096	69.59712219238281	107.17994689941406	0.09284325689077377	18.45677375793457
2005-10-02	0.0060768127	1.5936791666666668	0.95	155.65332175925926	87.88954861111112	0.0333333333333333	12.014652777777778	1017.6079861111112	8.0	201.0	-5.25	0.0064912738765549	-0.25	0.09215819090604782	71.21075439453125	105.29381561279297	0.09138979762792587	17.797962188720703
2005-10-03	0.053593636	2.111933333333333	0.8708333333333332	69.23310185185186	90.54208333333334	0.0	12.789583333333333	1026.6966666666667	8.0	202.0	-3.5759959307620988	0.3756256366602445	-0.25	0.09833566844463348	70.2250747680664	100.00521850585938	0.077628955245018	16.62388801574707
2005-10-04	0.004839897	4.066666666666666	0.5854166666666667	113.19444444444446	85.29166666666667	0.0	14.2625	1029.0958333333333	8.0	203.0	-5.25	0.0354939480333934	-0.25	0.1107042208313942	69.61724090576172	97.92748260498047	0.0685962364077568	17.371435165405273
2005-10-05	-0.00037670135	3.95625	0.08125	112.04855324074076	79.03402777777778	0.0	14.255086805555557	1028.9004340277777	8.0	204.0	-5.25	0.0001271312767713	-0.25	0.12822091579437256	68.81795501708984	98.01097869873047	0.06042587757110596	16.20163917541504
2005-10-06	-0.0016012192	2.9427750000000006	0.0125	149.11569444444444	75.76461805555556	0.0	14.503715277777776	1028.2287152777778	8.0	205.0	-5.25	0.0013504322492852	-0.25	0.1412101536989212	70.25089263916016	101.73770904541016	0.05459549278020859	19.99412727355957
2005-10-07	-0.0019073486	4.0618875	0.2145833333333333	146.4519097222222	76.8353125	0.0041666666666666	14.128506944444444	1026.3301736111111	8.0	206.0	-5.25	0.0019512520123991	-0.25	0.14982672035694122	70.67859649658203	106.42996215820312	0.05326850712299347	22.896921157836914
2005-10-08	-0.0015792847	5.3875125	0.2145833333333333	143.80642361111111	58.0634375	0.0	15.19128472222222	1022.3480902777778	8.0	207.0	-5.25	0.0005010974981975	-0.25	0.14094936847686768	68.66927337646484	109.04399108886719	0.058039385825395584	22.023704528808594
2005-10-09	-0.0002002716	1.9991625000000004	0.39375	141.17961805555555	67.86604166666667	0.0	14.016944444444444	1023.5540625	8.0	208.0	-5.25	0.0007029689679553	-0.25	0.12891526520252228	67.73170471191406	112.41400146484375	0.061515532433986664	22.06629753112793
2005-10-10	0.017242432	2.11005	0.40625	138.57236111111112	78.23732638888889	0.0	12.648993055555556	1026.5924652777778	8.0	209.0	-5.25	0.0505954993329654	-0.25	0.11172225326299667	67.3621597290039	110.81685638427734	0.056883327662944794	22.183311462402344
2005-10-11	-0.002588272	3.5564250000000004	0.0	135.98583333333332	68.51288194444444	0.0	12.988333333333332	1024.7458680555555	8.0	210.0	-5.25	0.005872338813005	-0.25	0.10536061227321625	67.63691711425781	110.24790954589844	0.05496068298816681	18.55157470703125
2005-10-12	-0.0023832321	3.6624375000000007	0.0125	133.41736111111112	68.1061111111111	0.0	12.49079861111111	1023.5996875	8.0	211.0	-5.25	0.0009132995975856	-0.25	0.10865529626607895	69.8279037475586	112.65296936035156	0.05158364772796631	17.967132568359375
