Date,U,CC,delT,AirT,Prec,SWR,Humidity,inflow,outflow,Ice_d,days from iceoff,thermD,MLD,W,NOX,O2,PO4,TotP,NH4,Si,Chl
2017-11-29,2.1686666666666667,0.6333333333333333,-0.0044088888888889,3.4525,1.6000000000000003,66.66,99.36666666666667,2.484,-1.055,86.0,242.0,-20.75,-21.0,0.0057231443574112,3.920150467602997,342.35426222320785,0.8723692448251096,1.2235949625345637,0.9398593957069019,43.53335581083652,3.395334292297036
2017-11-30,1.0777916666666667,0.6708333333333334,-0.0177244444444442,1.4229166666666666,0.4000000000000001,119.4,99.45,2.793,-1.077,86.0,243.0,-20.75,-21.0,0.0344895544243534,3.972268030196542,342.10787817349905,0.8565988445133261,1.230446697439755,0.93632100248013,43.73731581775531,3.3883379150076585
2018-03-01,1.7307916666666667,0.3374999999999999,-0.0689481496810913,-13.114166666666668,0.0,320.7,85.7375,1.404,-1.988,101.0,-51.0,-20.75,-21.0,0.0131923418899378,4.476141813183295,354.8201296955595,0.8664313958060578,1.2191273631846318,0.9127373556378175,43.91727716688267,3.4568677240161847
2018-03-02,2.060666666666666,0.175,-0.0737741887569427,-10.54875,0.0,387.4,75.70833333333333,1.373,-1.968,101.0,-50.0,-20.75,-21.0,0.1493100377039896,4.977178254794252,365.1465896660193,0.900452598913362,1.221726113522802,0.865085904743487,44.030165243633995,3.4659744486056607
2018-03-03,1.3357083333333335,0.5458333333333333,-0.073473572731018,-11.98,0.0,370.8,85.40833333333335,1.339,-1.948,101.0,-49.0,-20.75,-21.0,0.0881806672787708,5.466672618169521,380.6810170627603,0.9289058383477855,1.2350113109772278,0.8047688556430941,44.24861498643488,3.482865852908943
2018-03-04,0.856875,0.5083333333333333,-0.0824834108352661,-9.4125,0.0,331.7,84.97500000000001,1.308,-1.927,101.0,-48.0,-20.75,-21.0,0.2298972559927839,6.031633647564123,395.1948499494132,0.9372750499665724,1.2521018098346892,0.7466464257155881,44.546257203217884,3.509410429064091
2018-03-05,1.444125,0.9958333333333332,-0.0892213582992553,-6.953749999999999,0.5,198.1,95.50833333333333,1.28,-1.905,101.0,-47.0,-20.75,-21.0,0.7024643806558978,6.4556468305641985,407.59537303704826,0.9678039075220214,1.273828769058842,0.6876264316173281,44.685336686392255,3.533688681918481
2018-03-06,3.3806666666666665,1.0,-0.0960304737091064,-2.765,0.0,157.0,84.68333333333334,1.251,-1.883,101.0,-46.0,-20.75,-21.0,0.2337316371984323,6.959989788560562,424.5488914414847,0.9687968418514673,1.2894032967803555,0.630048403861161,45.070080411104136,3.8736714667226786
2018-03-07,3.5209166666666665,1.0,-0.1003287136554718,-3.10375,0.0,208.0,94.04583333333332,1.221,-1.86,101.0,-45.0,-20.75,-21.0,0.0514652292095801,7.477896879773657,439.5524269793828,0.9841885157948729,1.3043519867397049,0.5878939732086979,44.81677218238961,4.231878616087486
2018-03-08,3.7761666666666662,1.0,-0.1008510887622833,-2.5170833333333333,5.2,180.4,98.45833333333331,1.19,-1.836,101.0,-44.0,-20.75,-21.0,0.0463107381642487,7.28743294391917,439.08809329657885,0.9776575755415068,1.3453790655143705,0.558651221320451,44.41662703234864,4.631764404609996
2018-03-09,2.075625,1.0,-0.1047049462795257,0.4983333333333333,1.3,198.9,99.31666666666666,1.166,-1.815,101.0,-43.0,-20.75,-21.0,0.0265372937351779,7.151589445591083,440.6032962374393,0.9735662241100466,1.3730730209958146,0.5414546769565536,44.166110521416336,5.1362425953705175
2018-03-10,2.417375,1.0,-0.1058487892150878,-1.225,0.6,120.5,99.8,1.144,-1.795,101.0,-42.0,-20.75,-21.0,0.1352349454045399,6.953752290497157,438.50775830600435,0.971298044804904,1.3949061501556095,0.5424177043139854,43.830882364864,5.6016200820747795
2018-03-11,1.8862083333333333,1.0,-0.1169874966144561,-1.6595833333333332,2.1,300.8,99.59166666666664,1.144,-1.775,101.0,-41.0,-0.5,-21.0,0.1111434440044929,6.888660617031887,437.889497137883,0.970051576488072,1.3938734753675346,0.5395940792401978,43.52792353549017,5.7324102077467005
2018-03-12,3.2445,1.0,-0.1126867532730102,0.64875,0.9,151.6,99.8,1.149,-1.755,101.0,-40.0,-20.75,-21.0,0.1701698991790411,6.927327761850757,436.084787837735,0.959824053116845,1.401750155803265,0.5335348758260977,43.59503103796142,6.2076935956089985
2018-03-13,5.778874999999999,0.9958333333333332,-0.1199828684329986,-0.1958333333333333,8.5,119.5,99.75416666666666,1.1549999999999998,-1.735,101.0,-39.0,-0.5,-21.0,0.0684810904449598,6.789730082123843,434.07110345863094,0.9535386769438114,1.4127779599324455,0.5335978049455499,43.60847498698602,6.120217073556875
2018-03-14,5.424041666666667,0.9375,-0.132216066122055,-3.6216666666666666,0.2,212.0,91.85833333333332,1.181,-1.719,101.0,-38.0,-0.5,-21.0,0.0141147621389778,6.985633392736423,431.8024141881791,0.9484726958974673,1.4049365886968186,0.5331150476652201,43.98809582506197,5.91046278538977
2018-03-15,3.1372916666666666,0.775,-0.1227347552776336,-6.61375,1.5,361.1,91.50833333333333,1.268,-1.704,101.0,-37.0,-0.5,-21.0,0.0190559661186088,7.26747883705263,429.99813087210225,0.9503971900881488,1.398895901798911,0.5320505450768457,44.32019163909711,5.551870713138451
2018-03-16,3.754208333333333,0.6708333333333334,-0.1010365188121795,-7.8,0.0,438.4,78.09583333333333,1.3490000000000002,-1.688,101.0,-36.0,-20.75,-21.0,0.0590428372203869,7.544750302214885,426.6610847040906,0.9433060857296159,1.3860784160737754,0.5418965218257925,44.65925520004811,5.387989189599944
2018-03-17,3.2226250000000003,0.4375,-0.1017165780067443,-5.572916666666667,0.0,405.6,66.75,1.367,-1.672,101.0,-35.0,-0.5,-21.0,0.02372116067798,7.947445818136932,425.0562831099766,0.9425426758937743,1.3869387853422375,0.5476199013279327,44.96896634652632,4.967776416057696
2018-03-18,5.293291666666667,0.3625,-0.1118466258049011,-4.3625,0.0,520.4,59.9125,1.3530000000000002,-1.655,101.0,-34.0,-0.5,-21.0,0.0527252113818137,8.176107772892236,422.09965178484293,0.9397580288336661,1.3935004860910036,0.557923815230801,45.2555219913045,4.987454316635543
2018-03-19,5.437666666666666,0.8791666666666668,-0.1171216964721679,0.0170833333333333,0.6999999999999998,329.4,69.02499999999999,1.3210000000000002,-1.638,101.0,-33.0,-0.5,-21.0,0.0151965744037777,8.475274462367159,417.9661414713357,0.9520191971881256,1.3973350535614995,0.5645291533235987,45.61569819231112,4.7144267547365
2018-03-20,6.383416666666666,0.4375,-0.1343505978584289,-3.4304166666666664,0.0,554.6,94.15416666666664,1.279,-1.621,101.0,-32.0,-0.5,-21.0,0.0162433348660021,8.795715810697878,412.63844123666667,0.961810605493816,1.3863591119802803,0.5608487432349238,46.13300424903651,4.426996635083017
2018-03-21,3.8205416666666663,0.1041666666666666,-0.1320239305496215,-1.77125,0.0,528.3,88.16666666666667,1.235,-1.604,101.0,-31.0,-0.5,-21.0,0.0133659728188882,8.7555784918921,409.3316219880082,0.9750439468901647,1.394521190602186,0.5538126851822894,46.31859136993648,4.238183290058715
2018-03-22,3.891166666666667,0.4833333333333333,-0.1365529894828796,0.3491666666666666,0.0,532.3,92.54583333333332,1.189,-1.586,101.0,-30.0,-0.5,-21.0,0.0273719903858914,8.732194041992633,403.3309722466798,0.9839466997995518,1.4018268711026516,0.5422348088291697,46.500373639236436,4.13751965577931
2018-03-23,1.716375,0.6916666666666668,-0.1489273309707641,-0.2183333333333333,0.0,385.5,99.83333333333331,1.14,-1.568,101.0,-29.0,-0.5,-21.0,0.0371434482549552,8.568644140744638,401.49703827975424,1.0087303698396106,1.4200365654168239,0.5284177713090875,46.452404592200374,3.776765467695832
2018-03-24,5.6479583333333325,0.7833333333333333,-0.1593497395515442,1.26375,0.0,351.5,99.9,1.118,-1.551,101.0,-28.0,-0.5,-21.0,0.2718044268297045,8.427522974959766,395.00843391949974,1.0182687528073067,1.4363362950741845,0.5081109553787616,46.290836585894944,3.720521108668724
2018-03-25,6.0055000000000005,0.5,-0.1695619225502014,2.512916666666667,0.1,531.1,93.69166666666666,1.102,-1.532,101.0,-27.0,-0.5,-21.0,0.0167867844716903,8.311593248791263,390.0370302933496,1.023015281788275,1.445097471113176,0.4874921510692101,46.11269269637878,3.5531133330190983
2018-03-26,5.65925,0.4125,-0.1680880784988403,-2.9483333333333337,0.0,600.8,66.16666666666667,1.128,-1.516,101.0,-26.0,-0.5,-21.0,0.0173867771579243,8.236018712393262,391.3317240745313,1.0203571804972658,1.4454344361650733,0.4854097356401392,45.94493135850883,3.4417675142339226
2018-03-27,2.663875,0.1374999999999999,-0.17410808801651,-4.9225,0.0,564.9,73.20833333333333,1.368,-1.505,101.0,-25.0,-0.5,-21.0,0.0195616219080739,8.2856716271267,392.71588256142917,1.016520744581516,1.454505507919862,0.48603473921530904,45.5352655715007,3.5175567796496034
2018-03-28,1.3392916666666668,0.0,-0.1838265061378479,-4.105,0.0,570.7,67.16666666666667,1.514,-1.493,101.0,-24.0,-0.5,-21.0,0.139081483405518,8.251727488505974,394.4996728827777,1.0118777976325444,1.4480907933425782,0.4855464472184198,45.257546297707044,3.684550048177848
2018-03-29,1.3130833333333334,0.0,-0.1945619583129882,-3.73875,0.0,587.0,71.33333333333333,1.529,-1.48,101.0,-23.0,-0.5,-21.0,0.5474253697410484,8.192991802815314,401.2575050515185,1.0059201777713815,1.4408760452040927,0.4873274314563677,44.89679747981631,3.856436929761234
2018-03-30,2.0545416666666667,0.0,-0.2043037414550781,-2.8166666666666664,0.0,594.0,71.375,1.501,-1.467,101.0,-22.0,-0.5,-21.0,0.5839757105277648,8.279597092910413,405.08956280450354,0.9908780719847888,1.4264661124236615,0.49243224609593833,44.85380372802985,3.970432432387623
2018-03-31,1.3082083333333332,0.0791666666666666,-0.1590398550033569,-2.5341666666666667,0.0,577.9,72.54166666666667,1.452,-1.453,101.0,-21.0,-0.5,-21.0,0.2054353015770421,8.324147795987729,411.62972683890337,0.9873537654249697,1.417366112122697,0.49826113182198306,45.21833843865642,4.076783183840929
2018-04-01,2.6430416666666665,0.8250000000000001,-0.1634061336517334,-1.8416666666666668,0.0,393.1,85.33333333333333,1.393,-1.439,101.0,-20.0,-20.75,-21.0,0.4311238995003858,8.445204573638835,413.6133537851314,0.9954934279152639,1.4184050767328191,0.5081206349903254,45.393791289139855,4.154361461429494
2018-04-02,6.2450833333333335,0.6291666666666667,-0.091700792312622,0.2208333333333333,0.0,525.8,66.54166666666667,1.328,-1.425,101.0,-19.0,-20.75,-21.0,0.0588656431097656,8.507012520485109,410.16343207490087,0.9914696823203016,1.4249483368501445,0.5047849863585092,45.733952498007525,4.042707234490079
2018-04-03,2.2365,0.1999999999999999,-0.0099879503250122,-0.7804166666666666,0.0,600.8,62.458333333333336,1.263,-1.431,101.0,-18.0,-20.75,-21.0,0.0014249123163786,8.49199268973391,409.81211278064296,0.9886998301116672,1.4292397594455841,0.4989626805329629,46.12668201859555,4.19400959526949
2018-04-04,3.760208333333333,0.9958333333333332,-0.065042495727539,1.778333333333333,3.8,184.5,97.16666666666669,1.201,-1.451,101.0,-17.0,-20.75,-21.0,0.0858515345918751,8.40578271646921,406.78217967094946,0.9914510193539252,1.4351993505423266,0.4885483702654819,46.11242256455245,4.100076506757802
2018-04-05,2.3633333333333333,1.0,-0.022303819656372,3.025416666666666,1.9,121.5,100.0,1.146,-1.468,101.0,-16.0,-20.75,-21.0,0.0094728984447577,8.20519100036869,403.0463925807772,0.9937333204505469,1.4437604774159314,0.4811493780451744,46.130341528290124,4.044046136205637
2018-04-06,6.036625,0.7833333333333333,-1.0948377777777776,1.83625,0.9,248.1,94.16666666666669,1.276,-1.482,101.0,-15.0,-20.75,-21.0,0.0071728202753487,8.18246785557379,397.4907909266225,0.9972035734658472,1.4504977966454369,0.4789039371353653,46.29080261676315,3.976605021693225
2018-04-07,2.7533333333333334,0.4291666666666667,-0.00111985206604,2.5470833333333336,0.0,563.1,70.58333333333333,1.641,-1.479,101.0,-14.0,-20.75,-21.0,0.0007534597116155,8.297925749048295,393.90954618767677,0.9769229129054319,1.453916484983854,0.4774416253895661,46.51011111119753,3.9988822978906247
2018-04-08,1.294875,0.8624999999999999,-1.0025855555555552,4.1625000000000005,0.0,409.7,73.375,1.986,-1.48,101.0,-13.0,-20.75,-21.0,0.016651803962503,8.197954583840817,394.60953855781855,0.9764361565391724,1.448255868718445,0.476321497556786,46.886811093951174,3.9874476516323942
2018-04-09,3.595375,0.8708333333333332,-0.8884488888888888,1.32625,3.2999999999999994,259.9,92.70833333333331,2.336,-1.48,101.0,-12.0,-20.75,-21.0,0.0252540191145639,8.038674496681367,394.3675253312025,0.9680043013985047,1.4279347861047857,0.47626484293109506,46.98856916861195,4.01478611617501
2018-04-10,4.599708333333333,0.1958333333333333,-0.8240800000000001,1.3104166666666666,0.0,664.0,70.625,2.876,-1.528,101.0,-11.0,-20.75,-21.0,0.0039182107494885,8.043088807286683,393.0992478771204,0.897068644415038,1.400683348768545,0.47524356375252447,47.22547282556766,3.9627544148649165
2018-04-11,1.7923333333333331,0.0,-0.7361677777777778,1.278333333333333,0.0,654.4,75.58333333333333,3.449,-1.599,101.0,-10.0,-20.75,-21.0,0.0012989491181474,8.178675452922919,394.20196288434124,0.8182877922312471,1.3617636580252164,0.48637767490246225,47.7058564785969,4.090080786180878
2018-04-12,2.231333333333333,0.0,-0.0422260761260986,2.6025,0.0,672.3,68.5,3.834,-1.687,101.0,-9.0,-20.75,-21.0,0.0254686619032755,8.46192250674771,390.12979658737214,0.7468236299136646,1.2978915933826893,0.5006055492352176,48.27609656272121,4.246481669887858
2018-04-13,2.7689166666666662,0.0,-0.5002444444444447,3.6183333333333336,0.0,640.3,61.25,4.056,-1.808,101.0,-8.0,-20.75,-21.0,0.0568402439376191,8.482557295960985,390.3276101715046,0.6776713731843393,1.2412906825248786,0.5111331774751972,48.69751866267355,4.464586958333254
2018-04-14,2.187375,0.0,-0.4063366666666668,5.914583333333333,0.0,644.7,66.29166666666667,4.2330000000000005,-1.952,101.0,-7.0,-20.75,-21.0,0.0149386506786275,8.386138836413846,389.7564555013447,0.6288072338858272,1.1826420788137326,0.5235769974109244,48.70388437520802,4.573099392368806
2018-04-15,1.4385416666666666,0.5833333333333334,-0.0218720436096191,2.39,0.0,379.4,82.29166666666667,4.436,-2.095,101.0,-6.0,-20.75,-21.0,0.0088804898130892,8.37604149329993,389.5165145929354,0.6004571859240936,1.145917258640983,0.5258136757848018,48.834506675972726,4.654330722548415
2018-04-16,1.1955,0.4208333333333333,-0.0826585292816162,3.11,0.0,572.9,74.29166666666667,4.383,-2.237,101.0,-5.0,-20.75,-21.0,0.0988281221834028,8.253184340109552,390.1485279695048,0.587446298853151,1.1147941991142591,0.5318553367084127,49.0553807963224,4.9380077895101335
2018-04-17,1.7253333333333334,0.0999999999999999,-0.0350700000000001,4.119583333333334,0.0,599.4,77.25,4.175,-2.378,101.0,-4.0,-20.75,-21.0,0.0,7.8569147123918315,389.99211955059843,0.6079796760644071,1.0952682423521145,0.5355424395796262,49.09548786413798,5.235418286888572
2018-04-18,4.230083333333334,0.4375,-0.0478789806365966,4.732083333333333,0.2,386.2,86.625,3.864,-2.512,101.0,-3.0,-20.75,-21.0,0.0393290322833233,7.597787470667806,386.40069695417986,0.6437163535785115,1.092097822606344,0.5414835357160789,49.250704779932946,5.40292425884446
2018-04-19,3.338,0.0291666666666666,0.1286588888888888,8.042916666666667,0.0,648.5,70.91666666666667,3.536,-2.619,101.0,-2.0,-20.75,-21.0,0.0028399549191155,7.009448678956663,390.9301076443261,0.6317653373580913,1.0986617728768384,0.5446629739307359,49.22226070209599,5.5764415696862555
2018-04-20,4.849,0.2208333333333333,0.2928377777777777,9.49375,0.0,634.0,66.95833333333333,3.217,-2.697,101.0,-1.0,-20.75,-21.0,0.0,6.544079178038871,393.34259526429287,0.613714887630614,1.1120328858086006,0.5418048214413986,48.94435575916371,5.713309218684992
2018-04-21,6.188583333333334,0.35,0.4854233333333329,8.635833333333332,0.0,669.8,60.583333333333336,2.917,-2.748,101.0,0.0,-20.75,-21.0,0.0032923256161372,5.901670355233946,396.31755490182087,0.5877661167294946,1.1193570446019707,0.5395862541060374,48.72039883215859,5.855427951917647
2018-04-22,3.875458333333333,0.1666666666666666,0.0939144444444441,6.358750000000001,0.0,561.0,68.375,2.637,-2.777,101.0,1.0,-20.75,-21.0,0.0014507204535041,5.49261722392526,400.65343381814154,0.5671854921217947,1.1109963738684578,0.5396528176409668,48.403611964198824,6.114692400516802
2018-04-23,4.037958333333333,0.7083333333333334,-0.0308788888888891,4.400833333333334,1.0,536.3,86.83333333333333,2.382,-2.788,101.0,2.0,-20.75,-21.0,0.0078304404921459,5.282182289057099,406.3194495755708,0.5603145127303704,1.1152446403799299,0.5357486405214454,48.07668936528004,6.131957454489311
2018-04-24,5.216375,0.9166666666666666,0.0170464515686035,7.857499999999999,0.3,723.5,80.75,2.156,-2.771,101.0,3.0,-20.75,-21.0,0.0015587420109228,5.032252222354688,412.9570227109776,0.49920880238911675,1.1096404206236812,0.5350337751005799,47.85976379648064,6.22363236179344
2018-04-25,4.100416666666667,0.7458333333333332,0.0647066666666669,6.874583333333334,5.1,717.5,83.79166666666667,1.955,-2.744,101.0,4.0,-20.75,-21.0,0.0021179291348253,4.571827875916859,422.86950829577916,0.4211492936615886,1.1119564987650434,0.5362469644300835,47.45876179984475,6.791054866921605
2018-04-26,2.2630833333333333,0.6958333333333333,0.2033299999999993,6.329583333333333,1.0,590.5,84.75,1.777,-2.706,101.0,5.0,-20.75,-21.0,0.014708778041047,4.184414465306306,425.5840519612943,0.41924381990609455,1.12551818069896,0.5318662946387658,47.315486221116885,7.357104931249551
2018-04-27,3.1464583333333334,0.725,0.5819477777777768,6.290833333333333,1.3999999999999997,566.7,85.29166666666667,1.615,-2.65,101.0,6.0,-20.75,-21.0,0.2671514204154783,3.58939347484533,430.5113035930388,0.42409612326549023,1.1246172201544613,0.5340888908587688,47.190413116226566,7.938570185177099
2018-04-28,2.4040833333333333,0.4583333333333333,0.9415611111111106,7.214583333333334,0.6,715.2,78.625,1.469,-2.581,101.0,7.0,-20.75,-21.0,0.2975041528981941,3.141632326327202,434.89437322082324,0.3937205051563989,1.1294903558164198,0.5330962708307386,47.05070225120392,8.500746657463925
2018-04-29,1.4728333333333332,0.6833333333333332,1.25781,7.2275,0.0,424.2,86.70833333333333,1.339,-2.512,101.0,8.0,-1.0916,-13.83103670484689,0.3962591272350899,2.470919269895872,437.89403407109023,0.3504366128846151,1.1302029723144975,0.5361982547742901,47.01838696871726,8.789137492008953
2018-04-30,3.337375,0.6541666666666667,1.4284999999999997,6.275,5.1,519.5,78.54166666666667,1.217,-2.445,101.0,9.0,-0.92786,-3.896111490116739,0.3024748430613614,1.7126759650255714,442.8788252631566,0.28548545296282957,1.1214128798138512,0.537695211198673,46.85260852905413,9.084232403169933
2018-05-01,3.768666666666667,0.7583333333333333,1.6974744444444445,6.477916666666666,2.4,314.7,93.89583333333331,1.111,-2.383,101.0,10.0,-2.5558,-13.14783735515156,0.3424390164456276,1.1833336030119237,443.8808283870736,0.28401906654811526,1.1230449928325206,0.5348988317153156,46.5745927636704,9.374453742705844
2018-05-02,3.9960416666666663,0.8041666666666667,0.610637777777777,7.8075,0.0,344.0,86.41666666666667,1.037,-2.324,101.0,11.0,-18.9957,-21.0,0.5063896278749324,0.7519203750227714,444.0028336109891,0.26502925665475524,1.1170277673584634,0.5255472910443424,46.21238387090994,9.59283910418284
2018-05-03,3.210875,0.6,0.6262311111111121,6.4991666666666665,3.2999999999999994,559.3,90.25,0.982,-2.267,101.0,12.0,-20.75,-21.0,0.0340814297540061,0.5527667146693191,447.3365669197074,0.22162480521426914,1.1083755503040131,0.5176006174733265,45.73858120764625,9.728008702056664
2018-05-04,4.276458333333333,0.775,0.5477466666666659,7.414166666666667,0.0,741.0,80.95833333333333,0.958,-2.214,101.0,13.0,-20.75,-21.0,0.0415843825336732,0.462956779501376,450.68163395863525,0.16447302152567708,1.0841518811093318,0.5093104889924004,45.436361035219385,10.517994086029873
2018-05-05,2.183583333333333,0.0166666666666666,0.4452011111111105,10.9075,0.0,731.2,68.3125,0.985,-2.162,101.0,14.0,-20.75,-21.0,0.0614034013954792,0.41049283238492235,452.9578692044709,0.15484768594713708,1.0491173900989381,0.5053467599185699,45.08024622629063,11.147644932240675
2018-05-06,3.9177083333333336,0.1333333333333333,1.1401777777777786,13.669166666666667,0.0,790.9,75.16666666666667,1.004,-2.112,101.0,15.0,-0.5,-6.552298039176307,0.3444288406039786,0.4142262656280184,454.38985621584726,0.10625006864181973,1.0183376323476028,0.502796555786844,44.64763207794926,11.801373719440786
2018-05-07,4.341833333333334,0.0083333333333333,2.765036666666666,14.911666666666669,0.0,750.5,62.708333333333336,1.016,-2.063,101.0,16.0,-1.2214,-6.510677689223975,0.1527881654295039,0.3948356307981217,453.46036142828785,0.07290260910753409,0.9796249768267665,0.49887310637553767,44.41427378609733,12.31908017422312
2018-05-08,2.278458333333333,0.0708333333333333,1.8274598121643064,14.19375,0.0,728.4,65.95833333333333,1.002,-2.015,101.0,17.0,-6.6069,-7.04414579711921,0.2332044194796024,0.358960418639738,453.8595520376116,0.055349581036790496,0.9349429735151122,0.4995591896929252,44.40138273807737,12.517752302600147
2018-05-09,3.2392916666666665,0.0291666666666666,2.6400344444444457,11.783333333333331,0.0,742.1,63.875,0.978,-1.968,101.0,18.0,-0.5,-4.328121988366769,0.8308901327378853,0.34835174254289714,454.16785527739813,0.06022397906735399,0.8949245816121881,0.4982340163266551,44.355969569376974,12.128668663234809
2018-05-10,3.4415,0.0,2.576953333333334,11.469583333333333,0.0,743.7,67.79166666666667,0.955,-1.922,101.0,19.0,-2.0257,-3.558260542764902,0.3895992066897508,0.329815392384558,455.4595711994399,0.05387938247644223,0.8531058623050577,0.5034134871236178,44.523696748435704,11.73276082500341
2018-05-11,3.624541666666667,0.075,2.0433755555555573,13.945,0.0,726.5,66.45833333333333,0.93,-1.877,101.0,20.0,-5.0928,-4.128205302884299,0.5250143613120926,0.3233361289234321,454.1780152962032,0.05705658457831712,0.8274723034260916,0.5042567675572422,44.62224464514833,10.807365442017373
2018-05-12,2.795041666666666,0.0041666666666666,2.3171777777777782,15.145833333333334,0.0,716.9,66.375,0.903,-1.832,101.0,21.0,-5.3792,-4.079405291336214,0.5921379479891864,0.3166209729799874,453.208828043433,0.05389990331423761,0.8088672487825418,0.5065357228474581,44.78384365448719,10.10665449937382
2018-05-13,1.6663333333333332,0.0,4.90608024597168,14.370416666666666,0.0,756.6,65.83333333333333,0.882,-1.789,101.0,22.0,-5.4285,-3.447793915465624,0.9109016505804206,0.299185630830294,447.9499874989697,0.05140940871951206,0.7862539202427284,0.5100246991819288,45.03488774618588,9.511232819538696
2018-05-14,2.419208333333333,0.0,3.7767166666666654,15.270416666666668,0.0,753.0,62.020833333333336,0.862,-1.746,101.0,23.0,-5.2791,-2.54889810307109,1.8046938555786176,0.3045782657084823,442.9719573167799,0.04909969743970993,0.7642147554622423,0.5193905106756349,45.177419843626794,9.03321720701983
2018-05-15,1.88575,0.0,4.7819988888888885,15.8225,0.0,751.8,60.91666666666666,0.842,-1.704,101.0,24.0,-2.0113,-1.728184284877444,0.5094888751219363,0.31337775439135424,438.5308874998704,0.047588313566394716,0.7468360680454038,0.5270940716217675,45.2200141683474,8.585402943274728
2018-05-16,2.376583333333333,0.0416666666666666,5.774151111111111,17.291666666666668,0.0,729.4,59.54166666666666,0.8240000000000001,-1.662,101.0,25.0,-2.5643,-2.115219976159236,1.52955509996223,0.29334977650520655,428.0682429348743,0.044913739803867515,0.7190885878339074,0.5351490610009128,45.47461961737446,8.38531436095705
2018-05-17,7.1924166666666665,0.875,7.192149999999999,10.39125,0.0,233.2,63.25,0.8049999999999999,-1.621,101.0,26.0,-2.2246,-1.710153650643128,0.613039386051911,0.3043326534398835,416.50646762355643,0.03936975182556562,0.7004600837872628,0.535199316333412,45.32443207405025,8.168150188305134
2018-05-18,5.859541666666666,0.0791666666666666,6.126532554626465,11.07,0.0,791.2,55.083333333333336,0.785,-1.582,101.0,27.0,-7.1383,-7.123549020217239,0.4626501998798253,0.34494134204422844,405.5775625204582,0.039488992108349476,0.6669916233038525,0.5351512394598678,45.46815449131365,7.592585294040018
2018-05-19,2.7235416666666663,0.0,6.218529999999999,13.837083333333334,0.0,788.4,55.583333333333336,0.763,-1.543,101.0,28.0,-8.3339,-9.114535240037611,0.8506028610195345,0.3613579200752504,391.7964070445987,0.042379942695913435,0.6407341474553202,0.5374103727367715,45.63312011772361,6.751762638324317
2018-05-20,3.8519166666666655,0.0,6.745593333333335,17.376250000000002,0.0,779.3,51.875,0.747,-1.505,101.0,29.0,-9.9399,-8.480072865880361,5.409593389325313,0.40843170795934636,378.2467965051661,0.04150404891043828,0.6142331610277914,0.5365805144230926,45.64948819046595,5.988782408614861
2018-05-21,3.6636666666666655,0.0,7.407211111111112,18.054583333333333,0.0,808.0,56.25,0.728,-1.468,101.0,30.0,-9.8276,-3.386979006470477,0.4054452148970227,0.416634845595295,366.73227816529607,0.051346714498736505,0.5992717878120895,0.5360525788679057,45.595951565003,5.341812985838702
2018-05-22,2.2092916666666667,0.1458333333333333,6.329517841339111,16.3325,0.0,754.5,62.625,0.698,-1.432,101.0,31.0,-9.6765,-3.528099761889892,0.8375656234381207,0.412762457259466,352.5004112704061,0.05938400209589996,0.5782739215760254,0.5406828387064037,45.52307410427038,4.7736019456776555
2018-05-23,4.573083333333334,0.0458333333333333,7.097706317901611,13.395833333333334,0.0,751.7,64.04166666666667,0.665,-1.396,101.0,32.0,-4.871,-2.218128432339251,1.1105500838872868,0.4112890989714401,346.7350592166208,0.06228808681757514,0.5603640006569717,0.5445209195709121,45.22884219182748,4.232335291470372
2018-05-24,2.2057083333333334,0.0416666666666666,7.37897888888889,14.11125,0.0,775.2,50.04166666666666,0.631,-1.361,101.0,33.0,-9.5567,-5.735133974785077,1.0311177789752004,0.4403083514149806,340.42653845579315,0.06838371397169417,0.5493807228205558,0.5543555277376843,45.14009734318107,3.8095628615476294
2018-05-25,2.5959583333333334,0.0,7.87978,15.487083333333333,0.0,765.7,59.54166666666666,0.596,-1.327,101.0,34.0,-6.7517,-5.7788118342939,7.326807242275808,0.40338450524228503,333.1239898753399,0.06560920384317691,0.5481080548956134,0.5643136207919913,45.00588074987404,3.55794118741345
2018-05-26,1.6344583333333331,0.0,8.566917777777778,15.46375,0.0,785.2,58.583333333333336,0.5660000000000001,-1.293,101.0,35.0,-6.7762,-2.217974085754492,0.905676335307068,0.3943577498610735,329.2650162429212,0.06289279490435468,0.5402288261796089,0.5716639266897854,44.81488164042696,3.4959246818171263
2018-05-27,4.43075,0.0,8.608429999999998,13.958333333333334,0.0,783.3,56.25,0.535,-1.26,101.0,36.0,-2.997,-2.669075118747164,3.492871702312396,0.3484669144933914,330.11645251444503,0.06399197382638609,0.5370754329122629,0.5764245839888883,44.672722666453645,3.5158577393520267
2018-05-28,2.4506666666666668,0.0,8.66305888888889,15.01,0.0,784.2,59.583333333333336,0.507,-1.228,101.0,37.0,-6.4926,-4.951436418167826,1.1149789450306955,0.3399386309430947,329.2608817709069,0.055050824378753645,0.5325076837783432,0.580905801374051,44.535381026692754,3.463646328105317
2018-05-29,1.336375,0.0,8.456234444444444,18.257916666666667,0.0,713.0,63.04166666666666,0.48,-1.197,101.0,38.0,-6.4259,-5.182844050869234,6.128005453912792,0.3550464245610991,328.2303969825989,0.04551778340284223,0.5276904828855875,0.5805536479876159,44.52079295604121,3.461311847080657
