Date,delT,U,AirT,AirP,Hum,Prec,SWR,inflow,outflow,MLD,W,thermD,Ice_d,days from iceoff,NO3,O2,NO2,TOTN,PO4,TOTP,NH4,Chl
2018-03-18,1.1559227e-05,7.483333333333333,-2.25,101778.33333333331,61.54166666666666,0.0,152.91666666666666,19.564191204135643,39.3,6.050806522369385,3.9998622746653045e-05,6.0508,129,-28.0,0.9013518412501209,9.923785459658488,0.012895931481712124,1.337864659220592,17.439539791597607,35.180358056804025,0.1625979395114761,4.840975256651153
2018-03-19,1.0142336e-05,9.45,0.225,100650.83333333331,68.125,0.0541666666666666,100.16666666666669,17.453444614355305,39.3,6.050806522369385,0.0,6.0508,129,-27.0,0.9147581968603925,10.03217190065021,0.013719348718698027,1.3447834106782561,17.490091008264212,34.59727474951857,0.15901947991648052,5.332707060756538
2018-03-20,6.5362547e-06,5.404166666666666,-1.1083333333333332,100823.75,79.20833333333333,0.1916666666666666,125.79166666666669,16.537586119510017,39.2,6.050806522369385,0.0,6.0508,129,-26.0,0.9341613324251714,10.108897036266313,0.012601649785567819,1.3477489169817325,17.175194559024124,34.38558959408344,0.162371831947236,4.931667344513943
2018-03-21,4.229136e-06,5.058333333333334,-5.05,101478.75,60.79166666666666,0.0,167.66666666666666,15.676546164057944,39.3,6.050806522369385,0.0,6.0508,129,-25.0,0.9832750216751043,10.056072733202958,0.012977821245566623,1.3606431271362465,17.050644606596148,33.83528434967519,0.1592318382509549,4.666737809517455
2018-03-22,3.1471718e-06,8.054166666666667,-0.5166666666666667,100392.5,77.66666666666667,0.0208333333333333,53.083333333333336,14.885677567851882,39.3,6.050806522369385,0.0,6.0508,129,-24.0,0.9880197037006504,10.08661571711517,0.013839194069159053,1.3762613343861265,17.09416551733776,33.85331879322746,0.1639178909384147,4.924893648356863
2018-03-23,2.0165462e-06,5.233333333333333,-1.8875,100504.16666666669,68.79166666666667,0.0,134.58333333333334,14.646802803610376,39.2,6.050806522369385,0.0,6.0508,129,-23.0,1.0122829549042902,10.094395369712112,0.013107216015442819,1.3927416373064732,16.965362997344908,34.47533056223309,0.16378830626120272,4.97909977791822
2018-03-24,9.23872e-07,5.625,-0.3291666666666667,100715.0,60.375,0.0,163.91666666666666,14.325821598346788,38.8,6.050806522369385,0.0,6.0508,129,-22.0,1.019549741811707,10.107497347619724,0.013062101560062878,1.407140119633908,17.041279499351084,35.073652698092374,0.1615543612182803,4.976676977409797
2018-03-25,1.9394793e-07,8.2875,2.183333333333333,100334.58333333331,74.20833333333333,0.0,35.0,14.505286613894633,38.3,6.050806522369385,0.0,6.0508,129,-21.0,0.9694027058251347,10.095177286865692,0.012996578150123379,1.4057876444550141,17.288188408341465,35.89769813960262,0.16141631255402578,5.394896370245076
2018-03-26,1.4253892e-06,4.758333333333334,-2.0625,100877.08333333331,69.25,0.0541666666666666,54.91666666666666,15.123530758015242,37.8,6.050806522369385,0.0,6.0508,129,-20.0,0.967949548405549,10.04906477697107,0.014007086896653798,1.4057043135431886,17.08796863953278,36.4937598969745,0.15960548972440078,5.171814849302359
2018-03-27,1.0968652e-06,2.9125,-4.895833333333333,101593.75,55.083333333333336,0.0,183.25,14.437785830221587,37.4,6.050806522369385,0.0,6.0508,129,-19.0,0.9677970164325377,9.95512825629544,0.012108045730564704,1.395841563450338,17.208621464641546,36.769547090498655,0.1540876333086453,4.909854705309388
2018-03-28,7.9278834e-07,3.325,-4.2250000000000005,101652.91666666669,56.875,0.0,169.20833333333334,14.521715861317274,36.9,6.050806522369385,0.0,6.0508,129,-18.0,0.9568722647695722,9.951103727692507,0.012131747389266343,1.3888346891928351,17.17216220308729,37.16098875441272,0.1529577716071992,4.835264212290243
2018-03-29,7.08038e-07,3.391666666666667,-1.9541666666666664,101744.58333333331,49.458333333333336,0.0,201.375,14.01247494652943,36.4,6.050806522369385,0.0,6.0508,129,-17.0,0.9435963951231872,9.902494086397079,0.01217257234788509,1.3814106237688557,17.04370610738165,36.95222591858401,0.14714907133862645,4.397535125048449
2018-03-30,7.255003e-07,5.425,-1.7875,101285.83333333331,63.91666666666666,0.0249999999999999,113.79166666666669,13.919774770866702,35.8,6.050806522369385,0.0,6.0508,129,-16.0,0.9318412444009673,9.890498755697708,0.013725156218601374,1.380928350925864,17.09633913137078,37.40238831062307,0.1460655457137873,4.537448282502308
2018-03-31,8.849893e-07,4.2250000000000005,-0.5125,101135.0,77.08333333333333,0.0,62.5,13.92269470060161,35.5,6.050806522369385,0.0,6.0508,129,-15.0,0.9298736852847869,9.902146372101031,0.01403649521066078,1.3804206473209752,17.077913385870325,38.177519234084585,0.15081702135063782,4.60788945664673
2018-04-01,8.549541e-07,8.637500000000001,1.125,100608.75,73.25,0.2375,93.91666666666669,13.75668894592865,35.0,6.050806522369385,0.0,6.0508,129,-14.0,0.9760289338011903,9.917105601201353,0.013226836503417543,1.383130413764891,17.119903820214287,38.41851514476025,0.15217111394730978,4.699718091361295
2018-04-02,3.7348364e-06,6.020833333333333,0.9541666666666666,99070.83333333331,96.08333333333331,0.2708333333333333,30.58333333333333,17.53175544003543,34.9,6.050806522369385,0.0,6.0508,129,-13.0,0.9150378620762629,9.948963869690829,0.01312212307755618,1.3838698831180494,17.021882822296266,38.124789266818034,0.15602210504751327,4.854910580549883
2018-04-03,1.0785181e-05,6.745833333333334,0.75,100762.08333333331,62.208333333333336,0.0,149.70833333333334,25.79479262468254,34.8,6.050806522369385,0.0,6.0508,129,-12.0,0.9184063232150604,10.000426134600028,0.013194515304494933,1.3795337042411606,17.173133722424815,37.86577119211518,0.15722049472342414,4.893680584734469
2018-04-04,1.158379e-05,5.779166666666666,4.55,101060.0,75.91666666666667,0.0708333333333333,91.20833333333331,27.66372738773673,34.6,6.050806522369385,1.6719793621767133e-05,6.0508,129,-11.0,0.9228602917377965,10.105705052614221,0.013937924063636573,1.3750297860319325,17.18792226757342,37.94122355214883,0.15943889215139748,5.259975683819016
2018-04-05,1.2177974e-05,5.991666666666667,9.5625,100502.5,80.04166666666667,0.0458333333333333,83.95833333333333,34.684341813546986,34.5,6.050806522369385,1.9783120342956683e-05,6.0508,129,-10.0,0.9244876186647201,10.211830230309229,0.0135530372541325,1.3712352849065668,17.012107460631963,38.18771423318028,0.16202820447422597,6.138904038252703
2018-04-06,2.320946e-05,9.125,4.216666666666667,100597.91666666669,83.16666666666667,0.0541666666666666,82.25,51.32506102875787,34.2,6.050806522369385,2.0791022552199598e-05,6.0508,129,-9.0,0.937975381946262,10.316109552422501,0.013734798183014577,1.3588331769282507,17.190541196218618,37.677165624766566,0.16548852893810267,6.405256832171228
2018-04-07,3.1634117e-05,5.833333333333333,4.345833333333333,102354.58333333331,57.54166666666666,0.0,214.625,62.124396799483286,30.8,6.050806522369385,1.6428507017656882e-05,6.0508,129,-8.0,0.9330701466045868,10.53542617216071,0.01227067131263296,1.342983888030739,17.034197557012256,36.495438990903146,0.15897531626986214,6.767816177733006
2018-04-08,2.5628833e-05,4.533333333333333,9.633333333333333,101775.0,48.75,0.0,157.125,62.10969137715067,27.0,6.050806522369385,6.591223239660855e-05,6.0508,129,-7.0,0.9349058541035594,10.659079458773599,0.01240888199777326,1.326713358627075,16.647539192918472,35.070697461629315,0.15482991948097893,6.888954689309939
2018-04-09,1.5241327e-05,5.5125,15.279166666666669,100901.66666666669,52.79166666666666,0.0,201.75,60.0960551250892,23.2,6.050806522369385,3.466412646585388e-05,6.0508,129,-6.0,0.9902896451445443,10.710383609853022,0.012266457831173763,1.3112373331743432,16.481170174833856,34.69876202614433,0.15079992542601683,7.363107251492656
2018-04-10,1.1384487e-05,7.0625,2.8875,101842.08333333331,64.75,0.0166666666666666,93.29166666666669,60.553320589286415,19.3,6.050806522369385,2.322847486377661e-05,6.0508,129,-5.0,0.9909861082198589,10.956146544672517,0.013721587867945891,1.3104462552174427,16.385018973155933,33.9693538594832,0.14881669376024995,8.175306973681385
2018-04-11,8.400064e-06,5.070833333333334,3.2541666666666664,102852.91666666669,49.66666666666666,0.0,238.25,57.50254679348736,15.4,6.050806522369385,1.4467251543675084e-05,6.0508,129,-4.0,0.9888397180713102,11.109253238688435,0.012222379215666778,1.3071098435105186,16.36794904785051,33.40277883483063,0.14635857485092071,8.692515799028282
2018-04-12,2.2728927e-06,4.029166666666667,5.104166666666667,102725.41666666669,43.29166666666666,0.0,237.79166666666663,51.275483556805135,11.7,6.050806522369385,2.7095401667379483e-05,6.0508,129,-3.0,0.9843333314524962,11.235336797288294,0.012194530375260025,1.303785583138966,16.441524749748265,32.93560043441009,0.14267834566543083,8.486335756706804
2018-04-13,0.033867896,3.8375,6.6125,102764.16666666669,38.708333333333336,0.0,237.08333333333331,44.405724491148,11.9,6.050806522369385,0.0007811491919727,6.0508,129,-2.0,0.9565679958768483,11.374514782766697,0.010450370814469609,1.2950933981184,16.085443369859878,33.399473638314745,0.13252974230198575,8.933114329932065
2018-04-14,0.01106596,4.6875,11.225,102420.41666666669,31.166666666666668,0.0,233.75,38.64602462567038,13.6,6.050806522369385,4.5213078294969374e-05,6.0508,129,-1.0,0.950014728904958,11.372731418719749,0.010898405691128665,1.292567091468672,16.08572930167554,34.251212519064794,0.12900871788501406,9.395891870161108
2018-04-15,0.019052505,3.0625,11.5,101905.83333333331,63.875,0.0166666666666666,131.04166666666666,35.675411870383584,15.3,6.050806522369385,9.690747600327626e-05,6.0508,129,0.0,0.9286271936833054,11.351537338743556,0.010711361057905872,1.2911680550288425,16.033404812240068,35.0729369707282,0.12306328269658591,9.605221304216
2018-04-16,0.012041092,4.0875,14.404166666666669,101512.91666666669,57.625,0.0,123.41666666666669,35.29834615352649,16.9,6.050806522369385,0.0002493656353384,6.0508,129,1.0,0.9054874040022447,11.374545639621468,0.01005133057294471,1.2857418718322686,16.070069908605543,35.10218919410625,0.11709252165596988,9.566876262426344
2018-04-17,0.034949303,4.304166666666666,8.504166666666666,101400.41666666669,89.41666666666667,0.5166666666666667,28.33333333333333,39.14205816579379,18.7,6.050806522369385,0.0001268862027103,6.0508,129,2.0,0.8374525522309106,11.26096283115976,0.008809388909763705,1.2804265204817507,15.871892462562133,35.808043595187335,0.11113703581262165,9.98883343022831
2018-04-18,0.010714054,6.625,7.808333333333334,101865.0,78.08333333333333,0.0,97.91666666666669,52.291102435531954,20.6,6.050806522369385,3.546103735443249e-05,6.0508,129,3.0,0.8389445172544561,11.182209909609938,0.009078608533704078,1.2798556951969944,15.661319502905629,36.19969811537205,0.10608833319185591,10.137999868064437
2018-04-19,0.003042698,5.716666666666666,8.583333333333334,102129.16666666669,74.125,0.0124999999999999,94.25,57.25562777715114,22.3,6.050806522369385,0.0,6.0508,129,4.0,0.8374353806829777,11.168313961122573,0.00931454734581006,1.2811185182326703,15.569393269604486,36.495043128732235,0.09761507226374166,10.83383365183012
2018-04-20,0.00090265274,7.1125,10.983333333333334,101665.0,68.91666666666667,0.0,209.33333333333331,54.280181679072086,24.3,6.050806522369385,4.500972385146943e-05,6.0508,129,5.0,0.8535675950279179,11.083930839246914,0.00954856395931475,1.288679586487257,15.507960616004121,36.751143209238414,0.09628461556553954,11.136686701986358
2018-04-21,0.0041213036,10.358333333333333,9.920833333333333,100177.91666666669,63.375,0.0,123.75,48.4856610975032,25.2,6.050806522369385,1.3537076715677443e-05,6.0508,129,6.0,0.8691297657340219,11.031148201829039,0.00901155104114819,1.2944642744217485,15.797005260541152,36.29771578285874,0.09163115089753844,11.579449571563844
2018-04-22,1.8119812e-05,5.866666666666667,5.55,101135.83333333331,65.79166666666667,0.0,100.125,42.21028454642922,25.8,6.050806522369385,1.3413620781479215e-05,6.0508,129,7.0,0.894279108248653,11.189450927685604,0.012429663911173,1.2980935070010804,15.859095929386077,36.31064678598223,0.09462043721752954,11.924953702853717
2018-04-23,0.0037903786,4.6875,5.154166666666667,101441.66666666669,57.125,0.0,242.625,37.28676834817671,26.7,6.050806522369385,6.742206696171667e-05,6.0508,129,8.0,0.9094770759345072,11.312194599762776,0.010691054428106262,1.301006689694413,15.92299033814375,36.81395562102193,0.09416606334385329,12.089559393455984
2018-04-24,0.0011558533,6.458333333333333,8.783333333333333,100400.41666666669,69.70833333333333,0.0541666666666666,124.79166666666669,33.560530240822374,27.7,6.050806522369385,2.91513795749214e-05,6.0508,129,9.0,0.9585884246002172,11.341141121999025,0.011431599047974441,1.307907679438139,15.962159090511545,36.98652506237556,0.09049414175415058,12.356038538613527
2018-04-25,0.0005788803,6.129166666666666,7.591666666666666,99896.25,84.16666666666667,0.1416666666666666,107.5,31.755122022846244,28.7,6.050806522369385,1.7404102612073018e-05,6.0508,129,10.0,0.9493752680610467,11.370372049986374,0.011754097004252607,1.3125504572000846,15.856786127114049,37.04270172997134,0.08627887081811338,13.115555240444456
2018-04-26,0.0027675629,5.454166666666667,6.0625,100134.58333333331,84.375,0.0708333333333333,147.58333333333334,31.903269536675456,29.2,6.050806522369385,0.0001022170219213,6.0508,129,11.0,0.949964630984229,11.403689617543256,0.010748888967182443,1.3167302904509388,15.695334324111656,37.202031392958226,0.08604339178698647,13.796605894760669
2018-04-27,0.0043935776,6.025,6.429166666666667,100987.08333333331,76.54166666666667,0.0375,117.91666666666669,31.625918792171817,30.1,6.050806522369385,7.041843492120101e-05,6.0508,129,12.0,0.9380893812462042,11.52702300202744,0.011774227724409992,1.317931243175589,15.720825929271141,36.97353719664168,0.08349107033092248,14.643106888735938
2018-04-28,0.0028686523,4.895833333333333,7.629166666666666,101511.25,72.45833333333333,0.0,168.66666666666666,30.723001895780172,30.7,6.050806522369385,5.800138855985944e-05,6.0508,129,13.0,0.9248952718692471,11.567802453845347,0.010648560510660253,1.3186182083233606,15.443555556283618,37.32584078630219,0.07915977872167468,15.63876998067565
2018-04-29,0.0017566681,3.6166666666666663,9.583333333333334,101383.33333333331,75.70833333333333,0.1708333333333333,118.08333333333331,29.634483594086717,31.1,6.050806522369385,3.0810057868837514e-05,6.0508,129,14.0,0.9049083555481072,11.518476005919934,0.010125195664793073,1.31955836872729,15.322576676467094,37.547122491649745,0.0684626310273121,17.418858099505304
2018-04-30,0.04155636,4.529166666666667,8.950000000000001,101266.66666666669,82.375,0.0,134.79166666666666,28.684805151863067,31.8,6.050806522369385,8.087724979593575e-05,6.0508,129,15.0,0.8889986372614158,11.441194233494175,0.01001618834376369,1.320138013725984,15.106559817360333,37.298497428294,0.061803015923391665,18.861099903960035
2018-05-01,0.0004749298,5.920833333333333,12.720833333333331,100790.41666666669,71.5,0.3166666666666666,203.625,29.99938917041362,32.7,6.050806522369385,6.380220902096895e-05,6.0508,129,16.0,0.8811044749558332,11.401688082407862,0.010141724840482308,1.3200923435287086,15.056569108613397,37.53410047191452,0.05833911228925737,20.102988746688744
2018-05-02,0.27843094,6.3,10.070833333333333,101495.83333333331,66.875,0.0,228.29166666666663,33.09954585752975,33.5,6.050806522369385,0.0010189672543785,0.098387,129,17.0,0.8691605181553561,11.401014527354056,0.008154763352520576,1.3141404035681414,15.176074488224343,38.29971955161525,0.05045481862802036,21.18799648774665
2018-05-03,0.035925865,4.675,10.729166666666666,101817.08333333331,66.5,0.0833333333333333,158.66666666666666,31.109066712655192,33.8,6.050806522369385,0.0002516290245719,6.0508,129,18.0,0.8496290660747633,11.336102599913517,0.008119529567119624,1.3086267695068419,15.287981322474863,38.473508232978475,0.04225517698497876,22.622720853791463
2018-05-04,0.067165375,5.220833333333333,10.679166666666667,101862.91666666669,67.66666666666667,0.0083333333333333,170.79166666666666,29.633703341450584,34.5,6.050806522369385,0.0001610930035282,6.0508,129,19.0,0.8319064881932887,11.217119343604567,0.007884366316375216,1.304020989397206,15.211432530835106,38.32346925345054,0.03481605539777995,24.747468925837932
2018-05-05,0.00023269653,4.433333333333334,8.566666666666666,102437.5,68.08333333333333,0.0,184.625,27.748375643730583,34.9,6.050806522369385,2.605264921684569e-05,6.0508,129,20.0,0.7764151646501756,11.217187990994589,0.00841010109371038,1.3014863319386234,15.152871356143974,37.808742580151275,0.032720156651212286,26.25940750279215
2018-05-06,0.0025548935,3.5416666666666665,11.816666666666668,102579.58333333331,56.375,0.0,292.0416666666667,25.416652804726446,35.6,6.050806522369385,0.000112722237988,6.0508,129,21.0,0.7262751353007646,11.244404132547505,0.006462644517160612,1.290574429426632,15.028719936821474,37.40363067184857,0.029541362300125773,27.31534278591602
2018-05-07,0.030628204,4.754166666666667,15.0375,102266.25,56.66666666666666,0.0,290.5416666666667,23.2084404007651,36.1,6.050806522369385,0.0002477219088112,6.0508,129,22.0,0.6862539364481475,11.207499947252867,0.006359667682674682,1.2882740178386896,15.041775763368369,36.97707105136051,0.026521876441697206,28.63700394527592
2018-05-08,0.008612633,4.583333333333333,13.795833333333334,102084.58333333331,54.41666666666666,0.0,287.375,21.38174236517188,36.3,6.050806522369385,0.0001610312016362,6.0508,129,23.0,0.6404939858939358,11.283956666581386,0.006450447182505979,1.2797032672023738,14.915643623748744,36.43417983172272,0.022864337854099276,29.813082936221296
2018-05-09,0.013037682,4.8375,12.670833333333334,102196.25,43.5,0.0,306.75,19.699645640239886,36.5,6.050806522369385,6.841901738659933e-05,6.0508,129,24.0,0.600755050003615,11.291951251797146,0.006339697194865419,1.2795326717981772,14.83003013068076,35.239111131719206,0.022679027721188048,30.730227404042335
2018-05-10,0.0034542084,6.129166666666666,14.370833333333332,102313.33333333331,42.04166666666666,0.0,307.875,18.07660514015618,36.9,6.050806522369385,6.008006136159821e-05,6.0508,129,25.0,0.567830543919055,11.261889430355302,0.006522058887171037,1.2773463840486492,14.701055866096928,34.669489816480144,0.022474728486608562,31.140140449018723
2018-05-11,0.0024414062,4.7875000000000005,16.020833333333332,102479.58333333331,37.54166666666666,0.0,307.1666666666667,16.580260469047385,37.5,6.050806522369385,9.70329628104849e-05,6.0508,129,26.0,0.5348740240187813,11.220471378212983,0.006297357977299817,1.27403285247553,14.505823387332393,34.12564253719886,0.02190067199411133,30.709543898617223
2018-05-12,0.17683029,3.2541666666666664,16.529166666666665,102432.08333333331,43.29166666666666,0.0,308.875,15.50617298212265,38.1,6.050806522369385,0.0013426073633758,6.0508,129,27.0,0.5347726949356411,11.200531862444256,0.006292493595169458,1.266342304470072,14.130607755142313,34.03790394388463,0.02025146910172167,30.964674392912404
2018-05-13,0.3287592,3.6625,18.429166666666667,102232.5,43.75,0.0,308.5416666666667,14.581972182147824,38.7,6.050806522369385,0.0687404439532877,2.2352,129,28.0,0.5351743357677093,11.125248539165897,0.006317237413602197,1.267178973156679,13.892340250612074,33.791882899707545,0.020059148745814222,31.0369265599443
2018-05-14,0.8636036,2.8541666666666665,19.341666666666665,102137.5,48.375,0.0,253.95833333333331,13.730399063591214,39.4,3.906422732707296,0.019599600966443,4.198,129,29.0,0.5323846228073903,11.155733473154886,0.006343708668029354,1.263099796116679,13.643431506212687,33.33924349350122,0.01977942988174886,31.12900032857363
2018-05-15,0.6184635,4.845833333333333,19.65833333333333,101679.16666666669,52.41666666666666,0.0,296.875,13.14399548293299,39.9,4.316947508899573,0.0735172957150679,0.87486,129,30.0,0.5333639876647551,11.062645419183507,0.006198098909837348,1.25957280710859,13.456594201546753,32.80579667887644,0.019457813136818415,31.20085897841339
2018-05-16,0.88166046,3.595833333333333,16.391666666666666,101421.66666666669,71.70833333333333,0.0,200.25,12.825038123086202,40.8,3.2446889286669167,0.0185444917016976,2.836,129,31.0,0.5225797225497743,10.899014995849553,0.0065969530909586955,1.2552253830257083,13.187794334509135,33.102001176906924,0.01970911415473056,31.6284220903618
2018-05-17,0.43277168,3.8875,16.504166666666666,101091.66666666669,65.66666666666667,0.0,286.9583333333333,12.44352375471808,41.0,4.765841114134242,0.0052489151968277,6.0508,129,32.0,0.5229856999120246,10.795048551452043,0.006213584146965877,1.2512467784670633,13.050877725190892,33.062298916690395,0.02016825832726075,32.056522047105545
2018-05-18,0.00013542175,4.470833333333333,14.6,101003.75,71.29166666666667,0.0,109.70833333333331,12.544097032635628,41.4,6.050806522369385,0.0002417494613591,6.0508,129,33.0,0.5142384716476351,10.697238201484652,0.006700466604625308,1.252151318916195,13.228658726159557,33.336817015739534,0.023860420803765565,32.19946366957902
2018-05-19,0.0040187836,5.354166666666667,11.820833333333333,101830.41666666669,51.708333333333336,0.0,313.0833333333333,14.42501191169015,41.7,6.050806522369385,0.0004304485089666,6.0508,129,34.0,0.5166038586547762,10.751111954950227,0.006219038703966093,1.2547628633630368,13.421310925349884,33.06611969385486,0.02453208075016338,32.145170994586586
2018-05-20,0.008136749,3.208333333333333,13.666666666666666,102552.5,49.79166666666666,0.0,317.5,13.241467943232264,42.5,6.050806522369385,0.0003633268689406,6.0508,129,35.0,0.5141755164830386,10.873931236010108,0.005716797385051721,1.2546366427543572,13.348084483413887,32.746326046407454,0.02566129642383588,32.072447535431124
2018-05-21,0.2064457,3.3791666666666664,16.366666666666667,102822.08333333331,49.083333333333336,0.0,318.9166666666667,11.933581960274935,43.2,6.050806522369385,0.000210195739856,6.0508,129,36.0,0.512401110565403,10.893715900028706,0.005742629937147104,1.25230310157051,13.19467482696991,32.52889239072403,0.025785781186344985,32.35442595125154
2018-05-22,0.28470612,4.741666666666666,16.558333333333334,102215.83333333331,51.91666666666666,0.0,255.79166666666663,10.868605101699163,43.4,6.050806522369385,0.0161564002336093,6.0508,129,37.0,0.5109013140530769,10.902871818934239,0.005689638301330826,1.2499926995386157,13.082226160068702,32.43722320132623,0.026522412818314644,32.481331516459115
2018-05-23,0.0004348755,3.8333333333333335,16.529166666666665,102175.41666666669,57.41666666666666,0.0,279.9166666666667,10.132895238038133,42.8,6.050806522369385,0.0004488604216014,6.0508,129,38.0,0.5195481623890652,11.01046995442532,0.005229617785717154,1.247794186298507,13.085873317871753,31.901321985195295,0.028347729968539476,32.403742079796466
2018-05-24,0.0019168854,4.695833333333334,16.470833333333335,102589.58333333331,53.083333333333336,0.0,309.5833333333333,9.885645629874656,43.0,6.050806522369385,0.0003507461920108,6.0508,129,39.0,0.5156271270836159,11.120165215687889,0.005176744289649201,1.244796728745626,13.000651265127077,31.560623623596197,0.02892062715403884,32.89944487005455
2018-05-25,0.15202522,4.254166666666667,15.604166666666666,102922.5,48.16666666666666,0.0,325.125,9.27567200063165,43.4,6.050806522369385,0.002098667930868,6.0508,129,40.0,0.521656225397466,11.277120339554244,0.005708714589283189,1.2373467050266271,12.596196866790631,30.86329378152819,0.026331773346689513,34.272316872245355
2018-05-26,0.0031700134,3.1041666666666665,19.633333333333333,102827.08333333331,47.083333333333336,0.0,322.8333333333333,8.608693320708255,43.5,6.050806522369385,0.0002836317307084,6.0508,129,41.0,0.5168198591102245,11.199411964546016,0.005777693433657477,1.229173477811091,12.309563400711797,30.712181532888184,0.028002189915494666,34.798905844252715
2018-05-27,0.31116104,4.570833333333334,18.029166666666665,102667.91666666669,43.875,0.0,310.4583333333333,8.915626581136708,43.4,6.050806522369385,0.0932116802517739,2.3807,129,42.0,0.5201620483955021,11.065065210506747,0.005820053559255436,1.225210480448523,12.329036268824227,30.62483739965551,0.02894953429616066,35.798406806477324
2018-05-28,0.4633541,4.6625,16.629166666666666,103043.33333333331,43.29166666666666,0.0,338.2916666666667,8.181097060727417,43.6,5.250769266853205,0.0048864648650283,4.2586,129,43.0,0.521776398819713,11.04317827153229,0.0057299402277039765,1.2246652182338305,12.422488490302198,30.809311034343263,0.030228086409231074,36.74932159818668
2018-05-29,0.0044727325,5.358333333333333,20.433333333333334,102368.75,42.208333333333336,0.0,324.5833333333333,7.353021750512622,43.9,6.050806522369385,0.0003269192059248,6.0508,129,44.0,0.5131324723965126,10.989073447135771,0.005835814926707068,1.2279895538081942,12.487797858693948,30.8180227691339,0.033738062017511776,37.36464315495324
2018-05-30,0.19083214,5.579166666666667,19.23333333333333,101904.16666666669,39.29166666666666,0.0,332.375,7.288490802088243,43.4,6.050806522369385,0.0028558169283354,6.0508,129,45.0,0.5058149317767666,10.980594388259801,0.00571563261118702,1.225210580778305,12.41778773411321,30.88732790432582,0.03308454527048836,38.27834108470049
2018-05-31,0.0036964417,4.825,13.545833333333334,102382.08333333331,51.16666666666666,0.0,315.25,7.005869434020509,43.0,6.050806522369385,0.0001946950005369,6.0508,129,46.0,0.48115176483150973,11.06422376524031,0.00489145077752823,1.2263669706989548,12.46936122877592,30.894645057205548,0.034857390312074056,38.61737939775262
2018-06-01,0.007555008,4.2250000000000005,15.345833333333331,102060.83333333331,49.708333333333336,0.0,340.9583333333333,6.494601983130679,43.1,6.050806522369385,0.0005100417920955,6.0508,129,47.0,0.45400123603902254,11.007500717601655,0.004848880629561996,1.2290536737020865,12.518673091986548,31.044940258351726,0.03653428783072721,38.403853512113436
2018-06-02,0.0031871796,4.2,17.599999999999998,101182.5,55.91666666666666,0.0166666666666666,264.1666666666667,6.367604591143369,42.8,6.050806522369385,0.0002408847103428,6.0508,129,48.0,0.42657678200244653,10.933450909699859,0.004802623650971373,1.2340176434947716,12.701725649737286,31.41722844035703,0.03724235021616792,38.991534914262964
2018-06-03,0.0004310608,6.5625,18.5375,100812.08333333331,47.208333333333336,0.0,338.9583333333333,6.2195173381902285,42.3,6.050806522369385,0.0001217617243215,6.0508,129,49.0,0.3986242859959102,10.864810402151162,0.0034817608527652,1.2054804047801642,13.618201647588213,32.172352288487076,0.03759661505747964,38.988236503090555
2018-06-04,0.0030326843,7.2875,15.979166666666666,99961.25,58.91666666666666,0.2333333333333333,188.66666666666663,6.106519076865354,41.9,6.050806522369385,8.612547760396962e-05,6.0508,129,50.0,0.3783559704483474,10.754727067606009,0.004681212889912115,1.1681367838369534,14.415100502652075,32.697149662521,0.036482180288155024,39.4684977956291
2018-06-05,0.004711151,8.85,9.1125,100453.75,50.41666666666666,0.0,165.58333333333334,6.381791267775537,40.7,6.050806522369385,0.0001338470241747,6.0508,129,51.0,0.32801695307348183,10.843562466922524,0.004893142322328586,1.1345659918081654,15.462289748994849,33.18166545037987,0.03354833584809311,40.614722856510696
2018-06-06,0.010511398,6.4,10.020833333333334,101594.16666666669,50.708333333333336,0.0,209.75,6.523501710144033,40.7,6.050806522369385,0.0001595353754905,6.0508,129,52.0,0.2787609728380798,10.906152723898932,0.0038535461353718255,1.1119884914473566,16.273731037659854,33.35053640842516,0.03198784710198258,41.57795434506826
2018-06-07,0.0074748993,6.554166666666667,11.854166666666666,101728.75,54.54166666666666,0.0583333333333333,297.5833333333333,6.105432299917244,41.0,6.050806522369385,0.0001998677207271,6.0508,129,53.0,0.24709795189471126,10.890335458729435,0.004089133843710154,1.084025000668262,16.972700881960474,33.72548065558441,0.02981413548963158,42.61815333819942
2018-06-08,0.0029611588,4.470833333333333,11.558333333333332,101592.91666666669,60.91666666666666,0.1083333333333333,254.95833333333331,5.878442090617983,40.2,6.050806522369385,3.305941680079237e-05,6.0508,129,54.0,0.20682115365510972,10.907797266326275,0.0035861215716354714,1.0470204832635888,17.76068695077084,34.10644806589297,0.02630068890932578,43.376006248731265
2018-06-09,0.0047597885,4.620833333333334,13.370833333333332,101722.5,45.75,0.0,320.375,5.791079252076904,40.1,6.050806522369385,0.0001859963488259,6.0508,129,55.0,0.16998899869965914,11.069359719968848,0.003277144176520929,1.0146758861668883,18.447753034638854,34.189799571049726,0.023474090192153286,43.99506817997842
2018-06-10,0.00084114075,3.9875,16.645833333333332,101280.41666666669,50.66666666666666,0.0,251.70833333333331,5.592806274501655,39.8,6.050806522369385,0.0001362256682919,6.0508,129,56.0,0.12953920052834153,11.053768110325523,0.003185783154674239,1.015240168552058,18.338362938174438,34.30855609090478,0.022165687111346782,44.91219304554954
