Date	O2	PO4	TOTP	NO3	NH4	NO2	TOTN	Chl	delT	U	AirT	AirP	Hum	Prec	SWR	inflow	outflow	MLD	W	thermD	Ice_d	days from iceoff	MM
2017-02-14	16.06	8	25	1.1	1.1	0.0297	1.9	15.432499999999997	1.3930257e-06	2.971045816140638	1.023611111111111	102089.44444444444	78.77083333333333	0.0	87.05208333333333	10.464117394718127	30	6.050806522369385	0.0	6.0508	126	-41.0	2
2017-03-14	11.47	14	38	0.96	0.96	0.008	1.6	11.70275	0.009809434	5.166066256866692	0.7843750000000002	101737.73358585859	76.14103535353534	0.0	76.83554292929293	25.21333991040548	25.6	6.050806522369385	0.004244044088300991	6.0508	126	-13.0	3
2017-04-11	12.34	5	27	0.73	0.73	0.006	1.2	26.92	0.0075511932	7.54955207250676	6.267361111111111	99473.81944444444	71.46527777777777	0.0	109.62152777777777	27.172272090107437	28.8	6.050806522369385	5.470637472185915e-05	6.0508	126	15.0	4
2017-05-16	11.87	10	39	0.45	0.45	0.004	1.1	26.372	1.2408495	4.103214253988813	6.962152777777778	102490.79861111111	59.56111111111111	0.0	248.17708333333334	14.927321555294872	34	1.2285336402593967	0.02748875349553779	1.2945	126	50.0	5
2017-06-15	10.48	13	42	0.02	0.02	0.003	0.72	29.208570327822923	0.0031280518	2.478153088896262	16.04804292929293	100657.35795454546	55.13027146464646	0.0	341.45107323232327	18.212497833952117	33.8	6.050806522369385	8.478350063100256e-05	6.0508	126	80.0	6
2017-07-17	9.47	9	49	0.02	0.02	0.003	0.98	33.6525	0.14952469	5.354097045981519	16.191319444444442	100599.47916666667	71.41111111111111	0.1125	145.9409722222222	13.253745272125846	33.6	6.050806522369385	0.05764289944405337	1.032	126	112.0	7
2017-08-15	9.31	15	46	0.02	0.02	0.003	0.89	32.39075	0.0039405823	3.1833333333333336	15.7875	102714.58333333333	64.41666666666667	0.0	157.56468253968254	6.805588569764638	23.8	6.050806522369385	0.0021508382497361705	6.0508	126	141.0	8
2017-09-13	10.07	15	44	0.02	0.02	0.004	0.86	45.622187499999995	0.49743176	2.756324215859087	14.819791666666667	99523.61111111111	83.13923611111112	0.2333333333333333	92.93055555555556	17.220511446738993	16.4	0.9010918344648133	0.007163832140608911	1.5696	126	170.0	9
2017-10-18	11.07	12	54	0.11	0.11	0.006	1.1	59.607	0.0015087128	7.616666666666667	10.633364898989898	100144.80113636365	77.23390151515152	0.2625	51.85795454545454	50.298240299249976	-1.77	6.050806522369385	0.00012955268022205716	6.0508	126	205.0	10
2017-11-15	12.96	10	34	0.27	0.27	0.004	1.3	38.11325	0.00349617	6.129166666666666	2.9333333333333336	101122.08333333333	92.29166666666667	0.09583333333333334	13.425925925925926	40.27443508018508	20.2	6.050806522369385	0.00015473939137185808	6.0508	126	233.0	11
2017-12-13	14.14	13	39	0.44	0.44	0.008	1.1	29.038249999999998	0.00012908713	8.433333333333334	1.2291666666666667	100145.41666666667	85.625	0.17500000000000002	13.541666666666666	58.81004607148327	18.2	6.050806522369385	0.0	6.0508	126	261.0	12
2018-01-16	14.64	11	29	0.67	0.1	0.009	1.4	20.43	0.00018145517	9.254166666666666	-9.799999999999999	101324.16666666667	62.75	0.0	30.916666666666668	22.76453089111285	23.8	6.050806522369385	3.0463210578755757e-05	6.0508	129	-89.0	1
2018-02-20	15.48	10	33	1.0	0.087	0.012	1.5	7.46	1.3737008e-07	2.595833333333333	-10.029166666666667	102649.16666666667	78.33333333333333	0.008333333333333333	83.41666666666667	14.414463314451124	37.4	6.050806522369385	0.0	6.0508	129	-54.0	2
2018-03-20	10.94	17	42	0.91	0.093	0.011	1.5	5.32	6.398419e-06	5.404166666666666	-1.1083333333333332	100823.75	79.20833333333333	0.19166666666666665	125.79166666666667	16.537586119510017	39.2	6.050806522369385	0.0	6.0508	129	-26.0	3
2018-04-17	12.7	16	36	0.72	0.071	0.008	0.89	15.47	0.19155645	4.304166666666666	8.504166666666666	101400.41666666667	89.41666666666667	0.5166666666666667	28.333333333333332	39.14205816579379	18.7	6.050806522369385	0.007263758255083333	0.32527	129	2.0	4
2018-05-14	14.38	15	35	0.13	0.026	0.008	0.64	31.72	1.5376816	2.8541666666666665	19.341666666666665	102137.5	48.375	0.0	253.95833333333334	13.730399063591214	39.4	1.506054649405707	0.034755137013320954	2.1185	129	29.0	5
2018-06-12	10.52	17	43	0.02	0.01	0.006	0.84	27.81	0.9370308	3.7875	14.566666666666665	100017.91666666667	84.66666666666667	0.32083333333333336	126.625	5.965991440446238	39.9	2.5340664835237057	0.016590967131989917	2.6209	129	58.0	6
2018-07-17	8.6	13	41	0.02	0.01	0.003	0.77	34.34	1.5542068	5.766666666666667	24.641666666666666	101224.16666666667	53.125	0.0	310.125	5.419415361880654	30.4	2.638056124410499	0.06061777060594016	2.6895	129	93.0	7
2018-08-14	9.06	22	48	0.02	0.01	0.011	0.97	48.46	0.006673813	3.3541666666666665	16.654166666666665	101166.66666666667	71.08333333333333	0.06666666666666667	223.66666666666666	4.677557304273489	25.4	6.050806522369385	0.00044965410702040747	6.0508	129	121.0	8
2018-09-12	8.92	21	54	0.02	0.01	0.004	0.79	63.6	0.033197403	10.895833333333334	15.045833333333334	100613.33333333333	78.54166666666667	0.10833333333333334	105.04166666666667	5.563610194948227	26	6.050806522369385	0.0005623552569463863	6.0508	129	150.0	9
2018-10-16	11.68	17	51	0.02	0.015	0.004	1.2	71.003125	0.090361595	4.083333333333333	11.670833333333334	102066.66666666667	73.5	0.0	83.79166666666667	8.92856920230481	19.4	6.050806522369385	0.005622151179496786	6.0508	129	184.0	10
2018-11-13	13.14	24	65	0.02	0.014	0.003	1.1	69.633125	0.0013403893	8.541666666666666	5.191666666666666	101735.41666666667	96.29166666666667	0.4708333333333334	3.5	12.832035147754972	16	6.050806522369385	0.0	6.0508	129	212.0	11
2018-12-17	15.0	14	40	0.64	0.12	0.008	1.4	18.316000000000003	2.3846223e-06	4.675	-3.0666666666666664	102701.66666666667	90.45833333333333	0.2125	8.166666666666666	12.298371603570956	17.2	6.050806522369385	2.8976177914277547e-05	6.0508	129	246.0	12
2019-01-15	10.61	10	41	0.64	0.19	0.19	1.3	3.4354999999999998	7.8440644e-07	3.475	-5.4125000000000005	98657.08333333333	94.91666666666667	0.0	16.319444444444446	10.540368083608094	16.8	6.050806522369385	3.812715039758186e-05	6.0508	120	-74.0	1
2019-02-13	8.61	15	41	0.69	0.31	0.31	1.1	1.8179999999999998	1.703424e-05	4.6499999999999995	-2.1041666666666665	101234.58333333333	93.91666666666667	0.008333333333333333	41.666666666666664	35.4169770490324	13.4	6.050806522369385	7.625647901348026e-05	6.0508	120	-45.0	2
2019-03-12	12.19	26	45	2.9	0.089	0.089	3.3	1.9210000000000003	1.4909543e-05	5.825	-3.8208333333333333	100518.75	77.54166666666667	0.016666666666666666	85.87962962962962	81.00936439561691	0.448	6.050806522369385	2.5990079328084043e-05	6.0508	120	-18.0	3
2019-04-16	13.81	10	32	1.1	0.12	0.12	1.8	19.716250000000002	0.0012259483	4.183333333333334	7.416666666666667	103266.25	53.708333333333336	0.0	250.46296296296296	18.061553748615296	28.5	6.050806522369385	3.764492517139123e-05	6.0508	120	17.0	4
2019-05-22	12.98	10	41	0.21	0.013	0.013	1.3	33.76125	2.5755482	3.266666666666667	18.345833333333335	100815.0	77.79166666666667	0.041666666666666664	243.9814814814815	9.553432493828948	33	1.511419570611667	0.05038056864865973	1.8542	120	53.0	5
2019-06-18	10.09	22	50	0.02	0.015	0.015	0.85	45.518437500000005	0.47576714	5.716666666666666	18.254166666666666	101736.25	70.875	0.0	352.77777777777777	10.143289617317649	32	4.0116811469945235	0.07241495720765975	2.0903	120	80.0	6
2019-07-22	10.98	18	55	0.02	0.014	0.014	1.1	37.3865	0.59381485	3.3000000000000003	18.420833333333334	101450.41666666667	82.54166666666667	0.3625	168.28703703703704	5.2666425113061734	25.2	4.465148275406319	0.14839794702993483	1.0731	120	114.0	7
2019-08-12	9.75	21	45	0.02	0.057	0.057	1.1	41.8025	0.316988	4.454166666666667	17.445833333333333	101284.16666666667	83.08333333333333	0.20833333333333334	198.4953703703704	6.050800360467752	22.8	3.9382712563544664	0.02112217148625882	6.0508	120	135.0	8
2019-09-17	10.5	24	87	0.02	0.016	0.016	1.3	83.1785	0.0043964386	4.020833333333333	7.8999999999999995	99743.33333333333	89.33333333333333	0.1125	127.66203703703702	9.043633003173683	18.4	6.050806522369385	9.425602591765978e-05	6.0508	120	171.0	9
2019-10-15	11.71	22	38	0.02	0.01	0.01	0.97	68.39208333333333	0.008615494	5.279166666666667	5.979166666666667	102119.16666666667	86.45833333333333	0.0	59.9537037037037	31.08474344158843	16.9	6.050806522369385	0.00016664650540209773	6.0508	120	199.0	10
2019-11-12	12.01	18	54	0.95	0.13	0.13	2.1	32.902249999999995	5.531311e-05	6.25	5.154166666666667	101784.16666666667	81.41666666666667	0.0	32.98611111111111	55.01622981932682	8.4	6.050806522369385	8.87008107024434e-05	6.0508	120	227.0	11
2019-12-10	13.7	18	60	0.61	0.24	0.24	1.7	49.180263157894736	0.0033283234	6.0874999999999995	1.5291666666666666	100812.91666666667	87.5	0.05833333333333333	4.166666666666667	47.522692040857756	23.3	6.050806522369385	0.0	6.0508	120	255.0	12
2020-01-14	14.22	15	52	0.79	0.22	0.01	1.8	37.897999999999996	0.00034439564	7.666666666666667	2.6916666666666664	101230.83333333333	86.0	0.05416666666666667	15.856481481481481	35.1241562058988	23.5	6.050806522369385	6.538192709209593e-05	6.0508	21	-45.0	1
2020-02-12	14.51	22	63	0.9	0.14	0.017	1.8	33.2340625	9.454088e-05	5.266666666666667	1.7583333333333335	98852.5	91.08333333333333	0.08333333333333333	35.995370370370374	39.43008485892959	14.6	6.050806522369385	0.0	6.0508	21	-16.0	2
2020-03-17	13.93	16	54	1.6	0.032	0.015	2.2	17.144285714285715	0.0021083355	5.3374999999999995	2.408333333333333	102011.25	78.83333333333333	0.0	115.85648148148148	43.2187519810885	20.1	6.050806522369385	1.974156059691565e-05	6.0508	21	18.0	3
2020-04-21	13.77	19	44	1.1	0.023	0.008	1.7	27.798421052631582	0.032770634	3.9166666666666665	7.770833333333333	102742.91666666667	62.541666666666664	0.004166666666666667	152.8935185185185	23.961919138985493	37.6	6.050806522369385	0.0006553239005077335	6.0508	21	53.0	4
2020-05-19	12.21	19	43	0.43	0.01	0.006	1.4	37.8555	0.0042057037	4.2	6.154166666666666	101188.75	75.75	0.008333333333333333	192.12962962962965	14.700647649040235	40.6	6.050806522369385	0.00011904249320714361	6.0508	21	81.0	5
2020-06-16	10.02	17	49	0.02	0.025	<0,003	0.97	49.545357142857135	0.0018997192	2.891666666666667	18.8875	101474.16666666667	88.79166666666667	0.06666666666666667	155.78703703703704	11.104337730050494	33.3	6.050806522369385	0.0001752412139514309	6.0508	21	109.0	6
2020-07-14	10.43	24	56	0.02	0.01	<0,003	1.3	28.222500000000004	0.2337799	3.595833333333333	14.799999999999999	101598.75	69.375	0.0	322.56944444444446	9.096668039214522	28.8	6.050806522369385	0.01117831802591724	6.0508	21	137.0	7
2020-08-18	9.76	10	42	0.02	0.035	0.003	0.8	25.068749999999998	0.03715515	2.7541666666666664	16.454166666666666	101271.25	68.875	0.0	255.4398148148148	6.16365497223116	27.4	6.050806522369385	0.0041791458215577355	6.0508	21	172.0	8
2020-09-15	10.41	23	54	0.02	0.01	0.006	1.5	39.30045454545454	0.010766983	3.6041666666666665	13.320833333333333	102207.91666666667	95.875	0.049999999999999996	31.48148148148148	13.33793928800495	18	6.050806522369385	6.752408463866627e-05	6.0508	21	200.0	9
2020-10-12	10.73	20	50	0.02	0.012	0.006	1.2	52.99375	0.001909256	3.0708333333333333	9.891666666666667	101488.75	86.45833333333333	0.016666666666666666	72.56944444444444	7.6166861580501495	22.1	6.050806522369385	0.0010764885363070504	6.0508	21	227.0	10
2020-11-17	13.1	16	44	0.02	0.01	0.008	1.4	50.18966666666666	0.0018785	8.941666666666666	2.795833333333333	102050.41666666667	91.0	0.008333333333333333	7.75462962962963	10.893128962076085	20.9	6.050806522369385	3.8579769124317015e-05	6.0508	21	263.0	11
2020-12-15	15.76	17	35	0.32	0.043	0.012	1.3	25.66409090909091	0.00015761796	4.045833333333333	-0.7416666666666667	101979.58333333333	93.125	0.0	3.0092592592592595	11.137340726765204	14.4	6.050806522369385	0.0	6.0508	21	291.0	12
