Date,NOX,O2,PO4-P,Tot-P,NH4-N,Si,Chl
2012-09-04,832.7681145532847,8.448613818005512,11.272141612704422,34.45991928207354,13.003636316563105,2.160420323817415,8.713815046642376
2012-09-05,836.351154789428,8.608870418399622,10.806072318111937,36.84264158722723,12.716989907549552,2.302935437864766,10.82906971034546
2012-09-06,760.7194327012576,8.504017550764186,8.976930067410494,37.87356626480335,12.242715411934864,2.042273857443354,11.482828486164065
2012-09-07,751.5597588058024,8.60250388874071,12.299214048368103,35.17741216296208,12.719153488940664,2.7654091949403834,10.25207677572538
2012-09-08,786.3358473161937,8.889070475943623,13.09202869410027,36.0426245498942,12.528508347454324,2.7905761764413763,9.637629453087612
2012-09-09,724.4979481429712,8.69665910423457,9.606792606578406,36.7717725891014,12.425614148711208,1.6709169628609377,10.306565424515899
2012-09-10,852.5561336611697,8.577696167923731,9.87856916002863,32.93047763210535,12.029769966691614,1.9177939561898127,9.66293490448844
2012-09-11,749.9268473602281,8.54020517513622,9.381472436702172,31.00129957893252,13.477356634161804,1.937147981901028,11.614871617298032
2012-09-12,1133.2281948391415,9.03399285326256,11.503394070966504,44.47733733305194,12.60457016219419,2.8399091625291044,12.794991469349531
2012-09-13,889.8192039004035,8.76521802429111,11.422733766019897,40.6995902165093,12.736302539842503,2.337533643817955,11.806515895078677
2012-09-14,1080.788763348364,9.160827724203857,9.181376728028141,30.227203572416915,16.623041752254537,2.6363167130101934,9.350346185377063
2012-09-15,878.8179757963759,9.207920621841605,10.468738344237982,32.45522858049831,12.889683567777512,2.4239340736092894,12.660695973343504
2012-09-16,880.7283590525313,8.891890277186585,12.804979839759692,36.52197341804969,12.24131118778881,2.751460516003442,10.02424801131745
2012-09-17,927.7146122842074,8.749324882299204,9.262562164806718,31.716856945922743,14.514073318084606,2.425026104884283,9.869310699291942
2012-09-18,877.3899797643116,8.213219907592041,12.237920662023926,40.09574838654101,12.594864315891035,2.748502878804119,10.304063484633923
2012-09-19,840.0770419793238,8.2849867671539,16.108327979722755,34.23222123867021,12.61035394334901,2.7891680186262,7.957626076830176
2012-09-20,886.0130680479596,8.41910056507001,12.16240390431724,37.546607294665435,12.563879910935338,2.7731871159779447,10.449419940455034
2012-09-21,864.0722734431502,8.229357938739707,14.471557465705796,35.47495552666943,13.026841867138959,2.422740267027596,8.05461341218723
2012-09-22,934.6893256266727,8.068519363473385,15.501765442915895,37.505961556035125,15.452210360087674,2.5028712962123616,8.343864382386377
2012-09-23,927.6660778647665,8.454597993299279,9.724607464349981,35.074576128525,12.230554805565918,2.2347462498058337,8.575151387665072
2012-09-24,861.6757612489359,8.769790562381836,15.398301488613328,35.756104686758306,11.968633925700697,2.65889342376115,8.514580790811904
2012-09-25,914.7941037352325,8.137899416411825,19.34279249686504,39.802485534489094,13.299242225535647,2.973584547210799,5.250650614617027
2012-09-26,924.9593801479707,8.259696741829858,22.89181930793325,39.830592422326625,13.836466252904769,2.8764279551143592,5.580908979157519
2012-09-27,889.1819417674955,8.706954910087314,25.484411982895868,38.01169442485864,12.093464205911998,2.8820566923601825,5.718304693427142
2012-09-28,956.1804310651481,8.015934770542382,24.246227105738107,39.93349191717789,14.638791101668131,2.897407900660347,5.126980787985336
2012-09-29,906.5904837555395,7.931885749497919,25.47267278344684,38.907331295189906,11.766015731170315,2.714734212116694,5.243427012182959
2012-09-30,937.5683512854041,8.201839600868615,25.226335283702905,40.30608099873448,11.602585290063239,2.858670551874956,5.171571005896216
2012-10-01,969.6675341089888,8.194622475458544,22.01059122973654,39.23800642861984,13.727571030945626,2.880459516464534,5.489507331362119
2012-10-02,920.9251964929895,8.355387443911317,23.816566418989797,44.07960210762743,11.746214458689613,2.9032373343798343,5.443624413510958
2012-10-03,916.8331257113911,8.076515872077483,22.392691303555115,40.191751069345194,12.401275332226026,3.0072224065201896,5.338689677904278
2012-10-04,974.1751436171129,8.126248462769851,23.402276563839973,42.57308595447954,12.482504153355281,2.931785921461606,5.2067851645638505
2012-10-05,939.664363305406,9.267336482378223,27.511679781892056,39.705911970814185,11.744400633090669,2.9661765977971712,5.213478117127252
2012-10-06,907.8459737111541,9.457509719522823,26.06458421813371,36.97147583066315,11.865663859254084,2.916778622737546,5.676446591987543
2012-10-07,932.2884181839464,9.447608146647033,30.32611870979426,38.169347371135494,11.378386127920326,2.9526791076525014,5.102906657003743
2012-10-08,871.9002477524842,9.162547198501441,30.615569618707475,46.45854702803374,11.362567499238994,2.9738172780136183,4.544784980750249
2012-10-09,1005.9435072937556,8.843208828659444,29.64060379302185,43.54440492958709,11.815674073468214,3.069227312719045,4.803878031557508
2012-10-10,904.9582922932047,8.59970263301456,26.095829703981405,47.434572493416375,11.27518395557302,2.971208630878971,4.656431175019614
2012-10-11,897.7840035619797,8.888767346575293,31.22314484860605,43.12916428789558,11.347767855512194,2.911296745983414,4.714709562973626
2012-10-12,908.3627406390443,8.37565216654992,27.17132459004465,43.61725547395641,11.618915139196922,2.781505720033462,4.856298707767362
2012-10-13,907.6415703948614,9.255158508001488,30.27531264788466,44.116831248081354,11.35233153349411,2.8588432925709615,4.81455191820418
2012-10-14,917.3436743543765,8.02373360751823,24.078805673657225,42.36327858071695,11.201528285887314,2.91613715537204,4.692359731131816
2012-10-15,934.1715854187062,8.19283993914651,29.522457967429816,47.10802317222415,11.553206550679088,3.0702362664179472,4.502454996286505
2012-10-16,1176.8603067564359,8.95053785195686,35.99620007943874,52.50202544704478,11.275409693698107,3.2331937437132208,4.520569835755145
2012-10-17,1167.5308063976588,9.137595986027987,36.13893179543169,52.24019061545066,11.61064611630938,3.2690970888262467,4.685312569406005
2012-10-18,979.5323673975565,8.274389751684511,26.15247419910164,50.55881896063167,11.33218840978026,2.994769118620117,4.583087057049192
2012-10-19,1033.923323979761,8.790263053147308,32.83842078470695,50.072585065099716,12.106241103954122,3.1997382452918726,4.85914958963812
2012-10-20,952.6808195738831,8.161752878849432,29.778818587372882,48.82780222330394,11.022391638001045,2.63501796893923,4.493216162890817
2012-10-21,986.8774050142023,8.820797405242384,37.69965828752844,50.115890893536495,12.27253410051984,3.0261365349702127,4.440343196034675
2012-10-22,1004.9305825283121,8.812041826945125,35.86757419725852,52.61152549363673,10.882877527155163,3.1832296914526905,4.518776809591777
2012-10-23,972.4543436322214,9.265432547829358,33.806746915855925,50.92223760031581,11.30090359152878,3.1607232051249463,4.564218063896929
2012-10-24,1012.3453134966499,8.955177543640133,34.976308935409946,50.223059271451895,11.322174465535577,3.1009976928934293,4.563631528990183
2012-10-25,1072.907038479211,9.255726872088022,31.376417303403827,48.82973710476467,11.303437671957491,3.231648674205286,4.713623312147559
2012-10-26,1136.1109927625498,9.316180475299666,32.73929279932685,44.1512962762822,11.80421386263493,3.185538295675592,5.104827499939675
2012-10-27,1110.7925633149707,8.806326393008943,33.71036202813643,50.72678587116504,11.03109553366935,3.27308581052572,4.704774902089571
2012-10-28,1068.6462389241763,9.39485930633342,37.08476458060679,50.73044182653302,11.249237915093154,3.3768477329364566,4.602890618443323
2012-10-29,1168.0396275150713,8.82046742094657,33.711280527543245,49.21975101944243,12.247957283725041,3.3378646519826765,4.938859218409566
2012-10-30,1009.9382869074611,9.03022075740506,32.2705423911682,48.282599499802856,11.78945641125034,2.959262027862349,4.7280279085018915
2012-10-31,1030.9739100040954,9.242837655821118,31.092113130569743,48.884391158007105,11.480197680966288,3.155374298057647,4.7143710138329435
2012-11-01,1168.8164961572247,9.215386671061328,32.40176193535127,49.710491634831044,12.62608134757971,3.2797542690633676,4.908833200023633
2012-11-02,1199.6052949534194,9.724722816807093,32.54248478541746,46.59089925561464,11.829863780932376,3.584357956495078,4.543269959063819
2012-11-03,1030.2780152395405,9.187046648716876,32.67441623198569,49.78474271468263,11.401315818314492,3.2559414496533963,4.532165038266446
2012-11-04,1073.4778556607205,9.37049912453961,31.69311873855866,49.00390657327951,11.256125790244177,3.3094610810075364,4.670996349875877
2012-11-05,1073.9667531750576,9.214818428275947,29.718379270147842,48.81312098489206,11.767788592260612,3.1320296296983217,4.87080308349463
2012-11-06,1104.053792781068,9.510059764350869,31.898177615905478,46.50971273716377,11.415732478613837,3.2331322776100224,4.660509226411834
2012-11-07,1148.4001241627454,9.288827740897263,29.1906202282685,44.232235235579466,11.75961348810809,3.1503764932989182,5.102946442669193
2012-11-08,1072.3149414020231,8.902041635565178,32.66860479859375,49.5653221129591,11.902641784895621,3.0841095990726686,4.747031446585823
2012-11-09,1009.2725986269085,8.999302837582796,33.93681533772336,52.1219583097754,11.211535741898318,3.216988035395378,4.699109360694856
2012-11-10,1090.1048154477764,8.908800600432745,34.30695713573848,51.22311564327453,11.65975190222082,3.0617427238812804,4.6355258047122065
2012-11-11,1129.8876560604444,9.18142118548004,32.059478140306474,49.58323250204678,12.419998799034767,2.994179308023393,4.572438420355862
2012-11-12,1164.6378247441296,8.850328912817641,31.34941672940122,47.727879029014225,11.259315761318602,3.24915705744977,4.66215242608766
2012-11-13,968.8529187278373,8.8961858586722,30.37598909287984,48.63558498367645,11.164010774494015,3.07620044111125,4.7908148567069135
2012-11-14,1090.7654174660317,8.774431009331062,31.986645324992008,47.35873199727113,12.597990859691182,3.1828702445003643,4.791731546997106
2012-11-15,964.3643514324069,8.9972037149287,31.46541495317604,51.60168792558221,11.377241297004481,3.131286484766043,4.405811395395767
2012-11-16,968.6036755475227,8.906275690509709,32.3177583843354,50.60431265715413,11.951880010927617,3.0228435805829483,4.4957995005490075
2012-11-17,994.1155332096712,8.9972883369593,32.665553623035464,51.21481325524632,12.055207407469865,3.19841060989807,4.648108758624274
2012-11-18,1127.8265913955659,8.974133206069622,32.40842819919743,51.475893755149926,12.07999954284641,2.8586724171612388,4.625329692348351
2012-11-19,1068.559592990666,9.196972492220134,31.86299617394756,50.03484385263004,11.574430050385027,3.0035514238713543,4.659410377540169
2012-11-20,1072.7930097678873,9.114944525985829,32.314717875598014,50.20275354474759,12.102009908261927,3.002692622702399,4.5855401881084905
2012-11-21,1045.7777905157757,8.930392739991827,31.82946019450404,49.47508612869582,11.946542307135555,2.7698702382426887,4.512509009635514
2012-11-22,1045.8493979355999,8.722784934360911,30.919854377912657,49.38734604360723,11.559164281802687,2.607592363938022,4.473910442889771
2012-11-23,972.4596371484255,8.811025540319408,31.285789747056523,49.719368029690514,11.054580476955797,2.8953070037053696,4.374683343427534
2012-11-24,996.3544928411172,8.404943608014417,25.67112115838226,49.796919892258394,11.223677046648143,2.4396456488810054,4.4599110680114125
2012-11-25,957.3893145540477,8.788046462489728,33.57566984171671,50.573042989004335,10.935180702209045,2.4925388463077347,4.538749839532355
2012-11-26,1025.2179758703282,9.166164499243914,30.876050061771963,48.440467377219115,11.965924407466673,2.7447157823361943,4.773185891475089
2012-11-27,1081.7088710700273,8.81828441247142,32.58224935481997,48.43425486507436,12.015782543386436,2.800433394748894,4.773122444545574
2012-11-28,1039.6608507341666,8.507906127252518,28.238323937964914,47.79533198551782,12.790127363380128,2.638655625703537,5.441570497661759
2012-11-29,941.4756756997471,8.348099419266253,24.677718107903154,47.6505305863274,12.041588861032828,2.7128851236164295,5.025853246442369
2012-11-30,1061.4830008635072,8.731506592539596,30.886446212172274,48.818247663425204,11.7205035649097,2.8997311244655735,4.86866807145618
2013-03-01,1360.1105037896466,10.9762637421829,33.55324661917127,51.0662110485367,11.617117257637895,4.244656529782828,5.265556050738408
2013-03-02,1381.717329101895,11.036868035826322,33.79198294683757,50.187491895773036,11.627071894228509,4.198681485076326,5.4027937970280995
2013-03-03,1434.31278012059,11.127852578140642,29.25881189093943,49.51750831020051,11.391242623931259,4.248290030835711,5.559735839750924
2013-03-04,1411.2802406970384,11.046299780031147,33.98405877225301,51.057280902046536,11.422470680962642,4.357423227144163,5.165748249099405
2013-03-05,1334.9529598848594,11.199157050979032,35.37383226002525,49.10599369658502,11.320462162640249,4.023671085076374,5.101346904829755
2013-03-06,1496.0809844475386,11.109825175272787,30.789046610660577,47.996087805135474,11.190062822988994,4.068507471321092,5.433389960133215
2013-03-07,1406.4782795341744,10.801784611286301,29.444997465783317,49.67045748504418,11.32598076758594,4.000160849966472,5.420219853104237
2013-03-08,1339.814078463203,10.617763139635294,28.615693335935994,44.75679085068886,11.475263080607826,3.6495264503326577,5.7833360949452866
2013-03-09,1376.3825836460069,10.779642969787606,30.197097217928075,44.13461779237752,11.597731724280093,3.679594813429226,5.872074823116704
2013-03-10,1376.5935568940038,10.730700870958145,29.24746965697318,43.866513019650434,11.617389409671048,3.603739246090473,5.839794061438128
2013-03-11,1485.0390560267824,10.63824247320459,26.55263693455291,44.2593417189466,12.208283307240789,3.675263984239727,5.80291127340769
2013-03-12,1518.2857923885338,10.913705745502236,27.297335852649333,42.29766045758456,12.349070188676981,3.73847892671078,5.809818912835362
2013-03-13,1512.335027959051,10.929098503779864,29.13072950143995,48.729422215007375,11.380375621586461,4.078134857581761,5.398430762164416
2013-03-14,1494.1498870820512,10.760766935065257,29.893011549129906,45.656766918904296,11.399841511989678,4.053040014180024,5.512835520889811
2013-03-15,1485.4616284831598,10.832756738910268,28.022021741755662,45.16929701445298,11.682282600293663,3.967476093300348,5.580276200409146
2013-03-16,1491.4606137973988,10.868022602939677,26.596461196556486,44.43972361853361,12.290135028733538,3.6565825345587797,5.823461077468393
2013-03-17,1394.5860342918659,10.692254487812797,28.382813724284965,44.88986608821218,11.325503308238101,4.030820292959486,5.850775762548537
2013-03-18,1385.5262469567654,10.994359472209716,30.659993989935437,44.34131185749776,11.814928112271112,3.9009482102141155,5.66889877383926
2013-03-19,1392.72505089006,11.31038032749147,31.886075105806448,48.09000343246,11.541293135241746,4.232482231282882,5.3026685174596935
2013-03-20,1391.377851664005,10.85008655290478,33.10455793711349,48.30683000655218,11.656373175400505,4.372279829694697,5.3548460778236295
2013-03-21,1347.2871830678093,10.888641049229342,27.237538341800917,48.42513869081188,11.6882604083278,3.8762742216633397,5.639711568428471
2013-03-22,1444.4403796765043,10.793531745250418,28.495351863717108,48.9604429922129,11.349229347280115,4.076266380132348,5.547863334825076
2013-03-23,1464.817111653483,10.596628553996265,25.46094202090676,44.680031716523345,11.649864176450196,3.8720159459332035,5.816672702245987
2013-03-24,1420.8617120472672,10.735728397125033,28.88248649484208,46.07975194816271,11.257830775307744,4.043045845212186,5.5318282214888574
2013-03-25,1400.2163911231435,10.455873526601302,27.265518631851684,44.57413685884342,11.901404165555409,3.75188540477327,5.6260185107939
2013-03-26,1363.0771773178865,10.615172241823315,28.632300007675795,43.967866261984156,11.596946476491755,3.622206586238872,5.6290216952872045
2013-03-27,1458.4597917564315,10.745927662995227,27.550647441560816,44.04850601913787,12.089780283054527,3.634010690883556,5.636244939755897
2013-03-28,1402.5387399001975,10.826448208301,29.80878425470584,47.798062349842894,11.365227544823899,4.121081640554834,5.3537662700091815
2013-03-29,1431.2323865550918,10.995808432955345,27.650383952823155,44.24371750848216,11.539949094757691,3.9079671552857236,5.623382211199138
2013-03-30,1488.4755328734013,11.202236513510613,28.73936311043793,44.318528871549525,11.641793816498936,3.9431607194374885,5.55516815333936
2013-03-31,1430.7819125982503,11.029969839105483,30.1524721797966,49.320038313460145,11.449779165693023,4.03847802691096,5.22751847328558
2013-04-01,1506.8794747779245,10.966636555916498,27.84748175907253,44.13651827808521,11.866086699013277,3.9638797587310206,5.597007607948163
2013-04-02,1435.787704987574,11.023874587997707,27.54686700449425,44.37025826824036,11.40729918489816,3.946383400619743,5.640881061190878
2013-04-03,1401.6036722167828,10.894042721992394,31.078751364508665,44.89752730769436,11.227472272850845,4.050405144876014,5.600231278845863
2013-04-04,1433.4520104616302,10.451992483712916,28.946784366965066,45.67015481237642,11.261913879111365,3.758702394159581,5.345971615142734
2013-04-05,1492.1663184514452,10.66983456083703,30.591184911279758,50.38152294265129,11.687045298802925,4.583155358738669,5.708877823964721
2013-04-06,1488.2614176468321,10.718464824560959,29.13876033573835,50.19290306172321,11.113527503333009,4.560644915886041,5.289210042906034
2013-04-07,1491.5811991123428,10.801838415759269,33.767022682985655,56.05718476357867,11.09090639260035,4.78093229345561,5.173137808457066
2013-04-08,1452.376775194615,10.63366014529306,37.62077572399121,55.49368526554353,11.17530636022655,4.5653987281613215,4.710534852726866
2013-04-09,1504.2160475317928,10.719793462588017,33.31971321651116,52.04814723581439,11.361192139066217,4.3583280725137215,5.138490501870918
2013-04-10,1498.8161761623833,10.589121624303873,32.91978130120187,51.518402011490544,11.329617402841787,4.358407539337001,4.936856485815387
2013-04-11,1523.1313090956576,10.73374569254967,33.1287949408246,52.6825786944904,11.165308459292895,4.409957610819462,4.933720044941007
2013-04-12,1395.3115202425552,10.602761572094037,38.62371342058106,57.18845614049133,11.13800106817343,4.706093900357435,4.5882494249522425
2013-04-13,1323.6422453177072,10.82589700775157,37.57799963374202,55.92704809799442,13.120599202247229,4.5552958176434,5.355546632614274
2013-04-14,1415.0447822852423,10.887547979364117,35.162435002808905,52.422234548593025,10.826028994847677,4.596820312969034,5.0310952962666695
2013-04-15,1337.2568370440406,10.928140542921886,38.789676994973156,52.10914385972197,11.642331491956273,4.357731014412329,4.8181074484586
2013-04-16,1378.7107726950221,10.866707039093914,39.0365390046061,53.45439200636637,12.380664472769592,4.37828655395262,4.812938368058896
2013-04-17,1409.0825761814617,10.947157772598807,34.54081920474393,52.31211886701164,11.266781871685971,4.392931172618325,5.116642322567322
2013-04-18,1356.4265749408162,11.168123416121198,37.92528542716623,53.32945693853746,12.397317884832873,4.308146759444943,5.173949811117879
2013-04-19,1373.251560441856,10.939280992777977,39.41302952548582,55.06807465958826,11.997072351677128,4.344517257576088,4.935215281168213
2013-04-20,1531.0511485366274,10.647405510872334,35.952493928953075,51.651392197092626,11.031513903499794,4.423977407629428,5.505782257505502
2013-04-21,1527.2343513722483,10.730604371882698,35.25905844152865,50.76666366192539,11.0849635432728,4.375289463951177,4.989161587727547
2013-04-22,1426.6199533225288,10.877578657800587,39.23111337106196,54.40598587753058,11.592036109877425,4.36968054614757,4.863728947492818
2013-04-23,1484.0013163831982,10.904569738370354,32.128300511802415,51.60670373631548,11.712418005738066,4.285442543058345,5.217197361234401
2013-04-24,1513.853935945845,10.820193536272333,35.10176526529687,51.98441394363344,11.224259234881686,4.500748329798107,5.560019038852468
2013-04-25,1505.3686336456267,11.029472196838029,36.004427096439564,50.29110979894695,11.261762959330726,4.568019987160044,5.154141095092114
2013-04-26,1561.355338095599,10.721549098425312,35.95119935324465,53.15004455910078,11.228362802510297,4.597533337248528,5.318017109633973
2013-04-27,1533.895663539604,10.63553808587862,36.69479593174156,55.08957878495295,11.205896230364038,4.613423033182,4.663793420604481
2013-04-28,1581.5898936447586,10.7778390560196,36.34401077021387,53.57454258398177,11.12937460599167,4.609233253543465,4.821997470875471
2013-04-29,1553.4081384260585,10.734162631833025,36.625370238527694,53.110005527589905,11.233783024403566,4.727372999897613,5.282633727019723
2013-04-30,1551.6855644589805,10.772475202632625,37.13360063708489,53.05094190274923,11.19812585436092,4.74666183849237,5.286546157162039
2013-05-01,1482.2902059922785,10.940726620615868,36.96588082112449,50.430083275713415,11.178816255414592,4.471219514564254,4.716014939130491
2013-05-02,1557.3798515325143,11.401032274697139,29.27518047574238,46.34672052724736,11.253230357156708,3.814974233077353,4.995564016651716
2013-05-03,1514.5555192149588,11.076773551615942,31.41264386393555,48.41737855363787,11.151763541706977,4.514789448886683,4.935129066794706
2013-05-04,1514.5421150912516,11.455057480477139,33.559818326405875,47.33120717297338,11.222312086662393,4.068277349397344,5.5459785140515745
2013-05-05,1530.9645358045473,11.637853235939941,29.276844880514062,45.70127824927957,11.35134429845659,4.042974342069145,5.442715081789646
2013-05-06,1481.6189135078282,11.256809394881437,32.17839167175682,45.73752639155371,11.293119262248434,4.063635254119629,5.706103756722128
2013-05-07,1367.5275056360294,11.283401452281108,32.47457251859602,47.87765586954786,11.406934479257037,4.136992218553152,6.064826126849591
2013-05-08,1515.0316445596277,11.61898760870958,30.636757868335373,48.560883278003814,11.504638456403175,3.8620746284920533,8.949575125055551
2013-05-09,1396.2028523950066,11.751845940924136,18.545467007122102,49.370464811938824,12.007387820388297,4.16820153707684,10.367861142834425
2013-05-10,1278.4099192448978,11.85389810939502,10.530465252008046,49.35783594595222,12.088514010329574,3.280496516550815,19.175789740616047
2013-05-11,1369.829344855902,11.422449638047366,12.502407002317703,50.215120723407786,11.894089236230183,3.942598205421244,17.355385604475668
2013-05-12,1424.0041459014817,11.464697940321614,12.395007530881761,50.411149049315384,13.991957654671369,3.98697700200304,15.261627407464252
2013-05-13,1421.1964516290316,11.226203282435005,12.885865648048057,50.363002122535036,11.832643558258031,4.2476420011138805,18.200300405323095
2013-05-14,1395.4408526723796,11.305835657991842,20.608452150804727,49.958778354184425,12.241589637622203,4.052653859781594,7.1578188179699485
2013-05-15,1409.656653834698,11.290536898842117,14.058219622971023,48.90228488480004,12.3989286026469,4.102314985421208,14.749598404676455
2013-05-16,1256.85348205927,11.317981784419185,8.816450618738376,44.13960895104606,12.11484720277661,3.4327256924182543,19.21576894395914
2013-05-17,1265.7929849593415,11.481190420361951,9.781835697497492,44.599714286972045,12.448763023995603,3.496610024784504,18.949723285166407
2013-05-18,1147.8373397024518,11.67266416173669,12.79742632223516,48.15793830215747,12.195917558418094,3.8977416718806754,15.111536523803306
2013-05-19,1193.8382423196585,11.975117659336165,13.726249498605505,47.18674839197163,12.885091004570016,3.891650987427775,16.354821084404524
2013-05-20,1249.285738647473,11.617678929887305,13.469522268591737,48.821544357869385,12.027388823196748,3.864319721418909,17.10658046693147
2013-05-21,1112.2840829370432,12.580565167800465,12.295590059969646,47.01065669857032,13.693753549191465,3.3199017129290014,14.703341430181055
2013-05-22,1147.82181819888,12.472310137524804,12.559741711693496,46.70187457979271,14.68771643010678,3.556185634640871,13.829933927175643
2013-05-23,1291.0115519883034,11.503776131861686,13.249276368592911,50.66478405115271,12.098293748201625,4.00854483178438,15.768862888349522
2013-05-24,1461.9823757699442,11.418646233238515,14.529134010664265,51.580269631031356,11.707769451564081,3.8507852946402767,14.05979342933126
2013-05-25,1193.9091487589105,11.787848943085741,12.185538675313422,50.601217528490736,12.099250859628382,3.6647630809465164,19.47878681546815
2013-05-26,1192.6506491998412,11.573536606577694,14.496460265567253,53.80069007488859,12.046561224076523,4.04037731988619,14.45846490601909
2013-05-27,1229.189896646536,11.25460158080049,15.363540747722537,48.704279438961045,11.874896249688057,4.194499688914141,14.718765572468994
2013-05-28,1094.323037131619,11.738722995137232,12.073809337125448,45.98574196471996,19.213910772055815,3.396123717446832,16.838619571979663
2013-05-29,1176.756368405665,11.506033543335574,13.241360402408949,53.39453607099962,12.118806512188229,3.915403069828521,17.591671806411966
2013-05-30,1152.5174599385755,12.08322338382259,11.134644111302572,47.79221907444493,11.901026933773842,2.9253809327468323,18.89996178630873
2013-05-31,1223.5057697975922,11.378640508720315,9.1955421682538,38.86046077305902,12.14400763932679,3.067602286690641,20.499648068027145
2013-06-01,1173.0184394893624,11.869939044297077,10.500585848922801,50.896099043720504,14.25704843920189,3.092764226407492,16.29525162720782
2013-06-02,1131.6711592665306,12.029846395371772,10.393752123687651,40.21153243149684,12.438273663427225,2.584887466761442,17.650765244653417
2013-06-03,1154.9206032693085,12.004404657993877,7.443663121958708,36.980037792783094,13.082280850772769,2.5536238817219856,16.858392031374226
2013-06-04,1065.957785743344,11.64878783878166,7.9840374370595635,38.14363360229045,12.832307866305737,2.3133436913425145,15.267204238805904
2013-06-05,1189.9083179191498,10.747758030377,7.808947165856136,40.25149491707709,19.039546637290027,2.92298527998686,17.359344586705564
2013-06-06,1138.2920106855886,11.10538832916402,8.250951321807698,40.130665291161634,12.274131723976957,2.313487858681881,19.48217532863986
2013-06-07,984.8128480183592,11.495084196578906,7.754912246782731,43.235911625563,19.368410531510985,2.8957458409551755,18.006499006828257
2013-06-08,1156.7557435844667,11.826782346698725,11.16116506498328,49.00424592528081,19.254157732745423,3.226783724533756,17.059681627327937
2013-06-09,1163.7876816150326,12.073395839902295,9.982292500149816,35.98854865025925,16.275577722840946,2.623732908659544,15.231325982152415
2013-06-10,1166.2218108953314,12.265235339144022,9.38877053924582,36.24585823572464,14.260608730084236,2.542326725090902,16.193330507387245
2013-06-11,1003.6239739234942,11.646755660542473,7.095152250722411,42.405749063569495,12.621759562525664,2.4515838758135002,20.96557751801272
2013-06-12,948.8320612717663,11.344523419744714,6.846419034728745,40.17494744716606,12.347301996982202,2.315827086653551,21.069644330414338
2013-06-13,909.7403764824217,11.700074671457863,4.5224881795672385,29.943807966781048,18.779573295514147,2.640473301243906,13.778420996704487
2013-06-14,1126.3459465385424,11.891803497573097,5.341880824380018,30.738221182794586,16.823426904311628,2.360681446663101,14.823912456091037
2013-06-15,957.5843644799949,11.18286518988162,6.483536219686494,35.907818104366676,16.95507119056281,3.0976969274421102,17.4116053953154
2013-06-16,1056.5922529350973,11.183204525097054,5.572235728343521,34.21222706195996,14.311249157520225,2.8820087035583697,18.478968675232736
2013-06-17,1066.0200209912093,10.84560579338631,8.049585591734727,36.97258184973039,14.305566893614316,2.8859098222476183,17.61547326500107
2013-06-18,954.2457296392034,11.029319338257656,7.529344944333589,36.505423285313405,19.034437439803465,2.6620877532560954,13.9385632159098
2013-06-19,845.4187939243554,10.957870498896359,7.206786460617197,38.912021815813134,16.9812477724105,1.8277652779354736,18.096137342183237
2013-06-20,880.5880111236725,11.163260053260375,7.535026120825013,37.17496768725356,12.00497661222024,1.9751949874931016,16.685130941021516
2013-06-21,751.1454168365482,11.062046060795781,3.807024887064646,30.755455769305243,15.076487457742324,1.9673157638009953,17.54260907752621
2013-06-22,1019.5059946656219,11.185184881485414,5.416295355138393,32.48058792294768,17.728008755284698,2.812985541967693,15.061281418410267
2013-06-23,1070.2662364806854,11.272440574052744,4.3483035023554875,33.37201227109217,12.473591732923436,3.0515042528705676,21.088761495493085
2013-06-24,1219.9158746029416,10.653227946955008,7.404918380533704,40.38915370461982,12.213896473263643,3.5366305296348557,21.30791500707585
2013-06-25,743.6943168372517,10.435832634829088,4.779812624029473,32.07539257246007,15.808773990958262,1.5598567622047608,20.398587615994813
2013-06-26,725.5269644749801,10.892347188054545,6.88732112836454,33.8249846382619,15.659286699411531,1.5576521407966493,16.25171198850047
2013-06-27,742.4795360460955,10.70107828160688,5.807301741228972,38.79321371627769,12.738585172641365,1.1803624599926614,16.444550780481258
2013-06-28,721.5633590831546,10.991045786969535,6.156554874176089,39.12014247441535,12.889106859127153,1.4761080090588656,23.0300641865846
2013-06-29,733.6488934590166,10.912796732468582,6.213846284175138,36.88837828559003,12.314141441454291,1.136655713111267,22.08412994547515
2013-06-30,821.5725712620912,10.653669801385846,4.908862296565938,30.045574883844857,14.722646000321333,1.0087892914414511,17.782571180964986
2013-07-01,710.7315602374655,10.86613642702888,4.654994795986961,31.11181151716985,17.261829229105963,1.3944468117558637,19.33591903674081
2013-07-02,817.8204710213441,11.054958675575591,4.066841590322818,31.67240825511247,15.329713302552415,1.5800486962025022,22.26442104799992
2013-07-03,687.0413424246461,10.583199572247324,4.000045145136978,32.40417047033997,14.506899648624337,1.0196075305956265,22.276364775692926
2013-07-04,686.6449699151344,10.228797431562752,6.0336308781489985,34.784472205771024,12.082550608423087,1.1570377808670482,19.3991687936656
2013-07-05,618.9156856073498,9.946471505829473,5.363674351492941,28.678412362428734,15.8532279104643,0.7817881266532457,15.405342822895326
2013-07-06,672.177246542696,10.092226875091514,6.6763105139296846,36.96317718745062,14.88767803383275,0.8979228392079022,19.644195672716847
2013-07-07,598.8404970404985,10.031854999872184,6.731319394875408,36.392587387316986,12.704676483184377,0.8804306487283846,18.180936410188433
2013-07-08,1051.7237520334445,10.397807301061533,6.322865336917673,39.60954661316938,12.453441614601367,2.3050644557038127,17.632975294437273
