Date	thermD	AirT	Prec	CC	MLD	W	swr	delT	RelHum	U	Ice_d	day_from_iceoff	NOX-N	NH4-N	PO4-P	Tot-P	Si	Chl
1994-03-30	-17.8	4.5275	0.0	0.48	-18.0	0.0005175055363397	164.492	0.003186285495758	65.0	6.056949037314496	103.0	24.0	483.1771240234375	52.831817626953125	5.665176868438721	67.06759643554688	4.136539459228516	13.61246395111084
1994-03-31	-17.8	4.29	0.48	0.6825	-18.0	0.0009125267417099	111.94	0.0041534304618835	70.625	7.158438911959087	103.0	25.0	432.8826904296875	55.79132843017578	4.989016532897949	68.19508361816406	4.337052345275879	9.884807586669922
1994-04-01	-17.8	4.4275	4.92	0.81625	-18.0	0.000365030193554	118.502	0.0041048526763916	85.75	7.648636954753768	103.0	26.0	437.0298156738281	59.52738952636719	4.56495475769043	69.35467529296875	4.237292766571045	7.000552654266357
1994-04-02	-17.8	6.465	1.3	0.8125	-18.0	0.0006973730910886	123.546	0.0056365728378295	77.625	7.559188376158515	103.0	27.0	439.8336181640625	59.85438537597656	3.0162312984466553	69.72248840332031	4.198960781097412	6.528511047363281
1994-04-03	-17.8	4.1775	0.3	0.5575	-18.0	0.0	155.857	0.0062241554260253	76.375	3.2280901498602854	103.0	28.0	466.2097473144531	58.18337631225586	2.9429779052734375	69.90050506591797	4.040531635284424	8.584622383117676
1994-04-04	-17.8	3.9525	0.03	0.47	-18.0	0.0	180.98	0.0041515827178955	68.25	6.798806478437962	103.0	29.0	482.2439880371094	53.116302490234375	3.8830862045288086	68.99678802490234	3.944512128829956	13.2351713180542
1994-04-05	-17.8	2.34	10.32	0.8225	-18.0	0.0006249854372382	65.344	0.0015668869018554	87.375	4.597849403865355	103.0	30.0	449.90972900390625	53.321022033691406	3.110715389251709	66.21048736572266	3.8648838996887207	11.06989574432373
1994-04-06	-17.8	3.5775	1.36	0.46125	-18.0	0.0	173.976	0.0016090869903564	77.875	5.253161919858363	103.0	31.0	450.60565185546875	53.176273345947266	3.4221343994140625	62.709896087646484	3.769524097442627	11.46364688873291
1994-04-07	-17.8	2.215	0.13	0.7075	-18.0	0.0023766925701227	132.058	0.0029795169830322	79.25	3.034032035200848	103.0	32.0	444.73468017578125	53.06163787841797	3.557861566543579	61.223941802978516	3.783090114593506	11.782554626464844
1994-04-08	-17.8	3.94	0.01	0.24375	-18.0	0.0015752609403439	209.98	0.0031557083129882	62.25	4.043864662207429	103.0	33.0	467.3017883300781	48.30377960205078	4.917686462402344	60.20747375488281	3.7565784454345703	14.0897855758667
1994-04-09	-17.8	3.54	0.0	0.21125	-18.0	0.0	208.569	0.005688190460205	61.875	1.8295544624989983	103.0	34.0	480.71026611328125	44.286800384521484	6.204917907714844	60.671321868896484	3.745150089263916	15.980595588684082
1994-04-10	-17.8	4.5025	0.0	0.33125	-18.0	0.0069770720101981	215.219	0.0076749324798583	59.875	2.3009054773338686	103.0	35.0	492.9414367675781	40.45423889160156	7.886808395385742	61.17688751220703	3.7252047061920166	16.943828582763672
1994-04-11	-17.8	4.8525	0.03	0.16	-18.0	0.0069256756170585	218.005	0.0099456310272216	57.75	1.8866989194092407	103.0	36.0	518.9818115234375	36.49810791015625	9.557701110839844	61.882972717285156	3.6742002964019775	17.647960662841797
1994-04-12	-17.8	5.8275	0.0	0.09875	-18.0	0.0043102016053474	221.061	0.0127267837524414	54.375	1.8570703153758072	103.0	37.0	513.3739624023438	32.39570617675781	11.004446983337402	62.6993408203125	3.5659875869750977	18.130687713623047
1994-04-13	-17.8	6.415	0.1	0.57875	-18.0	0.001663798697089	160.392	0.0089819431304931	61.0	4.978698727139954	103.0	38.0	440.54022216796875	36.79416275024414	11.473112106323242	63.08039093017578	3.461635112762451	12.973326683044434
1994-04-14	-17.8	3.8025	8.74	0.98625	-18.0	0.0005615451335743	63.999	0.001838207244873	87.0	6.91030944043029	103.0	39.0	443.7794189453125	44.1286735534668	7.344871520996094	64.00279998779297	3.651928424835205	6.635005474090576
1994-04-15	-17.8	3.8275	0.23	0.91375	-18.0	0.0007732277461466	78.107	-0.0003771781921386	75.5	5.608927175717295	103.0	40.0	465.34747314453125	52.066070556640625	5.234983921051025	62.73823928833008	3.710794448852539	2.699049949645996
1994-04-16	-17.8	6.365	0.03	0.63125	-18.0	0.0008702754532025	163.986	0.0018162727355957	56.125	4.070225970769314	103.0	41.0	510.3961486816406	54.02104949951172	5.121392726898193	61.07353591918945	3.81657075881958	7.206243515014648
1994-04-17	-17.8	4.0275	0.58	0.61875	-18.0	0.0019875576258057	210.263	0.0054812431335449	62.25	3.7352275700417503	103.0	42.0	543.8006591796875	50.80670928955078	6.0842366218566895	59.802833557128906	3.8507509231567383	12.873687744140625
1994-04-18	-17.8	2.69	0.01	0.4375	-18.0	0.0005532634162882	203.662	0.001772403717041	54.875	4.720901082552991	103.0	43.0	557.5576782226562	47.681678771972656	7.241522312164307	60.14104080200195	3.8605470657348633	16.688047409057617
1994-04-19	-17.8	2.5775	0.0	0.74875	-18.0	0.0008778921228697	158.278	0.0002970695495605	52.25	2.123640189921541	103.0	44.0	535.989501953125	49.38884735107422	7.923766613006592	61.27183532714844	3.8896002769470215	17.393571853637695
1994-04-20	-17.8	3.8025	0.0	0.56875	-18.0	0.002859170903229	179.108	0.0057716369628906	57.125	2.439862476913402	103.0	45.0	476.89520263671875	47.238155364990234	7.964206218719482	63.40375518798828	3.742103338241577	16.944250106811523
1994-04-21	-17.8	5.49	0.03	0.68875	-18.0	0.0007870783920921	171.087	0.0043315887451171	63.0	4.6119760034338855	103.0	46.0	486.5079345703125	43.70246505737305	7.65971565246582	64.9423828125	3.5421652793884277	15.192915916442871
1994-04-22	-17.8	7.515	0.25	0.6275	-18.0	0.0014620631417267	210.405	0.0076470375061035	68.5	4.50187569415516	103.0	47.0	416.1399230957031	45.64122772216797	8.378458976745605	66.0981674194336	3.7388789653778076	11.113035202026367
1994-04-23	-17.8	9.965	0.03	0.23625	-18.0	0.0032698311998332	251.254	0.0258331298828125	58.875	4.162337881602718	103.0	48.0	345.9481506347656	40.0287971496582	9.796774864196777	67.1217041015625	3.7856571674346924	10.15980052947998
1994-04-24	-17.8	10.6525	0.0	0.26125	-18.0	0.0340807367847086	255.305	0.0939397811889648	56.875	2.9945357137000386	103.0	49.0	365.6675109863281	32.5982551574707	9.48517894744873	66.50729370117188	3.7764875888824463	11.210315704345703
1994-04-25	-2.005	11.265	0.0	0.3475	-18.0	0.0960336203786352	257.75	0.2329277992248535	52.625	3.771058631621232	103.0	50.0	356.25457763671875	25.528301239013672	9.764669418334961	63.94304656982422	3.812422752380371	12.513492584228516
1994-04-26	-3.0268	8.6025	4.22	0.86125	-3.596180820788325	0.0567377734221359	99.287	1.0936121940612793	83.75	1.491683717314096	103.0	51.0	336.6167297363281	25.68028450012207	7.034667491912842	59.75886535644531	3.703706979751587	9.544053077697754
1994-04-27	-2.9398	11.665	0.02	0.63875	-3.5440715958469804	0.0552240696874343	247.098	1.271428108215332	60.5	4.234429981192864	103.0	52.0	371.7375793457031	22.349058151245117	6.911162853240967	54.81413269042969	3.329396963119507	10.478185653686523
1994-04-28	-5.9849	12.6025	0.04	0.94	-18.0	0.1401823199062378	113.834	0.646873950958252	69.625	6.833246877628892	103.0	53.0	378.73345947265625	23.94228172302246	6.083385944366455	52.740501403808594	3.1773674488067627	8.580963134765625
1994-04-29	-12.968	13.2275	0.04	0.82125	-18.0	0.1774637984995188	173.197	1.163443088531494	64.375	7.384955833060209	103.0	54.0	422.5054016113281	23.988428115844727	8.02444076538086	50.27048873901367	2.8579487800598145	8.580390930175781
1994-04-30	-15.0644	6.965	6.52	0.97	-15.14986443756893	0.5180583745248443	81.656	1.2770137786865234	84.25	0.7866356864044498	103.0	55.0	412.7255554199219	27.53341293334961	7.090529918670654	50.41787338256836	2.575808048248291	8.332385063171387
1994-05-01	-14.9697	5.5775	1.17	0.35625	-18.0	0.6800096681390598	271.452	0.4069027900695801	54.0	5.071888901706149	103.0	56.0	454.06427001953125	26.706815719604492	7.775176048278809	49.39681625366211	2.450716018676758	13.11668586730957
1994-05-02	-17.8	5.8525	0.02	0.33875	-18.0	0.0463242765103106	265.487	0.050811767578125	49.375	1.8521155555877176	103.0	57.0	460.57281494140625	25.678050994873047	8.51463508605957	48.8368034362793	2.2750210762023926	17.186466217041016
1994-05-03	-17.8	7.19	0.0	0.70125	-18.0	0.0737310419060617	200.999	0.0452404022216796	54.875	4.63370738616769	103.0	58.0	434.3904724121094	29.146268844604492	9.571382522583008	49.049835205078125	2.3068268299102783	16.29179573059082
1994-05-04	-17.8	8.6525	0.0	0.2775	-18.0	0.0033015373506449	281.753	0.0042581558227539	52.5	4.647491805062705	103.0	59.0	438.4705810546875	28.570497512817383	10.792311668395996	49.75907897949219	2.6909961700439453	16.33988380432129
1994-05-05	-17.8	7.19	0.0	0.07875	-18.0	0.1037660544074969	284.395	0.0604400634765625	51.125	1.834962959435421	103.0	60.0	430.1353454589844	26.290855407714844	10.700361251831055	51.45822525024414	3.124830722808838	17.067991256713867
1994-05-06	-17.8	9.14	0.0	0.24875	-18.0	0.9255550986787212	281.091	0.1310787200927734	53.625	1.390124910080026	103.0	61.0	411.2744140625	25.249052047729492	12.04793930053711	53.021480560302734	3.483341932296753	16.00895881652832
1994-05-07	-2.9335	11.3275	0.0	0.4175	-3.1349528850379267	0.0848007691650358	270.848	0.8229122161865234	51.75	3.30958273663388	103.0	62.0	420.9375	21.91253662109375	11.456460952758789	54.13195037841797	3.251037836074829	15.596461296081543
1994-05-08	-4.9608	12.115	0.0	0.18875	-5.438806415896874	0.0816588509333505	293.165	1.0061779022216797	50.25	4.400919736969763	103.0	63.0	327.7812194824219	20.60445785522461	15.442483901977539	54.57725143432617	3.210773468017578	14.431524276733398
1994-05-09	-6.0021	12.015	0.0	0.17875	-6.0495323755677415	0.1730074063889224	293.007	1.332977294921875	50.375	2.627258700861032	103.0	64.0	308.401123046875	17.362979888916016	14.727714538574219	54.10165023803711	3.2138824462890625	13.475677490234375
1994-05-10	-0.98795	13.99	0.0	0.32625	-4.483800603835999	0.6334579547469715	296.098	1.7437095642089844	47.875	1.3058511651888205	103.0	65.0	293.4693603515625	14.07776927947998	14.276259422302246	53.10334777832031	3.071575403213501	12.888432502746582
1994-05-11	-0.9838	13.6775	0.0	0.17625	-0.8947270919585018	0.0755877655112066	299.258	3.227633476257324	50.25	1.9114854335045297	103.0	66.0	291.252197265625	12.104985237121582	13.524540901184082	50.145591735839844	2.488802909851074	14.64578628540039
1994-05-12	-2.0069	11.215	0.0	0.51375	-2.5835920423255248	0.2078827424236352	288.513	3.0903196334838867	48.5	3.5518438213482866	103.0	67.0	278.6737976074219	11.289105415344238	12.706998825073242	47.55864715576172	2.2516067028045654	15.52422046661377
1994-05-13	-3.1789	7.6275	0.0	0.4575	-3.161066387068386	0.4400528802257376	260.792	2.9354915618896484	61.75	1.0750089025794158	103.0	68.0	271.45867919921875	11.74898910522461	11.108368873596191	45.14005661010742	2.092107057571411	14.642444610595703
1994-05-14	-3.9732	12.74	0.0	0.1975	-4.274946121720751	0.3857784246792777	306.092	2.697268486022949	53.0	5.055597532067797	103.0	69.0	267.7798767089844	11.244783401489258	10.419622421264648	43.63890075683594	1.985223412513733	16.840139389038086
1994-05-15	-5.7726	10.5025	0.04	0.47875	-5.552184604353065	0.3179089143196178	290.533	2.6625890731811523	62.0	2.4405919492000296	103.0	70.0	277.84649658203125	11.145249366760254	9.466559410095215	42.312660217285156	1.8768315315246582	17.400604248046875
1994-05-16	-5.9666	9.165	0.35	0.7425	-4.972887145335206	1.289412091563486	252.595	2.7464399337768555	58.375	1.7163934981888622	103.0	71.0	266.08441162109375	12.752487182617188	8.72755241394043	41.72920608520508	1.9109740257263184	16.860292434692383
1994-05-17	-5.9783	7.715	1.78	0.82	-3.570540990365818	0.7167338492552645	208.264	2.848531723022461	69.5	2.3464738338888416	103.0	72.0	252.01844787597656	16.124286651611328	7.9899773597717285	41.461212158203125	1.9726675748825073	15.588408470153809
1994-05-18	-4.971	7.8275	0.05	0.64625	-4.9376210193542205	0.7573523953006462	284.318	2.6163578033447266	58.625	2.913291000419457	103.0	73.0	245.07302856445312	14.929369926452637	8.374032020568848	42.39165115356445	1.9553031921386719	18.476520538330078
1994-05-19	-5.9431	8.04	0.2	0.32875	-5.593695958499295	0.8799051822306869	312.015	2.428812026977539	51.375	2.48156972121478	103.0	74.0	244.27365112304688	12.990622520446777	9.034734725952148	44.041866302490234	1.9192548990249634	23.160512924194336
1994-05-20	-6.9957	8.74	0.04	0.3925	-8.070558833811669	0.4569139205642852	295.75	2.1027603149414062	50.5	5.587783619759269	103.0	75.0	243.549072265625	11.702689170837402	9.478453636169434	45.0494270324707	1.8849964141845703	24.702741622924805
1994-05-21	-9.9796	8.315	0.05	0.3775	-10.178285193965182	0.5158557349267323	292.051	1.752328872680664	58.75	3.3911680440705085	103.0	76.0	250.974609375	11.331602096557617	9.09878921508789	45.2268180847168	1.8749531507492065	23.058616638183594
1994-05-22	-10.885	9.19	0.0	0.28125	-10.17407627740694	1.758735993050858	313.051	1.5658807754516602	54.0	2.2618166267681827	103.0	77.0	250.2594757080078	10.872950553894043	9.364981651306152	46.0777587890625	1.8697212934494019	22.64255142211914
1994-05-23	-10.9463	10.3275	0.54	0.48875	-8.505201455866418	3.215215122546262	277.828	1.5369482040405271	59.625	1.25929543793345	103.0	78.0	242.35752868652344	10.991065979003906	9.011459350585938	45.99110412597656	1.8669452667236328	20.422199249267578
1994-05-24	-2.0028	10.64	0.17	0.45	-2.204823083082568	0.2854088305462018	299.675	1.9990663528442385	59.625	2.242346009205537	103.0	79.0	248.5679168701172	11.283121109008789	8.485187530517578	46.64441680908203	1.9133081436157227	20.13172721862793
1994-05-25	-3.974	12.54	0.28	0.7125	-4.840927552382757	0.2325426580463875	247.509	1.8158817291259768	60.125	4.430720966304468	103.0	80.0	233.10614013671875	12.174088478088379	6.120015621185303	44.73786926269531	1.9330335855484009	19.452678680419922
1994-05-26	-6.0126	7.24	8.43	0.73375	-6.1696122050754765	0.6124442295332122	166.348	1.685441970825195	82.5	1.9602122413784688	103.0	81.0	223.02005004882812	15.552225112915039	4.40944242477417	44.329837799072266	1.9395467042922974	16.090360641479492
1994-05-27	-6.9519	8.79	0.06	0.355	-6.560232777222387	0.9365366013127358	310.006	1.431318283081055	52.125	2.9783269212764405	103.0	82.0	206.755126953125	14.681197166442871	5.234822750091553	44.91643524169922	1.8705894947052002	20.05106544494629
1994-05-28	-9.9753	8.315	0.49	0.705	-7.261551620077756	1.3795271786812824	209.489	1.234217643737793	64.0	1.3265658495246286	103.0	83.0	165.61033630371094	15.416699409484863	4.885556697845459	45.789024353027344	1.7156457901000977	20.35852813720703
1994-05-29	-9.9872	7.49	6.25	0.88625	-6.383836874301544	1.59440099474846	155.471	1.1382856369018557	83.75	1.988709734036116	103.0	84.0	139.403564453125	15.525619506835938	4.587103366851807	46.40809631347656	1.5033798217773438	18.346078872680664
1994-05-30	-9.9963	9.665	0.06	0.42375	-6.693616192906235	0.7892651989975243	308.283	1.001081466674805	56.625	2.6787642906758333	103.0	85.0	115.85140228271484	13.74213695526123	5.70412015914917	49.36914825439453	1.2238268852233887	19.23816680908203
1994-05-31	-10.9563	10.915	1.36	0.7425	-12.110915492457488	0.302173150026198	200.828	0.7782783508300781	70.0	7.085909681588173	103.0	86.0	104.74445343017578	12.536018371582031	5.958632946014404	48.01768112182617	0.9274218678474426	18.045211791992188
1994-06-01	-14.9036	12.8275	0.56	0.415	-14.681180979207523	0.3089515366629342	329.428	0.5851936340332031	52.25	3.4736171371676816	103.0	87.0	117.37992095947266	11.628703117370605	7.088361740112305	48.3682746887207	0.6561158299446106	18.975433349609375
1994-06-02	-15.01	14.3775	0.07	0.78875	-14.89955305054922	0.4515008581942861	232.252	0.3883171081542969	64.5	3.7581312884530793	103.0	88.0	118.25931549072266	11.761728286743164	7.040142059326172	47.04374313354492	0.4460350573062897	19.681671142578125
1994-06-03	-7.9832	11.59	4.55	0.9475	-8.086776479976747	0.3992344460595953	111.273	0.5328330993652344	86.75	2.368439788394461	103.0	89.0	102.9588394165039	12.014703750610352	6.053079128265381	45.40927505493164	0.2284281849861145	17.344715118408203
1994-06-04	-9.9669	11.64	4.22	0.8975	-7.135505872935505	0.4482370773615776	165.679	0.5672588348388672	86.625	2.8383683968523186	103.0	90.0	98.02334594726562	13.827699661254883	6.527054309844971	42.75532150268555	0.10649683326482773	15.130504608154297
1994-06-05	-9.9676	11.765	4.08	0.7125	-10.369877113659772	0.2380507991856527	247.469	0.5518684387207031	79.75	5.47728052532687	103.0	91.0	105.60354614257812	13.598020553588867	6.567528247833252	43.55249786376953	0.047296192497015	16.862558364868164
1994-06-06	-12.9464	11.69	2.67	0.70125	-13.517268603337977	0.2599905667641824	211.861	0.5295286178588867	79.375	4.884427183022591	103.0	92.0	121.31519317626953	13.009127616882324	6.308036804199219	43.68396759033203	0.17328529059886932	18.37480354309082
1994-06-07	-17.8	12.265	1.3	0.6975	-18.0	0.2251676866503828	197.694	0.29351806640625	74.0	6.131846333130421	103.0	93.0	108.31468200683594	12.97307014465332	6.553002834320068	44.06300735473633	0.12449217587709427	18.846738815307617
1994-06-08	-17.8	13.465	0.1	0.23	-18.0	0.0006887466547187	341.964	0.000802993774414	58.5	7.251909770019205	103.0	94.0	134.02557373046875	11.248332023620605	7.797064781188965	46.23948669433594	0.11722162365913391	20.705692291259766
1994-06-09	-17.8	10.6775	0.17	0.78125	-18.0	0.0	165.882	0.0005521774291992	74.25	4.084949366653765	103.0	95.0	125.95796203613281	12.888716697692871	8.113078117370605	45.70802688598633	0.09587689489126205	19.201942443847656
1994-06-10	-17.8	11.8775	1.12	0.45125	-18.0	0.1078252096510054	303.913	0.0301666259765625	66.875	2.320744088649156	103.0	96.0	119.20235443115234	12.2881498336792	8.594669342041016	46.7525749206543	0.07699504494667053	20.33322525024414
1994-06-11	-17.8	13.9275	0.0	0.19875	-18.0	0.7350836857576019	343.792	0.1222867965698242	58.25	2.5843194522446327	103.0	97.0	129.28662109375	9.16170597076416	7.03849983215332	48.04805374145508	0.20303906500339508	20.58188819885254
1994-06-12	-4.9424	15.1775	0.04	0.6425	-5.719577986199787	0.1102834079521547	212.625	0.6770925521850586	60.375	5.163230350880154	103.0	98.0	112.56289672851562	10.780150413513184	7.056823253631592	45.165069580078125	0.25763699412345886	19.36848258972168
1994-06-13	-6.9546	16.2025	0.04	0.46125	-6.709661594939724	0.258536294190497	306.397	0.8501453399658203	57.5	1.7650967130018684	103.0	99.0	83.0148696899414	10.671571731567383	7.63998556137085	45.42988204956055	0.18020746111869812	18.995115280151367
1994-06-14	-3.0597	17.14	0.03	0.2825	-3.934389943076275	0.1500894938646609	347.465	1.4016857147216797	54.625	4.916870868817382	103.0	100.0	77.57003784179688	10.060446739196777	8.169153213500977	46.464115142822266	0.09509168565273285	19.115190505981445
1994-06-15	-5.9137	10.165	0.63	0.44875	-6.072798461735251	0.2675482187681587	316.108	1.5776948928833008	59.375	3.4949680904301546	103.0	101.0	85.48625183105469	10.808106422424316	8.444064140319824	47.9979248046875	0.058367758989334106	19.66754150390625
1994-06-16	-6.8526	8.5525	3.45	0.63875	-6.297817891228363	0.9389076453957096	263.441	1.4304771423339844	69.75	1.921662081701671	103.0	102.0	69.89550018310547	11.781123161315918	8.109475135803223	49.25557327270508	-0.006766109261661768	20.281383514404297
1994-06-17	-6.9759	8.84	0.86	0.48	-6.432806079621939	1.0039269484887663	305.397	1.2795190811157229	61.875	3.028220457731736	103.0	103.0	81.2520980834961	12.564604759216309	6.826700210571289	50.62030792236328	0.133922278881073	22.86060905456543
1994-06-18	-9.96	10.9775	0.06	0.5875	-8.230186155432094	0.8311093978487232	280.639	1.0392484664916992	58.375	3.3004093614466976	103.0	104.0	62.29688262939453	11.802573204040527	4.734971523284912	51.9984245300293	0.12950840592384338	23.26419448852539
1994-06-19	-9.9649	12.04	7.26	0.83	-10.10926723662086	0.548009633221784	193.893	0.8380699157714844	82.125	3.740374573906335	103.0	105.0	63.90644836425781	12.466636657714844	2.4625325202941895	48.47753143310547	0.19034495949745178	21.12476921081543
1994-06-20	-10.9491	13.74	1.46	0.4675	-10.881745529562364	0.4276242483205481	310.432	0.7342357635498047	62.5	4.328266920055879	103.0	106.0	82.80537414550781	15.349471092224121	1.266916036605835	52.5142936706543	0.2756003141403198	21.416200637817383
1994-06-21	-11.9207	14.04	0.02	0.695	-11.724529611554605	0.3939284224701945	246.114	0.7134284973144531	68.25	4.668719879420911	103.0	107.0	64.06404876708984	13.16259765625	2.3373141288757324	52.25572967529297	0.29308509826660156	22.793455123901367
1994-06-22	-13.0417	12.9525	8.73	0.85	-14.629087021307022	0.3471472486237094	192.533	0.5796566009521484	79.875	6.099132750850731	103.0	108.0	62.90671920776367	14.428213119506836	3.856734037399292	48.22810363769531	0.3472742736339569	22.547548294067383
1994-06-23	-17.8	11.6275	5.95	0.7475	-18.0	0.0411603512559467	207.491	0.1027603149414062	60.125	9.958276727959763	103.0	109.0	49.553009033203125	13.222894668579102	4.983149528503418	47.48023986816406	0.3502713143825531	23.531970977783203
1994-06-24	-17.8	13.065	0.0	0.45125	-18.0	0.0016510247819643	315.678	-0.0042085647583007	48.625	6.022697952330002	103.0	110.0	41.64413070678711	9.533246994018555	5.340292930603027	48.84920883178711	0.29442545771598816	25.412004470825195
1994-06-25	-17.8	15.215	0.09	0.58875	-18.0	0.0409733942798358	310.965	0.0355186462402343	54.125	3.478928197915272	103.0	111.0	38.07049560546875	7.601685047149658	6.019659042358398	49.69783020019531	0.18560606241226196	25.903404235839844
1994-06-26	-17.8	15.09	3.59	0.8725	-18.0	0.2425146783881658	151.449	0.1200542449951171	81.5	3.68855175678748	103.0	112.0	45.79042434692383	13.423349380493164	7.100435733795166	47.00666427612305	0.15853264927864075	22.823808670043945
1994-06-27	-17.8	17.815	0.15	0.51125	-18.0	0.2419903248977586	315.337	0.2707681655883789	63.875	7.103734603185848	103.0	113.0	40.57308578491211	13.752196311950684	7.474888801574707	48.85543441772461	0.17286929488182068	22.191438674926758
1994-06-28	-12.8689	19.3775	0.02	0.285	-12.385575448478187	0.3265150912229411	347.774	0.8326997756958008	59.0	4.497992347286732	103.0	114.0	40.899688720703125	16.45840835571289	9.288469314575195	46.46981430053711	0.10878229886293411	21.80552864074707
1994-06-29	-12.9319	19.3275	0.19	0.5525	-9.916339625717953	0.4733406810025394	271.65	1.2586936950683594	62.0	5.012437694438206	103.0	115.0	29.269990921020508	13.878384590148926	10.667205810546875	46.6370849609375	0.08184164017438889	23.145158767700195
1994-06-30	-9.9321	17.0275	0.71	0.4775	-10.121783212287491	0.3675952634794909	325.29	1.5276451110839844	62.5	7.174266758047474	103.0	116.0	28.10457992553711	13.86423397064209	11.443724632263184	47.01408386230469	0.09155302494764328	22.66081428527832
1994-07-01	-10.9698	16.6025	0.0	0.29125	-10.84486797994392	0.7433403698476714	338.785	1.6093740463256836	54.125	2.5553299841948003	103.0	117.0	44.22076416015625	15.459199905395508	11.807402610778809	45.758522033691406	0.12521512806415558	22.67913818359375
1994-07-02	-10.9874	17.74	0.0	0.20875	-9.349533942032064	5.633834801219663	341.226	1.7096004486083984	54.625	1.2993387741462965	103.0	118.0	41.900115966796875	16.968603134155273	12.212403297424316	43.91954803466797	0.05730394646525383	22.985523223876953
1994-07-03	-0.96332	19.0025	0.0	0.28625	-0.9600198906292838	0.6131492771006468	345.245	3.23322868347168	55.875	0.4194536997691164	103.0	119.0	33.96479797363281	19.31123924255371	13.286388397216797	41.01892852783203	0.01888972893357277	22.66073989868164
1994-07-04	-1.0037	17.615	0.02	0.17625	-0.9628553020608044	0.4066609177124008	343.872	4.150260925292969	49.625	1.9075108535077847	103.0	120.0	64.31185913085938	20.97472381591797	5.577338218688965	56.504249572753906	0.1577477902173996	21.628225326538086
1994-07-05	-1.8439	15.6275	0.0	0.11	-1.1811590716792244	0.540659255728742	342.337	4.143426895141602	52.75	0.6875820973709248	103.0	121.0	61.247802734375	21.62487030029297	5.486545085906982	57.385494232177734	0.16992613673210144	21.460620880126953
1994-07-06	-1.9046	18.0525	0.01	0.11125	-1.1661077009658298	0.557400934385989	341.214	4.335760116577148	54.5	1.8172179973795108	103.0	122.0	59.8191032409668	21.88337516784668	5.220785140991211	58.0869026184082	0.14382395148277283	20.71512794494629
1994-07-07	-1.8711	20.3025	0.07	0.21125	-1.622876424857463	0.4139768410772645	341.904	4.335355758666992	54.0	2.319400009970251	103.0	123.0	71.52658081054688	21.658931732177734	4.897898197174072	59.63943099975586	0.15529920160770416	21.663938522338867
1994-07-08	-2.0268	19.415	0.01	0.13	-2.1635937638506526	0.4141667700573856	340.223	4.297143936157227	48.875	3.186789749301011	103.0	124.0	65.51200103759766	21.077960968017578	4.817938327789307	60.190250396728516	0.15115876495838165	22.274845123291016
1994-07-09	-2.9764	20.7025	0.07	0.19625	-3.099255475438251	0.3523279023303018	339.031	3.904165267944336	50.125	3.4928959711999727	103.0	125.0	59.214847564697266	20.121286392211914	4.978707313537598	60.46281433105469	0.14855869114398956	23.31764793395996
1994-07-10	-3.9525	20.765	0.03	0.51	-4.188701155023804	0.3291793393283928	283.132	3.597551345825196	57.75	5.418842739979174	103.0	126.0	46.16945266723633	17.813396453857422	5.382833480834961	60.53464889526367	0.1630956530570984	24.893129348754883
1994-07-11	-5.1903	22.165	0.03	0.54	-5.672287499276496	0.3762814465201283	316.568	3.270179748535156	52.25	5.445264463561435	103.0	127.0	35.08686828613281	16.20394515991211	6.074245929718018	59.77701187133789	0.17622481286525726	26.920501708984375
1994-07-12	-5.9954	23.14	0.0	0.235	-6.058900413705639	0.8415839474823861	335.45	3.3333473205566406	54.75	2.559437880790429	103.0	128.0	29.119468688964844	16.33241844177246	7.161200523376465	58.275047302246094	0.18737336993217468	28.51312828063965
1994-07-13	-6.0032	23.8525	0.0	0.075	-2.909381759042972	0.7841077295334395	333.042	3.979095458984375	53.0	2.754098153774662	103.0	129.0	23.97634506225586	17.10835838317871	8.287169456481934	56.904396057128906	0.19972920417785645	29.55585479736328
1994-07-14	-1.9717	24.965	0.0	0.38	-1.7473519155360515	0.3509631615581098	325.013	4.927757263183594	49.875	2.6554392880463302	103.0	130.0	19.259681701660156	18.373111724853516	9.33178424835205	55.946556091308594	0.21833693981170654	29.834251403808594
1994-07-15	-2.0375	22.665	3.99	0.5525	-2.1812238458229616	0.4581027132021049	281.437	5.308042526245117	62.625	3.480927161870814	103.0	131.0	15.369318008422852	14.83556079864502	10.30679702758789	56.83575439453125	0.24544961750507355	28.602222442626953
1994-07-16	-3.033	18.79	1.21	0.715	-3.4921167372596886	0.490863918657794	245.172	4.831520080566406	69.625	3.879758368764736	103.0	132.0	15.136866569519043	9.162627220153809	11.280790328979492	57.41333770751953	0.27924931049346924	26.219043731689453
1994-07-17	-4.1221	15.965	3.9	0.81	-4.630406759691648	0.8229318127881472	223.99	4.145145416259766	66.625	3.0725823829476075	103.0	133.0	15.538534164428711	6.20466947555542	12.155887603759766	56.464447021484375	0.3325427174568176	23.781890869140625
1994-07-18	-5.9224	16.7525	0.0	0.595	-5.207217303894114	1.880552060286056	272.92	3.509218215942383	53.625	2.7056112121385807	103.0	134.0	12.816393852233887	4.83435583114624	12.823485374450684	59.77472686767578	0.35575929284095764	26.68658447265625
1994-07-19	-6.0154	18.065	0.0	0.24	-5.614878324292025	4.7674765122588925	320.405	3.1353759765625	55.5	1.055042393994194	103.0	135.0	9.545042991638184	6.553309917449951	13.094541549682617	60.99836730957031	0.3647255301475525	29.87258529663086
