Date,thermD,U,AirT,Prec,RelHum,swr,CC,MLD,W,delT,Ice_d,day_from_iceoff,NOX-N,PO4-P,Tot-N,Tot-P,NH4-N,Si,Chl
1999-10-12,-17.8,6.752625935978536,8.715,0.02,68.0,101.441,0.3125,-18.0,0.0011282368796739,-0.0047721862792968,121.0,208.0,134.96846507239462,13.501251002639023,666.8571428571429,43.27169192526734,33.96249071835649,1.1085400949506552,17.88029632362838
1999-10-13,-17.8,8.423785149800533,8.4775,0.07,60.875,99.258,0.25875,-18.0,0.0008765247897856,-0.0052757263183593,121.0,209.0,146.74519518704406,13.539604301243676,661.8571428571429,43.09771581834616,32.32175910194097,1.152812432608661,18.12231723357958
1999-10-14,-17.8,7.45380190846423,7.015,0.01,68.75,96.666,0.25,-18.0,0.001619358453119,-0.0056734085083007,121.0,210.0,171.76357727236092,13.429857166023172,652.8571428571429,43.63556640139691,32.7764345817978,1.175562212446531,18.382157977099038
1999-10-15,-17.8,8.064640801052457,6.1525,0.0,75.125,94.305,0.43625,-18.0,0.0011719909215477,-0.0055932998657226,121.0,211.0,175.65163011284503,13.506870328617822,631.0,44.14360708009327,30.985311499668647,1.280748236819478,18.272860836281293
1999-10-16,-17.8,7.82683085610006,5.415,0.32,82.75,72.202,0.6425,-18.0,0.0009596566453096,-0.0051498413085937,121.0,212.0,182.84601989934336,13.63788104384645,640.0,43.86663139305043,32.790658294646384,1.2942723452997402,18.187160999700698
1999-10-17,-17.8,4.031497327684219,3.84,0.09,86.625,69.134,0.59625,-18.0,0.0026409553610776,-0.0063343048095703,121.0,213.0,187.45239796101708,13.986673338380983,631.0,43.993831249249574,33.93401645274567,1.3075500337329016,18.220772492413303
1999-10-18,-17.8,4.205859101450024,4.3275,0.21,83.875,60.341,0.78,-18.0,0.0047188336811531,-0.0065832138061523,121.0,214.0,195.907265173194,14.45100213910675,647.1428571428571,43.3323992438456,36.810423733231644,1.3326028922434558,17.9235496536793
1999-10-19,-17.8,3.7409066832119726,4.2025,0.27,81.25,54.733,0.82,-18.0,0.0025534427272302,-0.0059318542480468,121.0,215.0,187.4548722716258,14.855198313220692,663.2857142857143,43.95304089443452,39.36250236888541,1.4008251842399524,17.655699188527226
1999-10-20,-17.8,1.622523232691908,3.39,0.03,82.75,52.503,0.77875,-18.0,0.0043169271348641,-0.006049633026123,121.0,216.0,175.53935451955996,15.307574161083082,679.4285714285714,44.907368166882065,41.946818413459724,1.4288030149277113,17.13422930533719
1999-10-21,-17.8,0.6117230403744819,2.3275,0.04,85.25,76.552,0.4325,-18.0,0.0747324488927351,-0.0062880516052246,121.0,217.0,160.93371173191113,15.699348861465044,679.4285714285714,47.44651616357283,44.13143468636464,1.4103765033209545,17.03560270825812
1999-10-22,-17.8,4.734957142427479,4.915,0.0,75.125,33.596,0.93625,-18.0,0.0059142076809955,-0.0058040618896484,121.0,218.0,160.22721512132784,15.91719932935601,735.4285714285714,48.34813817656756,46.24854168797168,1.3900199655696095,16.70542004043533
1999-10-23,-17.8,5.787428759010775,6.5275,0.54,82.375,23.944,0.955,-18.0,0.0014452597194605,-0.0028071403503417,121.0,219.0,165.63005219006112,15.953081549881643,782.4285714285714,49.544694942896875,46.36826596979494,1.3905888897648833,16.719022072062536
1999-10-24,-17.8,4.837122441661467,7.965,2.81,92.875,20.84,0.99375,-18.0,0.0007244804308777,0.000561237335205,121.0,220.0,169.48189310479634,15.783823856122828,838.4285714285714,51.11316553846092,45.02643866671894,1.366348157494727,16.779365995154564
1999-10-25,-17.8,2.190130026105756,9.065,0.43,96.875,22.006,0.99875,-18.0,0.0,0.0050182342529296,121.0,221.0,174.32726091041755,15.448623902113146,874.2857142857143,52.676402485373785,43.76170289366793,1.3383830310500648,16.990963814077073
1999-10-26,-17.8,1.7730008548362295,9.015,1.1,97.375,24.335,0.98,-18.0,0.019690872968034,0.0063638687133789,121.0,222.0,182.1711848595498,15.063474409609238,910.1428571428571,54.20526074596823,42.68277982488763,1.2746083137734223,16.978079270928426
1999-10-27,-17.8,6.62760715209494,6.215,0.41,77.875,67.256,0.4975,-18.0,0.0010979213671383,0.0027384757995605,121.0,223.0,183.44623949547176,14.669644801692119,890.0,54.598337115306755,40.59844163623203,1.285498979969,17.347435576559327
1999-10-28,-17.8,5.71027705654463,5.9525,1.13,88.875,35.164,0.61125,-18.0,0.0002670200650189,-0.0026674270629882,121.0,224.0,190.0475528864713,14.529602520931977,946.0,51.78923458434616,40.211630072381936,1.2493752050011875,17.504241289994294
1999-10-29,-17.8,7.239948554936354,7.465,0.01,73.125,60.415,0.255,-18.0,0.0002390837762833,-0.0021228790283203,121.0,225.0,202.1016927047174,14.317409827106319,890.0,51.25240388398487,38.96038241875839,1.2464624107623883,17.81309489849134
1999-10-30,-17.8,6.588333260867274,8.19,0.0,84.0,28.368,0.79875,-18.0,0.0,-0.0003352165222167,121.0,226.0,206.29534735787541,14.400335221409922,890.0,50.57904802249391,38.30119376570827,1.2155290762002906,17.541369259849017
1999-10-31,-17.8,5.509207810849488,7.04,4.25,93.25,22.718,0.84125,-18.0,0.0005594734119836,0.0008106231689453,121.0,227.0,208.47538321292686,14.572939296569976,872.1428571428571,50.40539448373143,38.64001018139676,1.203727734746214,17.57891378612372
1999-11-01,-17.8,8.27316447259602,9.5775,0.18,83.25,32.697,0.585,-18.0,0.00063301111895,0.001406192779541,121.0,228.0,208.9028285603435,14.461073401786498,872.1428571428571,49.49382108966626,38.17482488082661,1.178360851972614,17.51482447759369
1999-11-02,-17.8,9.279020860252444,9.915,0.37,77.5,55.462,0.62125,-18.0,0.0001323059172168,0.0023384094238281,121.0,229.0,202.99879335478036,14.329631806670738,825.1428571428571,47.23502531686196,36.909975561282124,1.165542379551422,17.586570153170445
1999-11-03,-17.8,7.158582070887014,7.0275,0.01,75.125,55.939,0.1075,-18.0,0.0003048374143769,-0.0003376007080078,121.0,230.0,222.34813833022162,14.461957336327748,825.1428571428571,46.75307654806834,37.82217373809134,1.1530090233746368,17.361204995797603
1999-11-04,-17.8,5.896195939968413,7.99,0.01,87.5,32.578,0.4325,-18.0,0.0004804865032113,-0.0016107559204101,121.0,231.0,224.09309632293443,14.337377512204805,825.1428571428571,46.52457115972442,38.05757376956253,1.1506302630173308,17.221070866342927
1999-11-05,-17.8,5.5818263280265175,7.5025,0.03,85.125,34.137,0.68625,-18.0,0.0006185759358475,-0.0004715919494628,121.0,232.0,213.91881312237186,14.291861880721026,881.1428571428571,45.640022651446245,38.72392602502551,1.1156777611620652,17.101482318111998
1999-11-06,-17.8,5.059564156439268,6.7775,1.21,93.125,14.188,0.9875,-18.0,0.0010790714347766,-0.0002365112304687,121.0,233.0,217.12980121298165,14.342884164727488,881.1428571428571,45.69021510404373,40.17472756790436,1.1185104223329216,17.40390462786517
1999-11-07,-17.8,2.590994771559757,6.6525,1.07,95.875,14.631,0.99625,-18.0,0.0021332640067927,6.008148193359375e-05,121.0,234.0,214.19118008087327,14.225313582107033,899.0,45.04949619471971,40.98357537579517,1.1443819441197605,17.31771507542653
1999-11-08,-17.8,2.6801516544078243,6.44,0.82,93.875,18.199,0.99375,-18.0,0.0065473408106163,-0.0003275871276855,121.0,235.0,219.64897869696264,14.56874120094237,899.0,46.451410168919175,42.54262923881581,1.225152459528431,17.196203064026374
1999-11-09,-17.8,2.286482184765497,7.0275,0.83,94.625,27.925,0.9375,-18.0,0.0074398693330527,-8.440017700195312e-05,121.0,236.0,224.32247598696202,14.94301163134192,946.0,48.04366813288431,44.82874424204,1.2851327223264253,17.03825075174094
1999-11-10,-17.8,4.882859849770419,2.965,0.11,84.375,44.193,0.26375,-18.0,0.0022784805220316,-0.0044817924499511,121.0,237.0,225.91923406979737,15.319718295430103,1002.0,48.35773934711847,46.147056416638975,1.2504705000466376,17.34547380968232
1999-11-11,-17.8,8.336243275788261,6.315,0.02,77.25,38.645,0.535,-18.0,0.0,-0.0047454833984375,121.0,238.0,226.7569905197169,15.322537681482657,1002.0,49.415697208723195,45.38777093515066,1.2918503476238679,17.27566445377957
1999-11-12,-17.8,8.097380869955728,9.64,0.11,80.625,41.613,0.315,-18.0,0.0004525504877666,0.0001997947692871,121.0,239.0,235.00359418192826,15.046957318115444,1002.0,52.770671695058574,44.27685162653535,1.2559680816787164,17.7057844700345
1999-11-13,-17.8,7.41323236264047,7.365,0.03,70.375,37.111,0.4975,-18.0,0.0,0.0002503395080566,121.0,240.0,237.19283018607607,14.89758781258241,1002.0,54.456563688076976,42.54029589292458,1.2674054560245744,17.560667583113403
1999-11-14,-17.8,9.893504221520804,1.2525,0.1,65.5,39.277,0.40375,-18.0,0.0001322456501543,-0.0048904418945312,121.0,241.0,256.0415616956891,15.156970961040717,1002.0,56.31177027638871,41.868217414657046,1.290343202029631,17.78324427890033
1999-11-15,-17.8,3.400250278012635,-1.5475,0.0,78.625,38.237,0.29,-18.0,0.0006974992917917,-0.0111427307128906,121.0,242.0,268.70818313247713,15.544485129258502,1002.0,56.50209587021311,42.27135481507063,1.399328083181601,17.752984922299134
1999-11-16,-17.8,4.683467765715912,2.54,1.22,86.875,13.557,0.9275,-18.0,0.0011949407760993,-0.010312795639038,121.0,243.0,272.1363331381902,16.03198895212925,1002.0,56.47827119730821,42.474956363545104,1.4201999247062922,17.939446172441798
1999-11-17,-17.8,2.460299302168336,1.19,0.84,86.125,13.126,0.9175,-18.0,0.0023987353488254,-0.0060896873474121,121.0,244.0,255.96986559203182,16.15928873243296,1002.0,57.138832054929985,42.523500463649114,1.5104592526010303,17.772029608954693
1999-11-18,-17.8,4.748811446693793,1.99,4.26,93.25,11.501,0.93,-18.0,0.000744493955068,-0.0062155723571777,121.0,245.0,256.073714456243,16.651177216526406,984.1428571428571,57.95489521977264,43.34812306041369,1.4901392609122952,18.06574163625729
1999-11-19,-17.8,8.422129356084778,0.815,1.16,83.0,24.927,0.765,-18.0,0.0004470946570581,-0.0042700767517089,121.0,246.0,252.8046442031784,17.366689812875695,984.1428571428571,56.87484820943365,44.44430241777864,1.540929570738321,17.811067356975425
1999-11-20,-17.8,2.8895099200599748,-2.185,0.01,87.375,16.251,0.765,-18.0,0.0009617168282434,-0.0090985298156738,121.0,247.0,251.87272358262183,17.93286171466163,984.1428571428571,55.94522256933509,46.55255709252216,1.5853353947428037,17.57777409500787
1999-11-21,-17.8,1.3276149020423806,-2.96,0.04,93.625,23.425,0.67625,-18.0,0.0748309099602451,-0.0487263202667236,121.0,248.0,244.13010532409945,18.29504323030689,984.1428571428571,57.18465643221772,47.630536782433595,1.6166357640407765,17.046472838404245
1999-11-22,-17.8,2.456277830631136,-0.9225,1.05,90.625,11.509,0.92,-18.0,0.2203409815562587,-0.1301841735839843,121.0,249.0,238.7602226815857,18.21294575790191,984.1428571428571,58.816000902798315,47.44557096577845,1.5420316845097861,17.12551075911931
1999-11-23,-17.8,2.483619853787008,-2.685,0.13,93.75,22.449,0.59625,-18.0,0.2842378489056145,-0.2392473220825195,121.0,250.0,244.35506666928742,18.25067825839909,984.1428571428571,60.54945924971104,47.51173634370549,1.585647697566035,16.984416147846858
1999-11-24,-10.9674,4.122508527886874,1.6775,0.0,92.125,13.542,0.755,-18.0,0.1796315800617217,-0.3527165651321411,121.0,251.0,257.5842833540302,18.256577502389934,984.1428571428571,60.99221779599774,47.35448514443125,1.5874578455500286,16.502621931984145
1999-11-25,-17.8,7.039587750935775,4.065,1.96,92.375,8.863,0.9225,-18.0,0.0341794315442156,-0.1823387145996093,121.0,252.0,258.60943729535586,17.88193592507796,1002.0,62.71944997982672,46.95168240414308,1.613690792754026,16.352922491983037
1999-11-26,-17.8,6.956943473969011,5.215,0.59,92.75,12.418,0.69125,-18.0,0.0010262958630036,0.0023878812789916,121.0,253.0,253.94751760105416,17.778375458435598,1002.0,63.14182095827026,46.80299865621258,1.6284755079670095,16.315651167208557
1999-11-27,-17.8,10.376074134908876,7.19,0.23,77.75,22.337,0.6625,-18.0,0.000529446354998,0.0030704736709594,121.0,254.0,246.4779377376601,17.371739606980043,1002.0,64.68864701425707,44.79388326455312,1.608107240458311,16.540725803920967
1999-11-28,-17.8,10.11297945788604,5.4525,0.32,80.75,9.814,0.6975,-18.0,0.0001927757687873,0.0022704601287841,121.0,255.0,233.89647893968296,16.76045203571564,1002.0,63.68407440753078,42.84265384699054,1.542168207845821,16.78181974175797
1999-11-29,-17.8,10.989904475955422,7.315,0.96,73.125,16.79,0.71625,-18.0,0.0,0.00193452835083,121.0,256.0,221.85711063783552,16.461946501124597,1002.0,61.722669635761136,40.85587263087037,1.5283435507405838,16.83112410007276
1999-11-30,-17.8,10.430404661673007,2.0025,0.55,74.875,21.8,0.4775,-18.0,0.0,-0.0004956722259521,121.0,257.0,218.4039892353099,16.22270352644499,1002.0,60.45063386677678,39.58711316100021,1.477141805143946,17.0062764887702
2000-03-01,-17.8,4.421182057012581,2.2025,5.5,93.125,43.729,0.85375,-18.0,0.0004055997486716,0.001088798046112,98.0,-12.0,242.07869535628976,15.849539810885778,984.1428571428571,60.55926804024227,38.14060119573188,1.448461961356014,17.6113364795803
2000-03-02,-17.8,6.654253632545877,0.7525,0.02,66.875,101.802,0.4375,-18.0,0.0003181784900823,-0.0003607869148254,98.0,-11.0,281.1832642632531,15.554938429802078,928.1428571428571,59.06738614927208,35.489208840795904,1.508574412322169,17.774849255939692
2000-03-03,-17.8,8.482654567741458,0.7275,10.52,88.5,52.32,0.80375,-18.0,0.000342036858086,-0.0012173652648925,98.0,-10.0,313.49054578099197,15.392696152637484,885.7142857142857,59.13312056469481,34.736337253200894,1.5556415195022617,18.024362330130526
2000-03-04,-17.8,12.6483660320711,-2.7975,1.76,64.875,90.107,0.66875,-18.0,0.0003463601555727,-0.0023773908615112,98.0,-9.0,355.6235507459238,15.33075875232708,838.7142857142857,58.51690735556616,34.027088409524495,1.6493851222294214,18.306296365198087
2000-03-05,-17.8,5.710246307351812,-4.7225,0.02,65.75,108.106,0.37625,-18.0,0.0007147268323114,-0.0031940229237079,98.0,-8.0,407.77723360996504,15.236903224451506,782.7142857142857,58.12461811396471,32.59194777787103,1.786668122341138,18.58256378527373
2000-03-06,-17.8,9.800090182142458,0.9525,2.51,85.0,39.372,0.8475,-18.0,0.0001594355409068,0.0010336637496948,98.0,-7.0,445.5430195929691,15.448211669879893,782.7142857142857,58.93056424282241,32.88406589289146,1.8378402514453211,18.773309398626726
2000-03-07,-17.8,9.64308821854415,4.315,0.2,53.625,105.691,0.30875,-18.0,0.0002110413433592,0.0011130552738904,98.0,-6.0,485.6135917071025,15.02933884419797,726.7142857142857,58.89743290298706,30.629045191075665,1.9190579209239331,18.947918681927316
2000-03-08,-17.8,1.1323040669360858,0.0525,0.6,69.125,52.601,0.63375,-18.0,0.0003661864646486,-0.0019166022539138,98.0,-5.0,482.2861698828486,14.996398294447813,697.5714285714286,58.39720630013935,31.59035327492111,2.0894451612607527,18.94544318229835
2000-03-09,-17.8,6.4701015496281045,-0.485,1.75,67.875,117.117,0.59375,-18.0,0.0115907849718582,-0.0150404274463653,98.0,-4.0,474.00824474978157,15.249507096076943,697.5714285714286,58.64358494584996,31.768527025697455,2.1237294627727157,19.00108273114745
2000-03-10,-17.8,7.187686872570688,-0.0225,0.0,56.0,117.368,0.34375,-18.0,0.000631182141732,-0.0005228668451309,98.0,-3.0,487.45153747109634,15.183543173607324,684.0,58.83341027257392,29.999831515891852,2.171650146366684,18.826545486108206
2000-03-11,-17.8,1.9085437020147065,-2.485,0.0,68.375,123.352,0.4575,-18.0,0.0014949269902533,-0.0005012787878513,98.0,-2.0,486.0687060094923,15.153808734843706,675.0,59.38175568692727,28.663475910818928,2.2878101032965987,18.766040059427684
2000-03-12,-17.8,3.5462480723470264,-1.435,0.02,73.375,91.302,0.5975,-18.0,0.0019263548683716,-0.0007917247712612,98.0,-1.0,470.002431965589,15.372331173730535,675.0,59.533890792268615,29.487613205476823,2.3999819179205213,18.68388139727323
2000-03-13,-17.8,6.671626751821852,3.265,0.16,88.25,56.104,0.95375,-18.0,0.0003700295002964,0.00177370198071,98.0,0.0,465.289129667618,15.166872699515082,639.1428571428571,59.33612092288771,29.973562495652605,2.417482277178171,18.63766924569637
2000-03-14,-17.8,5.782198773498712,4.24,0.15,69.0,127.417,0.635,-18.0,0.001817790485486,0.0042203813791275,98.0,1.0,456.42187853613865,15.125839174293306,648.1428571428571,59.57123893783457,29.65450592833585,2.4447653291905795,18.49493308809878
2000-03-15,-17.8,6.511049052620092,0.6775,0.76,69.0,137.582,0.44375,-18.0,0.00052435146546,0.0019315183162689,98.0,2.0,472.00627380880024,15.060423134052531,639.1428571428571,60.06417229557837,26.48882656386836,2.349714421439052,18.68192103439311
2000-03-16,-17.8,6.22713859474197,-0.085,0.0,59.0,130.842,0.23875,-18.0,0.000487747840659,-0.0016731023788452,98.0,3.0,486.38068885196145,15.090615525074531,639.1428571428571,59.99929552319104,26.04532989009229,2.324128991615659,18.608312907807314
2000-03-17,-17.8,7.399308719823089,-0.4225,0.01,67.75,131.169,0.37625,-18.0,0.0004215431658765,-0.0023195147514343,98.0,4.0,490.8512866461669,15.191933245224245,639.1428571428571,59.8414958881467,25.956797186358532,2.3378667422923214,18.724452867389367
2000-03-18,-17.8,3.3416671667185827,0.59,0.76,78.25,123.476,0.84875,-18.0,0.000706490017878,3.851950168609619e-05,98.0,5.0,488.5912726907185,15.214646246025069,659.2857142857143,60.373582399343256,26.255160574789493,2.3344850266697783,18.80939586695492
2000-03-19,-17.8,4.088800681816736,1.665,0.0,72.25,77.466,0.76375,-18.0,0.0007119597497987,0.0018596947193145,98.0,6.0,489.4134823779389,15.18933759603974,668.2857142857143,60.54365843091097,27.510145747865078,2.304014885528264,18.670681361016687
2000-03-20,-17.8,5.223725061258967,7.515,0.01,65.5,149.965,0.49625,-18.0,0.0009169639266356,0.0045278072357177,98.0,7.0,502.0458956477392,15.173620466958123,648.1428571428571,60.27872913899033,24.377239188630387,2.3287174600744303,18.60655983588682
2000-03-21,-17.8,2.750889415829906,5.215,0.08,71.625,147.345,0.57375,-18.0,0.0039130136406758,0.0064260959625244,98.0,8.0,497.435082924019,15.470211611419638,639.1428571428571,60.24534311691772,24.2767562888129,2.445158874222165,18.60549664596426
2000-03-22,-17.8,3.154920759702215,3.9025,0.17,69.5,134.246,0.46125,-18.0,0.0085828354083685,0.004012644290924,98.0,9.0,491.72665006689664,15.273298005724488,639.1428571428571,60.48706098036776,24.07302320931247,2.5710463453210997,18.42321708770516
2000-03-23,-17.8,5.89922561787774,1.69,0.01,51.125,159.661,0.28875,-18.0,0.0009484050970913,0.0015406608581542,98.0,10.0,486.9877747322254,15.040356404300159,639.1428571428571,60.40969290913191,23.890894494921138,2.5693355327625746,18.69820522070898
2000-03-24,-17.8,5.010122020095918,1.965,0.01,56.125,160.736,0.18625,-18.0,0.0010080285382145,-0.0004609823226928,98.0,11.0,479.0179952859144,14.891401028628684,639.1428571428571,60.276174989821925,23.99321733607269,2.5498743038643843,18.993856656825283
2000-03-25,-17.8,1.1184912410251588,1.5525,0.0,62.625,127.009,0.53875,-18.0,0.0033466732489167,0.0004701614379882,98.0,12.0,472.75075303661697,14.840360424532127,619.0,58.97506514643144,23.6781030757944,2.5594982959486536,19.085116845530116
2000-03-26,-17.8,4.730055909421156,0.765,0.06,71.25,92.042,0.73625,-18.0,0.0049552914409884,-0.0023176670074462,98.0,13.0,471.6928727249656,15.02402769022544,619.0,58.73940451818869,22.23352639902177,2.4676091029932037,19.445103991730853
2000-03-27,-17.8,5.989949166364019,0.09,0.0,60.125,160.048,0.64875,-18.0,0.0,-0.0011652708053588,98.0,14.0,469.08810846946653,15.231880239851206,628.0,58.66184221549507,22.911110267393035,2.452650739795861,19.672814014154376
2000-03-28,-17.8,2.266902226194372,-0.8975,0.0,61.5,174.563,0.1775,-18.0,0.0036006955600315,-0.0026065111160278,98.0,15.0,477.6581634267958,15.147451323668298,628.0,58.53542854283982,23.19107309974147,2.442438029156569,19.838628864927333
2000-03-29,-17.8,2.9539441985462416,0.365,0.01,58.125,176.173,0.17,-18.0,0.0171644569227709,-0.0084842443466186,98.0,16.0,480.5359438666392,15.44038427865696,628.0,58.52652786763321,23.684690790289277,2.421909666729953,19.98512501833179
2000-03-30,-17.8,4.7563920806636615,4.64,0.0,49.75,180.391,0.125,-18.0,0.0013142563970665,0.0005377531051635,98.0,17.0,470.52834928064414,15.235718798660084,628.0,58.49706214598461,24.85361004236275,2.416789959206119,19.724652819998216
2000-03-31,-17.8,2.061376398489611,5.1775,0.01,63.875,131.795,0.5275,-18.0,0.0053621011854272,0.0047277212142944,98.0,18.0,461.9060385378069,14.933413261346706,628.0,58.142948038650616,24.49581594473313,2.5662301747207295,19.26245282165687
2000-04-01,-17.8,2.317812815997012,1.065,0.14,81.75,-0.412,0.805,-18.0,0.0031071814334352,-0.0009912252426147,98.0,19.0,460.4011565407294,15.054111988462763,684.0,59.03414646090611,27.937967362163736,2.5286065941204146,19.090508498651985
2000-04-02,-17.8,3.7079854705756334,-1.135,0.87,69.125,60.755,0.9525,-18.0,0.025584033899896,-0.0188733339309692,98.0,20.0,463.27478655075527,14.790133901194025,695.1428571428571,59.87847562675149,30.087021962132063,2.647363189891977,18.84333227574577
2000-04-03,-17.8,2.169662002046632,0.7275,0.3,90.125,61.26,0.98375,-18.0,0.0017507212054116,-0.0019795894622802,98.0,21.0,453.8796105326192,14.67152590490229,706.2857142857143,59.924640397951116,33.86173544482644,2.7448742480441206,18.672303363238875
2000-04-04,-17.8,5.376916082895473,4.865,0.14,83.875,69.931,0.95125,-18.0,0.0006766385795347,0.0032819509506225,98.0,22.0,446.79563249466065,14.493758648073728,726.4285714285714,58.51942836730676,36.06633731366248,2.6243733813261687,18.426734504780548
2000-04-05,-17.8,6.12845336320674,1.29,2.57,70.25,191.951,0.6125,-18.0,0.0008997893722937,0.0034579038619995,98.0,23.0,439.3064344861815,14.232677412222316,726.4285714285714,56.601048683990925,35.88592733403564,2.5097589299733616,18.22730255160564
2000-04-06,-17.8,5.756376389763355,2.8525,0.01,46.5,203.266,0.12,-18.0,0.0002822455712296,0.0013978481292724,98.0,24.0,438.7015536161613,14.249809459808835,726.4285714285714,55.24850994325313,35.72616970886036,2.505301196512669,17.97784845403234
2000-04-07,-17.8,4.447059641282653,1.9025,0.0,53.75,205.969,0.0975,-18.0,0.0003863375970628,0.0012701749801635,98.0,25.0,448.3403149339521,14.52098364989679,726.4285714285714,55.23176652185436,36.020268335089106,2.359762881549922,17.861409048685452
2000-04-08,-17.8,2.9204904473606828,1.3525,0.0,60.25,209.914,0.09375,-18.0,0.0007439871324379,0.0017805099487304,98.0,26.0,465.5571992840079,14.54246323440891,670.4285714285714,54.847204095625266,32.7242408441776,2.373681965433658,17.704246645007867
2000-04-09,-17.8,2.510630523394472,1.9025,0.0,61.375,210.719,0.4625,-18.0,0.0,0.0031772851943969,98.0,27.0,468.88588419335827,14.507539394212744,650.2857142857143,53.66481800549172,29.163174989761277,2.3744798018783397,17.485447955984927
2000-04-10,-17.8,2.2813441761382696,3.69,0.0,59.875,191.918,0.7975,-18.0,0.0104606080570647,0.0066392421722412,98.0,28.0,469.26134070979094,14.305725067363506,650.2857142857143,53.339746851050236,25.252849006656223,2.3988328747454166,17.028809903461124
2000-04-11,-17.8,4.199695394460174,2.5525,1.12,87.0,96.225,0.8675,-18.0,0.0027828165479641,0.0054900646209716,98.0,29.0,471.7307250882492,14.440574956416535,650.2857142857143,53.404811751207944,24.02679940287395,2.435801797653846,16.86076420257445
2000-04-12,-17.8,5.710496126924963,2.99,1.04,89.25,128.2,0.7725,-18.0,0.0004011381424102,0.0025362968444824,98.0,30.0,470.8084580433718,15.067094395125315,670.4285714285714,54.85500227695892,24.692931997028182,2.4132679703309265,16.72116165761841
2000-04-13,-17.8,8.736914165803908,4.1025,3.07,90.5,66.057,0.9725,-18.0,0.0,0.0023715496063232,98.0,31.0,467.87936252987447,15.410675196615376,690.5714285714286,56.430255473519864,26.08160117223021,2.428422387255582,16.847301862568084
2000-04-14,-17.8,3.106787051159123,3.115,1.59,91.5,90.277,0.98125,-18.0,0.0005939649429328,0.0027801990509033,98.0,32.0,459.80767617802746,15.534595919675755,710.7142857142857,56.83671093253083,27.651771516814186,2.525804855588862,17.01667718029369
2000-04-15,-17.8,4.197174737993404,4.2525,2.08,87.375,120.778,0.73,-18.0,0.0037065564998662,0.0044307708740234,98.0,33.0,445.8584296967247,15.352291859681886,719.7142857142857,57.15261103728989,28.047250249483124,2.463067272437697,17.140135342538763
2000-04-16,-17.8,2.751700042700876,4.4775,1.34,83.375,114.307,0.7225,-18.0,0.0008458122164805,0.0051748752593994,98.0,34.0,438.25597953763247,14.868993296146016,728.7142857142857,57.31574443087164,28.57564734488583,2.423734779023763,17.399166606389947
2000-04-17,-17.8,3.441282577942416,6.9275,2.83,80.25,161.68,0.80375,-18.0,0.0046898370915502,0.0090243816375732,98.0,35.0,441.6782652019055,14.455291209974376,728.7142857142857,56.60859940550942,28.26523237415995,2.4027799401827328,17.657182467905752
2000-04-18,-17.8,2.454446618512001,7.6775,1.83,82.25,111.938,0.89875,-18.0,0.0017759329740787,0.0139901638031005,98.0,36.0,443.73355885200397,13.913509634782267,728.7142857142857,56.67592125223417,27.078022708271657,2.467136659886623,17.783969043480404
2000-04-19,-17.8,1.0991390451735394,8.59,0.02,75.25,157.625,0.71625,-18.0,0.0099851675165562,0.0128326416015625,98.0,37.0,440.12160222517554,12.909519193590379,717.5714285714286,56.15029586845792,25.448115337641088,2.6266935227155406,17.67782466680476
2000-04-20,-17.8,1.468920867720586,8.59,2.77,83.625,189.368,0.69,-18.0,0.0091638031474478,0.0516262054443359,98.0,38.0,450.17635220964047,12.395125543906262,706.4285714285714,55.19051589419238,22.474415743061275,2.730329248564048,17.642940356409387
2000-04-21,-0.95412,4.467724051810385,9.615,0.01,78.75,229.532,0.24875,-18.0,0.0316931258002408,0.1356987953186035,98.0,39.0,478.0529762616192,11.926611498217836,690.2857142857143,55.00612103589655,20.14945872969589,2.6408744309880694,17.56585471451194
2000-04-22,-10.0,3.945303824247887,10.8275,0.0,70.625,242.252,0.41375,-18.0,0.0442752281579702,0.340489387512207,98.0,40.0,519.2810399173447,11.870947025921875,685.2857142857143,54.8826306353796,18.965142291900754,2.759912907867119,17.525133412502303
2000-04-23,-9.9792,3.581256435421792,9.3275,5.38,84.5,110.568,0.84125,-18.0,0.0871927153887207,0.3721861839294433,98.0,41.0,538.6383247786235,12.24985569501391,689.8571428571429,54.29735818616318,18.45163665731917,2.7607727941241818,17.393666273387254
2000-04-24,-9.9667,2.7209420760556444,9.765,5.09,87.875,129.684,0.7625,-18.0,0.242379906027084,0.3824877738952636,98.0,42.0,552.392973571336,12.743767317819357,678.7142857142857,54.72348801567426,18.745723717016713,2.7593865678613567,17.553361845557117
2000-04-25,-0.96795,1.6535020836470091,7.765,0.89,85.0,177.528,0.7175,-18.0,0.5615413937564929,0.3714642524719238,98.0,43.0,548.4107692617987,13.156924107856707,666.0,54.77495694290917,18.172953980848835,2.7385295176606155,17.485681877878253
2000-04-26,-1.0046,2.27413934613185,9.2275,0.0,76.125,232.325,0.5575,-1.2117545703598198,0.0143252013085193,1.346001148223877,98.0,44.0,545.8910129675961,13.470228576304404,661.0,54.178296445163106,18.55452030146188,2.6981863276209808,17.521310648595104
2000-04-27,-2.9462,3.605408805704285,9.64,0.17,73.25,166.675,0.72,-3.63666844868847,0.0606356131508383,1.3235154151916504,98.0,45.0,532.8910304804978,13.743370697822261,661.0,53.965225997492496,18.364327789355904,2.7043786664200504,17.419572688386246
