Date	AirT	delT	U	CC	Humidity	Prec(mm/d)	swr(w/m2)	inflow(m3/s)	outflow(m3/s)	Ice_d	days from iceoff	MLD	thermD	W	O2	NOX	NH4	PO4	TotP	Si	Chl
2004-10-27	5.989999999999999	-0.0445849999999996	3.0265416666666662	0.6541666666666669	87.16666666666667	0.0	228.5	0.335	-0.434	106	196.0	-21.0	-15.0	0.0	344.40460205078125	5.791980743408203	1.1160141229629517	0.9231178164482117	1.3922404050827026	49.51362228393555	1.5013368129730225
2004-10-28	3.0345833333333334	-0.0514550000000006	2.1450000000000005	0.4958333333333333	90.875	0.0	264.6	0.329	-0.435	106	197.0	-21.0	-15.0	0.037433994681673	337.00823974609375	5.650149345397949	0.9132031798362732	0.908061146736145	1.4072176218032837	48.06554412841797	1.605522871017456
2004-10-29	6.280833333333334	-0.0789649999999984	2.709458333333334	0.775	89.45833333333333	0.0	238.8	0.32	-0.435	106	198.0	-21.0	-15.0	0.0830779474402009	314.5715637207031	4.370302200317383	0.8268716931343079	0.8817958831787109	1.4450663328170776	49.221153259277344	1.6957626342773438
2004-10-30	6.28	-0.0464549999999999	5.193041666666667	0.8958333333333334	86.41666666666667	0.0	50.47	0.308	-0.433	106	199.0	-21.0	-15.0	0.005522708542135	322.427978515625	5.275890350341797	1.0514341592788696	0.8954815864562988	1.355515718460083	45.80487823486328	1.627702236175537
2004-10-31	5.6433333333333335	-0.0408299999999997	5.128833333333334	0.8833333333333334	81.0	0.0	210.7	0.296	-0.43	106	200.0	-21.0	-15.0	0.0058893971171904	316.65753173828125	4.554030418395996	1.0280811786651611	0.9115591645240784	1.4754730463027954	51.136924743652344	1.6783757209777832
2004-11-01	5.192083333333334	-0.0314550000000011	4.949791666666668	0.0875	79.70833333333333	0.0	269.9	0.282	-0.426	106	201.0	-21.0	-15.0	0.0041030793947888	338.7350158691406	3.658416509628296	0.9713339805603027	0.9415894150733948	1.4183193445205688	50.9083251953125	1.7400047779083252
2004-11-02	3.884166666666666	-0.0820800000000003	3.665875	0.0375	84.91666666666667	0.0	265.9	0.268	-0.422	106	202.0	-21.0	-15.0	0.010121569929726	326.4517517089844	2.57017183303833	0.8991192579269409	0.9636081457138062	1.4542067050933838	52.3093376159668	1.8322467803955078
2004-11-03	6.391666666666666	-0.0045799999999998	5.189000000000001	0.8125000000000001	85.0	0.8999999999999998	256.1	0.256	-0.416	106	203.0	-21.0	-15.0	0.0154357538860038	323.19598388671875	1.8986817598342896	0.8509381413459778	0.9808281660079956	1.4412901401519775	53.5940055847168	2.0124547481536865
2004-11-04	7.48	-0.01208	3.3401250000000005	0.9666666666666668	92.20833333333331	0.0	48.92	0.245	-0.409	106	204.0	-21.0	-15.0	0.0064158891964983	322.04345703125	2.466060161590576	1.0601320266723633	1.0048949718475342	1.3216089010238647	50.87354278564453	1.8569416999816895
2004-11-05	7.629166666666669	-0.0448300000000001	4.579625000000001	0.4708333333333334	86.04166666666667	0.4000000000000001	243.8	0.2329999999999999	-0.402	106	205.0	-21.0	-15.0	0.0	329.23858642578125	2.624356985092163	1.015662431716919	0.9955246448516846	1.4014705419540405	54.434852600097656	1.8005452156066895
2004-11-06	5.394166666666667	-0.0183349999999995	5.735041666666667	0.8125000000000001	88.58333333333333	3.1	100.9	0.223	-0.395	106	206.0	-21.0	-15.0	0.002542935794867	331.88543701171875	2.995913028717041	1.2805923223495483	0.9885241389274597	1.4078465700149536	48.027610778808594	1.6436476707458496
2004-11-07	4.6241666666666665	-0.0416199999999999	3.329791666666667	0.9375	92.70833333333331	0.0	61.73	0.215	-0.39	106	207.0	-21.0	-15.0	0.0025498141303674	307.88031005859375	3.162137985229492	1.2780576944351196	1.0141546726226807	1.393038272857666	48.05435562133789	1.6343553066253662
2004-11-08	4.695833333333333	-0.1285850000000001	4.027333333333334	0.7125	89.41666666666667	0.0	139.0	0.222	-0.384	106	208.0	-21.0	-15.0	0.0184990200358837	315.178466796875	3.3049569129943848	1.2375712394714355	0.9893156886100769	1.419363260269165	51.2623405456543	1.4900894165039062
2004-11-09	2.7425	-0.146395	3.0098333333333334	0.325	92.58333333333331	0.0	222.3	0.225	-0.379	106	209.0	-21.0	-15.0	0.0048891038895735	324.23883056640625	3.695413589477539	1.012926697731018	1.010413646697998	1.4065003395080566	54.8858757019043	1.4921596050262451
2004-11-10	5.4504166666666665	-0.0773749999999999	2.291375	1.0	91.625	0.5999999999999998	46.71	0.223	-0.374	106	210.0	-21.0	-15.0	0.0192061505779789	329.64727783203125	4.79148530960083	1.1145102977752686	1.0246329307556152	1.3271815776824951	50.58727264404297	1.4423103332519531
2004-11-11	4.907500000000001	-0.1095250000000005	3.8225416666666674	0.65	87.95833333333333	0.2	203.4	0.217	-0.369	106	211.0	-21.0	-15.0	0.0152925264429139	341.27899169921875	5.661962032318115	1.0413016080856323	1.0195409059524536	1.4523851871490479	54.93246841430664	1.4945013523101807
2004-11-12	7.202083333333332	-0.0370449999999999	7.505875000000003	1.0	87.625	8.800000000000002	21.42	0.222	-0.364	106	212.0	-21.0	-15.0	0.0049587251840278	332.0063781738281	5.679103851318359	1.1638598442077637	1.0249619483947754	1.3812156915664673	49.750728607177734	1.4806911945343018
2004-11-13	3.1299999999999994	-0.0663149999999994	6.578166666666668	0.3374999999999999	84.0	0.0	205.1	0.23	-0.36	106	213.0	-21.0	-15.0	0.0	345.8523254394531	6.065945625305176	1.1407748460769653	0.9996391534805298	1.4989237785339355	54.63723373413086	1.506706714630127
2004-11-14	2.9241666666666664	-0.13354	5.722833333333333	0.7166666666666667	75.95833333333333	0.0	183.6	0.272	-0.357	106	214.0	-21.0	-15.0	0.0024789993486632	345.62933349609375	6.009210586547852	1.1378085613250732	1.0443966388702393	1.5107871294021606	54.224403381347656	1.521489143371582
2004-11-15	8.685416666666667	-0.0238900000000006	10.188333333333336	0.775	68.25	0.0	41.96	0.306	-0.355	106	215.0	-21.0	-15.0	0.0023727242122334	333.2616271972656	6.179468154907227	1.2966766357421875	1.0029720067977905	1.4788241386413574	50.22142028808594	1.4938106536865234
2004-11-16	2.7974999999999994	-0.0587499999999998	8.70525	0.2624999999999999	54.16666666666666	0.0	190.5	0.322	-0.352	106	216.0	-21.0	-15.0	0.0002685090652498	337.79534912109375	5.6278276443481445	1.2870972156524658	0.9772216081619263	1.5373741388320923	52.59567642211914	1.47098708152771
2004-11-17	-1.28625	-0.1543100000000006	5.5715	0.1875	69.95833333333333	10.0	182.1	0.328	-0.349	106	217.0	-21.0	-15.0	0.0007418040624037	348.54058837890625	5.079052448272705	1.2749814987182617	0.909098207950592	1.5172595977783203	52.224185943603516	1.4418985843658447
2004-11-18	-0.18375	-0.1092499999999994	6.195541666666668	0.9	87.81666666666666	11.099999999999996	25.46	0.337	-0.348	106	218.0	-21.0	-15.0	0.00276071285615	336.2070007324219	4.738466262817383	1.2872943878173828	0.930657148361206	1.4514029026031494	47.20418930053711	1.4642548561096191
2004-11-19	-4.724166666666667	-0.119625	3.689791666666666	0.575	88.425	0.2	198.6	0.353	-0.349	106	219.0	-21.0	-15.0	0.0020903226034243	345.6147155761719	5.228482246398926	1.1213233470916748	0.9340294003486633	1.5102598667144775	51.991641998291016	1.4658138751983643
2004-11-20	-6.315416666666668	-0.129105	4.3998333333333335	0.3083333333333334	88.58333333333333	0.8000000000000003	186.3	0.383	-0.351	106	220.0	-21.0	-15.0	0.0	329.4976806640625	4.874136924743652	0.9101470708847046	0.9584627747535706	1.5737758874893188	49.94208526611328	1.5105891227722168
2004-11-21	-5.2679166666666655	-0.0923500000000001	6.372624999999999	0.7625000000000001	89.08333333333333	0.8000000000000003	78.0	0.412	-0.352	106	221.0	-21.0	-15.0	0.0038078940635508	332.916259765625	5.516017436981201	0.9357219338417053	0.9263820052146912	1.4502065181732178	44.884159088134766	1.4340291023254395
2004-11-22	-6.287916666666665	-0.2102949999999999	2.6522083333333337	0.7374999999999999	88.375	1.8999999999999992	94.5	0.428	-0.354	106	222.0	-21.0	-15.0	0.0020116085915634	336.2305603027344	5.603348255157471	0.90296471118927	0.9333403706550598	1.4405266046524048	44.24198532104492	1.3607933521270752
2004-11-23	-0.1595833333333333	-0.1253949999999997	6.369125	0.7750000000000002	85.25	1.7999999999999996	115.6	0.44	-0.356	106	223.0	-21.0	-15.0	0.1582713461340442	318.6319580078125	6.027024269104004	0.7822561264038086	0.9855545163154602	1.5642595291137695	44.0763053894043	1.3189747333526611
2004-11-24	-4.136666666666667	-0.0689999999999999	4.09175	0.6041666666666666	90.25	4.0	155.9	0.446	-0.357	106	224.0	-21.0	-15.0	0.0058403960123941	326.4350280761719	6.5456953048706055	0.6127089262008667	1.037162184715271	1.5699753761291504	49.25723648071289	1.2612831592559814
2004-11-25	0.66375	-0.07437	4.518291666666666	0.7291666666666669	90.91666666666669	0.0	116.2	0.451	-0.36	106	225.0	-21.0	-15.0	0.0356898045713932	336.4349060058594	6.340867519378662	0.6259653568267822	1.088915467262268	1.551693320274353	46.53227615356445	1.2185730934143066
2004-11-26	-2.6629166666666664	-0.0607549999999998	3.653958333333334	0.8833333333333333	83.91666666666667	0.0	125.1	0.453	-0.362	106	226.0	-21.0	-15.0	0.0042901424686393	316.4692687988281	7.2263312339782715	0.5462722182273865	1.1849335432052612	1.671552300453186	45.27743911743164	1.1982073783874512
2004-11-27	-2.951666666666666	-0.0767449999999998	1.740625	0.9624999999999996	86.29166666666667	5.400000000000002	47.32	0.452	-0.364	106	227.0	-21.0	-15.0	0.0268713766088277	331.8060302734375	7.037532329559326	0.5203148722648621	1.1465346813201904	1.5544353723526	44.699005126953125	1.182084560394287
2004-11-28	-2.0766666666666667	0.0181	2.1755	0.9625	91.70833333333331	1.8999999999999992	38.56	0.45	-0.365	106	228.0	-21.0	-15.0	0.5896814818508506	357.4943542480469	6.763716697692871	0.5977786779403687	1.1046890020370483	1.489784836769104	45.621307373046875	1.1892132759094238
2004-11-29	-3.2262500000000003	-0.0894099999999999	4.345166666666667	0.9458333333333332	89.375	0.0	41.07	0.448	-0.367	106	229.0	-9.882331105509651	-15.0	0.2825437062185249	348.87994384765625	6.907966136932373	0.7304959893226624	1.1032413244247437	1.477143406867981	46.630218505859375	1.206449270248413
2004-11-30	-1.4062499999999998	-0.0290999999999999	4.844625	0.9958333333333332	91.29166666666669	0.0	41.32	0.446	-0.369	106	230.0	-21.0	-15.0	0.2293060765332903	344.1999206542969	6.820998191833496	0.8430244326591492	1.1051362752914429	1.4360854625701904	47.00906753540039	1.2073354721069336
2005-04-01	3.8766666666666665	-0.78786	1.6117083333333333	0.075	69.45833333333333	0.0	615.4	2.516	-1.324	74	-10.0	-21.0	-14.5	0.2290289203968411	371.7684020996094	5.997004985809326	0.782696008682251	0.4984901547431946	1.3223893642425537	51.52922821044922	4.292694091796875
2005-04-02	5.658333333333332	-0.6761299999999999	6.2629166666666665	0.7083333333333334	51.54166666666666	0.0	638.7	2.566	-1.418	74	-9.0	-21.0	-14.5	0.1370735317499031	409.05828857421875	4.386518955230713	0.715281069278717	0.26932886242866516	1.1639316082000732	53.19545364379883	8.152862548828125
2005-04-03	6.1379166666666665	-0.61131	2.1590833333333337	0.6333333333333333	64.25	0.0	605.6	2.831	-1.51	74	-8.0	-21.0	-14.5	0.0006718476308859	421.8220520019531	3.2086870670318604	0.7312819957733154	0.18207888305187225	1.031702995300293	54.71744155883789	11.4059419631958
2005-04-04	7.111249999999999	-0.54823	2.7590000000000003	0.075	58.5	0.0	628.3	3.146	-1.601	74	-7.0	-21.0	-14.5	0.0400824899037933	434.88189697265625	2.162590742111206	0.7158277034759521	0.20789936184883118	0.8923246264457703	55.745182037353516	12.975855827331543
2005-04-05	6.729583333333334	-0.444525	6.833375	0.5083333333333334	58.375	0.2	642.6	3.219	-1.704	74	-6.0	-21.0	-15.0	0.0144975920925338	444.0058898925781	1.7188358306884766	0.7054616212844849	0.23859161138534546	0.936053454875946	52.976112365722656	13.601449966430664
2005-04-06	5.064166666666667	-0.3120499999999999	5.070625	0.2125	59.5	2.700000000000001	628.6	3.112	-1.82	74	-5.0	-21.0	-15.0	0.0	449.86822509765625	1.3437747955322266	0.7576821446418762	0.17724300920963287	0.9784656763076782	46.49208450317383	14.213976860046387
2005-04-07	4.763333333333333	-0.1658949999999999	4.023375	1.0	86.95833333333333	0.2999999999999999	274.1	2.95	-1.931	74	-4.0	-21.0	-15.0	0.0011158954715246	447.7578125	1.1493849754333496	0.7470850944519043	0.19187325239181519	1.0761550664901733	41.945899963378906	15.388273239135742
2005-04-08	5.22125	-0.0906249999999999	4.789958333333334	0.3125	77.625	0.1	629.3	2.785	-2.028	74	-3.0	-21.0	-15.0	0.0034484610648334	437.3257141113281	0.6878092288970947	0.5360770225524902	0.12244357913732529	0.9180685877799988	43.91987609863281	13.98274040222168
2005-04-09	2.3541666666666665	-0.07573	2.167416666666666	0.85	87.79166666666667	0.0	653.4	2.625	-2.101	74	-2.0	-21.0	-15.0	0.0012353167260192	442.9529724121094	0.518555760383606	0.5221749544143677	0.11788126081228256	0.9141361117362976	44.174278259277344	14.80544376373291
2005-04-10	3.3312500000000003	0.1070850000000001	4.114791666666666	0.0499999999999999	70.08333333333333	0.4000000000000001	683.4	2.459	-2.153	74	-1.0	-21.0	-15.0	0.0088365441668328	447.4716796875	0.5000914335250854	0.4701516330242157	0.11608830839395523	0.9111499190330505	43.90349197387695	15.18746566772461
2005-04-11	6.652083333333334	-0.0046249999999998	6.836416666666668	0.5041666666666665	66.54166666666667	0.0	581.2	2.297	-2.188	74	0.0	-21.0	-15.0	0.0058569073054917	451.6351623535156	0.48475703597068787	0.5191165208816528	0.10948848724365234	0.9193414449691772	43.68384552001953	15.349517822265625
2005-04-12	7.525833333333334	-0.0575049999999999	6.9980416666666665	0.5458333333333334	74.16666666666667	0.0	594.1	2.14	-2.207	74	1.0	-21.0	-15.0	0.0012297911396231	454.946533203125	0.4812338352203369	0.5584724545478821	0.10503643751144409	0.9205471873283386	43.51899337768555	15.496963500976562
2005-04-13	6.852916666666666	0.06481	5.078499999999999	0.6500000000000002	68.79166666666667	0.0	590.8	1.986	-2.207	74	2.0	-21.0	-15.0	0.0005307571316909	456.4536437988281	0.489161878824234	0.5884921550750732	0.10470490902662277	0.9182937145233154	43.32487487792969	15.573549270629883
2005-04-14	5.027499999999999	0.0520049999999998	1.6391249999999995	0.6791666666666667	82.04166666666667	1.8999999999999992	555.4	1.836	-2.189	74	3.0	-21.0	-15.0	0.0023339752432008	446.57464599609375	0.5103102922439575	0.6310568451881409	0.10420753806829453	0.8762934803962708	43.513031005859375	15.663541793823242
2005-04-15	5.499583333333333	0.0434599999999996	1.6760833333333334	1.0	87.83333333333333	0.0	436.5	1.696	-2.157	74	4.0	-21.0	-15.0	0.0924566163827148	449.1916809082031	0.35421329736709595	0.5988994240760803	0.07974449545145035	0.917823851108551	49.753910064697266	14.318902969360352
2005-04-16	4.587083333333333	0.0669150000000002	3.756458333333333	0.7375000000000002	78.625	0.0	717.0	1.568	-2.12	74	5.0	-21.0	-15.0	0.2509634292473196	449.13250732421875	0.36139464378356934	0.49360907077789307	0.0812213122844696	0.8733400702476501	49.73493194580078	12.448040962219238
2005-04-17	5.186249999999999	-0.0168750000000001	5.415500000000001	0.1541666666666666	65.25	0.0	720.0	1.446	-2.076	74	6.0	-21.0	-15.0	0.0420781972731148	449.3031311035156	0.3784109354019165	0.42331233620643616	0.08164310455322266	0.8618397116661072	49.685813903808594	13.074495315551758
2005-04-18	2.8112500000000007	-0.0146399999999995	5.9070833333333335	0.1791666666666666	67.75	0.0	726.0	1.334	-2.026	74	7.0	-21.0	-15.0	0.0	449.53924560546875	0.39867985248565674	0.38936397433280945	0.08101895451545715	0.8497239947319031	48.71226501464844	12.388640403747559
2005-04-19	0.9379166666666666	0.0083600000000001	5.044333333333333	0.0249999999999999	66.625	0.0	738.0	1.23	-1.972	74	8.0	-21.0	-15.0	0.00157902716522	450.5999755859375	0.41042155027389526	0.39308810234069824	0.0799178034067154	0.826699435710907	46.68304443359375	12.398162841796875
2005-04-20	0.4920833333333332	-0.0283549999999994	5.402583333333333	0.275	58.37916666666666	0.0	749.0	1.136	-1.917	74	9.0	-21.0	-15.0	0.0031676349144365	451.7939758300781	0.4182935357093811	0.410754531621933	0.07877466082572937	0.8077623248100281	44.234737396240234	12.208476066589355
2005-04-21	2.5162499999999994	-0.0137749999999998	5.621458333333334	0.9208333333333332	64.625	0.0	437.7	1.0510000000000002	-1.865	74	10.0	-21.0	-15.0	0.0008899405650956	450.1207275390625	0.3941037654876709	0.5444266200065613	0.08118612319231033	0.8576985001564026	49.11233901977539	14.56699275970459
2005-04-22	2.283749999999999	0.0190800000000002	3.6573333333333338	0.4875000000000001	66.58333333333333	0.0	681.5	0.976	-1.815	74	11.0	-21.0	-15.0	0.0017097218133411	450.5710754394531	0.3799218535423279	0.5241831541061401	0.07927262037992477	0.8305631279945374	45.42885971069336	14.326493263244629
2005-04-23	2.2079166666666667	0.1203400000000005	1.9383333333333328	0.05	67.41666666666667	0.0	742.0	0.907	-1.767	74	12.0	-21.0	-15.0	0.0	453.14239501953125	0.38163673877716064	0.4880432188510895	0.07856040447950363	0.7787214517593384	40.24791717529297	11.517401695251465
2005-04-24	3.864999999999999	0.0569399999999991	1.6992500000000004	0.0499999999999999	64.375	0.0	727.0	0.844	-1.722	74	13.0	-21.0	-15.0	0.221053515073838	453.24432373046875	0.38661977648735046	0.4587903320789337	0.07869140058755875	0.7766324877738953	39.591156005859375	12.317036628723145
2005-04-25	4.579166666666667	0.4395250000000006	2.1682083333333333	0.0625	63.25	0.0	747.0	0.785	-1.679	74	14.0	-21.0	-15.0	0.6801529010768725	453.0741882324219	0.395966500043869	0.44233641028404236	0.07850858569145203	0.7646310925483704	38.72325134277344	11.628595352172852
2005-04-26	4.5675	0.0405999999999995	1.9297916666666663	0.4875000000000001	66.125	0.0	775.0	0.732	-1.637	74	15.0	-21.0	-15.0	0.6891518411061481	452.8638000488281	0.40497612953186035	0.43788641691207886	0.07813476771116257	0.7468936443328857	37.734954833984375	11.314879417419434
2005-04-27	5.150000000000001	0.0962949999999995	1.7050416666666663	0.3791666666666666	60.25	0.0	738.0	0.6799999999999999	-1.596	74	16.0	-6.800301326597976	-15.0	0.4129269427939857	452.1048889160156	0.41285353899002075	0.4421707093715668	0.0775412991642952	0.7367114424705505	36.7984733581543	12.083685874938965
2005-04-28	6.547916666666667	0.407375	1.668375	0.6583333333333333	59.0	0.0	713.0	0.631	-1.557	74	17.0	-5.543969953467809	-15.0	0.5772597794422584	450.5162353515625	0.4258214235305786	0.45255422592163086	0.07691987603902817	0.7279438972473145	36.025962829589844	13.197248458862305
2005-04-29	7.925416666666667	1.6108333333333338	1.4334583333333333	0.2583333333333333	56.375	0.0	712.0	0.583	-1.52	74	18.0	-4.69521453040816	-1.5	0.6573643485142499	451.6325378417969	0.44612812995910645	0.422860711812973	0.07581435889005661	0.6759094595909119	30.56662940979004	11.3186616897583
2005-04-30	6.273750000000001	0.9679999999999992	2.413	0.7875	69.04166666666667	0.0	447.6	0.54	-1.483	74	19.0	-3.027686113824814	-1.5	0.6635335669744461	445.85186767578125	0.377865731716156	0.5884416103363037	0.07318765670061111	0.6803483963012695	35.35203552246094	11.756988525390625
2005-05-01	7.3275000000000015	1.298333333333333	1.6812083333333334	0.7125000000000002	77.625	1.0	576.4	0.515	-1.448	74	20.0	-4.205163986178065	-1.5	0.4465011138774238	440.151123046875	0.31621086597442627	0.626596987247467	0.07372361421585083	0.6565948724746704	36.89246368408203	11.696809768676758
2005-05-02	6.371666666666665	1.2341666666666669	3.113583333333333	0.6875	73.66666666666667	15.699999999999994	402.6	0.489	-1.414	74	21.0	-4.203388330083993	-5.7833	1.0019659235187768	428.5326232910156	0.25852492451667786	0.6975128054618835	0.08158738166093826	0.649857759475708	45.4487190246582	12.778996467590332
2005-05-03	6.012083333333332	1.1108333333333338	2.400208333333333	0.9875	92.375	3.5	113.8	0.499	-1.386	74	22.0	-5.715430566597827	-13.2564	0.4776335051583342	428.0330505371094	0.462451696395874	0.5592408776283264	0.13900034129619598	0.5587893724441528	37.51155090332031	11.0485258102417
2005-05-04	6.9725	1.3455000000000004	3.027875	1.0	89.5	0.1	284.0	0.527	-1.359	74	23.0	-6.410060178001067	-8.3297	1.1256076569154994	415.6925354003906	0.45178210735321045	0.49320128560066223	0.15451204776763916	0.6462787389755249	43.05596160888672	10.542520523071289
2005-05-05	7.444999999999999	1.8215	3.2068750000000006	0.5958333333333333	74.5	0.2999999999999999	793.0	0.5609999999999999	-1.334	74	24.0	-7.349088202856398	-1.5	0.6938559323114127	411.18157958984375	0.16408680379390717	0.4163389205932617	0.13506808876991272	0.647681713104248	41.343910217285156	8.094695091247559
2005-05-06	9.375833333333333	2.1533333333333333	2.1945416666666664	0.8666666666666666	75.625	3.7000000000000015	572.1	0.582	-1.309	74	25.0	-7.70777677738665	-9.5793	0.8580866806000361	402.83502197265625	0.0798022598028183	0.4419620633125305	0.12418439984321594	0.7003660798072815	40.58744430541992	11.319801330566406
2005-05-07	8.090416666666666	2.4210000000000003	3.120375	0.5500000000000004	80.5	1.7999999999999996	544.6	0.585	-1.285	74	26.0	-3.688386595099985	-9.5781	0.5247613657275578	395.50018310546875	0.1010797992348671	0.4913933277130127	0.11781484633684158	0.7216855883598328	41.048648834228516	10.912504196166992
2005-05-08	6.901250000000001	2.2113333333333323	2.062375	0.525	84.45833333333333	3.7000000000000015	670.0	0.592	-1.263	74	27.0	-5.48926610711167	-9.456	0.6921238482155109	393.0305480957031	0.17952881753444672	0.48669734597206116	0.11908716708421707	0.6761611700057983	38.16270446777344	8.698097229003906
2005-05-09	4.5125	2.8743333333333334	2.199958333333333	1.0	88.70833333333333	0.0	747.0	0.606	-1.242	74	28.0	-5.372504459237541	-7.815	1.593335493375469	389.8718566894531	0.37692299485206604	0.47435709834098816	0.12429900467395782	0.6483228802680969	37.74602508544922	7.321640968322754
2005-05-10	6.022500000000001	2.8070000000000004	4.537375	0.9666666666666668	73.625	0.0	772.0	0.63	-1.221	74	29.0	-5.622510700146944	-7.7741	1.6224225656796245	376.201416015625	0.46465393900871277	0.4847193956375122	0.13040213286876678	0.5873563885688782	36.013023376464844	6.376420021057129
2005-05-11	8.665416666666667	2.341333333333333	4.28875	0.7666666666666667	62.083333333333336	0.0	736.0	0.643	-1.201	74	30.0	-9.139182384097602	-12.2774	0.5727909786685521	392.70355224609375	0.30819398164749146	0.46207937598228455	0.09099327772855759	0.5738277435302734	31.399816513061523	5.863847255706787
2005-05-12	10.490833333333333	2.564	1.7628750000000004	0.4166666666666667	66.70833333333333	0.1	595.6	0.641	-1.181	74	31.0	-10.70162521556148	-10.7499	0.9203156408561752	395.3580017089844	0.18449591100215912	0.495032399892807	0.07671922445297241	0.5982692837715149	27.67937469482422	4.018927097320557
2005-05-13	8.45875	2.311333333333333	5.060333333333333	0.075	60.333333333333336	0.0	815.0	0.627	-1.161	74	32.0	-6.025421215432906	-11.5525	3.057751289629586	393.0773620605469	0.18325677514076233	0.4646535813808441	0.07544469833374023	0.5818991661071777	29.252798080444336	3.1430506706237793
2005-05-14	10.286666666666669	2.6166666666666663	3.973708333333333	0.1666666666666666	48.75	0.0	845.0	0.6	-1.142	74	33.0	-10.73461728462947	-12.5942	0.7135570346216229	395.58447265625	0.16949108242988586	0.4466545879840851	0.07427588850259781	0.5574444532394409	28.26603889465332	2.5948619842529297
2005-05-15	12.805833333333332	1.4396666666666658	6.151916666666666	0.3166666666666667	46.375	0.0	807.0	0.5700000000000001	-1.122	74	34.0	-10.62377922822494	-13.7044	1.2403779640309425	398.0646667480469	0.15658977627754211	0.4416327476501465	0.073197141289711	0.5475375652313232	27.010047912597656	2.4605579376220703
2005-05-16	9.090833333333334	1.3571666666666662	2.509208333333333	0.8791666666666668	72.95833333333333	0.5	196.6	0.537	-1.103	74	35.0	-12.4338916843876	-13.5682	0.8100512968918451	396.7363586425781	0.41076648235321045	0.49990350008010864	0.10665144771337509	0.5210744142532349	24.48627281188965	3.35813570022583
2005-05-17	8.52125	1.303333333333331	5.464833333333334	0.8125	65.0	0.0	703.0	0.505	-1.083	74	36.0	-11.29736322881948	-13.6571	5.992028739355564	393.593994140625	0.2201828956604004	0.4773764908313751	0.11346945911645889	0.5171657800674438	23.750154495239258	2.8470895290374756
2005-05-18	7.325416666666668	1.0511666666666653	2.4600416666666667	0.4666666666666665	80.08333333333333	4.400000000000001	625.3	0.476	-1.064	74	37.0	-14.20579451907711	-13.6283	1.333817640319871	390.3611755371094	0.15184009075164795	0.5089330673217773	0.11420054733753204	0.5590352416038513	23.59209632873535	3.768360137939453
2005-05-19	7.72625	0.7281666666666666	4.699833333333333	0.3791666666666666	72.29166666666667	0.2	816.0	0.45	-1.046	74	38.0	-10.95421974304117	-13.6345	6.165607178731052	388.3407897949219	0.12971411645412445	0.4965442717075348	0.11050394922494888	0.5592697262763977	24.699050903320312	2.9611103534698486
2005-05-20	10.534583333333334	0.9741666666666652	3.557583333333333	0.7458333333333332	57.083333333333336	0.0	817.0	0.428	-1.029	74	39.0	-15.21342300602807	-13.5952	2.083777812055831	389.6486511230469	0.13564182817935944	0.5021300315856934	0.10815735906362534	0.5430305600166321	25.11708641052246	2.40511155128479
2005-05-21	11.690833333333336	0.8625000000000007	4.435624999999999	0.7125	53.708333333333336	0.1	649.3	0.406	-1.011	74	40.0	-15.06740991209699	-13.4948	5.453480735682055	387.72607421875	0.16849814355373383	0.5153623819351196	0.10982093214988708	0.5776138305664062	25.529638290405273	3.206857204437256
2005-05-22	12.429583333333332	1.2158333333333324	2.529625	0.8833333333333333	76.16666666666667	0.0	662.2	0.387	-0.994	74	41.0	-11.5364094311323	-13.1842	1.6154100586445872	383.1017150878906	0.19962522387504578	0.540388822555542	0.11256495118141174	0.5911062955856323	25.557537078857422	2.7965729236602783
2005-05-23	12.9925	2.0595000000000017	2.3270000000000004	1.0	85.91666666666667	0.1	692.5	0.369	-0.976	74	42.0	-9.69712075090778	-11.94	5.649313242241328	373.2618103027344	0.24340584874153137	0.5453313589096069	0.11467436701059341	0.5813226103782654	27.572275161743164	2.5025932788848877
2005-05-24	13.18625	2.5711666666666666	3.938958333333333	0.8541666666666669	75.08333333333333	2.299999999999999	609.0	0.353	-0.959	74	43.0	-3.188465266235537	-5.3105	1.074770146942347	379.093017578125	0.1804811656475067	0.505920946598053	0.07913287729024887	0.5748195648193359	25.94331169128418	2.5347900390625
2005-05-25	13.157916666666669	2.0221666666666653	5.377791666666667	0.5375000000000001	66.45833333333333	0.0	627.6	0.3389999999999999	-0.942	74	44.0	-5.932344729654347	-13.4713	0.7153021480957639	377.85302734375	0.1830192357301712	0.511523962020874	0.07919373363256454	0.5796841979026794	25.892253875732422	2.73043155670166
2005-05-26	14.531666666666666	1.7206666666666663	4.78925	0.7708333333333334	80.04166666666667	1.0	412.9	0.325	-0.925	74	45.0	-9.079384489153467	-13.657	0.9660968355891352	372.78778076171875	0.15146172046661377	0.6974071860313416	0.07364441454410553	0.5987482666969299	26.21222686767578	3.2183780670166016
2005-05-27	16.094166666666663	1.6560000000000006	7.715916666666666	0.85	60.16666666666666	0.0	762.0	0.313	-0.909	74	46.0	-9.164490386723918	-13.5954	1.1505706856302806	368.5674743652344	0.13762007653713226	0.6255035400390625	0.07293803989887238	0.5634780526161194	27.456886291503906	2.647050380706787
2005-05-28	10.182500000000005	1.2515	3.207708333333334	0.5	65.5	9.400000000000004	837.0	0.3	-0.895	74	47.0	-13.0590426027533	-13.6518	1.0654722790078557	360.7879333496094	0.1325603425502777	0.5430392622947693	0.07312542200088501	0.541923999786377	29.097015380859375	2.370476484298706
